Date,Depth,Temperature
28/01/2021 23:00:00,30,14.604
28/01/2021 23:30:00,30,14.604
29/01/2021 00:00:00,30,14.604
29/01/2021 00:30:00,30,14.604
29/01/2021 01:00:00,30,14.604
29/01/2021 01:30:00,30,14.604
29/01/2021 02:00:00,30,14.604
29/01/2021 02:30:00,30,14.604
29/01/2021 03:00:00,30,14.604
29/01/2021 03:30:00,30,14.604
29/01/2021 04:00:00,30,14.604
29/01/2021 04:30:00,30,14.604
29/01/2021 05:00:00,30,14.604
29/01/2021 05:30:00,30,14.604
29/01/2021 06:00:00,30,14.604
29/01/2021 06:30:00,30,14.604
29/01/2021 07:00:00,30,14.604
29/01/2021 07:30:00,30,14.604
29/01/2021 08:00:00,30,14.604
29/01/2021 08:30:00,30,14.604
29/01/2021 09:00:00,30,14.604
29/01/2021 09:30:00,30,14.604
29/01/2021 10:00:00,30,14.604
29/01/2021 10:30:00,30,14.604
29/01/2021 11:00:00,30,14.604
29/01/2021 11:30:00,30,14.604
29/01/2021 12:00:00,30,14.604
29/01/2021 12:30:00,30,14.604
29/01/2021 13:00:00,30,14.604
29/01/2021 13:30:00,30,14.604
29/01/2021 14:00:00,30,14.604
29/01/2021 14:30:00,30,14.604
29/01/2021 15:00:00,30,14.604
29/01/2021 15:30:00,30,14.604
29/01/2021 16:00:00,30,14.604
29/01/2021 16:30:00,30,14.604
29/01/2021 17:00:00,30,14.604
29/01/2021 17:30:00,30,14.604
29/01/2021 18:00:00,30,14.604
29/01/2021 18:30:00,30,14.604
29/01/2021 19:00:00,30,14.604
29/01/2021 19:30:00,30,14.604
29/01/2021 20:00:00,30,14.604
29/01/2021 20:30:00,30,14.604
29/01/2021 21:00:00,30,14.604
29/01/2021 21:30:00,30,14.604
29/01/2021 22:00:00,30,14.604
29/01/2021 22:30:00,30,14.604
29/01/2021 23:00:00,30,14.604
29/01/2021 23:30:00,30,14.604
30/01/2021 00:00:00,30,14.604
30/01/2021 00:30:00,30,14.604
30/01/2021 01:00:00,30,14.604
30/01/2021 01:30:00,30,14.604
30/01/2021 02:00:00,30,14.604
30/01/2021 02:30:00,30,14.604
30/01/2021 03:00:00,30,14.604
30/01/2021 03:30:00,30,14.604
30/01/2021 04:00:00,30,14.604
30/01/2021 04:30:00,30,14.604
30/01/2021 05:00:00,30,14.604
30/01/2021 05:30:00,30,14.7
30/01/2021 06:00:00,30,14.7
30/01/2021 06:30:00,30,14.7
30/01/2021 07:00:00,30,14.7
30/01/2021 07:30:00,30,14.7
30/01/2021 08:00:00,30,14.7
30/01/2021 08:30:00,30,14.7
30/01/2021 09:00:00,30,14.7
30/01/2021 09:30:00,30,14.796
30/01/2021 10:00:00,30,14.796
30/01/2021 10:30:00,30,14.796
30/01/2021 11:00:00,30,14.796
30/01/2021 11:30:00,30,14.796
30/01/2021 12:00:00,30,14.796
30/01/2021 12:30:00,30,14.796
30/01/2021 13:00:00,30,14.796
30/01/2021 13:30:00,30,14.796
30/01/2021 14:00:00,30,14.796
30/01/2021 14:30:00,30,14.7
30/01/2021 15:00:00,30,14.7
30/01/2021 15:30:00,30,14.7
30/01/2021 16:00:00,30,14.7
30/01/2021 16:30:00,30,14.7
30/01/2021 17:00:00,30,14.7
30/01/2021 17:30:00,30,14.7
30/01/2021 18:00:00,30,14.7
30/01/2021 18:30:00,30,14.7
30/01/2021 19:00:00,30,14.7
30/01/2021 19:30:00,30,14.7
30/01/2021 20:00:00,30,14.7
30/01/2021 20:30:00,30,14.7
30/01/2021 21:00:00,30,14.7
30/01/2021 21:30:00,30,14.7
30/01/2021 22:00:00,30,14.7
30/01/2021 22:30:00,30,14.7
30/01/2021 23:00:00,30,14.7
30/01/2021 23:30:00,30,14.7
31/01/2021 00:00:00,30,14.7
31/01/2021 00:30:00,30,14.7
31/01/2021 01:00:00,30,14.7
31/01/2021 01:30:00,30,14.7
31/01/2021 02:00:00,30,14.7
31/01/2021 02:30:00,30,14.7
31/01/2021 03:00:00,30,14.7
31/01/2021 03:30:00,30,14.7
31/01/2021 04:00:00,30,14.604
31/01/2021 04:30:00,30,14.604
31/01/2021 05:00:00,30,14.604
31/01/2021 05:30:00,30,14.604
31/01/2021 06:00:00,30,14.7
31/01/2021 06:30:00,30,14.604
31/01/2021 07:00:00,30,14.7
31/01/2021 07:30:00,30,14.7
31/01/2021 08:00:00,30,14.7
31/01/2021 08:30:00,30,14.604
31/01/2021 09:00:00,30,14.7
31/01/2021 09:30:00,30,14.7
31/01/2021 10:00:00,30,14.7
31/01/2021 10:30:00,30,14.7
31/01/2021 11:00:00,30,14.7
31/01/2021 11:30:00,30,14.7
31/01/2021 12:00:00,30,14.7
31/01/2021 12:30:00,30,14.7
31/01/2021 13:00:00,30,14.796
31/01/2021 13:30:00,30,14.7
31/01/2021 14:00:00,30,14.796
31/01/2021 14:30:00,30,14.796
31/01/2021 15:00:00,30,14.796
31/01/2021 15:30:00,30,14.796
31/01/2021 16:00:00,30,14.796
31/01/2021 16:30:00,30,14.796
31/01/2021 17:00:00,30,14.796
31/01/2021 17:30:00,30,14.796
31/01/2021 18:00:00,30,14.796
31/01/2021 18:30:00,30,14.796
31/01/2021 19:00:00,30,14.796
31/01/2021 19:30:00,30,14.796
31/01/2021 20:00:00,30,14.796
31/01/2021 20:30:00,30,14.796
31/01/2021 21:00:00,30,14.796
31/01/2021 21:30:00,30,14.796
31/01/2021 22:00:00,30,14.796
31/01/2021 22:30:00,30,14.796
31/01/2021 23:00:00,30,14.796
31/01/2021 23:30:00,30,14.796
1/2/2021 0:00,30,14.796
1/2/2021 0:30,30,14.796
1/2/2021 1:00,30,14.796
1/2/2021 1:30,30,14.796
1/2/2021 2:00,30,14.796
1/2/2021 2:30,30,14.796
1/2/2021 3:00,30,14.796
1/2/2021 3:30,30,14.796
1/2/2021 4:00,30,14.796
1/2/2021 4:30,30,14.796
1/2/2021 5:00,30,14.796
1/2/2021 5:30,30,14.796
1/2/2021 6:00,30,14.796
1/2/2021 6:30,30,14.796
1/2/2021 7:00,30,14.796
1/2/2021 7:30,30,14.796
1/2/2021 8:00,30,14.796
1/2/2021 8:30,30,14.796
1/2/2021 9:00,30,14.796
1/2/2021 9:30,30,14.891
1/2/2021 10:00,30,14.891
1/2/2021 10:30,30,14.891
1/2/2021 11:00,30,14.891
1/2/2021 11:30,30,14.891
1/2/2021 12:00,30,14.891
1/2/2021 12:30,30,14.891
1/2/2021 13:00,30,14.891
1/2/2021 13:30,30,14.891
1/2/2021 14:00,30,14.891
1/2/2021 14:30,30,14.891
1/2/2021 15:00,30,14.891
1/2/2021 15:30,30,14.891
1/2/2021 16:00,30,14.891
1/2/2021 16:30,30,14.891
1/2/2021 17:00,30,14.891
1/2/2021 17:30,30,14.891
1/2/2021 18:00,30,14.796
1/2/2021 18:30,30,14.796
1/2/2021 19:00,30,14.796
1/2/2021 19:30,30,14.796
1/2/2021 20:00,30,14.796
1/2/2021 20:30,30,14.796
1/2/2021 21:00,30,14.796
1/2/2021 21:30,30,14.796
1/2/2021 22:00,30,14.796
1/2/2021 22:30,30,14.796
1/2/2021 23:00,30,14.796
1/2/2021 23:30,30,14.796
2/2/2021 0:00,30,14.796
2/2/2021 0:30,30,14.796
2/2/2021 1:00,30,14.796
2/2/2021 1:30,30,14.796
2/2/2021 2:00,30,14.796
2/2/2021 2:30,30,14.796
2/2/2021 3:00,30,14.796
2/2/2021 3:30,30,14.796
2/2/2021 4:00,30,14.796
2/2/2021 4:30,30,14.796
2/2/2021 5:00,30,14.796
2/2/2021 5:30,30,14.796
2/2/2021 6:00,30,14.796
2/2/2021 6:30,30,14.796
2/2/2021 7:00,30,14.796
2/2/2021 7:30,30,14.796
2/2/2021 8:00,30,14.796
2/2/2021 8:30,30,14.796
2/2/2021 9:00,30,14.796
2/2/2021 9:30,30,14.796
2/2/2021 10:00,30,14.796
2/2/2021 10:30,30,14.796
2/2/2021 11:00,30,14.796
2/2/2021 11:30,30,14.796
2/2/2021 12:00,30,14.796
2/2/2021 12:30,30,14.796
2/2/2021 13:00,30,14.796
2/2/2021 13:30,30,14.796
2/2/2021 14:00,30,14.796
2/2/2021 14:30,30,14.796
2/2/2021 15:00,30,14.796
2/2/2021 15:30,30,14.796
2/2/2021 16:00,30,14.796
2/2/2021 16:30,30,14.796
2/2/2021 17:00,30,14.796
2/2/2021 17:30,30,14.796
2/2/2021 18:00,30,14.796
2/2/2021 18:30,30,14.796
2/2/2021 19:00,30,14.796
2/2/2021 19:30,30,14.796
2/2/2021 20:00,30,14.796
2/2/2021 20:30,30,14.796
2/2/2021 21:00,30,14.796
2/2/2021 21:30,30,14.796
2/2/2021 22:00,30,14.796
2/2/2021 22:30,30,14.796
2/2/2021 23:00,30,14.796
2/2/2021 23:30,30,14.796
3/2/2021 0:00,30,14.796
3/2/2021 0:30,30,14.796
3/2/2021 1:00,30,14.796
3/2/2021 1:30,30,14.796
3/2/2021 2:00,30,14.796
3/2/2021 2:30,30,14.796
3/2/2021 3:00,30,14.796
3/2/2021 3:30,30,14.796
3/2/2021 4:00,30,14.796
3/2/2021 4:30,30,14.796
3/2/2021 5:00,30,14.796
3/2/2021 5:30,30,14.796
3/2/2021 6:00,30,14.796
3/2/2021 6:30,30,14.796
3/2/2021 7:00,30,14.796
3/2/2021 7:30,30,14.796
3/2/2021 8:00,30,14.891
3/2/2021 8:30,30,14.891
3/2/2021 9:00,30,14.891
3/2/2021 9:30,30,14.891
3/2/2021 10:00,30,14.891
3/2/2021 10:30,30,14.891
3/2/2021 11:00,30,14.891
3/2/2021 11:30,30,14.891
3/2/2021 12:00,30,14.891
3/2/2021 12:30,30,14.891
3/2/2021 13:00,30,14.891
3/2/2021 13:30,30,14.891
3/2/2021 14:00,30,14.891
3/2/2021 14:30,30,14.891
3/2/2021 15:00,30,14.891
3/2/2021 15:30,30,14.891
3/2/2021 16:00,30,14.891
3/2/2021 16:30,30,14.891
3/2/2021 17:00,30,14.891
3/2/2021 17:30,30,14.891
3/2/2021 18:00,30,14.891
3/2/2021 18:30,30,14.891
3/2/2021 19:00,30,14.891
3/2/2021 19:30,30,14.891
3/2/2021 20:00,30,14.891
3/2/2021 20:30,30,14.891
3/2/2021 21:00,30,14.891
3/2/2021 21:30,30,14.891
3/2/2021 22:00,30,14.891
3/2/2021 22:30,30,14.891
3/2/2021 23:00,30,14.891
3/2/2021 23:30,30,14.891
4/2/2021 0:00,30,14.891
4/2/2021 0:30,30,14.891
4/2/2021 1:00,30,14.891
4/2/2021 1:30,30,14.891
4/2/2021 2:00,30,14.891
4/2/2021 2:30,30,14.891
4/2/2021 3:00,30,14.891
4/2/2021 3:30,30,14.891
4/2/2021 4:00,30,14.891
4/2/2021 4:30,30,14.891
4/2/2021 5:00,30,14.891
4/2/2021 5:30,30,14.891
4/2/2021 6:00,30,14.891
4/2/2021 6:30,30,14.891
4/2/2021 7:00,30,14.891
4/2/2021 7:30,30,14.891
4/2/2021 8:00,30,14.891
4/2/2021 8:30,30,14.891
4/2/2021 9:00,30,14.891
4/2/2021 9:30,30,14.891
4/2/2021 10:00,30,14.891
4/2/2021 10:30,30,14.891
4/2/2021 11:00,30,14.891
4/2/2021 11:30,30,14.891
4/2/2021 12:00,30,14.891
4/2/2021 12:30,30,14.891
4/2/2021 13:00,30,14.891
4/2/2021 13:30,30,14.891
4/2/2021 14:00,30,14.891
4/2/2021 14:30,30,14.891
4/2/2021 15:00,30,14.891
4/2/2021 15:30,30,14.891
4/2/2021 16:00,30,14.891
4/2/2021 16:30,30,14.891
4/2/2021 17:00,30,14.891
4/2/2021 17:30,30,14.891
4/2/2021 18:00,30,14.891
4/2/2021 18:30,30,14.891
4/2/2021 19:00,30,14.891
4/2/2021 19:30,30,14.891
4/2/2021 20:00,30,14.891
4/2/2021 20:30,30,14.891
4/2/2021 21:00,30,14.891
4/2/2021 21:30,30,14.891
4/2/2021 22:00,30,14.891
4/2/2021 22:30,30,14.891
4/2/2021 23:00,30,14.891
4/2/2021 23:30,30,14.891
5/2/2021 0:00,30,14.891
5/2/2021 0:30,30,14.891
5/2/2021 1:00,30,14.891
5/2/2021 1:30,30,14.891
5/2/2021 2:00,30,14.891
5/2/2021 2:30,30,14.891
5/2/2021 3:00,30,14.891
5/2/2021 3:30,30,14.891
5/2/2021 4:00,30,14.891
5/2/2021 4:30,30,14.891
5/2/2021 5:00,30,14.891
5/2/2021 5:30,30,14.891
5/2/2021 6:00,30,14.891
5/2/2021 6:30,30,14.891
5/2/2021 7:00,30,14.891
5/2/2021 7:30,30,14.891
5/2/2021 8:00,30,14.891
5/2/2021 8:30,30,14.891
5/2/2021 9:00,30,14.891
5/2/2021 9:30,30,14.891
5/2/2021 10:00,30,14.891
5/2/2021 10:30,30,14.891
5/2/2021 11:00,30,14.891
5/2/2021 11:30,30,14.891
5/2/2021 12:00,30,14.891
5/2/2021 12:30,30,14.891
5/2/2021 13:00,30,14.891
5/2/2021 13:30,30,14.891
5/2/2021 14:00,30,14.891
5/2/2021 14:30,30,14.891
5/2/2021 15:00,30,14.891
5/2/2021 15:30,30,14.891
5/2/2021 16:00,30,14.891
5/2/2021 16:30,30,14.891
5/2/2021 17:00,30,14.891
5/2/2021 17:30,30,14.891
5/2/2021 18:00,30,14.891
5/2/2021 18:30,30,14.891
5/2/2021 19:00,30,14.891
5/2/2021 19:30,30,14.891
5/2/2021 20:00,30,14.891
5/2/2021 20:30,30,14.891
5/2/2021 21:00,30,14.891
5/2/2021 21:30,30,14.891
5/2/2021 22:00,30,14.891
5/2/2021 22:30,30,14.891
5/2/2021 23:00,30,14.891
5/2/2021 23:30,30,14.891
6/2/2021 0:00,30,14.891
6/2/2021 0:30,30,14.796
6/2/2021 1:00,30,14.796
6/2/2021 1:30,30,14.796
6/2/2021 2:00,30,14.796
6/2/2021 2:30,30,14.796
6/2/2021 3:00,30,14.796
6/2/2021 3:30,30,14.796
6/2/2021 4:00,30,14.891
6/2/2021 4:30,30,14.796
6/2/2021 5:00,30,14.796
6/2/2021 5:30,30,14.891
6/2/2021 6:00,30,14.796
6/2/2021 6:30,30,14.891
6/2/2021 7:00,30,14.891
6/2/2021 7:30,30,14.891
6/2/2021 8:00,30,14.891
6/2/2021 8:30,30,14.891
6/2/2021 9:00,30,14.891
6/2/2021 9:30,30,14.891
6/2/2021 10:00,30,14.891
6/2/2021 10:30,30,14.891
6/2/2021 11:00,30,14.891
6/2/2021 11:30,30,14.891
6/2/2021 12:00,30,14.891
6/2/2021 12:30,30,14.891
6/2/2021 13:00,30,14.891
6/2/2021 13:30,30,14.891
6/2/2021 14:00,30,14.891
6/2/2021 14:30,30,14.891
6/2/2021 15:00,30,14.891
6/2/2021 15:30,30,14.796
6/2/2021 16:00,30,14.891
6/2/2021 16:30,30,14.891
6/2/2021 17:00,30,14.891
6/2/2021 17:30,30,14.891
6/2/2021 18:00,30,14.891
6/2/2021 18:30,30,14.891
6/2/2021 19:00,30,14.891
6/2/2021 19:30,30,14.796
6/2/2021 20:00,30,14.891
6/2/2021 20:30,30,14.891
6/2/2021 21:00,30,14.796
6/2/2021 21:30,30,14.891
6/2/2021 22:00,30,14.891
6/2/2021 22:30,30,14.891
6/2/2021 23:00,30,14.891
6/2/2021 23:30,30,14.891
7/2/2021 0:00,30,14.891
7/2/2021 0:30,30,14.891
7/2/2021 1:00,30,14.891
7/2/2021 1:30,30,14.891
7/2/2021 2:00,30,14.891
7/2/2021 2:30,30,14.796
7/2/2021 3:00,30,14.891
7/2/2021 3:30,30,14.891
7/2/2021 4:00,30,14.891
7/2/2021 4:30,30,14.891
7/2/2021 5:00,30,14.891
7/2/2021 5:30,30,14.891
7/2/2021 6:00,30,14.796
7/2/2021 6:30,30,14.891
7/2/2021 7:00,30,14.796
7/2/2021 7:30,30,14.891
7/2/2021 8:00,30,14.796
7/2/2021 8:30,30,14.891
7/2/2021 9:00,30,14.891
7/2/2021 9:30,30,14.891
7/2/2021 10:00,30,14.891
7/2/2021 10:30,30,14.891
7/2/2021 11:00,30,14.891
7/2/2021 11:30,30,14.891
7/2/2021 12:00,30,14.891
7/2/2021 12:30,30,14.891
7/2/2021 13:00,30,14.891
7/2/2021 13:30,30,14.891
7/2/2021 14:00,30,14.891
7/2/2021 14:30,30,14.891
7/2/2021 15:00,30,14.891
7/2/2021 15:30,30,14.891
7/2/2021 16:00,30,14.891
7/2/2021 16:30,30,14.987
7/2/2021 17:00,30,14.987
7/2/2021 17:30,30,14.987
7/2/2021 18:00,30,14.987
7/2/2021 18:30,30,14.987
7/2/2021 19:00,30,14.987
7/2/2021 19:30,30,15.082
7/2/2021 20:00,30,14.987
7/2/2021 20:30,30,15.082
7/2/2021 21:00,30,14.987
7/2/2021 21:30,30,15.082
7/2/2021 22:00,30,15.082
7/2/2021 22:30,30,14.987
7/2/2021 23:00,30,14.987
7/2/2021 23:30,30,14.987
8/2/2021 0:00,30,15.082
8/2/2021 0:30,30,14.987
8/2/2021 1:00,30,15.082
8/2/2021 1:30,30,15.082
8/2/2021 2:00,30,15.082
8/2/2021 2:30,30,15.082
8/2/2021 3:00,30,15.082
8/2/2021 3:30,30,15.082
8/2/2021 4:00,30,15.082
8/2/2021 4:30,30,14.987
8/2/2021 5:00,30,14.987
8/2/2021 5:30,30,14.987
8/2/2021 6:00,30,14.987
8/2/2021 6:30,30,14.987
8/2/2021 7:00,30,14.987
8/2/2021 7:30,30,15.082
8/2/2021 8:00,30,15.082
8/2/2021 8:30,30,14.987
8/2/2021 9:00,30,15.082
8/2/2021 9:30,30,15.082
8/2/2021 10:00,30,15.082
8/2/2021 10:30,30,15.082
8/2/2021 11:00,30,15.082
8/2/2021 11:30,30,15.082
8/2/2021 12:00,30,15.082
8/2/2021 12:30,30,15.082
8/2/2021 13:00,30,15.082
8/2/2021 13:30,30,14.987
8/2/2021 14:00,30,14.987
8/2/2021 14:30,30,14.987
8/2/2021 15:00,30,14.987
8/2/2021 15:30,30,14.987
8/2/2021 16:00,30,14.987
8/2/2021 16:30,30,14.987
8/2/2021 17:00,30,14.987
8/2/2021 17:30,30,14.987
8/2/2021 18:00,30,14.987
8/2/2021 18:30,30,14.987
8/2/2021 19:00,30,14.987
8/2/2021 19:30,30,14.987
8/2/2021 20:00,30,14.987
8/2/2021 20:30,30,14.987
8/2/2021 21:00,30,14.987
8/2/2021 21:30,30,14.987
8/2/2021 22:00,30,14.987
8/2/2021 22:30,30,14.987
8/2/2021 23:00,30,14.987
8/2/2021 23:30,30,14.987
9/2/2021 0:00,30,14.987
9/2/2021 0:30,30,14.987
9/2/2021 1:00,30,14.987
9/2/2021 1:30,30,14.987
9/2/2021 2:00,30,14.987
9/2/2021 2:30,30,14.987
9/2/2021 3:00,30,14.987
9/2/2021 3:30,30,14.987
9/2/2021 4:00,30,14.987
9/2/2021 4:30,30,14.987
9/2/2021 5:00,30,14.987
9/2/2021 5:30,30,14.987
9/2/2021 6:00,30,14.987
9/2/2021 6:30,30,14.987
9/2/2021 7:00,30,14.987
9/2/2021 7:30,30,14.987
9/2/2021 8:00,30,14.987
9/2/2021 8:30,30,14.987
9/2/2021 9:00,30,14.987
9/2/2021 9:30,30,14.987
9/2/2021 10:00,30,14.987
9/2/2021 10:30,30,14.987
9/2/2021 11:00,30,14.987
9/2/2021 11:30,30,14.987
9/2/2021 12:00,30,14.987
9/2/2021 12:30,30,14.987
9/2/2021 13:00,30,14.987
9/2/2021 13:30,30,14.987
9/2/2021 14:00,30,14.987
9/2/2021 14:30,30,14.987
9/2/2021 15:00,30,14.987
9/2/2021 15:30,30,14.987
9/2/2021 16:00,30,15.082
9/2/2021 16:30,30,15.082
9/2/2021 17:00,30,15.082
9/2/2021 17:30,30,14.987
9/2/2021 18:00,30,14.987
9/2/2021 18:30,30,14.987
9/2/2021 19:00,30,14.987
9/2/2021 19:30,30,14.987
9/2/2021 20:00,30,14.987
9/2/2021 20:30,30,14.987
9/2/2021 21:00,30,14.987
9/2/2021 21:30,30,14.987
9/2/2021 22:00,30,14.987
9/2/2021 22:30,30,14.987
9/2/2021 23:00,30,14.987
9/2/2021 23:30,30,14.987
10/2/2021 0:00,30,14.987
10/2/2021 0:30,30,14.987
10/2/2021 1:00,30,14.987
10/2/2021 1:30,30,14.987
10/2/2021 2:00,30,14.987
10/2/2021 2:30,30,14.987
10/2/2021 3:00,30,14.987
10/2/2021 3:30,30,14.987
10/2/2021 4:00,30,14.987
10/2/2021 4:30,30,14.987
10/2/2021 5:00,30,14.987
10/2/2021 5:30,30,14.987
10/2/2021 6:00,30,14.987
10/2/2021 6:30,30,14.987
10/2/2021 7:00,30,14.987
10/2/2021 7:30,30,14.987
10/2/2021 8:00,30,14.987
10/2/2021 8:30,30,14.987
10/2/2021 9:00,30,14.987
10/2/2021 9:30,30,14.987
10/2/2021 10:00,30,14.987
10/2/2021 10:30,30,14.987
10/2/2021 11:00,30,14.987
10/2/2021 11:30,30,14.987
10/2/2021 12:00,30,14.987
10/2/2021 12:30,30,14.987
10/2/2021 13:00,30,14.987
10/2/2021 13:30,30,14.987
10/2/2021 14:00,30,14.987
10/2/2021 14:30,30,14.987
10/2/2021 15:00,30,14.987
10/2/2021 15:30,30,14.987
10/2/2021 16:00,30,14.987
10/2/2021 16:30,30,14.987
10/2/2021 17:00,30,14.987
10/2/2021 17:30,30,14.987
10/2/2021 18:00,30,14.987
10/2/2021 18:30,30,14.987
10/2/2021 19:00,30,14.987
10/2/2021 19:30,30,14.987
10/2/2021 20:00,30,14.987
10/2/2021 20:30,30,14.987
10/2/2021 21:00,30,14.987
10/2/2021 21:30,30,14.987
10/2/2021 22:00,30,14.987
10/2/2021 22:30,30,14.987
10/2/2021 23:00,30,14.987
10/2/2021 23:30,30,14.987
11/2/2021 0:00,30,14.987
11/2/2021 0:30,30,14.987
11/2/2021 1:00,30,14.987
11/2/2021 1:30,30,14.987
11/2/2021 2:00,30,14.987
11/2/2021 2:30,30,14.987
11/2/2021 3:00,30,14.987
11/2/2021 3:30,30,14.987
11/2/2021 4:00,30,14.987
11/2/2021 4:30,30,14.987
11/2/2021 5:00,30,14.987
11/2/2021 5:30,30,14.987
11/2/2021 6:00,30,14.987
11/2/2021 6:30,30,14.987
11/2/2021 7:00,30,14.987
11/2/2021 7:30,30,14.987
11/2/2021 8:00,30,14.987
11/2/2021 8:30,30,14.987
11/2/2021 9:00,30,14.987
11/2/2021 9:30,30,14.987
11/2/2021 10:00,30,14.987
11/2/2021 10:30,30,15.082
11/2/2021 11:00,30,15.082
11/2/2021 11:30,30,15.082
11/2/2021 12:00,30,15.082
11/2/2021 12:30,30,15.082
11/2/2021 13:00,30,15.082
11/2/2021 13:30,30,15.082
11/2/2021 14:00,30,14.987
11/2/2021 14:30,30,14.987
11/2/2021 15:00,30,14.987
11/2/2021 15:30,30,14.987
11/2/2021 16:00,30,14.987
11/2/2021 16:30,30,14.987
11/2/2021 17:00,30,14.987
11/2/2021 17:30,30,14.987
11/2/2021 18:00,30,14.987
11/2/2021 18:30,30,14.987
11/2/2021 19:00,30,14.987
11/2/2021 19:30,30,14.987
11/2/2021 20:00,30,14.987
11/2/2021 20:30,30,14.987
11/2/2021 21:00,30,14.987
11/2/2021 21:30,30,14.987
11/2/2021 22:00,30,14.987
11/2/2021 22:30,30,14.987
11/2/2021 23:00,30,14.987
11/2/2021 23:30,30,14.987
12/2/2021 0:00,30,14.987
12/2/2021 0:30,30,14.987
12/2/2021 1:00,30,14.987
12/2/2021 1:30,30,14.987
12/2/2021 2:00,30,14.987
12/2/2021 2:30,30,14.987
12/2/2021 3:00,30,14.987
12/2/2021 3:30,30,14.987
12/2/2021 4:00,30,14.891
12/2/2021 4:30,30,14.987
12/2/2021 5:00,30,14.891
12/2/2021 5:30,30,14.891
12/2/2021 6:00,30,14.796
12/2/2021 6:30,30,14.796
12/2/2021 7:00,30,14.891
12/2/2021 7:30,30,14.891
12/2/2021 8:00,30,14.891
12/2/2021 8:30,30,14.796
12/2/2021 9:00,30,14.987
12/2/2021 9:30,30,14.891
12/2/2021 10:00,30,14.891
