"N.º"	"Fecha"	"Tiempo, GMT+02:00"	"Temp, °C (LGR S/N: 20090261, SEN S/N: 20090261)"	"Acoplador separado (LGR S/N: 20090261, SEN S/N: 20090261)"	"Acoplador adjunto (LGR S/N: 20090261, SEN S/N: 20090261)"	"Host conectado (LGR S/N: 20090261, SEN S/N: 20090261)"	"Parado (LGR S/N: 20090261, SEN S/N: 20090261)"	"Final de archivo (LGR S/N: 20090261, SEN S/N: 20090261)"
1	04/06/22	12:00:00	16.915	Registrado				
2	04/06/22	13:00:00	16.796					
3	04/06/22	14:00:00	16.915					
4	04/06/22	15:00:00	17.558					
5	04/06/22	16:00:00	17.368					
6	04/06/22	17:00:00	17.177					
7	04/06/22	18:00:00	16.868					
8	04/06/22	19:00:00	16.963					
9	04/06/22	20:00:00	16.820					
10	04/06/22	21:00:00	16.820					
11	04/06/22	22:00:00	16.820					
12	04/06/22	23:00:00	17.034					
13	05/06/22	00:00:00	16.963					
14	05/06/22	01:00:00	17.272					
15	05/06/22	02:00:00	17.225					
16	05/06/22	03:00:00	17.296					
17	05/06/22	04:00:00	17.272					
18	05/06/22	05:00:00	17.106					
19	05/06/22	06:00:00	17.106					
20	05/06/22	07:00:00	17.153					
21	05/06/22	08:00:00	17.296					
22	05/06/22	09:00:00	17.748					
23	05/06/22	10:00:00	17.938					
24	05/06/22	11:00:00	16.963					
25	05/06/22	12:00:00	17.153					
26	05/06/22	13:00:00	17.177					
27	05/06/22	14:00:00	17.249					
28	05/06/22	15:00:00	17.034					
29	05/06/22	16:00:00	16.987					
30	05/06/22	17:00:00	17.011					
31	05/06/22	18:00:00	17.486					
32	05/06/22	19:00:00	17.724					
33	05/06/22	20:00:00	17.296					
34	05/06/22	21:00:00	17.225					
35	05/06/22	22:00:00	17.225					
36	05/06/22	23:00:00	17.058					
37	06/06/22	00:00:00	16.915					
38	06/06/22	01:00:00	16.725					
39	06/06/22	02:00:00	17.368					
40	06/06/22	03:00:00	16.987					
41	06/06/22	04:00:00	17.058					
42	06/06/22	05:00:00	17.225					
43	06/06/22	06:00:00	17.391					
44	06/06/22	07:00:00	17.439					
45	06/06/22	08:00:00	17.486					
46	06/06/22	09:00:00	17.344					
47	06/06/22	10:00:00	17.296					
48	06/06/22	11:00:00	17.368					
49	06/06/22	12:00:00	17.391					
50	06/06/22	13:00:00	17.344					
51	06/06/22	14:00:00	17.249					
52	06/06/22	15:00:00	16.868					
53	06/06/22	16:00:00	17.130					
54	06/06/22	17:00:00	17.106					
55	06/06/22	18:00:00	17.177					
56	06/06/22	19:00:00	17.344					
57	06/06/22	20:00:00	17.272					
58	06/06/22	21:00:00	16.963					
59	06/06/22	22:00:00	17.011					
60	06/06/22	23:00:00	16.963					
61	07/06/22	00:00:00	17.106					
62	07/06/22	01:00:00	16.915					
63	07/06/22	02:00:00	17.225					
64	07/06/22	03:00:00	17.201					
65	07/06/22	04:00:00	17.724					
66	07/06/22	05:00:00	17.344					
