Date	Time	15	30	42
02/07/2021	01:00:00	19.374	16.125	15.25
02/07/2021	02:00:00	19.374	16.316	15.66
02/07/2021	03:00:00	19.943	16.695	15.76
02/07/2021	04:00:00	19.849	16.411	15.72
02/07/2021	05:00:00	19.849	16.695	15.74
02/07/2021	06:00:00	19.754	16.6	15.77
02/07/2021	07:00:00	19.849	16.886	15.75
02/07/2021	08:00:00	19.849	16.6	15.59
02/07/2021	09:00:00	19.659	16.6	15.71
02/07/2021	10:00:00	19.659	16.22	15.68
02/07/2021	11:00:00	20.038	15.935	15.64
02/07/2021	12:00:00	19.943	17.17	15.54
02/07/2021	13:00:00	19.754	16.98	15.51
02/07/2021	14:00:00	19.849	16.6	15.55
02/07/2021	15:00:00	19.849	16.6	15.97
02/07/2021	16:00:00	19.754	16.6	15.83
02/07/2021	17:00:00	19.563	16.411	15.61
02/07/2021	18:00:00	19.754	16.505	15.51
02/07/2021	19:00:00	19.374	16.411	15.53
02/07/2021	20:00:00	19.659	16.6	15.56
02/07/2021	21:00:00	19.563	16.6	15.53
02/07/2021	22:00:00	19.468	16.695	15.51
02/07/2021	23:00:00	19.563	16.411	15.43
03/07/2021	00:00:00	19.659	16.316	15.45
03/07/2021	01:00:00	19.563	16.316	15.4
03/07/2021	02:00:00	19.563	16.125	15.42
03/07/2021	03:00:00	19.374	16.22	15.6
03/07/2021	04:00:00	19.279	16.791	15.75
03/07/2021	05:00:00	19.089	16.125	15.36
03/07/2021	06:00:00	19.089	16.505	15.27
03/07/2021	07:00:00	19.089	16.22	15.23
03/07/2021	08:00:00	19.184	16.695	15.72
03/07/2021	09:00:00	19.184	16.791	15.41
03/07/2021	10:00:00	19.184	16.22	15.23
03/07/2021	11:00:00	19.659	17.266	15.79
03/07/2021	12:00:00	19.279	16.411	15.52
03/07/2021	13:00:00	19.184	16.791	15.47
03/07/2021	14:00:00	19.279	16.695	15.45
03/07/2021	15:00:00	19.184	16.505	15.41
03/07/2021	16:00:00	19.184	16.316	15.35
03/07/2021	17:00:00	19.374	16.22	15.38
03/07/2021	18:00:00	19.374	16.316	15.6
03/07/2021	19:00:00	19.374	16.316	15.55
03/07/2021	20:00:00	19.468	16.791	15.41
03/07/2021	21:00:00	19.563	16.316	15.4
03/07/2021	22:00:00	20.134	16.316	15.9
03/07/2021	23:00:00	19.374	16.125	15.73
04/07/2021	00:00:00	19.279	15.935	15.56
04/07/2021	01:00:00	19.184	16.411	15.33
04/07/2021	02:00:00	18.804	16.411	15.48
04/07/2021	03:00:00	18.614	16.505	15.28
04/07/2021	04:00:00	18.709	16.316	15.31
04/07/2021	05:00:00	18.614	16.505	15.36
04/07/2021	06:00:00	19.089	16.316	15.37
04/07/2021	07:00:00	18.995	16.22	15.28
04/07/2021	08:00:00	19.279	16.791	15.27
04/07/2021	09:00:00	19.754	16.695	15.54
04/07/2021	10:00:00	20.134	16.6	15.52
04/07/2021	11:00:00	20.134	16.505	15.57
04/07/2021	12:00:00	19.468	16.316	15.73
04/07/2021	13:00:00	19.279	16.22	15.72
04/07/2021	14:00:00	19.184	16.22	15.77
04/07/2021	15:00:00	19.468	16.125	15.74
04/07/2021	16:00:00	19.374	16.125	15.6
04/07/2021	17:00:00	19.184	16.316	15.47
04/07/2021	18:00:00	19.563	16.695	15.43
04/07/2021	19:00:00	19.279	16.505	15.86
04/07/2021	20:00:00	19.659	16.695	15.85
04/07/2021	21:00:00	19.468	16.6	15.82
04/07/2021	22:00:00	19.659	16.6	15.56
04/07/2021	23:00:00	19.659	16.6	15.52
05/07/2021	00:00:00	19.184	16.316	15.58
05/07/2021	01:00:00	18.995	16.22	15.66
05/07/2021	02:00:00	19.184	16.6	15.53
05/07/2021	03:00:00	18.899	16.411	15.47
05/07/2021	04:00:00	19.089	16.695	15.43
05/07/2021	05:00:00	19.279	16.6	15.41
05/07/2021	06:00:00	19.089	16.886	15.4
05/07/2021	07:00:00	19.279	17.075	15.97
05/07/2021	08:00:00	19.279	16.411	15.56
05/07/2021	09:00:00	19.374	16.411	15.57
05/07/2021	10:00:00	19.279	16.411	15.64
05/07/2021	11:00:00	19.279	16.03	15.64
05/07/2021	12:00:00	19.184	16.125	15.56
05/07/2021	13:00:00	18.899	16.411	15.6
05/07/2021	14:00:00	18.804	16.22	15.46
05/07/2021	15:00:00	18.804	16.125	15.36
05/07/2021	16:00:00	18.899	16.125	15.36
05/07/2021	17:00:00	19.089	16.316	15.35
05/07/2021	18:00:00	18.995	16.125	15.38
05/07/2021	19:00:00	19.089	16.505	15.4
05/07/2021	20:00:00	19.184	16.505	15.39
05/07/2021	21:00:00	18.899	16.316	15.37
05/07/2021	22:00:00	18.425	16.125	15.44
05/07/2021	23:00:00	18.804	16.125	15.6
06/07/2021	00:00:00	18.899	16.03	15.58
06/07/2021	01:00:00	18.709	16.125	15.71
06/07/2021	02:00:00	18.804	16.125	15.69
06/07/2021	03:00:00	18.899	15.935	15.7
06/07/2021	04:00:00	18.995	16.125	15.61
06/07/2021	05:00:00	18.899	15.935	15.54
06/07/2021	06:00:00	19.374	16.316	15.53
06/07/2021	07:00:00	18.995	16.316	15.53
06/07/2021	08:00:00	19.279	16.22	15.46
06/07/2021	09:00:00	18.995	16.316	15.52
06/07/2021	10:00:00	19.184	16.316	15.44
06/07/2021	11:00:00	19.089	16.411	15.42
06/07/2021	12:00:00	18.899	16.316	15.47
06/07/2021	13:00:00	18.614	16.411	15.45
06/07/2021	14:00:00	18.52	16.316	15.44
06/07/2021	15:00:00	19.184	16.316	15.45
06/07/2021	16:00:00	18.995	16.03	15.45
06/07/2021	17:00:00	19.184	16.03	15.48
06/07/2021	18:00:00	19.374	15.935	15.51
06/07/2021	19:00:00	18.899	15.84	15.6
06/07/2021	20:00:00	19.279	15.935	15.37
06/07/2021	21:00:00	19.184	16.125	15.38
06/07/2021	22:00:00	18.709	16.316	15.4
06/07/2021	23:00:00	18.804	16.125	15.39
07/07/2021	00:00:00	18.709	16.411	15.47
07/07/2021	01:00:00	18.614	16.411	15.43
07/07/2021	02:00:00	18.141	16.125	15.41
07/07/2021	03:00:00	17.95	15.935	15.37
07/07/2021	04:00:00	17.855	15.84	15.39
07/07/2021	05:00:00	18.141	15.935	15.41
07/07/2021	06:00:00	18.33	15.84	15.37
07/07/2021	07:00:00	19.184	16.22	15.35
07/07/2021	08:00:00	19.468	16.411	15.41
07/07/2021	09:00:00	18.804	16.411	15.58
07/07/2021	10:00:00	19.089	16.411	15.84
07/07/2021	11:00:00	19.279	16.411	15.81
07/07/2021	12:00:00	19.089	16.22	15.81
07/07/2021	13:00:00	18.804	16.411	15.6
07/07/2021	14:00:00	19.089	16.316	15.59
07/07/2021	15:00:00	18.709	16.22	15.57
07/07/2021	16:00:00	18.995	16.125	15.43
07/07/2021	17:00:00	19.184	16.03	15.41
07/07/2021	18:00:00	18.425	16.22	15.44
07/07/2021	19:00:00	18.614	16.22	15.42
07/07/2021	20:00:00	18.995	16.22	15.37
07/07/2021	21:00:00	18.995	16.316	15.33
07/07/2021	22:00:00	18.899	16.505	15.33
07/07/2021	23:00:00	18.709	16.411	15.53
08/07/2021	00:00:00	19.279	16.6	15.69
08/07/2021	01:00:00	18.899	16.505	15.75
08/07/2021	02:00:00	18.804	16.316	15.73
08/07/2021	03:00:00	18.804	16.125	15.62
08/07/2021	04:00:00	18.709	16.125	15.62
08/07/2021	05:00:00	18.899	16.22	15.53
08/07/2021	06:00:00	19.279	16.505	15.43
08/07/2021	07:00:00	19.468	16.6	15.43
08/07/2021	08:00:00	19.374	16.6	15.41
08/07/2021	09:00:00	19.468	16.6	15.64
08/07/2021	10:00:00	18.614	16.411	16.09
08/07/2021	11:00:00	19.184	16.22	15.58
08/07/2021	12:00:00	19.374	16.411	15.43
08/07/2021	13:00:00	19.943	16.505	15.39
08/07/2021	14:00:00	19.849	16.6	15.54
08/07/2021	15:00:00	19.659	16.505	15.72
08/07/2021	16:00:00	19.468	16.411	15.6
08/07/2021	17:00:00	19.468	16.411	15.55
08/07/2021	18:00:00	19.374	16.6	15.53
08/07/2021	19:00:00	19.279	16.6	15.52
08/07/2021	20:00:00	19.563	16.695	15.53
08/07/2021	21:00:00	20.704	16.886	15.52
08/07/2021	22:00:00	20.229	16.886	15.72
08/07/2021	23:00:00	19.754	16.886	15.77
09/07/2021	00:00:00	19.468	16.695	15.73
09/07/2021	01:00:00	19.184	16.411	15.83
09/07/2021	02:00:00	19.374	16.22	15.55
09/07/2021	03:00:00	19.468	16.125	15.57
09/07/2021	04:00:00	19.943	16.22	15.38
09/07/2021	05:00:00	19.849	16.695	15.45
09/07/2021	06:00:00	19.089	16.98	15.52
09/07/2021	07:00:00	19.374	16.791	15.75
09/07/2021	08:00:00	19.374	16.695	15.92
09/07/2021	09:00:00	19.659	16.6	15.71
09/07/2021	10:00:00	19.468	16.316	15.88
09/07/2021	11:00:00	19.374	16.22	15.54
09/07/2021	12:00:00	19.089	16.125	15.48
09/07/2021	13:00:00	18.995	16.411	15.48
09/07/2021	14:00:00	19.184	16.505	15.43
09/07/2021	15:00:00	18.995	16.505	15.44
09/07/2021	16:00:00	18.899	16.695	15.47
09/07/2021	17:00:00	19.374	16.505	15.48
09/07/2021	18:00:00	19.089	16.411	15.55
09/07/2021	19:00:00	18.33	16.505	15.51
09/07/2021	20:00:00	18.995	16.316	15.45
09/07/2021	21:00:00	19.184	16.22	15.68
09/07/2021	22:00:00	18.995	16.03	15.65
09/07/2021	23:00:00	18.995	16.125	15.58
10/07/2021	00:00:00	19.089	16.125	15.45
10/07/2021	01:00:00	19.089	16.125	15.25
10/07/2021	02:00:00	19.184	16.316	15.33
10/07/2021	03:00:00	19.468	16.411	15.47
10/07/2021	04:00:00	19.468	16.6	15.56
10/07/2021	05:00:00	18.995	16.6	15.53
10/07/2021	06:00:00	18.995	16.6	15.61
10/07/2021	07:00:00	18.995	16.22	15.54
10/07/2021	08:00:00	18.614	16.6	15.48
10/07/2021	09:00:00	18.614	16.505	15.52
10/07/2021	10:00:00	19.089	16.411	15.52
10/07/2021	11:00:00	19.563	16.316	15.5
10/07/2021	12:00:00	19.563	16.316	15.48
