"#"	"Date"	"Heure, GMT+01:00"	"Temp., °C (LGR S/N: 10401314, SEN S/N: 10401314)"	"Coupleur détaché (LGR S/N: 10401314, SEN S/N: 10401314)"	"Coupleur attaché (LGR S/N: 10401314, SEN S/N: 10401314)"	"Hôte connecté (LGR S/N: 10401314, SEN S/N: 10401314)"	"Arrêté (LGR S/N: 10401314, SEN S/N: 10401314)"	"Fin de fichier (LGR S/N: 10401314, SEN S/N: 10401314)"
1	05/01/21	11:30:00	9.632	Enregistré				
2	05/01/21	12:00:00	8.990					
3	05/01/21	12:30:00	14.529					
4	05/01/21	13:00:00	14.481					
5	05/01/21	13:30:00	14.697					
6	05/01/21	14:00:00	14.745					
7	05/01/21	14:30:00	14.745					
8	05/01/21	15:00:00	14.721					
9	05/01/21	15:30:00	14.721					
10	05/01/21	16:00:00	14.697					
11	05/01/21	16:30:00	14.697					
12	05/01/21	17:00:00	14.697					
13	05/01/21	17:30:00	14.697					
14	05/01/21	18:00:00	14.673					
15	05/01/21	18:30:00	14.697					
16	05/01/21	19:00:00	14.673					
17	05/01/21	19:30:00	14.673					
18	05/01/21	20:00:00	14.673					
19	05/01/21	20:30:00	14.673					
20	05/01/21	21:00:00	14.673					
21	05/01/21	21:30:00	14.649					
22	05/01/21	22:00:00	14.649					
23	05/01/21	22:30:00	14.649					
24	05/01/21	23:00:00	14.649					
25	05/01/21	23:30:00	14.649					
26	06/01/21	00:00:00	14.625					
27	06/01/21	00:30:00	14.625					
28	06/01/21	01:00:00	14.625					
29	06/01/21	01:30:00	14.601					
30	06/01/21	02:00:00	14.601					
31	06/01/21	02:30:00	14.553					
32	06/01/21	03:00:00	14.553					
33	06/01/21	03:30:00	14.505					
34	06/01/21	04:00:00	14.529					
35	06/01/21	04:30:00	14.505					
36	06/01/21	05:00:00	14.505					
37	06/01/21	05:30:00	14.505					
38	06/01/21	06:00:00	14.481					
39	06/01/21	06:30:00	14.481					
40	06/01/21	07:00:00	14.481					
41	06/01/21	07:30:00	14.457					
42	06/01/21	08:00:00	14.433					
43	06/01/21	08:30:00	14.433					
44	06/01/21	09:00:00	14.433					
45	06/01/21	09:30:00	14.409					
46	06/01/21	10:00:00	14.409					
47	06/01/21	10:30:00	14.433					
48	06/01/21	11:00:00	14.481					
49	06/01/21	11:30:00	14.481					
50	06/01/21	12:00:00	14.481					
51	06/01/21	12:30:00	14.481					
52	06/01/21	13:00:00	14.481					
53	06/01/21	13:30:00	14.529					
54	06/01/21	14:00:00	14.577					
55	06/01/21	14:30:00	14.577					
56	06/01/21	15:00:00	14.577					
57	06/01/21	15:30:00	14.553					
58	06/01/21	16:00:00	14.553					
59	06/01/21	16:30:00	14.553					
60	06/01/21	17:00:00	14.529					
61	06/01/21	17:30:00	14.505					
62	06/01/21	18:00:00	14.505					
63	06/01/21	18:30:00	14.505					
64	06/01/21	19:00:00	14.481					
65	06/01/21	19:30:00	14.481					
66	06/01/21	20:00:00	14.481					
67	06/01/21	20:30:00	14.457					
68	06/01/21	21:00:00	14.457					
69	06/01/21	21:30:00	14.457					
70	06/01/21	22:00:00	14.457					
71	06/01/21	22:30:00	14.433					
72	06/01/21	23:00:00	14.433					
73	06/01/21	23:30:00	14.433					
74	07/01/21	00:00:00	14.433					
75	07/01/21	00:30:00	14.409					
76	07/01/21	01:00:00	14.409					
77	07/01/21	01:30:00	14.505					
78	07/01/21	02:00:00	14.505					
79	07/01/21	02:30:00	14.505					
80	07/01/21	03:00:00	14.505					
81	07/01/21	03:30:00	14.505					
82	07/01/21	04:00:00	14.505					
83	07/01/21	04:30:00	14.505					
84	07/01/21	05:00:00	14.505					
85	07/01/21	05:30:00	14.481					
86	07/01/21	06:00:00	14.433					
87	07/01/21	06:30:00	14.433					
88	07/01/21	07:00:00	14.433					
89	07/01/21	07:30:00	14.433					
90	07/01/21	08:00:00	14.433					
91	07/01/21	08:30:00	14.433					
92	07/01/21	09:00:00	14.433					
93	07/01/21	09:30:00	14.433					
94	07/01/21	10:00:00	14.433					
95	07/01/21	10:30:00	14.433					
96	07/01/21	11:00:00	14.433					
97	07/01/21	11:30:00	14.433					
98	07/01/21	12:00:00	14.481					
99	07/01/21	12:30:00	14.505					
100	07/01/21	13:00:00	14.505					
101	07/01/21	13:30:00	14.529					
102	07/01/21	14:00:00	14.529					
103	07/01/21	14:30:00	14.553					
104	07/01/21	15:00:00	14.553					
105	07/01/21	15:30:00	14.553					
106	07/01/21	16:00:00	14.553					
107	07/01/21	16:30:00	14.577					
108	07/01/21	17:00:00	14.577					
109	07/01/21	17:30:00	14.553					
110	07/01/21	18:00:00	14.553					
111	07/01/21	18:30:00	14.553					
112	07/01/21	19:00:00	14.529					
113	07/01/21	19:30:00	14.553					
114	07/01/21	20:00:00	14.529					
115	07/01/21	20:30:00	14.529					
116	07/01/21	21:00:00	14.529					
117	07/01/21	21:30:00	14.529					
118	07/01/21	22:00:00	14.505					
119	07/01/21	22:30:00	14.505					
120	07/01/21	23:00:00	14.505					
121	07/01/21	23:30:00	14.457					
122	08/01/21	00:00:00	14.457					
123	08/01/21	00:30:00	14.481					
124	08/01/21	01:00:00	14.481					
125	08/01/21	01:30:00	14.481					
126	08/01/21	02:00:00	14.481					
127	08/01/21	02:30:00	14.481					
128	08/01/21	03:00:00	14.337					
129	08/01/21	03:30:00	14.314					
130	08/01/21	04:00:00	14.194					
131	08/01/21	04:30:00	14.002					
132	08/01/21	05:00:00	14.098					
133	08/01/21	05:30:00	14.361					
134	08/01/21	06:00:00	14.385					
135	08/01/21	06:30:00	14.409					
136	08/01/21	07:00:00	14.409					
137	08/01/21	07:30:00	14.409					
138	08/01/21	08:00:00	14.409					
139	08/01/21	08:30:00	14.409					
140	08/01/21	09:00:00	14.385					
141	08/01/21	09:30:00	14.409					
142	08/01/21	10:00:00	14.433					
143	08/01/21	10:30:00	14.433					
144	08/01/21	11:00:00	14.433					
145	08/01/21	11:30:00	14.409					
146	08/01/21	12:00:00	14.433					
147	08/01/21	12:30:00	14.409					
148	08/01/21	13:00:00	14.409					
149	08/01/21	13:30:00	14.385					
150	08/01/21	14:00:00	14.385					
151	08/01/21	14:30:00	14.385					
152	08/01/21	15:00:00	14.385					
153	08/01/21	15:30:00	14.385					
154	08/01/21	16:00:00	14.385					
155	08/01/21	16:30:00	14.385					
156	08/01/21	17:00:00	14.385					
157	08/01/21	17:30:00	14.361					
158	08/01/21	18:00:00	14.361					
159	08/01/21	18:30:00	14.481					
160	08/01/21	19:00:00	14.481					
161	08/01/21	19:30:00	14.457					
162	08/01/21	20:00:00	14.481					
163	08/01/21	20:30:00	14.481					
164	08/01/21	21:00:00	14.433					
165	08/01/21	21:30:00	14.457					
166	08/01/21	22:00:00	14.457					
167	08/01/21	22:30:00	14.481					
168	08/01/21	23:00:00	14.409					
169	08/01/21	23:30:00	14.433					
170	09/01/21	00:00:00	14.433					
171	09/01/21	00:30:00	14.433					
172	09/01/21	01:00:00	14.433					
173	09/01/21	01:30:00	14.481					
174	09/01/21	02:00:00	14.481					
175	09/01/21	02:30:00	14.457					
176	09/01/21	03:00:00	14.457					
177	09/01/21	03:30:00	14.433					
178	09/01/21	04:00:00	14.433					
179	09/01/21	04:30:00	14.433					
180	09/01/21	05:00:00	14.433					
181	09/01/21	05:30:00	14.433					
182	09/01/21	06:00:00	14.457					
183	09/01/21	06:30:00	14.433					
184	09/01/21	07:00:00	14.290					
185	09/01/21	07:30:00	14.337					
186	09/01/21	08:00:00	14.457					
187	09/01/21	08:30:00	14.457					
188	09/01/21	09:00:00	14.457					
189	09/01/21	09:30:00	14.457					
190	09/01/21	10:00:00	14.457					
191	09/01/21	10:30:00	14.433					
192	09/01/21	11:00:00	14.433					
193	09/01/21	11:30:00	14.457					
194	09/01/21	12:00:00	14.433					
195	09/01/21	12:30:00	14.433					
196	09/01/21	13:00:00	14.481					
197	09/01/21	13:30:00	14.481					
198	09/01/21	14:00:00	14.481					
199	09/01/21	14:30:00	14.481					
200	09/01/21	15:00:00	14.481					
201	09/01/21	15:30:00	14.481					
202	09/01/21	16:00:00	14.457					
203	09/01/21	16:30:00	14.433					
204	09/01/21	17:00:00	14.433					
205	09/01/21	17:30:00	14.385					
206	09/01/21	18:00:00	14.409					
207	09/01/21	18:30:00	14.337					
208	09/01/21	19:00:00	14.337					
209	09/01/21	19:30:00	14.314					
210	09/01/21	20:00:00	14.290					
211	09/01/21	20:30:00	14.314					
212	09/01/21	21:00:00	14.337					
213	09/01/21	21:30:00	14.337					
214	09/01/21	22:00:00	14.337					
215	09/01/21	22:30:00	14.337					
216	09/01/21	23:00:00	14.337					
217	09/01/21	23:30:00	14.337					
218	10/01/21	00:00:00	14.337					
219	10/01/21	00:30:00	14.337					
220	10/01/21	01:00:00	14.385					
221	10/01/21	01:30:00	14.361					
222	10/01/21	02:00:00	14.314					
223	10/01/21	02:30:00	14.290					
224	10/01/21	03:00:00	14.409					
225	10/01/21	03:30:00	14.385					
226	10/01/21	04:00:00	14.409					
227	10/01/21	04:30:00	14.385					
228	10/01/21	05:00:00	14.385					
229	10/01/21	05:30:00	14.385					
230	10/01/21	06:00:00	14.385					
231	10/01/21	06:30:00	14.385					
232	10/01/21	07:00:00	14.385					
233	10/01/21	07:30:00	14.361					
234	10/01/21	08:00:00	14.314					
235	10/01/21	08:30:00	14.314					
236	10/01/21	09:00:00	14.337					
237	10/01/21	09:30:00	14.290					
238	10/01/21	10:00:00	14.290					
239	10/01/21	10:30:00	14.290					
240	10/01/21	11:00:00	14.290					
241	10/01/21	11:30:00	14.290					
242	10/01/21	12:00:00	14.290					
243	10/01/21	12:30:00	14.290					
244	10/01/21	13:00:00	14.314					
245	10/01/21	13:30:00	14.314					
246	10/01/21	14:00:00	14.266					
247	10/01/21	14:30:00	14.242					
248	10/01/21	15:00:00	14.290					
249	10/01/21	15:30:00	14.361					
250	10/01/21	16:00:00	14.409					
251	10/01/21	16:30:00	14.385					
252	10/01/21	17:00:00	14.385					
253	10/01/21	17:30:00	14.433					
254	10/01/21	18:00:00	14.409					
255	10/01/21	18:30:00	14.409					
256	10/01/21	19:00:00	14.409					
257	10/01/21	19:30:00	14.290					
258	10/01/21	20:00:00	14.361					
259	10/01/21	20:30:00	14.361					
260	10/01/21	21:00:00	14.433					
261	10/01/21	21:30:00	14.457					
262	10/01/21	22:00:00	14.481					
263	10/01/21	22:30:00	14.481					
264	10/01/21	23:00:00	14.481					
265	10/01/21	23:30:00	14.481					
266	11/01/21	00:00:00	14.481					
267	11/01/21	00:30:00	14.457					
268	11/01/21	01:00:00	14.481					
269	11/01/21	01:30:00	14.457					
270	11/01/21	02:00:00	14.457					
271	11/01/21	02:30:00	14.457					
272	11/01/21	03:00:00	14.457					
273	11/01/21	03:30:00	14.457					
274	11/01/21	04:00:00	14.457					
275	11/01/21	04:30:00	14.457					
276	11/01/21	05:00:00	14.457					
277	11/01/21	05:30:00	14.457					
278	11/01/21	06:00:00	14.457					
279	11/01/21	06:30:00	14.457					
280	11/01/21	07:00:00	14.457					
281	11/01/21	07:30:00	14.457					
282	11/01/21	08:00:00	14.457					
283	11/01/21	08:30:00	14.433					
284	11/01/21	09:00:00	14.433					
285	11/01/21	09:30:00	14.433					
286	11/01/21	10:00:00	14.433					
287	11/01/21	10:30:00	14.433					
288	11/01/21	11:00:00	14.457					
289	11/01/21	11:30:00	14.457					
290	11/01/21	12:00:00	14.457					
291	11/01/21	12:30:00	14.481					
292	11/01/21	13:00:00	14.481					
293	11/01/21	13:30:00	14.481					
294	11/01/21	14:00:00	14.481					
295	11/01/21	14:30:00	14.481					
296	11/01/21	15:00:00	14.457					
297	11/01/21	15:30:00	14.433					
298	11/01/21	16:00:00	14.433					
299	11/01/21	16:30:00	14.433					
300	11/01/21	17:00:00	14.433					
301	11/01/21	17:30:00	14.409					
302	11/01/21	18:00:00	14.409					
303	11/01/21	18:30:00	14.361					
304	11/01/21	19:00:00	14.385					
305	11/01/21	19:30:00	14.361					
306	11/01/21	20:00:00	14.361					
307	11/01/21	20:30:00	14.361					
308	11/01/21	21:00:00	14.361					
309	11/01/21	21:30:00	14.361					
310	11/01/21	22:00:00	14.337					
311	11/01/21	22:30:00	14.361					
312	11/01/21	23:00:00	14.409					
313	11/01/21	23:30:00	14.409					
314	12/01/21	00:00:00	14.433					
315	12/01/21	00:30:00	14.433					
316	12/01/21	01:00:00	14.433					
317	12/01/21	01:30:00	14.409					
318	12/01/21	02:00:00	14.385					
319	12/01/21	02:30:00	14.385					
320	12/01/21	03:00:00	14.385					
321	12/01/21	03:30:00	14.385					
322	12/01/21	04:00:00	14.385					
323	12/01/21	04:30:00	14.337					
324	12/01/21	05:00:00	14.385					
325	12/01/21	05:30:00	14.385					
326	12/01/21	06:00:00	14.385					
327	12/01/21	06:30:00	14.337					
328	12/01/21	07:00:00	14.385					
329	12/01/21	07:30:00	14.337					
330	12/01/21	08:00:00	14.314					
331	12/01/21	08:30:00	14.337					
332	12/01/21	09:00:00	14.314					
333	12/01/21	09:30:00	14.337					
