"#"	"Date"	"Heure, GMT+02:00"	"Temp., °C (LGR S/N: 10855013, SEN S/N: 10855013)"	"Coupleur détaché (LGR S/N: 10855013, SEN S/N: 10855013)"	"Coupleur attaché (LGR S/N: 10855013, SEN S/N: 10855013)"	"Hôte connecté (LGR S/N: 10855013, SEN S/N: 10855013)"	"Arrêté (LGR S/N: 10855013, SEN S/N: 10855013)"	"Fin de fichier (LGR S/N: 10855013, SEN S/N: 10855013)"
1	17/09/20	11:00:00	27.038	Enregistré				
2	17/09/20	11:30:00	27.850					
3	17/09/20	12:00:00	29.540					
4	17/09/20	12:30:00	23.641					
5	17/09/20	13:00:00	24.098					
6	17/09/20	13:30:00	24.098					
7	17/09/20	14:00:00	24.122					
8	17/09/20	14:30:00	24.098					
9	17/09/20	15:00:00	24.122					
10	17/09/20	15:30:00	24.122					
11	17/09/20	16:00:00	24.122					
12	17/09/20	16:30:00	24.122					
13	17/09/20	17:00:00	24.122					
14	17/09/20	17:30:00	24.122					
15	17/09/20	18:00:00	24.098					
16	17/09/20	18:30:00	24.146					
17	17/09/20	19:00:00	24.171					
18	17/09/20	19:30:00	24.267					
19	17/09/20	20:00:00	24.219					
20	17/09/20	20:30:00	24.122					
21	17/09/20	21:00:00	24.074					
22	17/09/20	21:30:00	24.098					
23	17/09/20	22:00:00	24.074					
24	17/09/20	22:30:00	24.074					
25	17/09/20	23:00:00	24.098					
26	17/09/20	23:30:00	23.978					
27	18/09/20	00:00:00	24.002					
28	18/09/20	00:30:00	23.978					
29	18/09/20	01:00:00	24.026					
30	18/09/20	01:30:00	24.002					
31	18/09/20	02:00:00	24.050					
32	18/09/20	02:30:00	24.146					
33	18/09/20	03:00:00	24.050					
34	18/09/20	03:30:00	24.146					
35	18/09/20	04:00:00	24.195					
36	18/09/20	04:30:00	24.171					
37	18/09/20	05:00:00	24.146					
38	18/09/20	05:30:00	24.146					
39	18/09/20	06:00:00	23.978					
40	18/09/20	06:30:00	24.002					
41	18/09/20	07:00:00	24.026					
42	18/09/20	07:30:00	24.050					
43	18/09/20	08:00:00	24.098					
44	18/09/20	08:30:00	24.098					
45	18/09/20	09:00:00	24.098					
46	18/09/20	09:30:00	24.074					
47	18/09/20	10:00:00	24.050					
48	18/09/20	10:30:00	24.074					
49	18/09/20	11:00:00	24.074					
50	18/09/20	11:30:00	24.098					
51	18/09/20	12:00:00	24.122					
52	18/09/20	12:30:00	24.146					
53	18/09/20	13:00:00	24.146					
54	18/09/20	13:30:00	24.146					
55	18/09/20	14:00:00	24.243					
56	18/09/20	14:30:00	24.195					
57	18/09/20	15:00:00	24.243					
58	18/09/20	15:30:00	24.243					
59	18/09/20	16:00:00	24.267					
60	18/09/20	16:30:00	24.291					
61	18/09/20	17:00:00	24.339					
62	18/09/20	17:30:00	24.315					
63	18/09/20	18:00:00	24.291					
64	18/09/20	18:30:00	24.291					
65	18/09/20	19:00:00	24.315					
66	18/09/20	19:30:00	24.315					
67	18/09/20	20:00:00	24.291					
68	18/09/20	20:30:00	24.267					
69	18/09/20	21:00:00	24.219					
70	18/09/20	21:30:00	24.243					
71	18/09/20	22:00:00	24.243					
72	18/09/20	22:30:00	24.267					
73	18/09/20	23:00:00	24.291					
74	18/09/20	23:30:00	24.291					
75	19/09/20	00:00:00	24.267					
76	19/09/20	00:30:00	24.243					
77	19/09/20	01:00:00	24.219					
78	19/09/20	01:30:00	24.267					
79	19/09/20	02:00:00	24.291					
80	19/09/20	02:30:00	24.315					
81	19/09/20	03:00:00	24.339					
82	19/09/20	03:30:00	24.363					
83	19/09/20	04:00:00	24.388					
84	19/09/20	04:30:00	24.339					
85	19/09/20	05:00:00	24.363					
86	19/09/20	05:30:00	24.388					
87	19/09/20	06:00:00	24.363					
88	19/09/20	06:30:00	24.388					
89	19/09/20	07:00:00	24.388					
90	19/09/20	07:30:00	24.388					
91	19/09/20	08:00:00	24.388					
92	19/09/20	08:30:00	24.388					
93	19/09/20	09:00:00	24.388					
94	19/09/20	09:30:00	24.363					
95	19/09/20	10:00:00	24.363					
96	19/09/20	10:30:00	24.363					
97	19/09/20	11:00:00	24.339					
98	19/09/20	11:30:00	24.339					
99	19/09/20	12:00:00	24.363					
100	19/09/20	12:30:00	24.363					
101	19/09/20	13:00:00	24.363					
102	19/09/20	13:30:00	24.363					
103	19/09/20	14:00:00	24.363					
104	19/09/20	14:30:00	24.363					
105	19/09/20	15:00:00	24.388					
106	19/09/20	15:30:00	24.388					
107	19/09/20	16:00:00	24.388					
108	19/09/20	16:30:00	24.388					
109	19/09/20	17:00:00	24.363					
110	19/09/20	17:30:00	24.412					
111	19/09/20	18:00:00	24.388					
112	19/09/20	18:30:00	24.436					
113	19/09/20	19:00:00	24.436					
