"#"	"Date"	"Heure, GMT+02:00"	"Temp., °C (LGR S/N: 10706184, SEN S/N: 10706184)"	"Coupleur détaché (LGR S/N: 10706184, SEN S/N: 10706184)"	"Coupleur attaché (LGR S/N: 10706184, SEN S/N: 10706184)"	"Hôte connecté (LGR S/N: 10706184, SEN S/N: 10706184)"	"Arrêté (LGR S/N: 10706184, SEN S/N: 10706184)"	"Fin de fichier (LGR S/N: 10706184, SEN S/N: 10706184)"
1	17/09/20	11:00:00	26.744	Enregistré				
2	17/09/20	11:30:00	27.333					
3	17/09/20	12:00:00	27.850					
4	17/09/20	12:30:00	18.913					
5	17/09/20	13:00:00	19.674					
6	17/09/20	13:30:00	19.484					
7	17/09/20	14:00:00	19.341					
8	17/09/20	14:30:00	19.555					
9	17/09/20	15:00:00	20.079					
10	17/09/20	15:30:00	20.841					
11	17/09/20	16:00:00	21.032					
12	17/09/20	16:30:00	20.841					
13	17/09/20	17:00:00	21.151					
14	17/09/20	17:30:00	21.199					
15	17/09/20	18:00:00	21.008					
16	17/09/20	18:30:00	21.151					
17	17/09/20	19:00:00	20.936					
18	17/09/20	19:30:00	21.461					
19	17/09/20	20:00:00	21.151					
20	17/09/20	20:30:00	19.555					
21	17/09/20	21:00:00	17.796					
22	17/09/20	21:30:00	17.629					
23	17/09/20	22:00:00	17.796					
24	17/09/20	22:30:00	18.509					
25	17/09/20	23:00:00	19.508					
26	17/09/20	23:30:00	18.818					
27	18/09/20	00:00:00	18.533					
28	18/09/20	00:30:00	17.558					
29	18/09/20	01:00:00	17.558					
30	18/09/20	01:30:00	18.580					
31	18/09/20	02:00:00	19.484					
32	18/09/20	02:30:00	20.388					
33	18/09/20	03:00:00	20.722					
34	18/09/20	03:30:00	20.412					
35	18/09/20	04:00:00	20.817					
36	18/09/20	04:30:00	21.056					
37	18/09/20	05:00:00	20.960					
38	18/09/20	05:30:00	21.008					
39	18/09/20	06:00:00	20.913					
40	18/09/20	06:30:00	20.674					
41	18/09/20	07:00:00	20.484					
42	18/09/20	07:30:00	20.436					
43	18/09/20	08:00:00	20.246					
44	18/09/20	08:30:00	20.484					
45	18/09/20	09:00:00	20.531					
46	18/09/20	09:30:00	20.627					
47	18/09/20	10:00:00	20.222					
48	18/09/20	10:30:00	19.627					
49	18/09/20	11:00:00	20.031					
50	18/09/20	11:30:00	19.555					
51	18/09/20	12:00:00	19.627					
52	18/09/20	12:30:00	19.484					
53	18/09/20	13:00:00	19.246					
54	18/09/20	13:30:00	19.103					
55	18/09/20	14:00:00	19.294					
56	18/09/20	14:30:00	20.031					
57	18/09/20	15:00:00	20.007					
58	18/09/20	15:30:00	20.150					
59	18/09/20	16:00:00	20.507					
60	18/09/20	16:30:00	20.984					
61	18/09/20	17:00:00	20.722					
62	18/09/20	17:30:00	20.627					
63	18/09/20	18:00:00	20.293					
64	18/09/20	18:30:00	19.793					
65	18/09/20	19:00:00	19.722					
66	18/09/20	19:30:00	19.817					
67	18/09/20	20:00:00	19.865					
68	18/09/20	20:30:00	20.388					
69	18/09/20	21:00:00	20.531					
70	18/09/20	21:30:00	20.269					
71	18/09/20	22:00:00	20.388					
72	18/09/20	22:30:00	20.484					
73	18/09/20	23:00:00	20.889					
74	18/09/20	23:30:00	21.056					
75	19/09/20	00:00:00	21.103					
76	19/09/20	00:30:00	21.079					
77	19/09/20	01:00:00	20.960					
78	19/09/20	01:30:00	20.579					
79	19/09/20	02:00:00	19.841					
80	19/09/20	02:30:00	19.555					
81	19/09/20	03:00:00	19.603					
82	19/09/20	03:30:00	19.508					
83	19/09/20	04:00:00	19.389					
84	19/09/20	04:30:00	18.723					
85	19/09/20	05:00:00	18.723					
86	19/09/20	05:30:00	18.771					
87	19/09/20	06:00:00	19.436					
88	19/09/20	06:30:00	20.103					
89	19/09/20	07:00:00	19.770					
90	19/09/20	07:30:00	18.937					
91	19/09/20	08:00:00	19.318					
92	19/09/20	08:30:00	19.222					
93	19/09/20	09:00:00	18.343					
94	19/09/20	09:30:00	18.771					
95	19/09/20	10:00:00	19.199					
96	19/09/20	10:30:00	19.722					
97	19/09/20	11:00:00	19.270					
98	19/09/20	11:30:00	19.032					
99	19/09/20	12:00:00	19.579					
100	19/09/20	12:30:00	19.627					
101	19/09/20	13:00:00	19.460					
102	19/09/20	13:30:00	19.603					
103	19/09/20	14:00:00	19.722					
104	19/09/20	14:30:00	20.055					
105	19/09/20	15:00:00	20.388					
106	19/09/20	15:30:00	20.674					
107	19/09/20	16:00:00	21.079					
108	19/09/20	16:30:00	21.366					
109	19/09/20	17:00:00	21.390					
110	19/09/20	17:30:00	21.199					
111	19/09/20	18:00:00	21.151					
112	19/09/20	18:30:00	21.294					
113	19/09/20	19:00:00	21.748					
114	19/09/20	19:30:00	21.963					
115	19/09/20	20:00:00	22.011					
116	19/09/20	20:30:00	21.843					
117	19/09/20	21:00:00	21.581					
118	19/09/20	21:30:00	21.963					
119	19/09/20	22:00:00	21.772					
120	19/09/20	22:30:00	22.250					
121	19/09/20	23:00:00	22.561					
122	19/09/20	23:30:00	22.992					
123	20/09/20	00:00:00	23.160					
124	20/09/20	00:30:00	22.465					
125	20/09/20	01:00:00	23.833					
126	20/09/20	01:30:00	24.171					
127	20/09/20	02:00:00	24.219					
128	20/09/20	02:30:00	24.243					
129	20/09/20	03:00:00	24.243					
130	20/09/20	03:30:00	24.267					
131	20/09/20	04:00:00	23.833					
132	20/09/20	04:30:00	20.412					
133	20/09/20	05:00:00	20.198					
134	20/09/20	05:30:00	20.103					
135	20/09/20	06:00:00	20.031					
136	20/09/20	06:30:00	20.198					
137	20/09/20	07:00:00	20.674					
138	20/09/20	07:30:00	21.008					
139	20/09/20	08:00:00	21.246					
140	20/09/20	08:30:00	20.579					
141	20/09/20	09:00:00	20.722					
142	20/09/20	09:30:00	20.317					
143	20/09/20	10:00:00	21.604					
144	20/09/20	10:30:00	21.676					
145	20/09/20	11:00:00	21.628					
146	20/09/20	11:30:00	22.130					
147	20/09/20	12:00:00	22.178					
148	20/09/20	12:30:00	21.867					
149	20/09/20	13:00:00	21.676					
150	20/09/20	13:30:00	22.106					
151	20/09/20	14:00:00	22.130					
152	20/09/20	14:30:00	22.848					
153	20/09/20	15:00:00	23.352					
154	20/09/20	15:30:00	23.761					
155	20/09/20	16:00:00	23.978					
156	20/09/20	16:30:00	24.074					
157	20/09/20	17:00:00	24.146					
158	20/09/20	17:30:00	24.171					
159	20/09/20	18:00:00	24.171					
160	20/09/20	18:30:00	24.195					
161	20/09/20	19:00:00	24.195					
162	20/09/20	19:30:00	24.219					
163	20/09/20	20:00:00	24.219					
164	20/09/20	20:30:00	24.219					
165	20/09/20	21:00:00	24.243					
166	20/09/20	21:30:00	23.930					
167	20/09/20	22:00:00	22.537					
168	20/09/20	22:30:00	21.199					
169	20/09/20	23:00:00	19.080					
170	20/09/20	23:30:00	18.247					
171	21/09/20	00:00:00	18.842					
172	21/09/20	00:30:00	18.913					
173	21/09/20	01:00:00	19.199					
174	21/09/20	01:30:00	18.818					
175	21/09/20	02:00:00	19.246					
176	21/09/20	02:30:00	19.674					
177	21/09/20	03:00:00	19.841					
178	21/09/20	03:30:00	20.079					
179	21/09/20	04:00:00	20.293					
180	21/09/20	04:30:00	20.246					
181	21/09/20	05:00:00	21.223					
182	21/09/20	05:30:00	21.127					
183	21/09/20	06:00:00	21.509					
184	21/09/20	06:30:00	22.034					
185	21/09/20	07:00:00	22.106					
186	21/09/20	07:30:00	22.154					
187	21/09/20	08:00:00	22.393					
188	21/09/20	08:30:00	22.417					
189	21/09/20	09:00:00	22.393					
190	21/09/20	09:30:00	22.202					
191	21/09/20	10:00:00	22.154					
192	21/09/20	10:30:00	22.321					
193	21/09/20	11:00:00	21.963					
194	21/09/20	11:30:00	21.795					
195	21/09/20	12:00:00	21.509					
196	21/09/20	12:30:00	21.294					
197	21/09/20	13:00:00	20.674					
198	21/09/20	13:30:00	20.222					
199	21/09/20	14:00:00	19.770					
200	21/09/20	14:30:00	19.746					
201	21/09/20	15:00:00	20.150					
202	21/09/20	15:30:00	19.627					
203	21/09/20	16:00:00	19.674					
204	21/09/20	16:30:00	18.913					
205	21/09/20	17:00:00	18.723					
206	21/09/20	17:30:00	18.081					
207	21/09/20	18:00:00	18.414					
208	21/09/20	18:30:00	18.033					
209	21/09/20	19:00:00	18.414					
210	21/09/20	19:30:00	18.747					
211	21/09/20	20:00:00	18.818					
212	21/09/20	20:30:00	20.770					
213	21/09/20	21:00:00	21.700					
214	21/09/20	21:30:00	19.936					
215	21/09/20	22:00:00	18.889					
216	21/09/20	22:30:00	18.723					
217	21/09/20	23:00:00	19.318					
218	21/09/20	23:30:00	19.984					
219	22/09/20	00:00:00	19.984					
220	22/09/20	00:30:00	20.126					
221	22/09/20	01:00:00	20.007					
