"#"	"Date"	"Heure, GMT+02:00"	"Temp., °C (LGR S/N: 10706186, SEN S/N: 10706186)"	"Coupleur détaché (LGR S/N: 10706186, SEN S/N: 10706186)"	"Coupleur attaché (LGR S/N: 10706186, SEN S/N: 10706186)"	"Hôte connecté (LGR S/N: 10706186, SEN S/N: 10706186)"	"Arrêté (LGR S/N: 10706186, SEN S/N: 10706186)"	"Fin de fichier (LGR S/N: 10706186, SEN S/N: 10706186)"
1	17/09/20	11:00:00	27.554	Enregistré				
2	17/09/20	11:30:00	27.727					
3	17/09/20	12:00:00	28.072					
4	17/09/20	12:30:00	15.533					
5	17/09/20	13:00:00	15.438					
6	17/09/20	13:30:00	15.342					
7	17/09/20	14:00:00	15.342					
8	17/09/20	14:30:00	15.366					
9	17/09/20	15:00:00	15.294					
10	17/09/20	15:30:00	15.247					
11	17/09/20	16:00:00	15.294					
12	17/09/20	16:30:00	15.342					
13	17/09/20	17:00:00	15.390					
14	17/09/20	17:30:00	15.438					
15	17/09/20	18:00:00	15.461					
16	17/09/20	18:30:00	15.366					
17	17/09/20	19:00:00	15.414					
18	17/09/20	19:30:00	15.724					
19	17/09/20	20:00:00	15.796					
20	17/09/20	20:30:00	15.891					
21	17/09/20	21:00:00	16.082					
22	17/09/20	21:30:00	16.106					
23	17/09/20	22:00:00	16.010					
24	17/09/20	22:30:00	16.010					
25	17/09/20	23:00:00	15.843					
26	17/09/20	23:30:00	15.819					
27	18/09/20	00:00:00	15.796					
28	18/09/20	00:30:00	15.819					
29	18/09/20	01:00:00	15.629					
30	18/09/20	01:30:00	15.629					
31	18/09/20	02:00:00	15.724					
32	18/09/20	02:30:00	15.772					
33	18/09/20	03:00:00	15.772					
34	18/09/20	03:30:00	15.557					
35	18/09/20	04:00:00	15.605					
36	18/09/20	04:30:00	15.485					
37	18/09/20	05:00:00	15.390					
38	18/09/20	05:30:00	15.390					
39	18/09/20	06:00:00	15.390					
40	18/09/20	06:30:00	15.390					
41	18/09/20	07:00:00	15.485					
42	18/09/20	07:30:00	15.485					
43	18/09/20	08:00:00	15.461					
44	18/09/20	08:30:00	15.509					
45	18/09/20	09:00:00	15.461					
46	18/09/20	09:30:00	15.438					
47	18/09/20	10:00:00	15.390					
48	18/09/20	10:30:00	15.605					
49	18/09/20	11:00:00	15.652					
50	18/09/20	11:30:00	15.819					
51	18/09/20	12:00:00	16.129					
52	18/09/20	12:30:00	16.129					
53	18/09/20	13:00:00	16.082					
54	18/09/20	13:30:00	16.058					
55	18/09/20	14:00:00	15.748					
56	18/09/20	14:30:00	15.485					
57	18/09/20	15:00:00	15.557					
58	18/09/20	15:30:00	15.629					
59	18/09/20	16:00:00	15.461					
60	18/09/20	16:30:00	15.366					
61	18/09/20	17:00:00	15.390					
62	18/09/20	17:30:00	15.414					
63	18/09/20	18:00:00	15.438					
64	18/09/20	18:30:00	15.438					
65	18/09/20	19:00:00	15.581					
66	18/09/20	19:30:00	15.557					
67	18/09/20	20:00:00	15.533					
68	18/09/20	20:30:00	15.509					
69	18/09/20	21:00:00	15.485					
70	18/09/20	21:30:00	15.461					
71	18/09/20	22:00:00	15.461					
72	18/09/20	22:30:00	15.652					
73	18/09/20	23:00:00	15.652					
74	18/09/20	23:30:00	15.676					
75	19/09/20	00:00:00	15.772					
76	19/09/20	00:30:00	15.748					
77	19/09/20	01:00:00	16.034					
78	19/09/20	01:30:00	16.296					
79	19/09/20	02:00:00	16.010					
80	19/09/20	02:30:00	15.915					
81	19/09/20	03:00:00	15.867					
82	19/09/20	03:30:00	15.843					
83	19/09/20	04:00:00	15.796					
84	19/09/20	04:30:00	15.772					
85	19/09/20	05:00:00	15.867					
86	19/09/20	05:30:00	15.819					
87	19/09/20	06:00:00	15.581					
88	19/09/20	06:30:00	15.485					
89	19/09/20	07:00:00	15.509					
90	19/09/20	07:30:00	15.485					
91	19/09/20	08:00:00	15.461					
92	19/09/20	08:30:00	15.390					
93	19/09/20	09:00:00	15.724					
94	19/09/20	09:30:00	15.557					
95	19/09/20	10:00:00	15.581					
96	19/09/20	10:30:00	15.772					
97	19/09/20	11:00:00	15.963					
98	19/09/20	11:30:00	15.772					
99	19/09/20	12:00:00	15.867					
100	19/09/20	12:30:00	16.058					
101	19/09/20	13:00:00	16.153					
102	19/09/20	13:30:00	16.010					
103	19/09/20	14:00:00	15.915					
104	19/09/20	14:30:00	16.034					
105	19/09/20	15:00:00	15.915					
106	19/09/20	15:30:00	15.867					
107	19/09/20	16:00:00	15.772					
108	19/09/20	16:30:00	15.724					
