"#"	"Date"	"Heure, GMT+01:00"	"Temp., °C (LGR S/N: 10706182, SEN S/N: 10706182)"	"Coupleur détaché (LGR S/N: 10706182, SEN S/N: 10706182)"	"Coupleur attaché (LGR S/N: 10706182, SEN S/N: 10706182)"	"Hôte connecté (LGR S/N: 10706182, SEN S/N: 10706182)"	"Arrêté (LGR S/N: 10706182, SEN S/N: 10706182)"	"Fin de fichier (LGR S/N: 10706182, SEN S/N: 10706182)"
1	28/10/20	11:00:00	16.630	Enregistré				
2	28/10/20	11:30:00	16.249					
3	28/10/20	12:00:00	17.344					
4	28/10/20	12:30:00	17.415					
5	28/10/20	13:00:00	17.486					
6	28/10/20	13:30:00	17.344					
7	28/10/20	14:00:00	17.439					
8	28/10/20	14:30:00	17.653					
9	28/10/20	15:00:00	17.629					
10	28/10/20	15:30:00	17.463					
11	28/10/20	16:00:00	17.415					
12	28/10/20	16:30:00	17.368					
13	28/10/20	17:00:00	17.463					
14	28/10/20	17:30:00	17.249					
15	28/10/20	18:00:00	17.296					
16	28/10/20	18:30:00	17.296					
17	28/10/20	19:00:00	17.249					
18	28/10/20	19:30:00	17.249					
19	28/10/20	20:00:00	17.201					
20	28/10/20	20:30:00	17.201					
21	28/10/20	21:00:00	17.201					
22	28/10/20	21:30:00	17.201					
23	28/10/20	22:00:00	17.225					
24	28/10/20	22:30:00	17.201					
25	28/10/20	23:00:00	17.201					
26	28/10/20	23:30:00	17.177					
27	29/10/20	00:00:00	17.153					
28	29/10/20	00:30:00	17.296					
29	29/10/20	01:00:00	17.534					
30	29/10/20	01:30:00	17.534					
31	29/10/20	02:00:00	17.534					
32	29/10/20	02:30:00	17.463					
33	29/10/20	03:00:00	17.439					
34	29/10/20	03:30:00	17.391					
35	29/10/20	04:00:00	17.391					
36	29/10/20	04:30:00	17.344					
37	29/10/20	05:00:00	17.296					
38	29/10/20	05:30:00	17.249					
39	29/10/20	06:00:00	17.177					
40	29/10/20	06:30:00	17.130					
41	29/10/20	07:00:00	17.130					
42	29/10/20	07:30:00	17.106					
43	29/10/20	08:00:00	17.106					
44	29/10/20	08:30:00	17.153					
45	29/10/20	09:00:00	17.177					
46	29/10/20	09:30:00	17.201					
47	29/10/20	10:00:00	17.177					
48	29/10/20	10:30:00	17.106					
49	29/10/20	11:00:00	17.106					
50	29/10/20	11:30:00	16.987					
51	29/10/20	12:00:00	16.868					
52	29/10/20	12:30:00	16.868					
53	29/10/20	13:00:00	16.796					
54	29/10/20	13:30:00	16.868					
55	29/10/20	14:00:00	16.796					
56	29/10/20	14:30:00	16.701					
57	29/10/20	15:00:00	16.654					
58	29/10/20	15:30:00	16.534					
59	29/10/20	16:00:00	16.487					
60	29/10/20	16:30:00	16.392					
61	29/10/20	17:00:00	16.201					
62	29/10/20	17:30:00	16.082					
63	29/10/20	18:00:00	16.058					
64	29/10/20	18:30:00	15.963					
65	29/10/20	19:00:00	15.915					
66	29/10/20	19:30:00	16.010					
67	29/10/20	20:00:00	16.010					
68	29/10/20	20:30:00	15.748					
69	29/10/20	21:00:00	15.676					
70	29/10/20	21:30:00	15.629					
71	29/10/20	22:00:00	15.605					
72	29/10/20	22:30:00	15.461					
73	29/10/20	23:00:00	15.390					
74	29/10/20	23:30:00	15.342					
75	30/10/20	00:00:00	15.629					
76	30/10/20	00:30:00	15.676					
77	30/10/20	01:00:00	15.724					
78	30/10/20	01:30:00	15.843					
79	30/10/20	02:00:00	15.867					
80	30/10/20	02:30:00	15.939					
81	30/10/20	03:00:00	15.963					
82	30/10/20	03:30:00	15.986					
83	30/10/20	04:00:00	16.058					
84	30/10/20	04:30:00	16.249					
85	30/10/20	05:00:00	16.630					
86	30/10/20	05:30:00	16.773					
87	30/10/20	06:00:00	16.796					
88	30/10/20	06:30:00	16.773					
89	30/10/20	07:00:00	16.796					
90	30/10/20	07:30:00	16.773					
91	30/10/20	08:00:00	16.796					
92	30/10/20	08:30:00	16.725					
93	30/10/20	09:00:00	16.844					
94	30/10/20	09:30:00	16.963					
95	30/10/20	10:00:00	17.034					
96	30/10/20	10:30:00	17.130					
97	30/10/20	11:00:00	17.225					
98	30/10/20	11:30:00	17.368					
99	30/10/20	12:00:00	17.320					
100	30/10/20	12:30:00	17.344					
101	30/10/20	13:00:00	17.368					
102	30/10/20	13:30:00	17.415					
103	30/10/20	14:00:00	17.486					
104	30/10/20	14:30:00	17.534					
105	30/10/20	15:00:00	17.724					
106	30/10/20	15:30:00	17.819					
107	30/10/20	16:00:00	17.867					
108	30/10/20	16:30:00	17.867					
109	30/10/20	17:00:00	17.724					
110	30/10/20	17:30:00	17.677					
111	30/10/20	18:00:00	17.534					
112	30/10/20	18:30:00	17.486					
113	30/10/20	19:00:00	17.391					
114	30/10/20	19:30:00	17.320					
