"N.º"	"Fecha"	"Tiempo, GMT+02:00"	"Temp, °C (LGR S/N: 20969989, SEN S/N: 20969989)"	"Acoplador separado (LGR S/N: 20969989, SEN S/N: 20969989)"	"Acoplador adjunto (LGR S/N: 20969989, SEN S/N: 20969989)"	"Host conectado (LGR S/N: 20969989, SEN S/N: 20969989)"	"Parado (LGR S/N: 20969989, SEN S/N: 20969989)"	"Final de archivo (LGR S/N: 20969989, SEN S/N: 20969989)"
1	30/06/22	12:00:00	21.056	Registrado				
2	30/06/22	13:00:00	20.746					
3	30/06/22	14:00:00	21.270					
4	30/06/22	15:00:00	21.127					
5	30/06/22	16:00:00	21.676					
6	30/06/22	17:00:00	21.294					
7	30/06/22	18:00:00	21.461					
8	30/06/22	19:00:00	21.724					
9	30/06/22	20:00:00	21.867					
10	30/06/22	21:00:00	21.867					
11	30/06/22	22:00:00	21.891					
12	30/06/22	23:00:00	21.939					
13	01/07/22	00:00:00	21.032					
14	01/07/22	01:00:00	21.366					
15	01/07/22	02:00:00	21.843					
16	01/07/22	03:00:00	21.628					
17	01/07/22	04:00:00	21.772					
18	01/07/22	05:00:00	21.748					
19	01/07/22	06:00:00	21.748					
20	01/07/22	07:00:00	21.748					
21	01/07/22	08:00:00	21.700					
22	01/07/22	09:00:00	21.676					
23	01/07/22	10:00:00	21.604					
24	01/07/22	11:00:00	21.724					
25	01/07/22	12:00:00	21.772					
26	01/07/22	13:00:00	21.819					
27	01/07/22	14:00:00	21.676					
28	01/07/22	15:00:00	21.843					
29	01/07/22	16:00:00	21.867					
30	01/07/22	17:00:00	21.867					
31	01/07/22	18:00:00	21.652					
32	01/07/22	19:00:00	21.819					
33	01/07/22	20:00:00	21.676					
34	01/07/22	21:00:00	21.604					
35	01/07/22	22:00:00	20.913					
36	01/07/22	23:00:00	21.413					
37	02/07/22	00:00:00	21.676					
38	02/07/22	01:00:00	21.748					
39	02/07/22	02:00:00	21.987					
40	02/07/22	03:00:00	21.819					
41	02/07/22	04:00:00	21.772					
42	02/07/22	05:00:00	21.748					
43	02/07/22	06:00:00	21.700					
44	02/07/22	07:00:00	21.628					
45	02/07/22	08:00:00	21.294					
46	02/07/22	09:00:00	21.246					
47	02/07/22	10:00:00	21.509					
48	02/07/22	11:00:00	21.413					
49	02/07/22	12:00:00	21.056					
50	02/07/22	13:00:00	21.199					
51	02/07/22	14:00:00	21.485					
52	02/07/22	15:00:00	18.675					
53	02/07/22	16:00:00	19.318					
54	02/07/22	17:00:00	21.676					
55	02/07/22	18:00:00	20.770					
56	02/07/22	19:00:00	21.246					
57	02/07/22	20:00:00	21.342					
58	02/07/22	21:00:00	21.533					
59	02/07/22	22:00:00	21.819					
60	02/07/22	23:00:00	21.819					
61	03/07/22	00:00:00	22.034					
62	03/07/22	01:00:00	21.939					
63	03/07/22	02:00:00	21.390					
64	03/07/22	03:00:00	21.461					
65	03/07/22	04:00:00	20.913					
66	03/07/22	05:00:00	20.865					
67	03/07/22	06:00:00	20.698					
68	03/07/22	07:00:00	20.222					
69	03/07/22	08:00:00	16.249					
70	03/07/22	09:00:00	17.130					
71	03/07/22	10:00:00	20.841					
72	03/07/22	11:00:00	21.533					
73	03/07/22	12:00:00	21.939					
74	03/07/22	13:00:00	22.034					
75	03/07/22	14:00:00	22.082					
76	03/07/22	15:00:00	22.058					
77	03/07/22	16:00:00	22.298					
78	03/07/22	17:00:00	22.250					
79	03/07/22	18:00:00	22.058					
80	03/07/22	19:00:00	22.202					
81	03/07/22	20:00:00	22.274					
82	03/07/22	21:00:00	21.939					
83	03/07/22	22:00:00	21.437					
84	03/07/22	23:00:00	21.342					
85	04/07/22	00:00:00	20.913					
86	04/07/22	01:00:00	20.841					
87	04/07/22	02:00:00	19.555					
88	04/07/22	03:00:00	20.317					
89	04/07/22	04:00:00	19.817					
90	04/07/22	05:00:00	20.007					
91	04/07/22	06:00:00	20.388					
92	04/07/22	07:00:00	21.366					
93	04/07/22	08:00:00	20.603					
94	04/07/22	09:00:00	21.652					
95	04/07/22	10:00:00	21.748					
96	04/07/22	11:00:00	22.058					
97	04/07/22	12:00:00	21.795					
98	04/07/22	13:00:00	20.436					
99	04/07/22	14:00:00	21.151					
100	04/07/22	15:00:00	22.034					
101	04/07/22	16:00:00	22.250					
102	04/07/22	17:00:00	22.321					
103	04/07/22	18:00:00	22.393					
104	04/07/22	19:00:00	22.513					
105	04/07/22	20:00:00	21.987					
106	04/07/22	21:00:00	21.772					
107	04/07/22	22:00:00	21.533					
108	04/07/22	23:00:00	21.772					
109	05/07/22	00:00:00	21.891					
110	05/07/22	01:00:00	21.533					
111	05/07/22	02:00:00	21.676					
112	05/07/22	03:00:00	21.987					
113	05/07/22	04:00:00	21.987					
114	05/07/22	05:00:00	21.987					
115	05/07/22	06:00:00	21.963					
116	05/07/22	07:00:00	22.202					
117	05/07/22	08:00:00	22.154					
118	05/07/22	09:00:00	22.250					
119	05/07/22	10:00:00	22.298					
120	05/07/22	11:00:00	22.369					
