NaN	NaN	10	15	20	25	30	35	40
43856	0.75	18.604	NaN	18.675	18.652	18.675	18.628	18.652
43856	0.791666667	18.604	NaN	18.675	18.652	18.675	18.652	18.652
43856	0.833333333	18.604	NaN	18.675	18.652	18.652	18.628	18.652
43856	0.875	18.604	NaN	18.675	18.652	18.675	18.628	18.652
43856	0.916666667	18.58	NaN	18.675	18.652	18.652	18.652	18.652
43856	0.958333333	18.58	NaN	18.675	18.652	18.652	18.628	18.652
43857	0	18.604	NaN	18.652	18.652	18.628	18.628	18.628
43857	0.041666667	18.58	NaN	18.652	18.628	18.628	18.628	18.628
43857	0.083333333	18.58	NaN	18.652	18.628	18.628	18.604	18.628
43857	0.125	18.58	NaN	18.652	18.628	18.675	18.604	18.628
43857	0.166666667	18.557	NaN	18.652	18.628	18.604	18.604	18.604
43857	0.208333333	18.58	NaN	18.652	18.628	18.652	18.604	18.628
43857	0.25	18.557	NaN	18.652	18.628	18.604	18.604	18.628
43857	0.291666667	18.557	NaN	18.628	18.628	18.604	18.604	18.604
43857	0.333333333	18.557	NaN	18.652	18.628	18.628	18.604	18.628
43857	0.375	18.58	NaN	18.675	18.628	18.628	18.604	18.628
43857	0.416666667	18.58	NaN	18.652	18.628	18.652	18.628	18.628
43857	0.458333333	18.58	NaN	18.675	18.628	18.699	18.604	18.628
43857	0.5	18.58	NaN	18.675	18.628	18.675	18.628	18.628
43857	0.541666667	18.58	NaN	18.652	18.628	18.675	18.604	18.628
43857	0.583333333	18.58	NaN	18.652	18.628	18.699	18.604	18.628
43857	0.625	18.58	NaN	18.652	18.628	18.675	18.628	18.628
43857	0.666666667	18.58	NaN	18.652	18.628	18.628	18.604	18.628
43857	0.708333333	18.557	NaN	18.652	18.628	18.675	18.628	18.628
43857	0.75	18.557	NaN	18.628	18.628	18.675	18.604	18.628
43857	0.791666667	18.557	NaN	18.652	18.628	18.675	18.604	18.628
43857	0.833333333	18.557	NaN	18.652	18.628	18.652	18.604	18.628
43857	0.875	18.557	NaN	18.652	18.628	18.675	18.604	18.628
43857	0.916666667	18.557	NaN	18.652	18.628	18.652	18.604	18.628
43857	0.958333333	18.557	NaN	18.628	18.628	18.652	18.604	18.628
43858	0	18.557	NaN	18.628	18.628	18.604	18.58	18.628
43858	0.041666667	18.533	NaN	18.628	18.628	18.604	18.58	18.604
43858	0.083333333	18.533	NaN	18.628	18.604	18.628	18.58	18.604
43858	0.125	18.533	NaN	18.628	18.604	18.604	18.58	18.604
43858	0.166666667	18.533	NaN	18.604	18.58	18.58	18.557	18.58
43858	0.208333333	18.533	NaN	18.604	18.58	18.58	18.58	18.58
43858	0.25	18.533	NaN	18.628	18.604	18.628	18.58	18.604
43858	0.291666667	18.533	NaN	18.628	18.604	18.652	18.58	18.604
43858	0.333333333	18.533	NaN	18.628	18.604	18.652	18.604	18.604
43858	0.375	18.485	NaN	18.628	18.604	18.628	18.58	18.604
43858	0.416666667	18.485	NaN	18.58	18.604	18.58	18.604	18.604
43858	0.458333333	18.533	NaN	18.628	18.604	18.675	18.628	18.628
43858	0.5	18.58	NaN	18.628	18.604	18.652	18.628	18.604
43858	0.541666667	18.58	NaN	18.628	18.628	18.675	18.628	18.604
43858	0.583333333	18.604	NaN	18.652	18.628	18.675	18.604	18.604
43858	0.625	18.604	NaN	18.652	18.628	18.675	18.604	18.604
43858	0.666666667	18.58	NaN	18.652	18.628	18.652	18.604	18.604
43858	0.708333333	18.58	NaN	18.652	18.628	18.652	18.604	18.604
43858	0.75	18.58	NaN	18.652	18.628	18.652	18.604	18.604
43858	0.791666667	18.533	NaN	18.652	18.628	18.628	18.604	18.604
43858	0.833333333	18.485	NaN	18.652	18.628	18.675	18.604	18.604
43858	0.875	18.485	NaN	18.652	18.628	18.628	18.604	18.604
43858	0.916666667	18.509	NaN	18.652	18.628	18.675	18.604	18.604
43858	0.958333333	18.533	NaN	18.628	18.628	18.628	18.604	18.604
43859	0	18.557	NaN	18.652	18.628	18.604	18.604	18.604
43859	0.041666667	18.461	NaN	18.533	18.557	18.58	18.58	18.628
43859	0.083333333	18.461	NaN	18.628	18.604	18.604	18.604	18.604
43859	0.125	18.485	NaN	18.58	18.58	18.58	18.58	18.58
43859	0.166666667	18.509	NaN	18.604	18.557	18.557	18.557	18.58
43859	0.208333333	18.509	NaN	18.604	18.58	18.58	18.557	18.58
43859	0.25	18.509	NaN	18.604	18.58	18.628	18.557	18.58
