NaN	NaN	36
42982	0.666666667	23.208
42982	0.708333333	23.617
42982	0.75	23.689
42982	0.791666667	23.328
42982	0.833333333	23.304
42982	0.875	23.4
42982	0.916666667	23.256
42982	0.958333333	22.992
42983	0	23.232
42983	0.041666667	23.28
42983	0.083333333	23.352
42983	0.125	23.448
42983	0.166666667	23.593
42983	0.208333333	23.497
42983	0.25	23.497
42983	0.291666667	23.569
42983	0.333333333	22.776
42983	0.375	22.537
42983	0.416666667	21.939
42983	0.458333333	22.321
42983	0.5	22.896
42983	0.541666667	23.448
42983	0.583333333	22.705
42983	0.625	22.824
42983	0.666666667	20.698
42983	0.708333333	21.199
42983	0.75	20.198
42983	0.791666667	20.007
42983	0.833333333	19.96
42983	0.875	20.007
42983	0.916666667	20.507
42983	0.958333333	20.198
42984	0	20.579
42984	0.041666667	21.175
42984	0.083333333	20.007
42984	0.125	20.388
42984	0.166666667	20.674
42984	0.208333333	21.103
42984	0.25	21.724
42984	0.291666667	21.772
42984	0.333333333	21.366
42984	0.375	22.202
42984	0.416666667	22.274
42984	0.458333333	21.652
42984	0.5	20.436
42984	0.541666667	20.698
42984	0.583333333	21.533
42984	0.625	20.698
42984	0.666666667	21.366
42984	0.708333333	21.39
42984	0.75	21.318
42984	0.791666667	21.748
42984	0.833333333	21.963
42984	0.875	22.321
42984	0.916666667	22.657
42984	0.958333333	21.939
42985	0	21.032
42985	0.041666667	21.461
42985	0.083333333	21.175
42985	0.125	21.127
42985	0.166666667	20.507
42985	0.208333333	21.103
42985	0.25	22.154
42985	0.291666667	20.746
42985	0.333333333	21.557
42985	0.375	21.795
42985	0.416666667	20.984
42985	0.458333333	22.034
42985	0.5	22.345
42985	0.541666667	22.848
42985	0.583333333	22.226
42985	0.625	22.705
42985	0.666666667	22.896
42985	0.708333333	23.208
42985	0.75	21.915
42985	0.791666667	22.393
42985	0.833333333	22.872
42985	0.875	22.944
42985	0.916666667	22.992
42985	0.958333333	22.633
42986	0	20.889
42986	0.041666667	21.652
42986	0.083333333	21.987
42986	0.125	22.298
42986	0.166666667	22.657
42986	0.208333333	23.641
42986	0.25	23.545
42986	0.291666667	23.737
42986	0.333333333	24.171
42986	0.375	22.058
42986	0.416666667	22.776
42986	0.458333333	22.92
42986	0.5	23.256
42986	0.541666667	23.424
42986	0.583333333	23.16
42986	0.625	23.665
42986	0.666666667	22.872
42986	0.708333333	22.202
42986	0.75	22.345
42986	0.791666667	23.28
42986	0.833333333	21.819
42986	0.875	22.13
42986	0.916666667	23.088
42986	0.958333333	22.011
42987	0	22.25
42987	0.041666667	22.657
42987	0.083333333	22.633
42987	0.125	22.944
42987	0.166666667	22.992
42987	0.208333333	23.304
42987	0.25	23.4
42987	0.291666667	23.376
42987	0.333333333	23.521
42987	0.375	21.772
42987	0.416666667	22.226
42987	0.458333333	22.441
42987	0.5	22.058
42987	0.541666667	22.369
42987	0.583333333	21.485
42987	0.625	20.412
42987	0.666666667	22.537
42987	0.708333333	22.944
42987	0.75	22.633
42987	0.791666667	22.705
42987	0.833333333	20.913
42987	0.875	20.579
42987	0.916666667	20.627
42987	0.958333333	20.936
42988	0	20.96
42988	0.041666667	19.032
42988	0.083333333	19.032
42988	0.125	19.222
42988	0.166666667	19.246
42988	0.208333333	18.699
42988	0.25	18.58
42988	0.291666667	18.913
42988	0.333333333	18.985
42988	0.375	18.509
42988	0.416666667	18.271
42988	0.458333333	18.771
42988	0.5	19.318
42988	0.541666667	19.651
42988	0.583333333	20.341
42988	0.625	20.722
42988	0.666666667	21.151
42988	0.708333333	22.393
42988	0.75	22.681
42988	0.791666667	23.016
42988	0.833333333	21.581
42988	0.875	22.321
42988	0.916666667	22.202
42988	0.958333333	20.555
42989	0	20.96
42989	0.041666667	22.082
42989	0.083333333	23.064
42989	0.125	22.848
42989	0.166666667	22.082
42989	0.208333333	22.944
42989	0.25	23.545
42989	0.291666667	23.785
42989	0.333333333	23.881
42989	0.375	24.002
42989	0.416666667	23.665
42989	0.458333333	23.352
42989	0.5	23.569
42989	0.541666667	23.785
42989	0.583333333	24.122
42989	0.625	24.195
42989	0.666666667	24.171
42989	0.708333333	24.243
42989	0.75	24.243
42989	0.791666667	24.243
42989	0.833333333	24.219
42989	0.875	24.171
42989	0.916666667	24.146
42989	0.958333333	24.074
42990	0	24.026
42990	0.041666667	24.026
42990	0.083333333	24.026
42990	0.125	24.002
42990	0.166666667	24.002
42990	0.208333333	24.002
42990	0.25	24.146
42990	0.291666667	24.122
42990	0.333333333	24.146
42990	0.375	24.146
42990	0.416666667	24.195
42990	0.458333333	24.195
42990	0.5	24.195
42990	0.541666667	24.122
42990	0.583333333	24.098
42990	0.625	24.122
42990	0.666666667	24.002
42990	0.708333333	24.074
42990	0.75	23.978
42990	0.791666667	23.184
42990	0.833333333	24.074
42990	0.875	24.146
42990	0.916666667	24.171
42990	0.958333333	24.243
42991	0	24.219
42991	0.041666667	24.291
42991	0.083333333	24.339
42991	0.125	24.388
42991	0.166666667	24.412
42991	0.208333333	24.412
42991	0.25	24.412
42991	0.291666667	24.074
42991	0.333333333	24.098
42991	0.375	24.315
42991	0.416666667	24.339
42991	0.458333333	24.195
42991	0.5	24.195
42991	0.541666667	24.219
42991	0.583333333	24.219
42991	0.625	24.219
42991	0.666666667	24.219
42991	0.708333333	24.219
42991	0.75	24.219
42991	0.791666667	24.219
42991	0.833333333	24.219
42991	0.875	23.833
42991	0.916666667	23.881
42991	0.958333333	23.978
42992	0	24.243
42992	0.041666667	23.881
42992	0.083333333	23.905
42992	0.125	23.954
42992	0.166666667	23.232
42992	0.208333333	22.633
42992	0.25	22.705
42992	0.291666667	22.776
42992	0.333333333	23.593
42992	0.375	23.232
42992	0.416666667	23.593
42992	0.458333333	23.833
42992	0.5	23.28
42992	0.541666667	23.256
42992	0.583333333	23.16
42992	0.625	23.16
42992	0.666666667	23.184
42992	0.708333333	23.136
42992	0.75	22.585
42992	0.791666667	22.848
42992	0.833333333	22.896
42992	0.875	22.776
42992	0.916666667	22.753
42992	0.958333333	22.465
42993	0	22.465
42993	0.041666667	22.489
42993	0.083333333	22.513
42993	0.125	22.585
42993	0.166666667	22.513
42993	0.208333333	22.441
42993	0.25	22.465
42993	0.291666667	22.441
42993	0.333333333	21.772
42993	0.375	21.581
42993	0.416666667	21.628
42993	0.458333333	22.034
42993	0.5	22.321
42993	0.541666667	22.393
42993	0.583333333	22.513
42993	0.625	22.489
42993	0.666666667	22.489
42993	0.708333333	22.513
42993	0.75	22.537
42993	0.791666667	22.681
42993	0.833333333	22.705
42993	0.875	22.657
42993	0.916666667	22.585
42993	0.958333333	22.585
42994	0	22.729
42994	0.041666667	22.824
42994	0.083333333	22.872
42994	0.125	22.92
42994	0.166666667	22.968
42994	0.208333333	22.872
42994	0.25	22.896
42994	0.291666667	22.92
42994	0.333333333	22.944
42994	0.375	22.968
42994	0.416666667	22.992
42994	0.458333333	23.016
42994	0.5	23.064
42994	0.541666667	23.16
42994	0.583333333	23.184
42994	0.625	22.872
42994	0.666666667	22.848
42994	0.708333333	22.561
42994	0.75	22.585
42994	0.791666667	22.609
42994	0.833333333	22.681
42994	0.875	22.729
42994	0.916666667	22.705
42994	0.958333333	22.705
42995	0	22.729
42995	0.041666667	22.753
42995	0.083333333	22.872
42995	0.125	23.04
42995	0.166666667	22.8
42995	0.208333333	22.824
42995	0.25	22.848
42995	0.291666667	22.896
42995	0.333333333	22.92
42995	0.375	22.8
42995	0.416666667	22.824
42995	0.458333333	22.824
42995	0.5	22.848
42995	0.541666667	22.657
42995	0.583333333	22.729
42995	0.625	22.8
42995	0.666666667	22.753
42995	0.708333333	22.848
42995	0.75	22.848
42995	0.791666667	22.848
42995	0.833333333	22.848
42995	0.875	22.896
42995	0.916666667	23.04
42995	0.958333333	23.04
42996	0	23.016
42996	0.041666667	23.064
42996	0.083333333	22.633
42996	0.125	22.8
42996	0.166666667	22.609
42996	0.208333333	22.609
42996	0.25	22.633
42996	0.291666667	22.681
42996	0.333333333	22.753
42996	0.375	22.872
42996	0.416666667	22.872
42996	0.458333333	22.92
42996	0.5	22.968
42996	0.541666667	22.968
42996	0.583333333	22.968
42996	0.625	22.968
42996	0.666666667	22.968
42996	0.708333333	22.992
42996	0.75	22.992
42996	0.791666667	22.992
42996	0.833333333	22.968
42996	0.875	23.016
42996	0.916666667	23.064
42996	0.958333333	22.561
42997	0	22.633
42997	0.041666667	22.657
42997	0.083333333	22.681
42997	0.125	22.705
42997	0.166666667	22.729
42997	0.208333333	22.753
42997	0.25	22.776
42997	0.291666667	22.729
42997	0.333333333	22.705
42997	0.375	22.705
42997	0.416666667	22.729
42997	0.458333333	22.729
42997	0.5	22.753
42997	0.541666667	22.753
42997	0.583333333	22.753
42997	0.625	22.753
42997	0.666666667	22.753
42997	0.708333333	22.753
42997	0.75	22.753
42997	0.791666667	22.753
42997	0.833333333	22.753
42997	0.875	22.776
42997	0.916666667	22.776
42997	0.958333333	22.776
42998	0	22.776
42998	0.041666667	22.776
42998	0.083333333	22.753
42998	0.125	22.753
42998	0.166666667	22.729
42998	0.208333333	22.705
42998	0.25	22.705
42998	0.291666667	22.705
42998	0.333333333	22.705
42998	0.375	22.633
42998	0.416666667	22.585
42998	0.458333333	22.537
42998	0.5	21.819
42998	0.541666667	21.891
42998	0.583333333	22.011
42998	0.625	22.106
42998	0.666666667	22.13
42998	0.708333333	22.154
42998	0.75	22.178
42998	0.791666667	22.202
42998	0.833333333	22.202
42998	0.875	22.202
42998	0.916666667	22.226
42998	0.958333333	22.202
42999	0	21.867
42999	0.041666667	21.867
42999	0.083333333	21.915
42999	0.125	21.963
42999	0.166666667	21.533
42999	0.208333333	21.533
42999	0.25	21.581
42999	0.291666667	21.628
42999	0.333333333	21.652
42999	0.375	21.724
42999	0.416666667	21.795
42999	0.458333333	21.867
42999	0.5	21.939
42999	0.541666667	21.987
42999	0.583333333	22.058
42999	0.625	22.058
42999	0.666666667	21.867
42999	0.708333333	21.843
42999	0.75	21.915
42999	0.791666667	21.939
42999	0.833333333	21.891
42999	0.875	21.843
42999	0.916666667	21.867
42999	0.958333333	21.891
43000	0	21.987
43000	0.041666667	22.034
43000	0.083333333	22.13
43000	0.125	22.226
43000	0.166666667	21.7
43000	0.208333333	21.987
43000	0.25	21.7
43000	0.291666667	21.891
43000	0.333333333	21.628
43000	0.375	21.915
43000	0.416666667	22.106
43000	0.458333333	22.202
43000	0.5	22.202
43000	0.541666667	21.963
