NaN	NaN	1
41894	0.333333333	28.841
41894	0.375	28.916
41894	0.416666667	29.365
41894	0.458333333	30.192
41894	0.5	29.665
41894	0.541666667	30.016
41894	0.583333333	29.464
41894	0.625	29.715
41894	0.666666667	29.439
41894	0.708333333	29.414
41894	0.75	29.215
41894	0.791666667	29.215
41894	0.833333333	29.19
41894	0.875	29.365
41894	0.916666667	29.565
41894	0.958333333	29.315
41895	0	29.315
41895	0.041666667	29.414
41895	0.083333333	28.965
41895	0.125	28.941
41895	0.166666667	28.667
41895	0.208333333	28.617
41895	0.25	28.518
41895	0.291666667	28.642
41895	0.333333333	28.891
41895	0.375	29.14
41895	0.416666667	29.389
41895	0.458333333	29.89
41895	0.5	29.79
41895	0.541666667	29.565
41895	0.583333333	29.389
41895	0.625	29.464
41895	0.666666667	29.414
41895	0.708333333	29.265
41895	0.75	29.14
41895	0.791666667	29.19
41895	0.833333333	29.69
41895	0.875	29.565
41895	0.916666667	29.215
41895	0.958333333	28.916
41896	0	28.692
41896	0.041666667	28.841
41896	0.083333333	29.015
41896	0.125	28.593
41896	0.166666667	28.617
41896	0.208333333	28.568
41896	0.25	28.444
41896	0.291666667	28.369
41896	0.333333333	28.493
41896	0.375	28.891
41896	0.416666667	29.19
41896	0.458333333	29.74
41896	0.5	29.966
41896	0.541666667	29.74
41896	0.583333333	29.815
41896	0.625	29.665
41896	0.666666667	29.439
41896	0.708333333	29.315
41896	0.75	29.14
41896	0.791666667	28.941
41896	0.833333333	28.766
41896	0.875	28.791
41896	0.916666667	28.841
41896	0.958333333	28.593
41897	0	28.518
41897	0.041666667	28.518
41897	0.083333333	28.468
41897	0.125	28.543
41897	0.166666667	28.468
41897	0.208333333	28.518
41897	0.25	28.468
41897	0.291666667	28.419
41897	0.333333333	28.543
41897	0.375	28.791
41897	0.416666667	29.165
41897	0.458333333	29.54
41897	0.5	29.69
41897	0.541666667	29.89
41897	0.583333333	30.041
41897	0.625	29.49
41897	0.666666667	29.414
41897	0.708333333	29.464
41897	0.75	29.414
41897	0.791666667	29.265
41897	0.833333333	29.115
41897	0.875	29.215
41897	0.916666667	29.865
41897	0.958333333	30.016
41898	0	29.815
41898	0.041666667	29.54
41898	0.083333333	29.04
41898	0.125	29.04
41898	0.166666667	28.891
41898	0.208333333	28.891
41898	0.25	28.941
41898	0.291666667	28.965
41898	0.333333333	29.015
41898	0.375	29.015
41898	0.416666667	29.315
41898	0.458333333	29.389
41898	0.5	29.89
41898	0.541666667	30.243
41898	0.583333333	30.091
41898	0.625	30.469
41898	0.666666667	29.84
41898	0.708333333	29.815
41898	0.75	29.59
41898	0.791666667	29.49
41898	0.833333333	29.439
41898	0.875	29.315
41898	0.916666667	29.29
41898	0.958333333	29.14
41899	0	29.115
41899	0.041666667	29.115
41899	0.083333333	28.941
41899	0.125	29.09
41899	0.166666667	29.04
41899	0.208333333	28.816
41899	0.25	28.891
41899	0.291666667	28.841
41899	0.333333333	28.717
41899	0.375	29.04
41899	0.416666667	29.439
41899	0.458333333	29.84
41899	0.5	30.318
41899	0.541666667	29.865
41899	0.583333333	29.865
41899	0.625	29.79
41899	0.666666667	30.824
41899	0.708333333	30.773
41899	0.75	29.941
41899	0.791666667	29.59
41899	0.833333333	29.565
41899	0.875	29.439
41899	0.916666667	29.265
41899	0.958333333	29.14
41900	0	29.065
41900	0.041666667	29.015
41900	0.083333333	28.916
41900	0.125	28.766
41900	0.166666667	28.642
41900	0.208333333	28.593
41900	0.25	28.543
41900	0.291666667	28.965
41900	0.333333333	29.09
41900	0.375	29.115
41900	0.416666667	29.14
41900	0.458333333	29.439
41900	0.5	29.49
41900	0.541666667	29.765
41900	0.583333333	29.991
41900	0.625	30.142
41900	0.666666667	30.318
41900	0.708333333	30.243
41900	0.75	30.091
41900	0.791666667	29.865
41900	0.833333333	29.54
41900	0.875	29.365
41900	0.916666667	29.215
41900	0.958333333	29.215
41901	0	29.115
41901	0.041666667	29.065
41901	0.083333333	28.965
41901	0.125	28.866
41901	0.166666667	28.841
41901	0.208333333	28.891
41901	0.25	28.841
41901	0.291666667	28.891
41901	0.333333333	29.24
41901	0.375	29.34
41901	0.416666667	29.515
41901	0.458333333	29.79
41901	0.5	29.916
41901	0.541666667	30.142
41901	0.583333333	30.571
41901	0.625	30.95
41901	0.666666667	31.128
41901	0.708333333	30.925
41901	0.75	30.596
41901	0.791666667	30.293
41901	0.833333333	30.419
41901	0.875	30.419
41901	0.916666667	30.066
41901	0.958333333	29.74
41902	0	29.765
41902	0.041666667	29.59
41902	0.083333333	29.54
41902	0.125	29.464
41902	0.166666667	29.29
41902	0.208333333	29.464
41902	0.25	29.215
41902	0.291666667	29.14
41902	0.333333333	29.24
41902	0.375	29.615
41902	0.416666667	29.615
41902	0.458333333	29.69
41902	0.5	30.091
41902	0.541666667	29.991
41902	0.583333333	30.167
41902	0.625	30.469
41902	0.666666667	30.596
41902	0.708333333	30.596
41902	0.75	30.495
41902	0.791666667	30.268
41902	0.833333333	30.117
41902	0.875	30.419
41902	0.916666667	30.343
41902	0.958333333	30.268
41903	0	29.991
41903	0.041666667	29.715
41903	0.083333333	29.715
41903	0.125	29.715
41903	0.166666667	29.865
41903	0.208333333	29.815
41903	0.25	29.665
41903	0.291666667	29.54
41903	0.333333333	29.665
41903	0.375	29.89
41903	0.416666667	30.066
41903	0.458333333	29.991
41903	0.5	30.293
41903	0.541666667	30.217
41903	0.583333333	30.495
41903	0.625	30.773
41903	0.666666667	30.824
41903	0.708333333	30.9
41903	0.75	30.798
41903	0.791666667	30.571
