NaN	NaN	33
41438	0.458333333	16.582
41438	0.5	16.415
41438	0.541666667	16.415
41438	0.583333333	16.511
41438	0.625	16.606
41438	0.666666667	16.463
41438	0.708333333	16.63
41438	0.75	16.773
41438	0.791666667	16.749
41438	0.833333333	16.915
41438	0.875	16.677
41438	0.916666667	16.606
41438	0.958333333	16.677
41439	0	16.606
41439	0.041666667	16.725
41439	0.083333333	16.82
41439	0.125	16.773
41439	0.166666667	16.773
41439	0.208333333	16.773
41439	0.25	16.82
41439	0.291666667	16.82
41439	0.333333333	16.773
41439	0.375	16.725
41439	0.416666667	16.582
41439	0.458333333	16.511
41439	0.5	16.606
41439	0.541666667	16.677
41439	0.583333333	16.677
41439	0.625	16.773
41439	0.666666667	16.82
41439	0.708333333	16.868
41439	0.75	16.915
41439	0.791666667	16.963
41439	0.833333333	16.987
41439	0.875	16.868
41439	0.916666667	16.868
41439	0.958333333	16.868
41440	0	16.844
41440	0.041666667	16.701
41440	0.083333333	16.725
41440	0.125	16.796
41440	0.166666667	16.773
41440	0.208333333	16.82
41440	0.25	16.844
41440	0.291666667	16.773
41440	0.333333333	16.868
41440	0.375	16.963
41440	0.416666667	17.058
41440	0.458333333	17.106
41440	0.5	16.82
41440	0.541666667	16.892
41440	0.583333333	16.654
41440	0.625	16.558
41440	0.666666667	16.677
41440	0.708333333	16.725
41440	0.75	16.439
41440	0.791666667	16.773
41440	0.833333333	16.677
41440	0.875	16.773
41440	0.916666667	16.796
41440	0.958333333	16.725
41441	0	16.725
41441	0.041666667	16.511
41441	0.083333333	16.511
41441	0.125	16.463
41441	0.166666667	16.487
41441	0.208333333	16.344
41441	0.25	16.153
41441	0.291666667	16.129
41441	0.333333333	15.963
41441	0.375	16.01
41441	0.416666667	16.106
41441	0.458333333	16.225
41441	0.5	16.32
41441	0.541666667	15.939
41441	0.583333333	16.249
41441	0.625	15.915
41441	0.666666667	15.891
41441	0.708333333	16.129
41441	0.75	16.272
41441	0.791666667	16.487
41441	0.833333333	16.582
41441	0.875	16.534
41441	0.916666667	16.296
41441	0.958333333	16.368
41442	0	16.177
41442	0.041666667	16.225
41442	0.083333333	16.225
41442	0.125	16.249
41442	0.166666667	16.082
41442	0.208333333	16.058
41442	0.25	15.915
41442	0.291666667	15.796
41442	0.333333333	15.939
41442	0.375	15.7
41442	0.416666667	15.772
41442	0.458333333	15.986
41442	0.5	16.01
41442	0.541666667	15.986
41442	0.583333333	16.153
41442	0.625	16.129
41442	0.666666667	16.249
41442	0.708333333	16.487
41442	0.75	16.534
41442	0.791666667	16.511
41442	0.833333333	16.606
41442	0.875	16.677
41442	0.916666667	16.582
41442	0.958333333	16.272
41443	0	16.368
41443	0.041666667	16.415
41443	0.083333333	16.487
41443	0.125	16.582
41443	0.166666667	16.368
41443	0.208333333	16.439
41443	0.25	16.296
41443	0.291666667	16.368
41443	0.333333333	16.32
41443	0.375	16.296
41443	0.416666667	16.368
41443	0.458333333	16.439
41443	0.5	16.63
41443	0.541666667	16.749
41443	0.583333333	16.511
41443	0.625	16.439
41443	0.666666667	16.368
41443	0.708333333	16.392
41443	0.75	16.487
41443	0.791666667	16.415
41443	0.833333333	16.272
41443	0.875	16.368
41443	0.916666667	16.511
41443	0.958333333	16.082
41444	0	16.32
41444	0.041666667	16.201
41444	0.083333333	16.225
41444	0.125	15.819
41444	0.166666667	15.939
41444	0.208333333	16.106
41444	0.25	16.177
41444	0.291666667	16.177
41444	0.333333333	16.153
41444	0.375	15.891
41444	0.416666667	16.249
41444	0.458333333	16.272
41444	0.5	16.249
41444	0.541666667	16.01
41444	0.583333333	16.01
41444	0.625	16.153
41444	0.666666667	16.225
41444	0.708333333	16.129
41444	0.75	15.963
41444	0.791666667	15.796
41444	0.833333333	15.796
41444	0.875	15.748
41444	0.916666667	15.796
41444	0.958333333	15.819
41445	0	15.796
41445	0.041666667	15.748
41445	0.083333333	15.366
41445	0.125	15.342
41445	0.166666667	15.39
41445	0.208333333	15.414
41445	0.25	15.414
41445	0.291666667	15.438
41445	0.333333333	15.438
41445	0.375	15.461
41445	0.416666667	15.557
41445	0.458333333	15.7
41445	0.5	15.867
41445	0.541666667	15.796
41445	0.583333333	15.963
41445	0.625	16.01
41445	0.666666667	15.843
41445	0.708333333	15.438
41445	0.75	15.557
41445	0.791666667	15.414
41445	0.833333333	15.605
41445	0.875	15.915
41445	0.916666667	15.318
41445	0.958333333	15.27
41446	0	15.366
41446	0.041666667	15.485
41446	0.083333333	15.366
41446	0.125	15.438
41446	0.166666667	15.461
41446	0.208333333	15.438
41446	0.25	15.485
41446	0.291666667	15.438
41446	0.333333333	15.557
41446	0.375	15.629
41446	0.416666667	15.843
41446	0.458333333	15.986
41446	0.5	15.819
41446	0.541666667	15.939
41446	0.583333333	15.963
41446	0.625	15.724
41446	0.666666667	15.772
41446	0.708333333	15.891
41446	0.75	15.676
41446	0.791666667	15.772
41446	0.833333333	15.772
41446	0.875	15.939
41446	0.916666667	16.106
41446	0.958333333	16.272
41447	0	16.368
41447	0.041666667	16.654
41447	0.083333333	16.582
41447	0.125	16.558
41447	0.166666667	16.058
41447	0.208333333	16.106
41447	0.25	16.296
41447	0.291666667	15.819
41447	0.333333333	16.01
41447	0.375	16.129
41447	0.416666667	16.201
41447	0.458333333	16.177
41447	0.5	16.463
41447	0.541666667	16.558
41447	0.583333333	16.606
41447	0.625	16.725
41447	0.666666667	16.796
41447	0.708333333	16.249
41447	0.75	16.272
41447	0.791666667	16.296
41447	0.833333333	16.296
41447	0.875	16.32
41447	0.916666667	16.272
41447	0.958333333	16.296
41448	0	16.153
41448	0.041666667	16.01
41448	0.083333333	16.392
41448	0.125	16.392
41448	0.166666667	16.439
41448	0.208333333	16.487
41448	0.25	16.439
41448	0.291666667	16.082
41448	0.333333333	16.177
41448	0.375	16.32
41448	0.416666667	16.415
41448	0.458333333	16.344
41448	0.5	16.225
41448	0.541666667	16.415
41448	0.583333333	16.82
41448	0.625	16.796
41448	0.666666667	16.701
41448	0.708333333	16.487
41448	0.75	16.677
41448	0.791666667	16.773
41448	0.833333333	16.844
41448	0.875	16.296
41448	0.916666667	16.201
41448	0.958333333	16.415
41449	0	16.582
41449	0.041666667	16.701
41449	0.083333333	16.701
41449	0.125	16.368
41449	0.166666667	16.272
41449	0.208333333	16.272
41449	0.25	16.082
41449	0.291666667	16.129
41449	0.333333333	16.225
41449	0.375	16.201
41449	0.416666667	16.177
41449	0.458333333	16.201
41449	0.5	16.225
41449	0.541666667	16.153
41449	0.583333333	16.058
41449	0.625	15.986
41449	0.666666667	15.724
41449	0.708333333	15.581
41449	0.75	15.629
41449	0.791666667	15.7
41449	0.833333333	15.819
41449	0.875	16.058
41449	0.916666667	16.153
41449	0.958333333	16.392
41450	0	16.534
41450	0.041666667	16.677
41450	0.083333333	16.868
41450	0.125	17.082
41450	0.166666667	16.582
41450	0.208333333	16.63
41450	0.25	16.701
41450	0.291666667	16.725
41450	0.333333333	16.749
41450	0.375	16.796
41450	0.416666667	16.915
41450	0.458333333	17.058
41450	0.5	17.32
41450	0.541666667	17.463
41450	0.583333333	17.558
41450	0.625	17.819
41450	0.666666667	17.915
41450	0.708333333	17.915
41450	0.75	18.033
41450	0.791666667	18.129
41450	0.833333333	18.152
41450	0.875	18.152
41450	0.916666667	18.295
41450	0.958333333	17.915
41451	0	17.938
41451	0.041666667	18.057
41451	0.083333333	17.629
41451	0.125	18.105
41451	0.166666667	18.366
41451	0.208333333	18.39
41451	0.25	18.39
41451	0.291666667	18.533
41451	0.333333333	18.58
41451	0.375	18.58
41451	0.416666667	18.461
41451	0.458333333	18.485
41451	0.5	18.414
41451	0.541666667	18.343
41451	0.583333333	18.533
41451	0.625	18.533
41451	0.666666667	18.557
41451	0.708333333	18.675
41451	0.75	18.652
41451	0.791666667	18.652
41451	0.833333333	18.343
41451	0.875	17.962
41451	0.916666667	17.938
41451	0.958333333	17.915
41452	0	17.938
41452	0.041666667	18.01
41452	0.083333333	18.057
41452	0.125	18.081
41452	0.166666667	17.391
41452	0.208333333	17.558
41452	0.25	18.105
41452	0.291666667	18.176
41452	0.333333333	18.176
41452	0.375	18.224
41452	0.416666667	18.224
41452	0.458333333	17.915
41452	0.5	18.152
41452	0.541666667	18.224
41452	0.583333333	18.295
41452	0.625	18.366
41452	0.666666667	18.485
41452	0.708333333	18.485
41452	0.75	18.747
41452	0.791666667	18.937
41452	0.833333333	18.081
41452	0.875	17.962
41452	0.916666667	18.033
41452	0.958333333	18.033
41453	0	17.891
41453	0.041666667	17.772
41453	0.083333333	17.796
41453	0.125	17.724
41453	0.166666667	18.033
41453	0.208333333	17.938
41453	0.25	17.772
41453	0.291666667	17.772
41453	0.333333333	17.843
41453	0.375	17.843
41453	0.416666667	17.938
41453	0.458333333	17.986
41453	0.5	17.272
41453	0.541666667	17.344
41453	0.583333333	17.32
41453	0.625	17.344
41453	0.666666667	17.177
41453	0.708333333	17.201
41453	0.75	17.629
41453	0.791666667	17.272
41453	0.833333333	17.51
41453	0.875	17.748
41453	0.916666667	17.177
41453	0.958333333	17.011
41454	0	17.201
41454	0.041666667	17.034
41454	0.083333333	16.963
41454	0.125	16.963
41454	0.166666667	17.058
41454	0.208333333	17.13
41454	0.25	17.201
41454	0.291666667	17.249
41454	0.333333333	17.296
41454	0.375	17.368
41454	0.416666667	17.463
41454	0.458333333	17.439
41454	0.5	17.058
41454	0.541666667	17.153
41454	0.583333333	17.415
41454	0.625	17.415
41454	0.666666667	17.415
41454	0.708333333	17.225
41454	0.75	17.249
41454	0.791666667	17.225
41454	0.833333333	17.463
41454	0.875	17.701
41454	0.916666667	17.867
41454	0.958333333	17.272
41455	0	17.534
41455	0.041666667	17.415
41455	0.083333333	17.296
41455	0.125	17.368
41455	0.166666667	17.272
41455	0.208333333	17.249
41455	0.25	17.368
41455	0.291666667	17.534
41455	0.333333333	17.605
41455	0.375	17.558
41455	0.416666667	17.748
41455	0.458333333	17.819
41455	0.5	17.915
41455	0.541666667	17.962
41455	0.583333333	17.701
41455	0.625	17.938
41455	0.666666667	17.938
41455	0.708333333	17.938
41455	0.75	18.366
41455	0.791666667	18.675
41455	0.833333333	18.699
41455	0.875	18.842
41455	0.916666667	18.913
