NaN	NaN	5	10	15	20
43269	0.5	23.521	23.16	22.274	17.534
43269	0.541666667	23.593	23.328	21.437	17.32
43269	0.583333333	23.761	23.497	21.294	17.629
43269	0.625	24.002	23.521	21.772	17.819
43269	0.666666667	23.713	23.112	20.555	18.652
43269	0.708333333	23.328	23.28	22.178	18.652
43269	0.75	23.689	23.376	22.633	19.08
43269	0.791666667	23.448	23.28	22.824	19.936
43269	0.833333333	23.4	23.328	22.441	19.936
43269	0.875	23.376	23.304	22.657	19.603
43269	0.916666667	23.112	22.8	22.298	19.651
43269	0.958333333	23.04	22.465	21.533	19.484
43270	0	22.657	22.345	20.984	18.461
43270	0.041666667	22.321	22.106	20.722	16.939
43270	0.083333333	22.465	21.652	20.269	16.487
43270	0.125	22.944	21.103	20.222	17.391
43270	0.166666667	23.112	21.342	19.365	17.368
43270	0.208333333	23.064	22.106	19.199	17.153
43270	0.25	23.016	20.984	20.126	16.773
43270	0.291666667	23.256	22.034	20.055	16.534
43270	0.333333333	22.729	22.393	19.936	16.225
43270	0.375	22.657	22.561	20.103	16.153
43270	0.416666667	22.848	22.106	19.912	17.653
43270	0.458333333	23.28	23.16	20.365	18.176
43270	0.5	23.545	22.753	20.412	18.2
43270	0.541666667	23.521	22.082	20.341	19.865
43270	0.583333333	23.4	21.867	20.579	20.103
43270	0.625	23.304	22.106	20.984	19.175
43270	0.666666667	21.7	21.557	21.342	19.175
43270	0.708333333	21.7	21.7	21.151	17.034
43270	0.75	21.652	21.724	20.603	17.082
43270	0.791666667	21.557	21.223	20.365	17.106
43270	0.833333333	22.633	22.106	20.531	17.058
43270	0.875	23.088	22.345	20.103	18.509
43270	0.916666667	23.088	21.223	20.198	19.436
43270	0.958333333	23.593	22.848	20.031	18.866
43271	0	23.737	22.776	20.317	18.485
43271	0.041666667	23.617	22.537	21.032	17.582
43271	0.083333333	23.4	22.609	20.865	17.51
43271	0.125	23.521	22.705	21.27	17.391
43271	0.166666667	23.737	21.772	21.127	18.699
43271	0.208333333	23.809	22.824	20.674	18.366
43271	0.25	23.472	22.298	20.698	18.438
43271	0.291666667	23.16	21.724	20.865	18.533
43271	0.333333333	22.992	21.103	20.222	17.677
43271	0.375	22.992	21.103	19.77	17.225
43271	0.416666667	22.657	21.127	19.77	17.677
43271	0.458333333	22.872	21.891	20.817	16.987
43271	0.5	22.824	21.676	19.413	17.463
43271	0.541666667	23.088	21.867	20.103	17.724
43271	0.583333333	22.753	21.581	19.698	17.344
43271	0.625	22.872	21.413	19.841	17.558
43271	0.666666667	22.274	21.533	19.413	17.272
43271	0.708333333	21.963	21.056	19.389	17.962
43271	0.75	21.867	21.867	19.555	17.938
43271	0.791666667	22.896	22.513	20.293	17.867
43271	0.833333333	23.93	22.561	21.676	17.843
43271	0.875	23.28	22.681	21.581	19.579
43271	0.916666667	23.064	22.729	20.793	20.055
43271	0.958333333	22.776	22.513	20.65	19.318
43272	0	21.939	21.891	21.032	19.817
43272	0.041666667	22.8	22.465	21.008	19.294
43272	0.083333333	22.561	21.676	20.293	17.225
43272	0.125	22.202	21.533	18.771	17.153
43272	0.166666667	21.724	21.437	20.15	17.272
43272	0.208333333	22.13	21.7	20.46	17.344
43272	0.25	22.8	21.724	20.722	17.891
43272	0.291666667	22.824	21.366	20.579	17.772
43272	0.333333333	22.944	22.082	20.579	18.438
43272	0.375	23.016	22.848	20.627	18.628
43272	0.416666667	22.896	22.753	20.46	18.461
43272	0.458333333	22.848	22.824	21.461	18.152
43272	0.5	23.088	22.92	19.888	18.723
43272	0.541666667	23.136	23.112	21.079	18.2
43272	0.583333333	23.617	23.376	20.984	18.866
43272	0.625	23.641	22.944	20.77	19.841
43272	0.666666667	23.328	23.136	21.199	17.558
43272	0.708333333	23.376	22.441	20.674	18.343
43272	0.75	23.208	22.393	21.652	16.892
43272	0.791666667	22.8	22.202	20.412	17.843
43272	0.833333333	23.569	22.369	20.555	17.344
43272	0.875	23.881	22.537	20.388	18.2
43272	0.916666667	23.713	23.4	20.484	19.27
43272	0.958333333	23.689	23.737	21.891	18.652
43273	0	23.569	23.641	21.342	18.414
43273	0.041666667	23.617	23.689	23.256	19.46
43273	0.083333333	23.472	23.472	22.537	20.388
43273	0.125	23.617	23.689	23.328	20.079
43273	0.166666667	23.689	23.737	23.521	19.08
43273	0.208333333	23.521	23.617	23.256	18.509
43273	0.25	23.521	23.521	23.064	18.152
43273	0.291666667	23.641	23.593	22.92	17.463
43273	0.333333333	23.641	23.617	22.824	17.51
43273	0.375	23.593	23.545	21.199	20.031
43273	0.416666667	23.665	23.713	22.274	20.174
43273	0.458333333	23.617	23.593	21.294	19.365
43273	0.5	23.641	23.617	20.817	19.056
43273	0.541666667	23.497	23.4	20.865	19.294
43273	0.583333333	22.561	22.298	21.318	20.269
43273	0.625	21.939	21.939	21.676	21.199
43273	0.666666667	22.321	22.25	21.987	21.342
43273	0.708333333	23.112	22.776	22.441	21.652
43273	0.75	23.208	22.968	22.633	20.77
43273	0.791666667	23.208	22.944	22.8	20.436
43273	0.833333333	23.4	23.16	22.681	20.722
43273	0.875	23.472	23.28	21.939	20.627
43273	0.916666667	23.376	23.304	21.891	21.008
43273	0.958333333	23.857	23.304	21.724	21.056
43274	0	23.376	23.208	21.795	20.793
43274	0.041666667	23.16	23.016	21.079	20.341
43274	0.083333333	22.657	22.465	20.603	20.246
43274	0.125	21.557	21.604	20.531	20.293
43274	0.166666667	21.103	21.056	20.793	20.484
43274	0.208333333	21.581	21.461	21.27	20.936
43274	0.25	21.581	21.533	21.294	21.056
43274	0.291666667	21.7	21.724	21.604	21.39
43274	0.333333333	22.011	21.987	21.867	21.509
43274	0.375	22.824	22.441	22.13	20.46
43274	0.416666667	22.8	22.705	22.011	19.96
43274	0.458333333	22.8	22.92	21.724	19.579
43274	0.5	22.8	22.944	20.984	19.341
43274	0.541666667	22.896	22.848	21.557	19.77
43274	0.583333333	22.872	22.872	21.748	19.46
43274	0.625	22.92	22.896	21.867	19.413
43274	0.666666667	22.824	22.537	21.437	19.246
43274	0.708333333	22.681	22.226	20.198	19.627
43274	0.75	22.058	21.437	20.412	20.198
43274	0.791666667	22.154	20.65	20.436	20.055
43274	0.833333333	22.321	21.772	20.484	19.698
43274	0.875	22.345	22.226	21.437	19.246
43274	0.916666667	22.274	22.345	21.366	19.912
43274	0.958333333	22.345	22.441	21.056	20.436
43275	0	22.321	22.106	21.151	20.507
43275	0.041666667	22.154	22.058	21.294	20.698
43275	0.083333333	22.202	21.724	21.103	19.484
43275	0.125	21.939	21.772	21.223	20.317
43275	0.166666667	21.724	21.724	21.151	20.65
43275	0.208333333	21.676	21.581	21.413	20.746
43275	0.25	21.819	21.581	21.461	20.674
43275	0.291666667	21.915	21.867	21.437	20.627
43275	0.333333333	21.891	21.939	21.437	20.913
43275	0.375	21.843	21.724	21.342	20.507
43275	0.416666667	21.843	21.7	21.294	20.436
43275	0.458333333	21.485	21.413	21.199	20.436
43275	0.5	21.724	21.39	20.936	20.198
43275	0.541666667	21.533	21.27	20.889	19.008
43275	0.583333333	22.058	21.366	20.96	19.627
43275	0.625	22.034	21.485	20.984	19.246
43275	0.666666667	22.226	21.7	21.294	18.937
43275	0.708333333	22.226	21.915	21.056	20.007
43275	0.75	22.154	22.011	21.127	20.627
43275	0.791666667	22.13	21.604	21.103	20.627
43275	0.833333333	22.154	21.485	21.342	21.008
43275	0.875	22.082	21.939	21.652	21.103
43275	0.916666667	22.106	22.034	21.963	20.793
43275	0.958333333	22.729	22.058	21.437	20.007
43276	0	22.896	21.987	21.437	19.294
43276	0.041666667	22.489	21.843	21.008	19.341
43276	0.083333333	22.513	21.891	20.031	18.723
43276	0.125	22.609	21.223	19.96	18.842
43276	0.166666667	22.8	21.724	20.103	17.415
43276	0.208333333	22.8	21.604	20.269	19.389
43276	0.25	22.585	21.461	20.936	19.77
43276	0.291666667	22.274	21.342	21.032	20.103
43276	0.333333333	22.13	22.082	21.103	20.412
43276	0.375	22.226	22.393	21.366	20.46
43276	0.416666667	22.489	22.561	21.7	20.555
43276	0.458333333	22.729	22.896	22.609	20.674
43276	0.5	22.968	22.992	22.753	20.507
43276	0.541666667	23.016	23.064	22.633	20.341
43276	0.583333333	22.992	23.04	22.465	19.936
43276	0.625	23.184	23.352	22.13	19.984
43276	0.666666667	23.424	23.424	21.318	20.103
43276	0.708333333	23.497	23.136	21.294	20.46
43276	0.75	23.593	23.448	21.557	19.936
43276	0.791666667	23.448	22.417	21.342	20.412
43276	0.833333333	23.112	22.465	21.604	21.127
43276	0.875	23.136	22.489	21.461	21.151
43276	0.916666667	23.112	22.465	21.604	20.698
43276	0.958333333	23.16	22.681	21.772	19.175
43277	0	22.896	22.657	21.628	18.913
43277	0.041666667	23.064	22.753	21.581	18.01
43277	0.083333333	23.352	23.4	21.819	18.247
