NaN	NaN	5	10	15	20	25	30	35	40
42116	0.458333333	17.986	17.986	18.057	17.796	17.629	17.582	17.534	17.177
42116	0.5	18.033	18.01	18.01	17.938	17.772	17.724	17.653	17.391
42116	0.541666667	18.057	18.081	18.057	17.986	17.915	17.867	17.724	17.32
42116	0.583333333	18.033	18.081	18.057	17.986	17.938	17.843	17.653	17.153
42116	0.625	18.033	18.057	18.057	18.057	18.01	17.843	17.724	17.13
42116	0.666666667	18.033	18.057	18.033	18.057	18.01	17.962	17.582	17.177
42116	0.708333333	18.057	18.057	18.01	18.033	18.01	17.962	17.748	17.201
42116	0.75	18.01	18.01	17.867	17.772	17.701	17.582	17.51	17.415
42116	0.791666667	18.01	18.033	17.986	17.915	17.677	17.605	17.582	17.51
42116	0.833333333	17.986	18.01	17.986	17.962	17.653	17.605	17.605	17.582
42116	0.875	17.962	17.986	17.938	17.772	17.653	17.629	17.629	17.605
42116	0.916666667	17.915	17.891	17.867	17.867	17.796	17.629	17.605	17.582
42116	0.958333333	17.915	17.867	17.843	17.843	17.819	17.629	17.629	17.605
42117	0	17.796	17.819	17.796	17.819	17.724	17.629	17.701	17.677
42117	0.041666667	17.748	17.772	17.772	17.796	17.701	17.677	17.701	17.677
42117	0.083333333	17.748	17.796	17.772	17.748	17.701	17.677	17.677	17.653
42117	0.125	17.772	17.724	17.701	17.724	17.701	17.677	17.653	17.629
42117	0.166666667	17.748	17.724	17.677	17.701	17.653	17.653	17.629	17.605
42117	0.208333333	17.701	17.701	17.677	17.677	17.653	17.629	17.629	17.605
42117	0.25	17.629	17.724	17.653	17.653	17.629	17.605	17.629	17.605
42117	0.291666667	17.653	17.677	17.701	17.677	17.629	17.629	17.629	17.605
42117	0.333333333	17.677	17.701	17.677	17.677	17.653	17.629	17.653	17.629
42117	0.375	17.748	17.724	17.701	17.701	17.653	17.653	17.677	17.629
42117	0.416666667	17.796	17.772	17.748	17.748	17.701	17.677	17.701	17.653
42117	0.458333333	17.891	17.796	17.772	17.724	17.677	17.653	17.701	17.653
42117	0.5	17.843	17.796	17.772	17.677	17.653	17.605	17.629	17.605
42117	0.541666667	17.867	17.796	17.701	17.605	17.605	17.582	17.629	17.558
42117	0.583333333	17.772	17.724	17.653	17.629	17.582	17.558	17.558	17.534
42117	0.625	17.867	17.724	17.558	17.582	17.534	17.534	17.582	17.534
42117	0.666666667	17.843	17.653	17.582	17.582	17.558	17.534	17.558	17.534
42117	0.708333333	17.796	17.582	17.558	17.582	17.558	17.558	17.558	17.534
42117	0.75	17.724	17.605	17.558	17.582	17.558	17.558	17.558	17.534
42117	0.791666667	17.677	17.653	17.582	17.582	17.558	17.558	17.558	17.558
42117	0.833333333	17.629	17.605	17.582	17.582	17.558	17.558	17.558	17.558
42117	0.875	17.582	17.605	17.582	17.605	17.582	17.558	17.558	17.558
42117	0.916666667	17.534	17.605	17.582	17.605	17.558	17.558	17.582	17.558
42117	0.958333333	17.534	17.582	17.582	17.605	17.582	17.558	17.582	17.558
42118	0	17.486	17.51	17.558	17.605	17.582	17.558	17.582	17.558
42118	0.041666667	17.463	17.463	17.534	17.582	17.558	17.558	17.582	17.558
42118	0.083333333	17.439	17.439	17.534	17.558	17.558	17.534	17.534	17.51
42118	0.125	17.439	17.439	17.558	17.582	17.534	17.534	17.534	17.51
42118	0.166666667	17.391	17.486	17.534	17.558	17.534	17.534	17.534	17.534
42118	0.208333333	17.415	17.439	17.534	17.558	17.534	17.51	17.534	17.51
42118	0.25	17.391	17.415	17.534	17.534	17.51	17.51	17.534	17.51
42118	0.291666667	17.463	17.51	17.534	17.534	17.51	17.51	17.534	17.534
42118	0.333333333	17.558	17.558	17.558	17.558	17.534	17.534	17.558	17.534
42118	0.375	17.582	17.582	17.582	17.582	17.534	17.534	17.605	17.534
42118	0.416666667	17.677	17.653	17.629	17.605	17.582	17.558	17.629	17.534
42118	0.458333333	17.748	17.796	17.724	17.605	17.582	17.558	17.605	17.534
42118	0.5	17.748	17.772	17.819	17.748	17.605	17.558	17.582	17.558
42118	0.541666667	17.819	17.843	17.867	17.772	17.724	17.582	17.629	17.558
42118	0.583333333	17.772	17.796	17.796	17.724	17.701	17.582	17.582	17.558
42118	0.625	17.748	17.772	17.772	17.748	17.629	17.582	17.558	17.558
42118	0.666666667	17.796	17.796	17.748	17.748	17.653	17.605	17.582	17.558
42118	0.708333333	17.772	17.772	17.748	17.772	17.701	17.629	17.582	17.558
42118	0.75	17.724	17.748	17.724	17.724	17.701	17.677	17.582	17.582
42118	0.791666667	17.629	17.653	17.677	17.701	17.677	17.677	17.582	17.582
42118	0.833333333	17.558	17.582	17.629	17.677	17.677	17.653	17.582	17.558
42118	0.875	17.558	17.582	17.629	17.677	17.605	17.558	17.558	17.534
42118	0.916666667	17.558	17.653	17.677	17.701	17.629	17.582	17.582	17.558
42118	0.958333333	17.629	17.677	17.629	17.653	17.629	17.629	17.629	17.605
42119	0	17.677	17.677	17.701	17.677	17.653	17.629	17.605	17.534
42119	0.041666667	17.653	17.677	17.629	17.653	17.605	17.582	17.582	17.534
42119	0.083333333	17.439	17.486	17.653	17.653	17.605	17.558	17.558	17.534
42119	0.125	17.415	17.629	17.653	17.653	17.582	17.558	17.534	17.534
42119	0.166666667	17.534	17.653	17.629	17.629	17.582	17.558	17.534	17.534
42119	0.208333333	17.629	17.629	17.605	17.629	17.605	17.582	17.558	17.51
42119	0.25	17.629	17.629	17.629	17.629	17.605	17.605	17.582	17.534
42119	0.291666667	17.629	17.653	17.629	17.629	17.605	17.605	17.582	17.534
42119	0.333333333	17.653	17.653	17.629	17.653	17.605	17.582	17.582	17.558
42119	0.375	17.677	17.677	17.653	17.653	17.629	17.605	17.629	17.558
42119	0.416666667	17.653	17.653	17.629	17.629	17.605	17.605	17.629	17.582
42119	0.458333333	17.677	17.677	17.653	17.653	17.629	17.582	17.582	17.534
42119	0.5	17.701	17.677	17.629	17.629	17.605	17.582	17.582	17.534
42119	0.541666667	17.677	17.653	17.605	17.629	17.558	17.534	17.534	17.486
42119	0.583333333	17.701	17.653	17.605	17.605	17.558	17.558	17.558	17.463
42119	0.625	17.701	17.653	17.629	17.605	17.582	17.534	17.486	17.439
42119	0.666666667	17.677	17.605	17.558	17.558	17.534	17.51	17.51	17.486
42119	0.708333333	17.629	17.558	17.534	17.558	17.51	17.51	17.51	17.486
42119	0.75	17.558	17.558	17.534	17.558	17.534	17.51	17.486	17.391
42119	0.791666667	17.534	17.558	17.534	17.558	17.51	17.486	17.415	17.391
42119	0.833333333	17.558	17.558	17.534	17.534	17.51	17.51	17.463	17.439
42119	0.875	17.534	17.558	17.534	17.558	17.534	17.51	17.486	17.439
42119	0.916666667	17.486	17.558	17.534	17.558	17.534	17.51	17.486	17.439
42119	0.958333333	17.486	17.558	17.534	17.558	17.534	17.51	17.463	17.439
42120	0	17.534	17.558	17.534	17.558	17.534	17.51	17.51	17.463
42120	0.041666667	17.439	17.534	17.534	17.558	17.534	17.51	17.51	17.486
42120	0.083333333	17.463	17.486	17.534	17.558	17.534	17.51	17.51	17.51
42120	0.125	17.463	17.463	17.534	17.558	17.534	17.51	17.534	17.51
42120	0.166666667	17.439	17.486	17.534	17.558	17.534	17.51	17.534	17.51
42120	0.208333333	17.415	17.439	17.534	17.558	17.534	17.51	17.534	17.51
42120	0.25	17.439	17.534	17.534	17.558	17.534	17.534	17.534	17.51
42120	0.291666667	17.463	17.534	17.558	17.558	17.51	17.534	17.534	17.51
42120	0.333333333	17.558	17.582	17.605	17.582	17.534	17.51	17.51	17.439
42120	0.375	17.605	17.582	17.629	17.582	17.534	17.51	17.582	17.486
42120	0.416666667	17.629	17.605	17.605	17.558	17.558	17.51	17.605	17.486
42120	0.458333333	17.629	17.629	17.629	17.582	17.558	17.534	17.605	17.51
42120	0.5	17.629	17.629	17.629	17.558	17.534	17.51	17.558	17.486
42120	0.541666667	17.629	17.629	17.629	17.558	17.534	17.51	17.51	17.463
42120	0.583333333	17.629	17.653	17.653	17.582	17.534	17.534	17.51	17.486
42120	0.625	17.629	17.677	17.653	17.629	17.534	17.534	17.534	17.51
42120	0.666666667	17.653	17.677	17.629	17.629	17.558	17.51	17.51	17.463
42120	0.708333333	17.629	17.605	17.558	17.558	17.51	17.486	17.51	17.463
42120	0.75	17.605	17.558	17.51	17.534	17.486	17.486	17.486	17.439
42120	0.791666667	17.582	17.534	17.486	17.534	17.486	17.463	17.486	17.439
42120	0.833333333	17.534	17.558	17.51	17.534	17.51	17.486	17.486	17.463
42120	0.875	17.51	17.558	17.534	17.558	17.51	17.51	17.486	17.463
42120	0.916666667	17.534	17.558	17.534	17.558	17.51	17.51	17.486	17.463
