NaN	NaN	5	10	15
44248	0.416666667	11.078	11.151	11.127
44248	0.458333333	11.151	11.2	11.151
44248	0.5	11.127	11.224	11.175
44248	0.541666667	11.346	11.394	11.2
44248	0.583333333	11.321	11.297	11.2
44248	0.625	11.248	11.273	11.2
44248	0.666666667	11.224	11.2	11.175
44248	0.708333333	11.151	11.151	11.127
44248	0.75	11.175	11.102	11.102
44248	0.791666667	11.151	11.151	11.102
44248	0.833333333	11.078	11.102	11.102
44248	0.875	11.102	11.102	11.102
44248	0.916666667	11.078	11.102	11.102
44248	0.958333333	11.078	11.127	11.127
44249	0	11.078	11.102	11.151
44249	0.041666667	11.078	11.102	11.151
44249	0.083333333	11.078	11.102	11.2
44249	0.125	11.102	11.127	11.151
44249	0.166666667	11.078	11.127	11.151
44249	0.208333333	11.053	11.127	11.127
44249	0.25	11.127	11.175	11.127
44249	0.291666667	11.053	11.151	11.151
44249	0.333333333	11.078	11.151	11.175
44249	0.375	11.175	11.248	11.248
44249	0.416666667	11.224	11.273	11.273
44249	0.458333333	11.273	11.297	11.224
44249	0.5	11.321	11.37	11.273
44249	0.541666667	11.321	11.346	11.273
44249	0.583333333	11.297	11.297	11.248
44249	0.625	11.321	11.321	11.297
44249	0.666666667	11.224	11.224	11.224
44249	0.708333333	11.248	11.248	11.248
44249	0.75	11.273	11.297	11.321
44249	0.791666667	11.321	11.346	11.321
44249	0.833333333	11.321	11.346	11.346
44249	0.875	11.37	11.394	11.394
44249	0.916666667	11.394	11.419	11.394
44249	0.958333333	11.419	11.394	11.394
44250	0	11.419	11.419	11.394
44250	0.041666667	11.419	11.419	11.37
44250	0.083333333	11.394	11.419	11.467
44250	0.125	11.394	11.394	11.443
44250	0.166666667	11.394	11.443	11.443
44250	0.208333333	11.346	11.394	11.443
44250	0.25	11.321	11.346	11.346
44250	0.291666667	11.394	11.394	11.443
44250	0.333333333	11.419	11.443	11.443
44250	0.375	11.419	11.443	11.443
44250	0.416666667	11.419	11.443	11.443
44250	0.458333333	11.492	11.492	11.492
44250	0.5	11.419	11.516	11.492
44250	0.541666667	11.467	11.589	11.492
44250	0.583333333	11.443	11.565	11.516
44250	0.625	11.467	11.54	11.54
44250	0.666666667	11.419	11.443	11.443
44250	0.708333333	11.37	11.419	11.443
44250	0.75	11.37	11.394	11.419
44250	0.791666667	11.37	11.37	11.394
44250	0.833333333	11.346	11.37	11.394
44250	0.875	11.346	11.37	11.394
44250	0.916666667	11.321	11.419	11.419
44250	0.958333333	11.346	11.394	11.394
44251	0	11.321	11.346	11.273
44251	0.041666667	11.297	11.321	11.248
44251	0.083333333	11.273	11.321	11.297
44251	0.125	11.224	11.273	11.321
44251	0.166666667	11.2	11.248	11.346
44251	0.208333333	11.2	11.297	11.37
44251	0.25	11.248	11.297	11.321
44251	0.291666667	11.273	11.321	11.346
44251	0.333333333	11.297	11.346	11.394
44251	0.375	11.346	11.37	11.394
44251	0.416666667	11.321	11.37	11.419
44251	0.458333333	11.419	11.394	11.443
44251	0.5	11.443	11.394	11.419
44251	0.541666667	11.516	11.467	11.394
44251	0.583333333	11.492	11.492	11.467
44251	0.625	11.516	11.54	11.467
44251	0.666666667	11.467	11.443	11.419
44251	0.708333333	11.419	11.419	11.419
44251	0.75	11.394	11.419	11.419
44251	0.791666667	11.37	11.394	11.419
44251	0.833333333	11.394	11.394	11.419
44251	0.875	11.394	11.419	11.419
44251	0.916666667	11.346	11.419	11.443
44251	0.958333333	11.37	11.419	11.419
44252	0	11.394	11.394	11.419
44252	0.041666667	11.394	11.419	11.419
44252	0.083333333	11.346	11.394	11.419
44252	0.125	11.346	11.394	11.419
44252	0.166666667	11.321	11.346	11.394
44252	0.208333333	11.321	11.37	11.394
44252	0.25	11.321	11.346	11.37
44252	0.291666667	11.297	11.346	11.346
44252	0.333333333	11.321	11.394	11.394
44252	0.375	11.297	11.346	11.37
44252	0.416666667	11.297	11.346	11.492
44252	0.458333333	11.394	11.443	11.516
44252	0.5	11.467	11.492	11.516
44252	0.541666667	11.516	11.54	11.516
44252	0.583333333	11.54	11.589	11.516
44252	0.625	11.589	11.565	11.492
44252	0.666666667	11.516	11.492	11.492
44252	0.708333333	11.492	11.443	11.443
44252	0.75	11.467	11.492	11.492
44252	0.791666667	11.467	11.492	11.492
44252	0.833333333	11.443	11.467	11.492
44252	0.875	11.443	11.467	11.492
44252	0.916666667	11.443	11.467	11.492
44252	0.958333333	11.443	11.443	11.54
44253	0	11.394	11.467	11.492
44253	0.041666667	11.394	11.467	11.443
44253	0.083333333	11.394	11.467	11.467
44253	0.125	11.419	11.443	11.443
44253	0.166666667	11.37	11.443	11.443
44253	0.208333333	11.37	11.419	11.443
44253	0.25	11.394	11.394	11.419
44253	0.291666667	11.37	11.394	11.419
44253	0.333333333	11.394	11.419	11.419
44253	0.375	11.443	11.443	11.467
44253	0.416666667	11.467	11.467	11.467
44253	0.458333333	11.589	11.492	11.516
44253	0.5	11.589	11.54	11.492
44253	0.541666667	11.589	11.613	11.516
44253	0.583333333	11.71	11.637	11.54
44253	0.625	11.686	11.637	11.54
44253	0.666666667	11.759	11.662	11.637
44253	0.708333333	11.662	11.516	11.516
44253	0.75	11.565	11.54	11.516
44253	0.791666667	11.54	11.54	11.565
44253	0.833333333	11.516	11.54	11.54
44253	0.875	11.516	11.54	11.54
44253	0.916666667	11.516	11.54	11.54
44253	0.958333333	11.516	11.54	11.54
44254	0	11.516	11.54	11.54
44254	0.041666667	11.516	11.54	11.54
44254	0.083333333	11.516	11.516	11.54
44254	0.125	11.492	11.516	11.516
44254	0.166666667	11.492	11.516	11.516
44254	0.208333333	11.467	11.492	11.516
44254	0.25	11.443	11.492	11.492
44254	0.291666667	11.443	11.467	11.492
44254	0.333333333	11.467	11.492	11.492
44254	0.375	11.492	11.516	11.516
44254	0.416666667	11.492	11.54	11.54
44254	0.458333333	11.516	11.565	11.54
44254	0.5	11.613	11.565	11.54
44254	0.541666667	11.637	11.589	11.54
44254	0.583333333	11.613	11.589	11.565
44254	0.625	11.637	11.589	11.589
44254	0.666666667	11.613	11.613	11.589
44254	0.708333333	11.613	11.589	11.589
44254	0.75	11.54	11.565	11.589
44254	0.791666667	11.492	11.516	11.54
44254	0.833333333	11.492	11.54	11.565
44254	0.875	11.419	11.54	11.565
44254	0.916666667	11.492	11.516	11.54
44254	0.958333333	11.443	11.467	11.54
44255	0	11.467	11.492	11.54
44255	0.041666667	11.443	11.467	11.492
