NaN	NaN	5	15	25
42730	0.458333333	NaN	NaN	16.868
42730	0.5	NaN	NaN	16.773
42730	0.541666667	NaN	NaN	16.773
42730	0.583333333	NaN	NaN	16.773
42730	0.625	NaN	NaN	16.773
42730	0.666666667	NaN	NaN	16.773
42730	0.708333333	NaN	NaN	16.773
42730	0.75	NaN	NaN	16.773
42730	0.791666667	NaN	NaN	16.773
42730	0.833333333	NaN	NaN	16.773
42730	0.875	NaN	NaN	16.749
42730	0.916666667	NaN	NaN	16.773
42730	0.958333333	NaN	NaN	16.773
42731	0	NaN	NaN	16.773
42731	0.041666667	NaN	NaN	16.773
42731	0.083333333	NaN	NaN	16.749
42731	0.125	NaN	NaN	16.749
42731	0.166666667	NaN	NaN	16.725
42731	0.208333333	NaN	NaN	16.725
42731	0.25	NaN	NaN	16.677
42731	0.291666667	NaN	NaN	16.749
42731	0.333333333	NaN	NaN	16.725
42731	0.375	NaN	NaN	16.725
42731	0.416666667	NaN	NaN	16.725
42731	0.458333333	NaN	NaN	16.701
42731	0.5	NaN	NaN	16.725
42731	0.541666667	NaN	NaN	16.773
42731	0.583333333	NaN	NaN	16.773
42731	0.625	NaN	NaN	16.773
42731	0.666666667	NaN	NaN	16.773
42731	0.708333333	NaN	NaN	16.773
42731	0.75	NaN	NaN	16.773
42731	0.791666667	NaN	NaN	16.773
42731	0.833333333	NaN	NaN	16.749
42731	0.875	NaN	NaN	16.773
42731	0.916666667	NaN	NaN	16.773
42731	0.958333333	NaN	NaN	16.773
42732	0	NaN	NaN	16.773
42732	0.041666667	NaN	NaN	16.773
42732	0.083333333	NaN	NaN	16.773
42732	0.125	NaN	NaN	16.773
42732	0.166666667	NaN	NaN	16.773
42732	0.208333333	NaN	NaN	16.773
42732	0.25	NaN	NaN	16.773
42732	0.291666667	NaN	NaN	16.773
42732	0.333333333	NaN	NaN	16.773
42732	0.375	NaN	NaN	16.773
42732	0.416666667	NaN	NaN	16.773
42732	0.458333333	NaN	NaN	16.773
42732	0.5	NaN	NaN	16.773
42732	0.541666667	NaN	NaN	16.773
42732	0.583333333	NaN	NaN	16.249
42732	0.625	NaN	NaN	16.249
42732	0.666666667	NaN	NaN	16.225
42732	0.708333333	NaN	NaN	16.225
42732	0.75	NaN	NaN	16.225
42732	0.791666667	NaN	NaN	16.225
42732	0.833333333	NaN	NaN	16.249
42732	0.875	NaN	NaN	16.272
42732	0.916666667	NaN	NaN	16.272
42732	0.958333333	NaN	NaN	16.272
42733	0	NaN	NaN	16.272
42733	0.041666667	NaN	NaN	16.32
42733	0.083333333	NaN	NaN	16.32
42733	0.125	NaN	NaN	16.296
42733	0.166666667	NaN	NaN	16.249
42733	0.208333333	NaN	NaN	16.201
42733	0.25	NaN	NaN	16.177
42733	0.291666667	NaN	NaN	16.201
42733	0.333333333	NaN	NaN	16.225
42733	0.375	NaN	NaN	16.272
42733	0.416666667	NaN	NaN	16.272
42733	0.458333333	NaN	NaN	16.272
42733	0.5	NaN	NaN	16.654
42733	0.541666667	NaN	NaN	16.701
42733	0.583333333	NaN	NaN	16.725
42733	0.625	NaN	NaN	16.725
42733	0.666666667	NaN	NaN	16.725
42733	0.708333333	NaN	NaN	16.725
42733	0.75	NaN	NaN	16.749
42733	0.791666667	NaN	NaN	16.725
42733	0.833333333	NaN	NaN	16.725
42733	0.875	NaN	NaN	16.725
42733	0.916666667	NaN	NaN	16.725
42733	0.958333333	NaN	NaN	16.749
42734	0	NaN	NaN	16.725
42734	0.041666667	NaN	NaN	16.725
42734	0.083333333	NaN	NaN	16.749
42734	0.125	NaN	NaN	16.725
42734	0.166666667	NaN	NaN	16.749
42734	0.208333333	NaN	NaN	16.725
42734	0.25	NaN	NaN	16.725
42734	0.291666667	NaN	NaN	16.677
42734	0.333333333	NaN	NaN	16.701
42734	0.375	NaN	NaN	16.701
42734	0.416666667	NaN	NaN	16.582
42734	0.458333333	NaN	NaN	16.606
42734	0.5	NaN	NaN	16.582
42734	0.541666667	NaN	NaN	16.606
42734	0.583333333	NaN	NaN	16.606
42734	0.625	NaN	NaN	16.582
42734	0.666666667	NaN	NaN	16.558
42734	0.708333333	NaN	NaN	16.368
42734	0.75	NaN	NaN	16.272
42734	0.791666667	NaN	NaN	16.201
42734	0.833333333	NaN	NaN	16.249
42734	0.875	NaN	NaN	16.249
42734	0.916666667	NaN	NaN	16.225
42734	0.958333333	NaN	NaN	16.225
42735	0	NaN	NaN	16.344
42735	0.041666667	NaN	NaN	16.225
42735	0.083333333	NaN	NaN	16.249
42735	0.125	NaN	NaN	16.201
42735	0.166666667	NaN	NaN	16.201
42735	0.208333333	NaN	NaN	16.534
42735	0.25	NaN	NaN	16.582
42735	0.291666667	NaN	NaN	16.582
42735	0.333333333	NaN	NaN	16.582
42735	0.375	NaN	NaN	16.606
42735	0.416666667	NaN	NaN	16.606
42735	0.458333333	NaN	NaN	16.606
42735	0.5	NaN	NaN	16.153
42735	0.541666667	NaN	NaN	16.106
42735	0.583333333	NaN	NaN	16.082
42735	0.625	NaN	NaN	16.058
42735	0.666666667	NaN	NaN	16.129
42735	0.708333333	NaN	NaN	16.129
42735	0.75	NaN	NaN	16.153
42735	0.791666667	NaN	NaN	16.106
42735	0.833333333	NaN	NaN	16.01
42735	0.875	NaN	NaN	16.058
42735	0.916666667	NaN	NaN	16.082
42735	0.958333333	NaN	NaN	16.106
42736	0	NaN	NaN	16.153
42736	0.041666667	NaN	NaN	16.129
42736	0.083333333	NaN	NaN	16.153
42736	0.125	NaN	NaN	16.034
42736	0.166666667	NaN	NaN	16.01
42736	0.208333333	NaN	NaN	16.01
42736	0.25	NaN	NaN	16.01
42736	0.291666667	NaN	NaN	15.986
42736	0.333333333	NaN	NaN	16.034
42736	0.375	NaN	NaN	16.106
42736	0.416666667	NaN	NaN	16.129
42736	0.458333333	NaN	NaN	16.487
42736	0.5	NaN	NaN	16.606
42736	0.541666667	NaN	NaN	16.654
42736	0.583333333	NaN	NaN	16.701
42736	0.625	NaN	NaN	16.701
42736	0.666666667	NaN	NaN	16.701
42736	0.708333333	NaN	NaN	16.701
42736	0.75	NaN	NaN	16.701
42736	0.791666667	NaN	NaN	16.701
42736	0.833333333	NaN	NaN	16.701
42736	0.875	NaN	NaN	16.725
42736	0.916666667	NaN	NaN	16.725
42736	0.958333333	NaN	NaN	16.725
42737	0	NaN	NaN	16.129
42737	0.041666667	NaN	NaN	16.034
42737	0.083333333	NaN	NaN	15.986
42737	0.125	NaN	NaN	15.963
42737	0.166666667	NaN	NaN	15.986
42737	0.208333333	NaN	NaN	16.106
