"N.º"	"Fecha"	"Tiempo, GMT+02:00"	"Temp, °C (LGR S/N: 20969972, SEN S/N: 20969972)"	"Acoplador separado (LGR S/N: 20969972, SEN S/N: 20969972)"	"Acoplador adjunto (LGR S/N: 20969972, SEN S/N: 20969972)"	"Host conectado (LGR S/N: 20969972, SEN S/N: 20969972)"	"Parado (LGR S/N: 20969972, SEN S/N: 20969972)"	"Final de archivo (LGR S/N: 20969972, SEN S/N: 20969972)"
1	20/07/21	11:00:00	26.304	Registrado				
2	20/07/21	12:00:00	34.202					
3	20/07/21	13:00:00	42.386					
4	20/07/21	14:00:00	24.774					
5	20/07/21	15:00:00	25.016					
6	20/07/21	16:00:00	25.283					
7	20/07/21	17:00:00	25.355					
8	20/07/21	18:00:00	25.210					
9	20/07/21	19:00:00	24.919					
10	20/07/21	20:00:00	24.847					
11	20/07/21	21:00:00	24.823					
12	20/07/21	22:00:00	24.653					
13	20/07/21	23:00:00	24.412					
14	21/07/21	00:00:00	23.617					
15	21/07/21	01:00:00	23.280					
16	21/07/21	02:00:00	23.160					
17	21/07/21	03:00:00	23.737					
18	21/07/21	04:00:00	24.098					
19	21/07/21	05:00:00	23.761					
20	21/07/21	06:00:00	23.376					
21	21/07/21	07:00:00	23.569					
22	21/07/21	08:00:00	23.617					
23	21/07/21	09:00:00	23.809					
24	21/07/21	10:00:00	24.050					
25	21/07/21	11:00:00	24.219					
26	21/07/21	12:00:00	24.605					
27	21/07/21	13:00:00	24.847					
28	21/07/21	14:00:00	24.895					
29	21/07/21	15:00:00	25.065					
30	21/07/21	16:00:00	25.283					
31	21/07/21	17:00:00	25.380					
32	21/07/21	18:00:00	25.380					
33	21/07/21	19:00:00	23.930					
34	21/07/21	20:00:00	24.412					
35	21/07/21	21:00:00	23.954					
36	21/07/21	22:00:00	23.737					
37	21/07/21	23:00:00	23.761					
38	22/07/21	00:00:00	24.557					
39	22/07/21	01:00:00	24.702					
40	22/07/21	02:00:00	24.363					
41	22/07/21	03:00:00	24.074					
42	22/07/21	04:00:00	23.328					
43	22/07/21	05:00:00	23.088					
44	22/07/21	06:00:00	23.448					
45	22/07/21	07:00:00	23.569					
46	22/07/21	08:00:00	23.761					
47	22/07/21	09:00:00	23.665					
48	22/07/21	10:00:00	24.074					
49	22/07/21	11:00:00	24.315					
