"N.º"	"Fecha"	"Tiempo, GMT+02:00"	"Temp, °C (LGR S/N: 20969977, SEN S/N: 20969977)"	"Acoplador separado (LGR S/N: 20969977, SEN S/N: 20969977)"	"Acoplador adjunto (LGR S/N: 20969977, SEN S/N: 20969977)"	"Host conectado (LGR S/N: 20969977, SEN S/N: 20969977)"	"Parado (LGR S/N: 20969977, SEN S/N: 20969977)"	"Final de archivo (LGR S/N: 20969977, SEN S/N: 20969977)"
1	22/07/22	11:00:00	26.622	Registrado				
2	22/07/22	12:00:00	26.744					
3	22/07/22	13:00:00	26.867					
4	22/07/22	14:00:00	26.940					
5	22/07/22	15:00:00	27.014					
6	22/07/22	16:00:00	27.014					
7	22/07/22	17:00:00	26.989					
8	22/07/22	18:00:00	26.891					
9	22/07/22	19:00:00	27.014					
10	22/07/22	20:00:00	27.235					
11	22/07/22	21:00:00	27.358					
12	22/07/22	22:00:00	26.965					
13	22/07/22	23:00:00	26.646					
14	23/07/22	00:00:00	26.573					
15	23/07/22	01:00:00	26.500					
16	23/07/22	02:00:00	26.451					
17	23/07/22	03:00:00	26.426					
18	23/07/22	04:00:00	26.402					
19	23/07/22	05:00:00	26.353					
20	23/07/22	06:00:00	26.329					
21	23/07/22	07:00:00	26.280					
22	23/07/22	08:00:00	26.744					
23	23/07/22	09:00:00	25.501					
24	23/07/22	10:00:00	27.308					
25	23/07/22	10:12:33			Registrado			
26	23/07/22	10:12:34		Registrado				
27	23/07/22	10:14:34			Registrado			
28	23/07/22	10:14:35		Registrado				
29	23/07/22	11:00:00	28.048					
30	23/07/22	12:00:00	22.202					
31	23/07/22	13:00:00	22.106					
32	23/07/22	14:00:00	22.226					
33	23/07/22	15:00:00	22.633					
34	23/07/22	16:00:00	22.776					
35	23/07/22	17:00:00	22.848					
36	23/07/22	18:00:00	22.872					
37	23/07/22	19:00:00	23.160					
38	23/07/22	20:00:00	23.400					
39	23/07/22	21:00:00	23.472					
40	23/07/22	22:00:00	23.328					
41	23/07/22	23:00:00	23.280					
42	24/07/22	00:00:00	23.472					
43	24/07/22	01:00:00	23.160					
44	24/07/22	02:00:00	22.609					
45	24/07/22	03:00:00	22.298					
46	24/07/22	04:00:00	22.011					
47	24/07/22	05:00:00	21.724					
48	24/07/22	06:00:00	21.724					
49	24/07/22	07:00:00	22.011					
50	24/07/22	08:00:00	22.776					
51	24/07/22	09:00:00	22.920					
52	24/07/22	10:00:00	22.800					
53	24/07/22	11:00:00	23.064					
54	24/07/22	12:00:00	24.339					
55	24/07/22	13:00:00	22.920					
56	24/07/22	14:00:00	23.184					
57	24/07/22	15:00:00	23.184					
58	24/07/22	16:00:00	23.376					
59	24/07/22	17:00:00	23.304					
60	24/07/22	18:00:00	23.472					
61	24/07/22	19:00:00	23.617					
62	24/07/22	20:00:00	23.545					
63	24/07/22	21:00:00	24.412					
64	24/07/22	22:00:00	24.629					
65	24/07/22	23:00:00	24.388					
66	25/07/22	00:00:00	24.508					
67	25/07/22	01:00:00	23.641					
68	25/07/22	02:00:00	22.681					
69	25/07/22	03:00:00	22.178					
70	25/07/22	04:00:00	21.437					
71	25/07/22	05:00:00	20.770					
72	25/07/22	06:00:00	21.700					
73	25/07/22	07:00:00	22.106					
74	25/07/22	08:00:00	22.058					
75	25/07/22	09:00:00	22.106					
76	25/07/22	10:00:00	22.537					
77	25/07/22	11:00:00	24.291					
78	25/07/22	12:00:00	24.508					
79	25/07/22	13:00:00	25.258					
80	25/07/22	14:00:00	25.550					
81	25/07/22	15:00:00	25.598					
82	25/07/22	16:00:00	25.647					
83	25/07/22	17:00:00	25.574					
84	25/07/22	18:00:00	25.598					
85	25/07/22	19:00:00	24.944					
86	25/07/22	20:00:00	24.532					
87	25/07/22	21:00:00	24.195					
88	25/07/22	22:00:00	24.219					
89	25/07/22	23:00:00	24.171					
90	26/07/22	00:00:00	24.074					
91	26/07/22	01:00:00	24.605					
92	26/07/22	02:00:00	24.074					
93	26/07/22	03:00:00	24.291					
94	26/07/22	04:00:00	24.388					
95	26/07/22	05:00:00	25.525					
96	26/07/22	06:00:00	25.890					
97	26/07/22	07:00:00	25.817					
98	26/07/22	08:00:00	25.939					
99	26/07/22	09:00:00	26.012					
100	26/07/22	10:00:00	25.695					
101	26/07/22	11:00:00	25.720					
102	26/07/22	12:00:00	25.841					
103	26/07/22	13:00:00	25.866					
104	26/07/22	14:00:00	25.671					
105	26/07/22	15:00:00	25.817					
106	26/07/22	16:00:00	25.987					
107	26/07/22	17:00:00	25.428					
108	26/07/22	18:00:00	25.404					
109	26/07/22	19:00:00	25.258					
110	26/07/22	20:00:00	25.234					
111	26/07/22	21:00:00	25.186					
112	26/07/22	22:00:00	24.919					
113	26/07/22	23:00:00	25.258					
114	27/07/22	00:00:00	24.944					
115	27/07/22	01:00:00	25.453					
116	27/07/22	02:00:00	25.501					
117	27/07/22	03:00:00	25.550					
118	27/07/22	04:00:00	25.186					
119	27/07/22	05:00:00	25.331					
120	27/07/22	06:00:00	25.355					
121	27/07/22	07:00:00	25.355					
122	27/07/22	08:00:00	25.307					
123	27/07/22	09:00:00	25.258					
124	27/07/22	10:00:00	25.234					
125	27/07/22	11:00:00	25.234					
126	27/07/22	12:00:00	25.307					
127	27/07/22	13:00:00	25.428					
128	27/07/22	14:00:00	25.355					
129	27/07/22	15:00:00	25.404					
130	27/07/22	16:00:00	25.380					
131	27/07/22	17:00:00	25.113					
132	27/07/22	18:00:00	25.089					
133	27/07/22	19:00:00	25.186					
134	27/07/22	20:00:00	25.040					
135	27/07/22	21:00:00	25.283					
136	27/07/22	22:00:00	25.283					
137	27/07/22	23:00:00	25.065					
138	28/07/22	00:00:00	25.137					
139	28/07/22	01:00:00	25.113					
140	28/07/22	02:00:00	25.380					
141	28/07/22	03:00:00	25.307					
142	28/07/22	04:00:00	25.380					
143	28/07/22	05:00:00	25.380					
144	28/07/22	06:00:00	25.331					
145	28/07/22	07:00:00	25.355					
146	28/07/22	08:00:00	25.404					
147	28/07/22	09:00:00	25.186					
148	28/07/22	10:00:00	24.871					
149	28/07/22	11:00:00	25.137					
150	28/07/22	12:00:00	25.137					
151	28/07/22	13:00:00	25.089					
152	28/07/22	14:00:00	25.162					
153	28/07/22	15:00:00	25.210					
154	28/07/22	16:00:00	25.283					
155	28/07/22	17:00:00	25.355					
156	28/07/22	18:00:00	25.331					
157	28/07/22	19:00:00	25.113					
158	28/07/22	20:00:00	24.944					
159	28/07/22	21:00:00	24.895					
160	28/07/22	22:00:00	24.726					
161	28/07/22	23:00:00	25.113					
162	29/07/22	00:00:00	25.162					
163	29/07/22	01:00:00	24.992					
164	29/07/22	02:00:00	24.605					
165	29/07/22	03:00:00	24.847					
166	29/07/22	04:00:00	24.847					
167	29/07/22	05:00:00	25.137					
168	29/07/22	06:00:00	25.186					
169	29/07/22	07:00:00	25.040					
170	29/07/22	08:00:00	24.412					
171	29/07/22	09:00:00	24.677					
172	29/07/22	10:00:00	24.219					
173	29/07/22	11:00:00	24.412					
174	29/07/22	12:00:00	24.726					
175	29/07/22	13:00:00	24.774					
176	29/07/22	14:00:00	24.847					
177	29/07/22	15:00:00	23.857					
178	29/07/22	16:00:00	23.641					
179	29/07/22	17:00:00	23.954					
180	29/07/22	18:00:00	24.219					
181	29/07/22	19:00:00	24.219					
182	29/07/22	20:00:00	24.557					
183	29/07/22	21:00:00	24.750					
184	29/07/22	22:00:00	24.557					
185	29/07/22	23:00:00	24.363					
186	30/07/22	00:00:00	24.267					
187	30/07/22	01:00:00	24.412					
188	30/07/22	02:00:00	24.992					
189	30/07/22	03:00:00	25.162					
190	30/07/22	04:00:00	24.774					
191	30/07/22	05:00:00	24.026					
192	30/07/22	06:00:00	24.243					
193	30/07/22	07:00:00	23.857					
194	30/07/22	08:00:00	23.833					
195	30/07/22	09:00:00	24.508					
196	30/07/22	10:00:00	24.291					
197	30/07/22	11:00:00	24.823					
198	30/07/22	12:00:00	24.944					
199	30/07/22	13:00:00	24.919					
200	30/07/22	14:00:00	24.726					
201	30/07/22	15:00:00	24.629					
202	30/07/22	16:00:00	24.895					
203	30/07/22	17:00:00	24.968					
204	30/07/22	18:00:00	24.726					
205	30/07/22	19:00:00	24.774					
206	30/07/22	20:00:00	24.677					
207	30/07/22	21:00:00	24.774					
208	30/07/22	22:00:00	25.113					
209	30/07/22	23:00:00	24.677					
210	31/07/22	00:00:00	24.388					
211	31/07/22	01:00:00	24.339					
212	31/07/22	02:00:00	24.774					
213	31/07/22	03:00:00	24.895					
214	31/07/22	04:00:00	24.798					
215	31/07/22	05:00:00	22.968					
216	31/07/22	06:00:00	24.363					
217	31/07/22	07:00:00	24.653					
218	31/07/22	08:00:00	23.689					
219	31/07/22	09:00:00	24.388					
220	31/07/22	10:00:00	25.355					
221	31/07/22	11:00:00	25.404					
222	31/07/22	12:00:00	25.258					
223	31/07/22	13:00:00	24.532					
224	31/07/22	14:00:00	23.978					
225	31/07/22	15:00:00	24.581					
226	31/07/22	16:00:00	24.871					
227	31/07/22	17:00:00	24.919					
228	31/07/22	18:00:00	24.798					
229	31/07/22	19:00:00	24.750					
230	31/07/22	20:00:00	25.065					
231	31/07/22	21:00:00	25.453					
232	31/07/22	22:00:00	23.713					
233	31/07/22	23:00:00	23.978					
234	01/08/22	00:00:00	24.146					
235	01/08/22	01:00:00	25.380					
236	01/08/22	02:00:00	24.363					
237	01/08/22	03:00:00	24.605					
238	01/08/22	04:00:00	24.702					
239	01/08/22	05:00:00	25.137					
240	01/08/22	06:00:00	23.665					
241	01/08/22	07:00:00	24.315					
242	01/08/22	08:00:00	24.484					
243	01/08/22	09:00:00	25.695					
244	01/08/22	10:00:00	24.484					
245	01/08/22	11:00:00	24.677					
246	01/08/22	12:00:00	25.113					
247	01/08/22	13:00:00	25.137					
248	01/08/22	14:00:00	25.113					
249	01/08/22	15:00:00	25.065					
250	01/08/22	16:00:00	25.137					
251	01/08/22	17:00:00	25.501					
252	01/08/22	18:00:00	25.939					
253	01/08/22	19:00:00	25.623					
254	01/08/22	20:00:00	25.914					
255	01/08/22	21:00:00	26.256					
256	01/08/22	22:00:00	26.720					
257	01/08/22	23:00:00	26.280					
258	02/08/22	00:00:00	25.890					
259	02/08/22	01:00:00	24.436					
260	02/08/22	02:00:00	23.930					
261	02/08/22	03:00:00	22.561					
