"N.º"	"Fecha"	"Tiempo, GMT+01:00"	"Temp, °C (LGR S/N: 20987429, SEN S/N: 20987429)"	"Acoplador separado (LGR S/N: 20987429, SEN S/N: 20987429)"	"Acoplador adjunto (LGR S/N: 20987429, SEN S/N: 20987429)"	"Host conectado (LGR S/N: 20987429, SEN S/N: 20987429)"	"Parado (LGR S/N: 20987429, SEN S/N: 20987429)"	"Final de archivo (LGR S/N: 20987429, SEN S/N: 20987429)"
1	15/03/24	11:00:00	16.415	Registrado				
2	15/03/24	11:30:00	18.247					
3	15/03/24	12:00:00	18.010					
4	15/03/24	12:30:00	14.050					
5	15/03/24	13:00:00	14.026					
6	15/03/24	13:30:00	14.026					
7	15/03/24	14:00:00	14.026					
8	15/03/24	14:30:00	14.050					
9	15/03/24	15:00:00	14.050					
10	15/03/24	15:30:00	14.050					
11	15/03/24	16:00:00	14.026					
12	15/03/24	16:30:00	14.026					
13	15/03/24	17:00:00	14.050					
14	15/03/24	17:30:00	14.074					
15	15/03/24	18:00:00	14.074					
16	15/03/24	18:30:00	14.146					
17	15/03/24	19:00:00	14.098					
18	15/03/24	19:30:00	14.098					
19	15/03/24	20:00:00	14.002					
20	15/03/24	20:30:00	14.026					
21	15/03/24	21:00:00	14.026					
22	15/03/24	21:30:00	14.026					
23	15/03/24	22:00:00	14.050					
24	15/03/24	22:30:00	14.050					
25	15/03/24	23:00:00	14.074					
26	15/03/24	23:30:00	14.074					
27	16/03/24	00:00:00	14.074					
28	16/03/24	00:30:00	14.098					
29	16/03/24	01:00:00	14.074					
30	16/03/24	01:30:00	14.170					
31	16/03/24	02:00:00	14.170					
32	16/03/24	02:30:00	14.146					
33	16/03/24	03:00:00	14.146					
34	16/03/24	03:30:00	14.146					
35	16/03/24	04:00:00	14.194					
36	16/03/24	04:30:00	14.218					
37	16/03/24	05:00:00	14.242					
38	16/03/24	05:30:00	14.194					
39	16/03/24	06:00:00	14.194					
40	16/03/24	06:30:00	14.218					
41	16/03/24	07:00:00	14.194					
42	16/03/24	07:30:00	14.194					
43	16/03/24	08:00:00	14.194					
44	16/03/24	08:30:00	14.194					
45	16/03/24	09:00:00	14.170					
46	16/03/24	09:30:00	14.170					
47	16/03/24	10:00:00	14.170					
48	16/03/24	10:30:00	14.170					
49	16/03/24	11:00:00	14.170					
50	16/03/24	11:30:00	14.194					
51	16/03/24	12:00:00	14.146					
52	16/03/24	12:30:00	14.146					
53	16/03/24	13:00:00	14.122					
54	16/03/24	13:30:00	14.122					
55	16/03/24	14:00:00	14.122					
56	16/03/24	14:30:00	14.122					
57	16/03/24	15:00:00	14.122					
58	16/03/24	15:30:00	14.146					
59	16/03/24	16:00:00	14.122					
60	16/03/24	16:30:00	14.098					
61	16/03/24	17:00:00	14.122					
62	16/03/24	17:30:00	14.146					
63	16/03/24	18:00:00	14.146					
64	16/03/24	18:30:00	14.146					
65	16/03/24	19:00:00	14.146					
66	16/03/24	19:30:00	14.098					
67	16/03/24	20:00:00	14.098					
68	16/03/24	20:30:00	14.074					
69	16/03/24	21:00:00	14.050					
70	16/03/24	21:30:00	14.050					
71	16/03/24	22:00:00	14.050					
72	16/03/24	22:30:00	14.050					
73	16/03/24	23:00:00	14.074					
74	16/03/24	23:30:00	14.050					
75	17/03/24	00:00:00	14.050					
76	17/03/24	00:30:00	14.050					
77	17/03/24	01:00:00	14.098					
78	17/03/24	01:30:00	14.098					
79	17/03/24	02:00:00	14.074					
80	17/03/24	02:30:00	14.074					
81	17/03/24	03:00:00	14.074					
82	17/03/24	03:30:00	14.074					
83	17/03/24	04:00:00	14.098					
84	17/03/24	04:30:00	14.098					
85	17/03/24	05:00:00	14.098					
86	17/03/24	05:30:00	14.098					
87	17/03/24	06:00:00	14.098					
88	17/03/24	06:30:00	14.098					
89	17/03/24	07:00:00	14.098					
90	17/03/24	07:30:00	14.098					
91	17/03/24	08:00:00	14.122					
92	17/03/24	08:30:00	14.098					
93	17/03/24	09:00:00	14.098					
94	17/03/24	09:30:00	14.098					
95	17/03/24	10:00:00	14.098					
96	17/03/24	10:30:00	14.098					
97	17/03/24	11:00:00	14.098					
98	17/03/24	11:30:00	14.098					
99	17/03/24	12:00:00	14.098					
100	17/03/24	12:30:00	14.098					
101	17/03/24	13:00:00	14.122					
102	17/03/24	13:30:00	14.122					
103	17/03/24	14:00:00	14.122					
104	17/03/24	14:30:00	14.122					
105	17/03/24	15:00:00	14.122					
106	17/03/24	15:30:00	14.122					
107	17/03/24	16:00:00	14.122					
108	17/03/24	16:30:00	14.146					
109	17/03/24	17:00:00	14.146					
110	17/03/24	17:30:00	14.146					
111	17/03/24	18:00:00	14.170					
112	17/03/24	18:30:00	14.194					
113	17/03/24	19:00:00	14.194					
114	17/03/24	19:30:00	14.194					
115	17/03/24	20:00:00	14.194					
116	17/03/24	20:30:00	14.194					
117	17/03/24	21:00:00	14.194					
118	17/03/24	21:30:00	14.194					
119	17/03/24	22:00:00	14.170					
120	17/03/24	22:30:00	14.194					
121	17/03/24	23:00:00	14.194					
122	17/03/24	23:30:00	14.170					
123	18/03/24	00:00:00	14.170					
124	18/03/24	00:30:00	14.194					
125	18/03/24	01:00:00	14.194					
126	18/03/24	01:30:00	14.170					
127	18/03/24	02:00:00	14.194					
128	18/03/24	02:30:00	14.194					
129	18/03/24	03:00:00	14.170					
130	18/03/24	03:30:00	14.194					
131	18/03/24	04:00:00	14.194					
132	18/03/24	04:30:00	14.194					
133	18/03/24	05:00:00	14.194					
134	18/03/24	05:30:00	14.194					
135	18/03/24	06:00:00	14.194					
136	18/03/24	06:30:00	14.218					
137	18/03/24	07:00:00	14.218					
138	18/03/24	07:30:00	14.218					
139	18/03/24	08:00:00	14.242					
140	18/03/24	08:30:00	14.242					
141	18/03/24	09:00:00	14.242					
142	18/03/24	09:30:00	14.242					
143	18/03/24	10:00:00	14.242					
144	18/03/24	10:30:00	14.242					
145	18/03/24	11:00:00	14.242					
146	18/03/24	11:30:00	14.242					
147	18/03/24	12:00:00	14.218					
148	18/03/24	12:30:00	14.242					
149	18/03/24	13:00:00	14.242					
150	18/03/24	13:30:00	14.242					
151	18/03/24	14:00:00	14.122					
152	18/03/24	14:30:00	14.098					
153	18/03/24	15:00:00	14.122					
154	18/03/24	15:30:00	14.146					
155	18/03/24	16:00:00	14.194					
156	18/03/24	16:30:00	14.218					
157	18/03/24	17:00:00	14.266					
158	18/03/24	17:30:00	14.290					
159	18/03/24	18:00:00	14.314					
160	18/03/24	18:30:00	14.242					
161	18/03/24	19:00:00	14.218					
162	18/03/24	19:30:00	14.242					
163	18/03/24	20:00:00	14.194					
164	18/03/24	20:30:00	14.170					
165	18/03/24	21:00:00	14.146					
166	18/03/24	21:30:00	14.146					
167	18/03/24	22:00:00	14.170					
168	18/03/24	22:30:00	14.146					
169	18/03/24	23:00:00	14.146					
170	18/03/24	23:30:00	14.146					
171	19/03/24	00:00:00	14.170					
172	19/03/24	00:30:00	14.194					
173	19/03/24	01:00:00	14.194					
174	19/03/24	01:30:00	14.242					
175	19/03/24	02:00:00	14.242					
176	19/03/24	02:30:00	14.218					
177	19/03/24	03:00:00	14.242					
178	19/03/24	03:30:00	14.266					
179	19/03/24	04:00:00	14.242					
180	19/03/24	04:30:00	14.242					
181	19/03/24	05:00:00	14.242					
182	19/03/24	05:30:00	14.242					
183	19/03/24	06:00:00	14.218					
184	19/03/24	06:30:00	14.218					
185	19/03/24	07:00:00	14.218					
186	19/03/24	07:30:00	14.218					
187	19/03/24	08:00:00	14.194					
188	19/03/24	08:30:00	14.218					
189	19/03/24	09:00:00	14.218					
190	19/03/24	09:30:00	14.242					
191	19/03/24	10:00:00	14.218					
192	19/03/24	10:30:00	14.218					
193	19/03/24	11:00:00	14.242					
194	19/03/24	11:30:00	14.242					
195	19/03/24	12:00:00	14.218					
196	19/03/24	12:30:00	14.218					
197	19/03/24	13:00:00	14.242					
198	19/03/24	13:30:00	14.218					
199	19/03/24	14:00:00	14.194					
200	19/03/24	14:30:00	14.242					
201	19/03/24	15:00:00	14.290					
202	19/03/24	15:30:00	14.290					
203	19/03/24	16:00:00	14.290					
204	19/03/24	16:30:00	14.290					
205	19/03/24	17:00:00	14.218					
206	19/03/24	17:30:00	14.170					
207	19/03/24	18:00:00	14.146					
208	19/03/24	18:30:00	14.122					
209	19/03/24	19:00:00	14.122					
210	19/03/24	19:30:00	14.122					
211	19/03/24	20:00:00	14.146					
212	19/03/24	20:30:00	14.146					
213	19/03/24	21:00:00	14.146					
214	19/03/24	21:30:00	14.337					
215	19/03/24	22:00:00	14.361					
216	19/03/24	22:30:00	14.385					
217	19/03/24	23:00:00	14.457					
218	19/03/24	23:30:00	14.337					
219	20/03/24	00:00:00	14.361					
220	20/03/24	00:30:00	14.361					
221	20/03/24	01:00:00	14.337					
222	20/03/24	01:30:00	14.290					
223	20/03/24	02:00:00	14.218					
224	20/03/24	02:30:00	14.242					
225	20/03/24	03:00:00	14.218					
226	20/03/24	03:30:00	14.242					
227	20/03/24	04:00:00	14.290					
228	20/03/24	04:30:00	14.266					
229	20/03/24	05:00:00	14.218					
230	20/03/24	05:30:00	14.242					
231	20/03/24	06:00:00	14.266					
232	20/03/24	06:30:00	14.266					
233	20/03/24	07:00:00	14.266					
234	20/03/24	07:30:00	14.290					
235	20/03/24	08:00:00	14.314					
236	20/03/24	08:30:00	14.337					
237	20/03/24	09:00:00	14.361					
238	20/03/24	09:30:00	14.385					
239	20/03/24	10:00:00	14.385					
240	20/03/24	10:30:00	14.361					
241	20/03/24	11:00:00	14.337					
242	20/03/24	11:30:00	14.314					
243	20/03/24	12:00:00	14.314					
244	20/03/24	12:30:00	14.290					
245	20/03/24	13:00:00	14.314					
246	20/03/24	13:30:00	14.385					
247	20/03/24	14:00:00	14.409					
248	20/03/24	14:30:00	14.409					
249	20/03/24	15:00:00	14.337					
250	20/03/24	15:30:00	14.361					
251	20/03/24	16:00:00	14.337					
252	20/03/24	16:30:00	14.409					
253	20/03/24	17:00:00	14.409					
254	20/03/24	17:30:00	14.361					
255	20/03/24	18:00:00	14.314					
256	20/03/24	18:30:00	14.385					
257	20/03/24	19:00:00	14.409					
258	20/03/24	19:30:00	14.385					
259	20/03/24	20:00:00	14.409					
260	20/03/24	20:30:00	14.409					
261	20/03/24	21:00:00	14.385					
262	20/03/24	21:30:00	14.337					
263	20/03/24	22:00:00	14.385					
264	20/03/24	22:30:00	14.314					
265	20/03/24	23:00:00	14.337					
266	20/03/24	23:30:00	14.337					
267	21/03/24	00:00:00	14.337					
268	21/03/24	00:30:00	14.314					
269	21/03/24	01:00:00	14.290					
270	21/03/24	01:30:00	14.290					
271	21/03/24	02:00:00	14.409					
272	21/03/24	02:30:00	14.409					
273	21/03/24	03:00:00	14.385					
274	21/03/24	03:30:00	14.337					
275	21/03/24	04:00:00	14.290					
276	21/03/24	04:30:00	14.266					
277	21/03/24	05:00:00	14.290					
278	21/03/24	05:30:00	14.290					
279	21/03/24	06:00:00	14.361					
280	21/03/24	06:30:00	14.290					
281	21/03/24	07:00:00	14.361					
282	21/03/24	07:30:00	14.314					
283	21/03/24	08:00:00	14.314					
284	21/03/24	08:30:00	14.290					
285	21/03/24	09:00:00	14.409					
286	21/03/24	09:30:00	14.457					
287	21/03/24	10:00:00	14.481					
288	21/03/24	10:30:00	14.481					
289	21/03/24	11:00:00	14.505					
290	21/03/24	11:30:00	14.481					
291	21/03/24	12:00:00	14.481					
292	21/03/24	12:30:00	14.481					
293	21/03/24	13:00:00	14.505					
294	21/03/24	13:30:00	14.505					
295	21/03/24	14:00:00	14.529					
296	21/03/24	14:30:00	14.481					
297	21/03/24	15:00:00	14.481					
298	21/03/24	15:30:00	14.481					
299	21/03/24	16:00:00	14.481					
300	21/03/24	16:30:00	14.481					
301	21/03/24	17:00:00	14.529					
302	21/03/24	17:30:00	14.529					
303	21/03/24	18:00:00	14.457					
304	21/03/24	18:30:00	14.457					
305	21/03/24	19:00:00	14.385					
306	21/03/24	19:30:00	14.433					
307	21/03/24	20:00:00	14.433					
308	21/03/24	20:30:00	14.457					
309	21/03/24	21:00:00	14.457					
310	21/03/24	21:30:00	14.457					
311	21/03/24	22:00:00	14.385					
312	21/03/24	22:30:00	14.337					
313	21/03/24	23:00:00	14.266					
314	21/03/24	23:30:00	14.218					
315	22/03/24	00:00:00	14.194					
316	22/03/24	00:30:00	14.218					
317	22/03/24	01:00:00	14.218					
318	22/03/24	01:30:00	14.218					
319	22/03/24	02:00:00	14.242					
320	22/03/24	02:30:00	14.266					
321	22/03/24	03:00:00	14.337					
322	22/03/24	03:30:00	14.314					
323	22/03/24	04:00:00	14.314					
324	22/03/24	04:30:00	14.337					
325	22/03/24	05:00:00	14.385					
326	22/03/24	05:30:00	14.337					
327	22/03/24	06:00:00	14.361					
328	22/03/24	06:30:00	14.385					
329	22/03/24	07:00:00	14.433					
330	22/03/24	07:30:00	14.481					
331	22/03/24	08:00:00	14.481					
332	22/03/24	08:30:00	14.529					
333	22/03/24	09:00:00	14.505					
334	22/03/24	09:30:00	14.553					
335	22/03/24	10:00:00	14.553					
336	22/03/24	10:30:00	14.577					
337	22/03/24	11:00:00	14.553					
338	22/03/24	11:30:00	14.577					
339	22/03/24	12:00:00	14.601					
340	22/03/24	12:30:00	14.577					
341	22/03/24	13:00:00	14.577					
342	22/03/24	13:30:00	14.601					
343	22/03/24	14:00:00	14.673					
344	22/03/24	14:30:00	14.697					
345	22/03/24	15:00:00	14.721					
346	22/03/24	15:30:00	14.745					
347	22/03/24	16:00:00	14.768					
348	22/03/24	16:30:00	14.816					
349	22/03/24	17:00:00	14.697					
350	22/03/24	17:30:00	14.409					
351	22/03/24	18:00:00	14.433					
