"N.º"	"Fecha"	"Tiempo, GMT+02:00"	"Temp, °C (LGR S/N: 9818548, SEN S/N: 9818548)"	"Acoplador separado (LGR S/N: 9818548, SEN S/N: 9818548)"	"Acoplador adjunto (LGR S/N: 9818548, SEN S/N: 9818548)"	"Host conectado (LGR S/N: 9818548, SEN S/N: 9818548)"	"Parado (LGR S/N: 9818548, SEN S/N: 9818548)"	"Final de archivo (LGR S/N: 9818548, SEN S/N: 9818548)"
1	03/06/22	12:00:00	15.939	Registrado				
2	03/06/22	13:00:00	15.939					
3	03/06/22	14:00:00	15.342					
4	03/06/22	15:00:00	15.318					
5	03/06/22	16:00:00	15.461					
6	03/06/22	17:00:00	16.010					
7	03/06/22	18:00:00	15.652					
8	03/06/22	19:00:00	15.843					
9	03/06/22	20:00:00	16.106					
10	03/06/22	21:00:00	15.318					
11	03/06/22	22:00:00	15.151					
12	03/06/22	23:00:00	15.461					
13	04/06/22	00:00:00	16.106					
14	04/06/22	01:00:00	16.034					
15	04/06/22	02:00:00	16.153					
16	04/06/22	03:00:00	16.129					
17	04/06/22	04:00:00	16.082					
18	04/06/22	05:00:00	16.010					
19	04/06/22	06:00:00	16.034					
20	04/06/22	07:00:00	15.366					
21	04/06/22	08:00:00	15.270					
22	04/06/22	09:00:00	15.629					
23	04/06/22	10:00:00	15.485					
24	04/06/22	11:00:00	15.533					
25	04/06/22	12:00:00	16.344					
26	04/06/22	13:00:00	15.533					
27	04/06/22	14:00:00	15.605					
28	04/06/22	15:00:00	15.629					
29	04/06/22	16:00:00	15.652					
30	04/06/22	17:00:00	16.511					
31	04/06/22	18:00:00	16.534					
32	04/06/22	19:00:00	15.915					
33	04/06/22	20:00:00	16.106					
34	04/06/22	21:00:00	16.272					
35	04/06/22	22:00:00	16.106					
36	04/06/22	23:00:00	16.106					
37	05/06/22	00:00:00	16.010					
38	05/06/22	01:00:00	15.843					
39	05/06/22	02:00:00	15.772					
40	05/06/22	03:00:00	15.891					
41	05/06/22	04:00:00	15.843					
42	05/06/22	05:00:00	15.963					
43	05/06/22	06:00:00	15.819					
44	05/06/22	07:00:00	15.915					
45	05/06/22	08:00:00	16.010					
46	05/06/22	09:00:00	16.415					
47	05/06/22	10:00:00	16.415					
48	05/06/22	11:00:00	16.439					
49	05/06/22	12:00:00	16.511					
50	05/06/22	13:00:00	16.725					
51	05/06/22	14:00:00	16.892					
52	05/06/22	15:00:00	16.844					
53	05/06/22	16:00:00	16.249					
54	05/06/22	17:00:00	16.654					
55	05/06/22	18:00:00	16.534					
56	05/06/22	19:00:00	16.368					
57	05/06/22	20:00:00	16.344					
58	05/06/22	21:00:00	16.344					
59	05/06/22	22:00:00	16.249					
60	05/06/22	23:00:00	16.296					
61	06/06/22	00:00:00	16.010					
62	06/06/22	01:00:00	16.320					
63	06/06/22	02:00:00	16.344					
64	06/06/22	03:00:00	16.463					
65	06/06/22	04:00:00	16.392					
66	06/06/22	05:00:00	16.415					
67	06/06/22	06:00:00	16.868					
68	06/06/22	07:00:00	16.749					
69	06/06/22	08:00:00	16.225					
70	06/06/22	09:00:00	16.296					
71	06/06/22	10:00:00	16.201					
72	06/06/22	11:00:00	16.320					
73	06/06/22	12:00:00	16.415					
74	06/06/22	13:00:00	16.392					
75	06/06/22	14:00:00	16.392					
76	06/06/22	15:00:00	16.272					
77	06/06/22	16:00:00	16.249					
78	06/06/22	17:00:00	16.392					
79	06/06/22	18:00:00	16.392					
80	06/06/22	19:00:00	16.368					
81	06/06/22	20:00:00	16.582					
82	06/06/22	21:00:00	16.439					
83	06/06/22	22:00:00	16.439					
84	06/06/22	23:00:00	16.463					
85	07/06/22	00:00:00	16.511					
86	07/06/22	01:00:00	15.151					
87	07/06/22	02:00:00	15.915					
88	07/06/22	03:00:00	16.106					
89	07/06/22	04:00:00	15.700					
90	07/06/22	05:00:00	15.438					
91	07/06/22	06:00:00	15.652					
92	07/06/22	07:00:00	15.867					
93	07/06/22	08:00:00	16.082					
94	07/06/22	09:00:00	16.010					
95	07/06/22	10:00:00	16.153					
96	07/06/22	11:00:00	16.415					
97	07/06/22	12:00:00	16.749					
98	07/06/22	13:00:00	16.868					
99	07/06/22	14:00:00	16.963					
100	07/06/22	15:00:00	16.915					
101	07/06/22	16:00:00	16.987					
102	07/06/22	17:00:00	16.963					
103	07/06/22	18:00:00	16.963					
104	07/06/22	19:00:00	15.819					
105	07/06/22	20:00:00	15.724					
106	07/06/22	21:00:00	15.557					
107	07/06/22	22:00:00	15.652					
108	07/06/22	23:00:00	15.247					
109	08/06/22	00:00:00	15.366					
110	08/06/22	01:00:00	15.438					
111	08/06/22	02:00:00	15.748					
112	08/06/22	03:00:00	15.819					
113	08/06/22	04:00:00	16.034					
114	08/06/22	05:00:00	16.344					
115	08/06/22	06:00:00	16.272					
116	08/06/22	07:00:00	16.392					
117	08/06/22	08:00:00	16.129					
118	08/06/22	09:00:00	16.129					
119	08/06/22	10:00:00	15.915					
120	08/06/22	11:00:00	15.986					
121	08/06/22	12:00:00	14.673					
122	08/06/22	13:00:00	14.218					
123	08/06/22	14:00:00	14.385					
124	08/06/22	15:00:00	15.724					
125	08/06/22	16:00:00	16.058					
126	08/06/22	17:00:00	16.344					
127	08/06/22	18:00:00	16.654					
128	08/06/22	19:00:00	16.796					
129	08/06/22	20:00:00	16.868					
130	08/06/22	21:00:00	16.963					
131	08/06/22	22:00:00	17.153					
132	08/06/22	23:00:00	16.249					
133	09/06/22	00:00:00	16.225					
134	09/06/22	01:00:00	15.629					
135	09/06/22	02:00:00	15.796					
136	09/06/22	03:00:00	15.772					
137	09/06/22	04:00:00	15.509					
138	09/06/22	05:00:00	15.390					
139	09/06/22	06:00:00	15.867					
140	09/06/22	07:00:00	14.577					
141	09/06/22	08:00:00	14.529					
142	09/06/22	09:00:00	16.201					
143	09/06/22	10:00:00	18.057					
144	09/06/22	11:00:00	19.746					
145	09/06/22	12:00:00	19.103					
146	09/06/22	13:00:00	19.651					
147	09/06/22	14:00:00	19.912					
148	09/06/22	15:00:00	20.126					
149	09/06/22	16:00:00	20.031					
150	09/06/22	17:00:00	19.080					
151	09/06/22	18:00:00	20.174					
152	09/06/22	19:00:00	20.007					
153	09/06/22	20:00:00	19.984					
154	09/06/22	21:00:00	17.748					
155	09/06/22	22:00:00	18.438					
156	09/06/22	23:00:00	18.771					
157	10/06/22	00:00:00	18.033					
158	10/06/22	01:00:00	17.130					
159	10/06/22	02:00:00	16.082					
160	10/06/22	03:00:00	17.106					
161	10/06/22	04:00:00	19.199					
162	10/06/22	05:00:00	19.579					
163	10/06/22	06:00:00	19.960					
164	10/06/22	07:00:00	20.388					
165	10/06/22	08:00:00	20.246					
166	10/06/22	09:00:00	20.269					
167	10/06/22	10:00:00	20.341					
168	10/06/22	11:00:00	20.174					
169	10/06/22	12:00:00	20.126					
170	10/06/22	13:00:00	20.198					
171	10/06/22	14:00:00	19.984					
172	10/06/22	15:00:00	19.532					
173	10/06/22	16:00:00	19.817					
174	10/06/22	17:00:00	19.627					
175	10/06/22	18:00:00	19.888					
176	10/06/22	19:00:00	18.438					
177	10/06/22	20:00:00	18.390					
178	10/06/22	21:00:00	18.557					
179	10/06/22	22:00:00	18.295					
180	10/06/22	23:00:00	18.129					
181	11/06/22	00:00:00	18.129					
182	11/06/22	01:00:00	18.485					
183	11/06/22	02:00:00	18.533					
184	11/06/22	03:00:00	18.699					
185	11/06/22	04:00:00	18.723					
186	11/06/22	05:00:00	18.747					
187	11/06/22	06:00:00	18.913					
188	11/06/22	07:00:00	18.747					
189	11/06/22	08:00:00	18.723					
190	11/06/22	09:00:00	18.818					
191	11/06/22	10:00:00	18.461					
192	11/06/22	11:00:00	18.723					
193	11/06/22	12:00:00	19.032					
194	11/06/22	13:00:00	19.056					
195	11/06/22	14:00:00	18.723					
196	11/06/22	15:00:00	18.818					
197	11/06/22	16:00:00	18.723					
198	11/06/22	17:00:00	19.008					
199	11/06/22	18:00:00	19.008					
200	11/06/22	19:00:00	18.985					
201	11/06/22	20:00:00	19.032					
202	11/06/22	21:00:00	18.913					
203	11/06/22	22:00:00	18.105					
204	11/06/22	23:00:00	18.129					
205	12/06/22	00:00:00	18.152					
206	12/06/22	01:00:00	17.344					
207	12/06/22	02:00:00	18.010					
208	12/06/22	03:00:00	18.200					
209	12/06/22	04:00:00	18.390					
210	12/06/22	05:00:00	18.628					
211	12/06/22	06:00:00	18.247					
212	12/06/22	07:00:00	18.343					
213	12/06/22	08:00:00	18.010					
214	12/06/22	09:00:00	17.819					
215	12/06/22	10:00:00	17.368					
216	12/06/22	11:00:00	17.344					
217	12/06/22	12:00:00	18.414					
218	12/06/22	13:00:00	18.271					
219	12/06/22	14:00:00	17.058					
220	12/06/22	15:00:00	17.677					
221	12/06/22	16:00:00	17.843					
222	12/06/22	17:00:00	17.701					
223	12/06/22	18:00:00	17.463					
224	12/06/22	19:00:00	17.582					
