Date	Time	5
25/02/2020	14:51:56	14.66
25/02/2020	15:51:56	14.65
25/02/2020	16:51:56	14.64
25/02/2020	17:51:56	14.63
25/02/2020	18:51:56	14.57
25/02/2020	19:51:56	14.71
25/02/2020	20:51:56	14.69
25/02/2020	21:51:56	14.7
25/02/2020	22:51:56	14.67
25/02/2020	23:51:56	14.68
26/02/2020	00:51:56	14.64
26/02/2020	01:51:56	14.63
26/02/2020	02:51:56	14.6
26/02/2020	03:51:56	14.6
26/02/2020	04:51:56	14.57
26/02/2020	05:51:56	14.57
26/02/2020	06:51:56	14.53
26/02/2020	07:51:56	14.54
26/02/2020	08:51:56	14.53
26/02/2020	09:51:56	14.53
26/02/2020	10:51:56	14.51
26/02/2020	11:51:56	14.53
26/02/2020	12:51:56	14.52
26/02/2020	13:51:56	14.53
26/02/2020	14:51:56	14.5
26/02/2020	15:51:56	14.49
26/02/2020	16:51:56	14.45
26/02/2020	17:51:56	14.43
26/02/2020	18:51:56	14.44
26/02/2020	19:51:56	14.39
26/02/2020	20:51:56	14.38
26/02/2020	21:51:56	14.37
26/02/2020	22:51:56	14.35
26/02/2020	23:51:56	14.31
27/02/2020	00:51:56	14.31
27/02/2020	01:51:56	14.3
27/02/2020	02:51:56	14.28
27/02/2020	03:51:56	14.25
27/02/2020	04:51:56	14.25
27/02/2020	05:51:56	14.25
27/02/2020	06:51:56	14.28
27/02/2020	07:51:56	14.28
27/02/2020	08:51:56	14.28
27/02/2020	09:51:56	14.29
27/02/2020	10:51:56	14.31
27/02/2020	11:51:56	14.3
27/02/2020	12:51:56	14.31
27/02/2020	13:51:56	14.39
27/02/2020	14:51:56	14.39
27/02/2020	15:51:56	14.39
27/02/2020	16:51:56	14.37
27/02/2020	17:51:56	14.39
27/02/2020	18:51:56	14.37
27/02/2020	19:51:56	14.35
27/02/2020	20:51:56	14.35
27/02/2020	21:51:56	14.35
27/02/2020	22:51:56	14.33
27/02/2020	23:51:56	14.35
28/02/2020	00:51:56	14.35
28/02/2020	01:51:56	14.33
28/02/2020	02:51:56	14.35
28/02/2020	03:51:56	14.36
28/02/2020	04:51:56	14.34
28/02/2020	05:51:56	14.31
28/02/2020	06:51:56	14.3
28/02/2020	07:51:56	14.3
28/02/2020	08:51:56	14.27
28/02/2020	09:51:56	14.27
28/02/2020	10:51:56	14.28
28/02/2020	11:51:56	14.31
28/02/2020	12:51:56	14.35
28/02/2020	13:51:56	14.37
28/02/2020	14:51:56	14.38
28/02/2020	15:51:56	14.37
28/02/2020	16:51:56	14.39
28/02/2020	17:51:56	14.38
28/02/2020	18:51:56	14.35
28/02/2020	19:51:56	14.33
28/02/2020	20:51:56	14.3
28/02/2020	21:51:56	14.31
28/02/2020	22:51:56	14.28
28/02/2020	23:51:56	14.25
29/02/2020	00:51:56	14.24
29/02/2020	01:51:56	14.24
29/02/2020	02:51:56	14.25
29/02/2020	03:51:56	14.24
29/02/2020	04:51:56	14.21
29/02/2020	05:51:56	14.25
29/02/2020	06:51:56	14.23
29/02/2020	07:51:56	14.22
29/02/2020	08:51:56	14.2
29/02/2020	09:51:56	14.21
29/02/2020	10:51:56	14.26
29/02/2020	11:51:56	14.27
29/02/2020	12:51:56	14.36
29/02/2020	13:51:56	14.38
29/02/2020	14:51:56	14.42
29/02/2020	15:51:56	14.42
29/02/2020	16:51:56	14.43
29/02/2020	17:51:56	14.39
29/02/2020	18:51:56	14.38
29/02/2020	19:51:56	14.3
29/02/2020	20:51:56	14.25
29/02/2020	21:51:56	14.27
29/02/2020	22:51:56	14.25
29/02/2020	23:51:56	14.25
01/03/2020	00:51:56	14.25
01/03/2020	01:51:56	14.26
01/03/2020	02:51:56	14.24
01/03/2020	03:51:56	14.24
01/03/2020	04:51:56	14.24
01/03/2020	05:51:56	14.23
01/03/2020	06:51:56	14.26
01/03/2020	07:51:56	14.27
01/03/2020	08:51:56	14.27
01/03/2020	09:51:56	14.26
01/03/2020	10:51:56	14.26
01/03/2020	11:51:56	14.3
01/03/2020	12:51:56	14.29
01/03/2020	13:51:56	14.3
01/03/2020	14:51:56	14.29
01/03/2020	15:51:56	14.27
01/03/2020	16:51:56	14.28
01/03/2020	17:51:56	14.29
01/03/2020	18:51:56	14.28
01/03/2020	19:51:56	14.29
01/03/2020	20:51:56	14.28
01/03/2020	21:51:56	14.29
01/03/2020	22:51:56	14.3
01/03/2020	23:51:56	14.3
02/03/2020	00:51:56	14.29
02/03/2020	01:51:56	14.31
02/03/2020	02:51:56	14.31
02/03/2020	03:51:56	14.3
02/03/2020	04:51:56	14.31
02/03/2020	05:51:56	14.29
02/03/2020	06:51:56	14.31
02/03/2020	07:51:56	14.31
02/03/2020	08:51:56	14.3
02/03/2020	09:51:56	14.31
02/03/2020	10:51:56	14.31
02/03/2020	11:51:56	14.31
02/03/2020	12:51:56	14.36
02/03/2020	13:51:56	14.35
02/03/2020	14:51:56	14.33
02/03/2020	15:51:56	14.31
02/03/2020	16:51:56	14.34
02/03/2020	17:51:56	14.33
02/03/2020	18:51:56	14.29
02/03/2020	19:51:56	14.3
02/03/2020	20:51:56	14.29
02/03/2020	21:51:56	14.27
02/03/2020	22:51:56	14.25
02/03/2020	23:51:56	14.24
03/03/2020	00:51:56	14.26
03/03/2020	01:51:56	14.25
03/03/2020	02:51:56	14.23
03/03/2020	03:51:56	14.21
03/03/2020	04:51:56	14.22
03/03/2020	05:51:56	14.22
03/03/2020	06:51:56	14.22
03/03/2020	07:51:56	14.21
03/03/2020	08:51:56	14.2
03/03/2020	09:51:56	14.14
03/03/2020	10:51:56	14.21
03/03/2020	11:51:56	14.23
03/03/2020	12:51:56	14.26
03/03/2020	13:51:56	14.33
03/03/2020	14:51:56	14.3
03/03/2020	15:51:56	14.33
03/03/2020	16:51:56	14.33
03/03/2020	17:51:56	14.34
03/03/2020	18:51:56	14.35
03/03/2020	19:51:56	14.33
03/03/2020	20:51:56	14.29
03/03/2020	21:51:56	14.28
03/03/2020	22:51:56	14.27
03/03/2020	23:51:56	14.29
04/03/2020	00:51:56	14.29
04/03/2020	01:51:56	14.28
04/03/2020	02:51:56	14.27
04/03/2020	03:51:56	14.27
04/03/2020	04:51:56	14.28
04/03/2020	05:51:56	14.25
04/03/2020	06:51:56	14.24
04/03/2020	07:51:56	14.25
04/03/2020	08:51:56	14.23
04/03/2020	09:51:56	14.25
04/03/2020	10:51:56	14.28
04/03/2020	11:51:56	14.25
04/03/2020	12:51:56	14.29
04/03/2020	13:51:56	14.35
04/03/2020	14:51:56	14.4
04/03/2020	15:51:56	14.37
04/03/2020	16:51:56	14.33
04/03/2020	17:51:56	14.35
04/03/2020	18:51:56	14.33
04/03/2020	19:51:56	14.3
04/03/2020	20:51:56	14.3
04/03/2020	21:51:56	14.28
04/03/2020	22:51:56	14.27
04/03/2020	23:51:56	14.26
05/03/2020	00:51:56	14.23
05/03/2020	01:51:56	14.24
05/03/2020	02:51:56	14.22
05/03/2020	03:51:56	14.2
05/03/2020	04:51:56	14.2
05/03/2020	05:51:56	14.21
05/03/2020	06:51:56	14.21
05/03/2020	07:51:56	14.18
05/03/2020	08:51:56	14.2
05/03/2020	09:51:56	14.23
05/03/2020	10:51:56	14.26
05/03/2020	11:51:56	14.29
05/03/2020	12:51:56	14.31
05/03/2020	13:51:56	14.3
05/03/2020	14:51:56	14.29
05/03/2020	15:51:56	14.27
05/03/2020	16:51:56	14.27
05/03/2020	17:51:56	14.28
05/03/2020	18:51:56	14.26
05/03/2020	19:51:56	14.22
05/03/2020	20:51:56	14.24
05/03/2020	21:51:56	14.21
05/03/2020	22:51:56	14.21
05/03/2020	23:51:56	14.21
06/03/2020	00:51:56	14.21
06/03/2020	01:51:56	14.2
06/03/2020	02:51:56	14.19
06/03/2020	03:51:56	14.15
06/03/2020	04:51:56	14.16
06/03/2020	05:51:56	14.12
06/03/2020	06:51:56	14.14
06/03/2020	07:51:56	14.15
06/03/2020	08:51:56	14.15
06/03/2020	09:51:56	14.15
06/03/2020	10:51:56	14.18
06/03/2020	11:51:56	14.16
06/03/2020	12:51:56	14.21
06/03/2020	13:51:56	14.2
06/03/2020	14:51:56	14.2
06/03/2020	15:51:56	14.19
06/03/2020	16:51:56	14.19
06/03/2020	17:51:56	14.22
06/03/2020	18:51:56	14.22
06/03/2020	19:51:56	14.2
06/03/2020	20:51:56	14.2
06/03/2020	21:51:56	14.2
06/03/2020	22:51:56	14.16
06/03/2020	23:51:56	14.16
07/03/2020	00:51:56	14.14
07/03/2020	01:51:56	14.14
07/03/2020	02:51:56	14.12
07/03/2020	03:51:56	14.14
07/03/2020	04:51:56	14.14
07/03/2020	05:51:56	14.16
07/03/2020	06:51:56	14.14
07/03/2020	07:51:56	14.15
07/03/2020	08:51:56	14.15
07/03/2020	09:51:56	14.15
07/03/2020	10:51:56	14.16
07/03/2020	11:51:56	14.21
07/03/2020	12:51:56	14.24
07/03/2020	13:51:56	14.24
07/03/2020	14:51:56	14.33
07/03/2020	15:51:56	14.28
07/03/2020	16:51:56	14.25
07/03/2020	17:51:56	14.21
07/03/2020	18:51:56	14.18
07/03/2020	19:51:56	14.19
07/03/2020	20:51:56	14.13
07/03/2020	21:51:56	14.14
07/03/2020	22:51:56	14.1
07/03/2020	23:51:56	14.09
08/03/2020	00:51:56	14.09
08/03/2020	01:51:56	14.07
08/03/2020	02:51:56	14.05
08/03/2020	03:51:56	14.06
08/03/2020	04:51:56	14.05
08/03/2020	05:51:56	14.04
08/03/2020	06:51:56	14.04
08/03/2020	07:51:56	14.04
08/03/2020	08:51:56	14.05
08/03/2020	09:51:56	14.01
08/03/2020	10:51:56	14.06
08/03/2020	11:51:56	14.1
08/03/2020	12:51:56	14.21
08/03/2020	13:51:56	14.25
08/03/2020	14:51:56	14.28
08/03/2020	15:51:56	14.28
08/03/2020	16:51:56	14.28
08/03/2020	17:51:56	14.21
08/03/2020	18:51:56	14.18
08/03/2020	19:51:56	14.18
08/03/2020	20:51:56	14.2
08/03/2020	21:51:56	14.24
08/03/2020	22:51:56	14.19
08/03/2020	23:51:56	14.18
09/03/2020	00:51:56	14.15
09/03/2020	01:51:56	14.15
09/03/2020	02:51:56	14.12
09/03/2020	03:51:56	14.1
09/03/2020	04:51:56	14.1
09/03/2020	05:51:56	14.09
09/03/2020	06:51:56	14.08
09/03/2020	07:51:56	14.07
09/03/2020	08:51:56	14.08
09/03/2020	09:51:56	14.1
09/03/2020	10:51:56	14.12
09/03/2020	11:51:56	14.14
09/03/2020	12:51:56	14.13
09/03/2020	13:51:56	14.18
09/03/2020	14:51:56	14.18
09/03/2020	15:51:56	14.15
09/03/2020	16:51:56	14.11
09/03/2020	17:51:56	14.09
09/03/2020	18:51:56	14.1
09/03/2020	19:51:56	14.1
09/03/2020	20:51:56	14.05
09/03/2020	21:51:56	14.06
09/03/2020	22:51:56	14.06
09/03/2020	23:51:56	14.05
10/03/2020	00:51:56	14.05
10/03/2020	01:51:56	14.05
10/03/2020	02:51:56	14.02
10/03/2020	03:51:56	14.02
10/03/2020	04:51:56	14.0
10/03/2020	05:51:56	14.0
10/03/2020	06:51:56	14.02
10/03/2020	07:51:56	14.0
10/03/2020	08:51:56	14.02
10/03/2020	09:51:56	14.08
10/03/2020	10:51:56	14.07
10/03/2020	11:51:56	14.07
10/03/2020	12:51:56	14.15
10/03/2020	13:51:56	14.19
10/03/2020	14:51:56	14.22
10/03/2020	15:51:56	14.21
10/03/2020	16:51:56	14.2
10/03/2020	17:51:56	14.2
10/03/2020	18:51:56	14.21
10/03/2020	19:51:56	14.16
10/03/2020	20:51:56	14.16
10/03/2020	21:51:56	14.15
10/03/2020	22:51:56	14.19
10/03/2020	23:51:56	14.21
11/03/2020	00:51:56	14.2
11/03/2020	01:51:56	14.15
11/03/2020	02:51:56	14.1
11/03/2020	03:51:56	14.1
11/03/2020	04:51:56	14.1
11/03/2020	05:51:56	14.09
11/03/2020	06:51:56	14.04
11/03/2020	07:51:56	14.07
11/03/2020	08:51:56	14.05
11/03/2020	09:51:56	14.08
11/03/2020	10:51:56	14.06
11/03/2020	11:51:56	14.12
11/03/2020	12:51:56	14.19
11/03/2020	13:51:56	14.18
11/03/2020	14:51:56	14.2
11/03/2020	15:51:56	14.22
11/03/2020	16:51:56	14.28
11/03/2020	17:51:56	14.24
11/03/2020	18:51:56	14.35
11/03/2020	19:51:56	14.31
11/03/2020	20:51:56	14.31
11/03/2020	21:51:56	14.25
11/03/2020	22:51:56	14.27
11/03/2020	23:51:56	14.25
12/03/2020	00:51:56	14.13
12/03/2020	01:51:56	14.1
12/03/2020	02:51:56	14.09
12/03/2020	03:51:56	14.14
12/03/2020	04:51:56	14.15
12/03/2020	05:51:56	14.15
12/03/2020	06:51:56	14.15
12/03/2020	07:51:56	14.22
12/03/2020	08:51:56	14.29
12/03/2020	09:51:56	14.3
12/03/2020	10:51:56	14.35
12/03/2020	11:51:56	14.35
12/03/2020	12:51:56	14.36
12/03/2020	13:51:56	14.37
12/03/2020	14:51:56	14.39
12/03/2020	15:51:56	14.41
12/03/2020	16:51:56	14.44
12/03/2020	17:51:56	14.57
12/03/2020	18:51:56	14.4
12/03/2020	19:51:56	14.31
12/03/2020	20:51:56	14.26
12/03/2020	21:51:56	14.31
12/03/2020	22:51:56	14.35
12/03/2020	23:51:56	14.4
13/03/2020	00:51:56	14.4
13/03/2020	01:51:56	14.39
13/03/2020	02:51:56	14.36
13/03/2020	03:51:56	14.37
13/03/2020	04:51:56	14.4
13/03/2020	05:51:56	14.39
13/03/2020	06:51:56	14.38
13/03/2020	07:51:56	14.36
13/03/2020	08:51:56	14.37
13/03/2020	09:51:56	14.43
13/03/2020	10:51:56	14.44
13/03/2020	11:51:56	14.5
13/03/2020	12:51:56	14.64
13/03/2020	13:51:56	14.53
13/03/2020	14:51:56	14.56
13/03/2020	15:51:56	14.53
13/03/2020	16:51:56	14.5
13/03/2020	17:51:56	14.53
13/03/2020	18:51:56	14.68
13/03/2020	19:51:56	14.6
13/03/2020	20:51:56	14.65
13/03/2020	21:51:56	14.64
13/03/2020	22:51:56	14.52
13/03/2020	23:51:56	14.51
14/03/2020	00:51:56	14.5
14/03/2020	01:51:56	14.45
14/03/2020	02:51:56	14.42
14/03/2020	03:51:56	14.42
14/03/2020	04:51:56	14.44
14/03/2020	05:51:56	14.44
14/03/2020	06:51:56	14.44
14/03/2020	07:51:56	14.42
14/03/2020	08:51:56	14.43
14/03/2020	09:51:56	14.43
14/03/2020	10:51:56	14.45
14/03/2020	11:51:56	14.44
14/03/2020	12:51:56	14.45
14/03/2020	13:51:56	14.48
14/03/2020	14:51:56	14.54
14/03/2020	15:51:56	14.46
14/03/2020	16:51:56	14.42
14/03/2020	17:51:56	14.4
14/03/2020	18:51:56	14.38
14/03/2020	19:51:56	14.42
14/03/2020	20:51:56	14.41
14/03/2020	21:51:56	14.39
14/03/2020	22:51:56	14.54
14/03/2020	23:51:56	14.48
15/03/2020	00:51:56	14.46
15/03/2020	01:51:56	14.45
15/03/2020	02:51:56	14.45
15/03/2020	03:51:56	14.43
15/03/2020	04:51:56	14.42
15/03/2020	05:51:56	14.4
15/03/2020	06:51:56	14.31
15/03/2020	07:51:56	14.29
15/03/2020	08:51:56	14.22
15/03/2020	09:51:56	14.2
15/03/2020	10:51:56	14.21
15/03/2020	11:51:56	14.23
15/03/2020	12:51:56	14.26
15/03/2020	13:51:56	14.33
15/03/2020	14:51:56	14.24
15/03/2020	15:51:56	14.24
15/03/2020	16:51:56	14.22
15/03/2020	17:51:56	14.24
15/03/2020	18:51:56	14.22
15/03/2020	19:51:56	14.22
15/03/2020	20:51:56	14.21
15/03/2020	21:51:56	14.19
15/03/2020	22:51:56	14.15
15/03/2020	23:51:56	14.14
16/03/2020	00:51:56	14.11
16/03/2020	01:51:56	14.1
16/03/2020	02:51:56	14.07
16/03/2020	03:51:56	14.06
16/03/2020	04:51:56	14.12
16/03/2020	05:51:56	14.15
16/03/2020	06:51:56	14.1
16/03/2020	07:51:56	14.1
16/03/2020	08:51:56	14.15
16/03/2020	09:51:56	14.25
16/03/2020	10:51:56	14.27
16/03/2020	11:51:56	14.28
16/03/2020	12:51:56	14.35
16/03/2020	13:51:56	14.34
16/03/2020	14:51:56	14.35
16/03/2020	15:51:56	14.34
16/03/2020	16:51:56	14.34
16/03/2020	17:51:56	14.29
16/03/2020	18:51:56	14.26
16/03/2020	19:51:56	14.28
16/03/2020	20:51:56	14.25
16/03/2020	21:51:56	14.23
16/03/2020	22:51:56	14.23
16/03/2020	23:51:56	14.29
17/03/2020	00:51:56	14.27
17/03/2020	01:51:56	14.26
17/03/2020	02:51:56	14.31
17/03/2020	03:51:56	14.31
17/03/2020	04:51:56	14.33
17/03/2020	05:51:56	14.34
17/03/2020	06:51:56	14.34
17/03/2020	07:51:56	14.31
17/03/2020	08:51:56	14.33
17/03/2020	09:51:56	14.35
17/03/2020	10:51:56	14.39
17/03/2020	11:51:56	14.38
17/03/2020	12:51:56	14.52
17/03/2020	13:51:56	14.51
17/03/2020	14:51:56	14.5
17/03/2020	15:51:56	14.45
17/03/2020	16:51:56	14.46
17/03/2020	17:51:56	14.4
17/03/2020	18:51:56	14.38
17/03/2020	19:51:56	14.39
17/03/2020	20:51:56	14.44
17/03/2020	21:51:56	14.43
17/03/2020	22:51:56	14.44
17/03/2020	23:51:56	14.41
18/03/2020	00:51:56	14.42
18/03/2020	01:51:56	14.42
18/03/2020	02:51:56	14.39
18/03/2020	03:51:56	14.41
18/03/2020	04:51:56	14.41
18/03/2020	05:51:56	14.36
18/03/2020	06:51:56	14.33
18/03/2020	07:51:56	14.31
18/03/2020	08:51:56	14.33
18/03/2020	09:51:56	14.33
18/03/2020	10:51:56	14.36
18/03/2020	11:51:56	14.41
18/03/2020	12:51:56	14.52
18/03/2020	13:51:56	14.57
18/03/2020	14:51:56	14.6
18/03/2020	15:51:56	14.52
18/03/2020	16:51:56	14.52
18/03/2020	17:51:56	14.43
18/03/2020	18:51:56	14.38
18/03/2020	19:51:56	14.36
18/03/2020	20:51:56	14.34
18/03/2020	21:51:56	14.35
18/03/2020	22:51:56	14.34
18/03/2020	23:51:56	14.31
19/03/2020	00:51:56	14.35
19/03/2020	01:51:56	14.3
19/03/2020	02:51:56	14.3
19/03/2020	03:51:56	14.28
19/03/2020	04:51:56	14.28
19/03/2020	05:51:56	14.25
19/03/2020	06:51:56	14.27
19/03/2020	07:51:56	14.27
19/03/2020	08:51:56	14.29
19/03/2020	09:51:56	14.31
19/03/2020	10:51:56	14.37
19/03/2020	11:51:56	14.43
19/03/2020	12:51:56	14.57
19/03/2020	13:51:56	14.68
19/03/2020	14:51:56	14.63
19/03/2020	15:51:56	14.59
19/03/2020	16:51:56	14.6
19/03/2020	17:51:56	14.53
19/03/2020	18:51:56	14.44
19/03/2020	19:51:56	14.41
19/03/2020	20:51:56	14.35
19/03/2020	21:51:56	14.29
19/03/2020	22:51:56	14.29
19/03/2020	23:51:56	14.33
20/03/2020	00:51:56	14.3
20/03/2020	01:51:56	14.51
20/03/2020	02:51:56	14.52
20/03/2020	03:51:56	14.57
20/03/2020	04:51:56	14.57
20/03/2020	05:51:56	14.56
20/03/2020	06:51:56	14.53
20/03/2020	07:51:56	14.52
20/03/2020	08:51:56	14.54
20/03/2020	09:51:56	14.55
20/03/2020	10:51:56	14.58
20/03/2020	11:51:56	14.6
20/03/2020	12:51:56	14.65
20/03/2020	13:51:56	14.66
20/03/2020	14:51:56	14.65
20/03/2020	15:51:56	14.66
20/03/2020	16:51:56	14.68
20/03/2020	17:51:56	14.66
20/03/2020	18:51:56	14.59
20/03/2020	19:51:56	14.59
20/03/2020	20:51:56	14.57
20/03/2020	21:51:56	14.64
20/03/2020	22:51:56	14.6
20/03/2020	23:51:56	14.6
21/03/2020	00:51:56	14.67
21/03/2020	01:51:56	14.67
21/03/2020	02:51:56	14.64
21/03/2020	03:51:56	14.63
21/03/2020	04:51:56	14.63
21/03/2020	05:51:56	14.58
21/03/2020	06:51:56	14.58
21/03/2020	07:51:56	14.55
21/03/2020	08:51:56	14.58
21/03/2020	09:51:56	14.6
21/03/2020	10:51:56	14.63
21/03/2020	11:51:56	14.7
21/03/2020	12:51:56	14.7
21/03/2020	13:51:56	14.75
21/03/2020	14:51:56	14.71
21/03/2020	15:51:56	14.73
21/03/2020	16:51:56	14.7
21/03/2020	17:51:56	14.73
21/03/2020	18:51:56	14.65
21/03/2020	19:51:56	14.61
21/03/2020	20:51:56	14.64
21/03/2020	21:51:56	14.59
21/03/2020	22:51:56	14.67
21/03/2020	23:51:56	14.66
22/03/2020	00:51:56	14.6
22/03/2020	01:51:56	14.6
22/03/2020	02:51:56	14.6
22/03/2020	03:51:56	14.57
22/03/2020	04:51:56	14.58
22/03/2020	05:51:56	14.59
22/03/2020	06:51:56	14.54
22/03/2020	07:51:56	14.56
22/03/2020	08:51:56	14.64
22/03/2020	09:51:56	14.69
22/03/2020	10:51:56	14.67
22/03/2020	11:51:56	14.75
22/03/2020	12:51:56	14.84
22/03/2020	13:51:56	14.87
22/03/2020	14:51:56	14.83
22/03/2020	15:51:56	14.83
22/03/2020	16:51:56	14.82
22/03/2020	17:51:56	14.74
22/03/2020	18:51:56	14.73
22/03/2020	19:51:56	14.69
22/03/2020	20:51:56	14.68
22/03/2020	21:51:56	14.67
22/03/2020	22:51:56	14.66
22/03/2020	23:51:56	14.66
23/03/2020	00:51:56	14.58
23/03/2020	01:51:56	14.45
23/03/2020	02:51:56	14.48
23/03/2020	03:51:56	14.37
23/03/2020	04:51:56	14.35
23/03/2020	05:51:56	14.35
23/03/2020	06:51:56	14.33
23/03/2020	07:51:56	14.28
23/03/2020	08:51:56	14.29
23/03/2020	09:51:56	14.28
23/03/2020	10:51:56	14.27
23/03/2020	11:51:56	14.29
23/03/2020	12:51:56	14.34
23/03/2020	13:51:56	14.35
23/03/2020	14:51:56	14.34
23/03/2020	15:51:56	14.33
23/03/2020	16:51:56	14.31
23/03/2020	17:51:56	14.29
23/03/2020	18:51:56	14.26
23/03/2020	19:51:56	14.27
23/03/2020	20:51:56	14.25
23/03/2020	21:51:56	14.19
23/03/2020	22:51:56	14.19
23/03/2020	23:51:56	14.18
24/03/2020	00:51:56	14.16
24/03/2020	01:51:56	14.2
24/03/2020	02:51:56	14.21
24/03/2020	03:51:56	14.12
24/03/2020	04:51:56	14.06
24/03/2020	05:51:56	14.26
24/03/2020	06:51:56	14.29
24/03/2020	07:51:56	14.27
24/03/2020	08:51:56	14.26
24/03/2020	09:51:56	14.27
24/03/2020	10:51:56	14.33
24/03/2020	11:51:56	14.33
24/03/2020	12:51:56	14.39
24/03/2020	13:51:56	14.41
24/03/2020	14:51:56	14.4
24/03/2020	15:51:56	14.39
24/03/2020	16:51:56	14.37
24/03/2020	17:51:56	14.26
24/03/2020	18:51:56	14.22
24/03/2020	19:51:56	14.16
24/03/2020	20:51:56	14.12
24/03/2020	21:51:56	14.11
24/03/2020	22:51:56	14.1
24/03/2020	23:51:56	14.06
25/03/2020	00:51:56	14.07
25/03/2020	01:51:56	14.04
25/03/2020	02:51:56	14.01
25/03/2020	03:51:56	13.97
25/03/2020	04:51:56	13.96
25/03/2020	05:51:56	13.98
25/03/2020	06:51:56	13.96
25/03/2020	07:51:56	13.96
25/03/2020	08:51:56	13.96
25/03/2020	09:51:56	13.95
25/03/2020	10:51:56	13.99
25/03/2020	11:51:56	13.99
25/03/2020	12:51:56	13.99
25/03/2020	13:51:56	14.01
25/03/2020	14:51:56	14.04
25/03/2020	15:51:56	13.98
25/03/2020	16:51:56	13.99
25/03/2020	17:51:56	13.99
25/03/2020	18:51:56	13.99
25/03/2020	19:51:56	13.98
25/03/2020	20:51:56	13.98
25/03/2020	21:51:56	13.95
25/03/2020	22:51:56	13.94
25/03/2020	23:51:56	13.93
26/03/2020	00:51:56	13.94
26/03/2020	01:51:56	13.94
26/03/2020	02:51:56	13.94
26/03/2020	03:51:56	13.93
26/03/2020	04:51:56	13.91
26/03/2020	05:51:56	13.87
26/03/2020	06:51:56	13.91
26/03/2020	07:51:56	13.89
26/03/2020	08:51:56	13.87
26/03/2020	09:51:56	13.89
26/03/2020	10:51:56	13.89
26/03/2020	11:51:56	13.89
26/03/2020	12:51:56	13.87
26/03/2020	13:51:56	13.91
26/03/2020	14:51:56	13.86
26/03/2020	15:51:56	13.87
26/03/2020	16:51:56	13.87
26/03/2020	17:51:56	13.85
26/03/2020	18:51:56	13.86
26/03/2020	19:51:56	13.83
26/03/2020	20:51:56	13.84
26/03/2020	21:51:56	13.84
26/03/2020	22:51:56	13.85
26/03/2020	23:51:56	13.84
27/03/2020	00:51:56	13.83
27/03/2020	01:51:56	13.81
27/03/2020	02:51:56	13.79
27/03/2020	03:51:56	13.79
27/03/2020	04:51:56	13.79
27/03/2020	05:51:56	13.81
27/03/2020	06:51:56	13.82
27/03/2020	07:51:56	13.8
27/03/2020	08:51:56	13.79
27/03/2020	09:51:56	13.83
27/03/2020	10:51:56	13.83
27/03/2020	11:51:56	13.86
27/03/2020	12:51:56	13.91
27/03/2020	13:51:56	13.94
27/03/2020	14:51:56	13.96
27/03/2020	15:51:56	13.97
27/03/2020	16:51:56	13.93
27/03/2020	17:51:56	13.95
27/03/2020	18:51:56	13.91
27/03/2020	19:51:56	13.92
27/03/2020	20:51:56	13.93
27/03/2020	21:51:56	14.07
27/03/2020	22:51:56	14.15
27/03/2020	23:51:56	14.15
28/03/2020	00:51:56	14.15
28/03/2020	01:51:56	14.16
28/03/2020	02:51:56	14.18
28/03/2020	03:51:56	14.16
28/03/2020	04:51:56	14.16
28/03/2020	05:51:56	14.15
28/03/2020	06:51:56	14.14
28/03/2020	07:51:56	14.14
28/03/2020	08:51:56	14.18
28/03/2020	09:51:56	14.2
28/03/2020	10:51:56	14.21
28/03/2020	11:51:56	14.25
28/03/2020	12:51:56	14.26
28/03/2020	13:51:56	14.31
28/03/2020	14:51:56	14.3
28/03/2020	15:51:56	14.42
28/03/2020	16:51:56	14.37
28/03/2020	17:51:56	14.39
28/03/2020	18:51:56	14.44
28/03/2020	19:51:56	14.41
28/03/2020	20:51:56	14.38
28/03/2020	21:51:56	14.27
28/03/2020	22:51:56	14.26
28/03/2020	23:51:56	14.26
29/03/2020	00:51:56	14.24
29/03/2020	01:51:56	14.19
29/03/2020	03:51:56	14.15
29/03/2020	03:51:56	14.11
29/03/2020	04:51:56	14.12
29/03/2020	05:51:56	14.12
29/03/2020	06:51:56	14.07
29/03/2020	07:51:56	14.08
29/03/2020	08:51:56	14.11
29/03/2020	09:51:56	14.1
29/03/2020	10:51:56	14.15
29/03/2020	11:51:56	14.21
29/03/2020	12:51:56	14.29
29/03/2020	13:51:56	14.31
29/03/2020	14:51:56	14.29
29/03/2020	15:51:56	14.26
29/03/2020	16:51:56	14.27
29/03/2020	17:51:56	14.23
29/03/2020	18:51:56	14.21
29/03/2020	19:51:56	14.16
29/03/2020	20:51:56	14.19
29/03/2020	21:51:56	14.15
29/03/2020	22:51:56	14.2
29/03/2020	23:51:56	14.18
30/03/2020	00:51:56	14.21
30/03/2020	01:51:56	14.15
30/03/2020	02:51:56	14.19
30/03/2020	03:51:56	14.18
30/03/2020	04:51:56	14.18
30/03/2020	05:51:56	14.16
30/03/2020	06:51:56	14.16
30/03/2020	07:51:56	14.21
30/03/2020	08:51:56	14.21
30/03/2020	09:51:56	14.25
30/03/2020	10:51:56	14.28
30/03/2020	11:51:56	14.29
30/03/2020	12:51:56	14.29
30/03/2020	13:51:56	14.31
30/03/2020	14:51:56	14.57
30/03/2020	15:51:56	14.56
30/03/2020	16:51:56	14.55
30/03/2020	17:51:56	14.64
30/03/2020	18:51:56	14.49
30/03/2020	19:51:56	14.41
30/03/2020	20:51:56	14.4
