"N.º"	"Fecha"	"Tiempo, GMT+02:00"	"Temp, °C (LGR S/N: 20235958, SEN S/N: 20235958, LBL: 25 mètres)"	"Acoplador separado (LGR S/N: 20235958, SEN S/N: 20235958)"	"Acoplador adjunto (LGR S/N: 20235958, SEN S/N: 20235958)"	"Host conectado (LGR S/N: 20235958, SEN S/N: 20235958)"	"Parado (LGR S/N: 20235958, SEN S/N: 20235958)"	"Final de archivo (LGR S/N: 20235958, SEN S/N: 20235958)"
114	29/09/21	02:37:06	23.881					
115	29/09/21	03:37:06	23.930					
116	29/09/21	04:37:06	23.930					
117	29/09/21	05:37:06	23.930					
118	29/09/21	06:37:06	23.833					
119	29/09/21	07:37:06	23.785					
120	29/09/21	08:37:06	23.881					
121	29/09/21	09:37:06	23.881					
122	29/09/21	10:37:06	23.857					
123	29/09/21	11:37:06	23.881					
124	29/09/21	12:37:06	23.905					
125	29/09/21	13:37:06	23.905					
126	29/09/21	14:37:06	23.954					
127	29/09/21	15:37:06	23.978					
128	29/09/21	16:37:06	23.978					
129	29/09/21	17:37:06	24.026					
130	29/09/21	18:37:06	24.026					
131	29/09/21	19:37:06	24.074					
132	29/09/21	20:37:06	24.098					
133	29/09/21	21:37:06	24.074					
134	29/09/21	22:37:06	24.074					
135	29/09/21	23:37:06	24.050					
136	30/09/21	00:37:06	24.050					
137	30/09/21	01:37:06	24.050					
138	30/09/21	02:37:06	24.050					
139	30/09/21	03:37:06	24.026					
140	30/09/21	04:37:06	24.026					
141	30/09/21	05:37:06	24.002					
142	30/09/21	06:37:06	23.978					
143	30/09/21	07:37:06	23.954					
144	30/09/21	08:37:06	23.954					
145	30/09/21	09:37:06	23.954					
146	30/09/21	10:37:06	23.881					
147	30/09/21	11:37:06	23.785					
148	30/09/21	12:37:06	23.857					
149	30/09/21	13:37:06	23.881					
150	30/09/21	14:37:06	23.954					
151	30/09/21	15:37:06	23.905					
152	30/09/21	16:37:06	23.954					
153	30/09/21	17:37:06	23.954					
154	30/09/21	18:37:06	23.954					
155	30/09/21	19:37:06	23.930					
156	30/09/21	20:37:06	23.689					
157	30/09/21	21:37:06	23.689					
158	30/09/21	22:37:06	23.930					
159	30/09/21	23:37:06	23.905					
160	01/10/21	00:37:06	23.833					
161	01/10/21	01:37:06	23.809					
162	01/10/21	02:37:06	23.809					
163	01/10/21	03:37:06	23.857					
164	01/10/21	04:37:06	23.809					
165	01/10/21	05:37:06	23.833					
166	01/10/21	06:37:06	23.930					
167	01/10/21	07:37:06	23.930					
168	01/10/21	08:37:06	23.448					
169	01/10/21	09:37:06	22.705					
170	01/10/21	10:37:06	23.472					
171	01/10/21	11:37:06	22.537					
172	01/10/21	12:37:06	23.641					
173	01/10/21	13:37:06	23.569					
174	01/10/21	14:37:06	23.569					
175	01/10/21	15:37:06	23.376					
176	01/10/21	16:37:06	23.472					
177	01/10/21	17:37:06	23.160					
178	01/10/21	18:37:06	23.761					
179	01/10/21	19:37:06	23.785					
180	01/10/21	20:37:06	23.112					
181	01/10/21	21:37:06	22.824					
182	01/10/21	22:37:06	23.112					
183	01/10/21	23:37:06	22.896					
184	02/10/21	00:37:06	23.448					
185	02/10/21	01:37:06	23.737					
186	02/10/21	02:37:06	23.761					
187	02/10/21	03:37:06	23.905					
188	02/10/21	04:37:06	23.954					
189	02/10/21	05:37:06	23.905					
190	02/10/21	06:37:06	23.930					
191	02/10/21	07:37:06	23.905					
192	02/10/21	08:37:06	23.785					
193	02/10/21	09:37:06	23.857					
194	02/10/21	10:37:06	23.881					
195	02/10/21	11:37:06	23.905					
196	02/10/21	12:37:06	23.954					
197	02/10/21	13:37:06	24.002					
198	02/10/21	14:37:06	23.978					
199	02/10/21	15:37:06	23.930					
200	02/10/21	16:37:06	23.809					
201	02/10/21	17:37:06	23.737					
202	02/10/21	18:37:06	23.617					
203	02/10/21	19:37:06	23.521					
204	02/10/21	20:37:06	23.641					
205	02/10/21	21:37:06	23.809					
206	02/10/21	22:37:06	23.881					
207	02/10/21	23:37:06	23.761					
208	03/10/21	00:37:06	23.737					
209	03/10/21	01:37:06	23.785					
210	03/10/21	02:37:06	23.713					
211	03/10/21	03:37:06	23.569					
212	03/10/21	04:37:06	23.521					
213	03/10/21	05:37:06	23.521					
214	03/10/21	06:37:06	23.569					
215	03/10/21	07:37:06	23.617					
216	03/10/21	08:37:06	23.809					
217	03/10/21	09:37:06	23.809					
218	03/10/21	10:37:06	23.881					
219	03/10/21	11:37:06	23.930					
220	03/10/21	12:37:06	23.978					
221	03/10/21	13:37:06	23.978					
222	03/10/21	14:37:06	23.978					
223	03/10/21	15:37:06	24.026					
224	03/10/21	16:37:06	23.761					
225	03/10/21	17:37:06	23.713					
226	03/10/21	18:37:06	23.809					
227	03/10/21	19:37:06	23.833					
228	03/10/21	20:37:06	23.833					
229	03/10/21	21:37:06	23.833					
230	03/10/21	22:37:06	23.857					
231	03/10/21	23:37:06	23.857					
232	04/10/21	00:37:06	23.857					
233	04/10/21	01:37:06	23.881					
234	04/10/21	02:37:06	23.881					
235	04/10/21	03:37:06	23.881					
236	04/10/21	04:37:06	23.809					
237	04/10/21	05:37:06	23.785					
238	04/10/21	06:37:06	23.785					
239	04/10/21	07:37:06	23.785					
240	04/10/21	08:37:06	23.785					
241	04/10/21	09:37:06	23.785					
242	04/10/21	10:37:06	23.761					
243	04/10/21	11:37:06	23.737					
244	04/10/21	12:37:06	23.737					
245	04/10/21	13:37:06	23.713					
246	04/10/21	14:37:06	23.689					
247	04/10/21	15:37:06	23.713					
248	04/10/21	16:37:06	23.689					
249	04/10/21	17:37:06	23.713					
250	04/10/21	18:37:06	23.713					
251	04/10/21	19:37:06	23.665					
252	04/10/21	20:37:06	23.641					
253	04/10/21	21:37:06	23.665					
254	04/10/21	22:37:06	23.689					
255	04/10/21	23:37:06	23.689					
256	05/10/21	00:37:06	23.689					
257	05/10/21	01:37:06	23.689					
258	05/10/21	02:37:06	23.689					
259	05/10/21	03:37:06	23.689					
260	05/10/21	04:37:06	23.665					
261	05/10/21	05:37:06	23.665					
262	05/10/21	06:37:06	23.641					
263	05/10/21	07:37:06	23.593					
264	05/10/21	08:37:06	23.569					
265	05/10/21	09:37:06	23.569					
266	05/10/21	10:37:06	23.569					
267	05/10/21	11:37:06	23.569					
268	05/10/21	12:37:06	23.569					
269	05/10/21	13:37:06	23.593					
270	05/10/21	14:37:06	23.641					
271	05/10/21	15:37:06	23.641					
272	05/10/21	16:37:06	23.641					
273	05/10/21	17:37:06	23.641					
274	05/10/21	18:37:06	23.617					
275	05/10/21	19:37:06	23.617					
276	05/10/21	20:37:06	23.617					
277	05/10/21	21:37:06	23.641					
278	05/10/21	22:37:06	23.617					
279	05/10/21	23:37:06	23.593					
280	06/10/21	00:37:06	23.569					
281	06/10/21	01:37:06	23.545					
282	06/10/21	02:37:06	23.545					
283	06/10/21	03:37:06	23.521					
284	06/10/21	04:37:06	23.521					
285	06/10/21	05:37:06	23.497					
286	06/10/21	06:37:06	23.497					
287	06/10/21	07:37:06	23.472					
288	06/10/21	08:37:06	23.472					
289	06/10/21	09:37:06	23.448					
290	06/10/21	10:37:06	23.448					
291	06/10/21	11:37:06	23.448					
292	06/10/21	12:37:06	23.424					
293	06/10/21	13:37:06	23.424					
294	06/10/21	14:37:06	23.424					
295	06/10/21	15:37:06	23.424					
296	06/10/21	16:37:06	23.424					
297	06/10/21	17:37:06	23.400					
298	06/10/21	18:37:06	23.376					
299	06/10/21	19:37:06	23.352					
300	06/10/21	20:37:06	23.352					
301	06/10/21	21:37:06	23.328					
302	06/10/21	22:37:06	23.304					
303	06/10/21	23:37:06	23.304					
304	07/10/21	00:37:06	23.304					
305	07/10/21	01:37:06	23.280					
306	07/10/21	02:37:06	23.208					
307	07/10/21	03:37:06	23.256					
308	07/10/21	04:37:06	23.184					
309	07/10/21	05:37:06	23.232					
310	07/10/21	06:37:06	23.208					
311	07/10/21	07:37:06	23.112					
312	07/10/21	08:37:06	23.088					
313	07/10/21	09:37:06	23.064					
314	07/10/21	10:37:06	23.136					
315	07/10/21	11:37:06	23.088					
316	07/10/21	12:37:06	23.136					
317	07/10/21	13:37:06	23.160					
318	07/10/21	14:37:06	23.160					
319	07/10/21	15:37:06	23.184					
320	07/10/21	16:37:06	23.184					
321	07/10/21	17:37:06	23.160					
322	07/10/21	18:37:06	23.160					
323	07/10/21	19:37:06	23.160					
324	07/10/21	20:37:06	23.136					
325	07/10/21	21:37:06	23.136					
326	07/10/21	22:37:06	23.112					
327	07/10/21	23:37:06	23.088					
328	08/10/21	00:37:06	23.112					
329	08/10/21	01:37:06	23.088					
330	08/10/21	02:37:06	23.040					
331	08/10/21	03:37:06	23.064					
332	08/10/21	04:37:06	23.040					
333	08/10/21	05:37:06	23.040					
334	08/10/21	06:37:06	23.040					
335	08/10/21	07:37:06	22.944					
336	08/10/21	08:37:06	22.944					
337	08/10/21	09:37:06	22.968					
338	08/10/21	10:37:06	22.968					
339	08/10/21	11:37:06	22.968					
340	08/10/21	12:37:06	22.920					
341	08/10/21	13:37:06	22.992					
342	08/10/21	14:37:06	21.867					
343	08/10/21	15:37:06	22.729					
344	08/10/21	16:37:06	22.872					
345	08/10/21	17:37:06	18.985					
346	08/10/21	18:37:06	20.817					
347	08/10/21	19:37:06	21.223					
348	08/10/21	20:37:06	21.151					
349	08/10/21	21:37:06	22.609					
350	08/10/21	22:37:06	21.676					
351	08/10/21	23:37:06	22.633					
352	09/10/21	00:37:06	22.776					
353	09/10/21	01:37:06	22.776					
354	09/10/21	02:37:06	22.681					
355	09/10/21	03:37:06	21.342					
356	09/10/21	04:37:06	22.250					
357	09/10/21	05:37:06	19.579					
358	09/10/21	06:37:06	19.627					
359	09/10/21	07:37:06	20.126					
360	09/10/21	08:37:06	20.460					
361	09/10/21	09:37:06	18.105					
362	09/10/21	10:37:06	18.010					
363	09/10/21	11:37:06	17.463					
364	09/10/21	12:37:06	17.439					
365	09/10/21	13:37:06	17.391					
366	09/10/21	14:37:06	17.249					
367	09/10/21	15:37:06	16.749					
368	09/10/21	16:37:06	20.793					
369	09/10/21	17:37:06	20.913					
370	09/10/21	18:37:06	22.178					
371	09/10/21	19:37:06	21.413					
372	09/10/21	20:37:06	20.865					
373	09/10/21	21:37:06	20.079					
374	09/10/21	22:37:06	18.343					
375	09/10/21	23:37:06	17.986					
376	10/10/21	00:37:06	17.938					
377	10/10/21	01:37:06	17.677					
378	10/10/21	02:37:06	17.677					
379	10/10/21	03:37:06	20.627					
380	10/10/21	04:37:06	18.533					
381	10/10/21	05:37:06	17.415					
382	10/10/21	06:37:06	20.317					
383	10/10/21	07:37:06	18.152					
384	10/10/21	08:37:06	17.106					
385	10/10/21	09:37:06	21.366					
386	10/10/21	10:37:06	20.055					
387	10/10/21	11:37:06	21.867					
388	10/10/21	12:37:06	21.891					
389	10/10/21	13:37:06	21.915					
390	10/10/21	14:37:06	18.818					
391	10/10/21	15:37:06	17.296					
392	10/10/21	16:37:06	16.963					
393	10/10/21	17:37:06	17.058					
394	10/10/21	18:37:06	16.439					
395	10/10/21	19:37:06	16.153					
396	10/10/21	20:37:06	16.725					
397	10/10/21	21:37:06	16.439					
398	10/10/21	22:37:06	16.439					
399	10/10/21	23:37:06	17.534					
400	11/10/21	00:37:06	17.439					
401	11/10/21	01:37:06	17.272					
402	11/10/21	02:37:06	17.320					
403	11/10/21	03:37:06	17.201					
404	11/10/21	04:37:06	17.677					
405	11/10/21	05:37:06	18.152					
406	11/10/21	06:37:06	17.272					
407	11/10/21	07:37:06	17.582					
408	11/10/21	08:37:06	16.915					
409	11/10/21	09:37:06	17.748					
410	11/10/21	10:37:06	16.963					
411	11/10/21	11:37:06	16.725					
412	11/10/21	12:37:06	16.606					
413	11/10/21	13:37:06	16.749					
414	11/10/21	14:37:06	16.749					
415	11/10/21	15:37:06	16.939					
416	11/10/21	16:37:06	17.439					
417	11/10/21	17:37:06	16.773					
418	11/10/21	18:37:06	17.463					
419	11/10/21	19:37:06	17.629					
420	11/10/21	20:37:06	18.105					
421	11/10/21	21:37:06	18.580					
422	11/10/21	22:37:06	19.294					
423	11/10/21	23:37:06	21.533					
424	12/10/21	00:37:06	18.747					
425	12/10/21	01:37:06	18.247					
426	12/10/21	02:37:06	17.915					
427	12/10/21	03:37:06	18.295					
428	12/10/21	04:37:06	17.582					
429	12/10/21	05:37:06	17.653					
430	12/10/21	06:37:06	17.558					
431	12/10/21	07:37:06	16.987					
432	12/10/21	08:37:06	17.391					
433	12/10/21	09:37:06	18.438					
434	12/10/21	10:37:06	18.152					
435	12/10/21	11:37:06	19.127					
436	12/10/21	12:37:06	19.175					
437	12/10/21	13:37:06	18.723					
438	12/10/21	14:37:06	19.032					
439	12/10/21	15:37:06	19.436					
440	12/10/21	16:37:06	21.270					
441	12/10/21	17:37:06	21.485					
442	12/10/21	18:37:06	21.366					
443	12/10/21	19:37:06	21.461					
444	12/10/21	20:37:06	21.294					
445	12/10/21	21:37:06	21.151					
446	12/10/21	22:37:06	21.437					
447	12/10/21	23:37:06	21.485					
448	13/10/21	00:37:06	21.485					
449	13/10/21	01:37:06	21.533					
450	13/10/21	02:37:06	21.628					
451	13/10/21	03:37:06	21.604					
452	13/10/21	04:37:06	21.628					
453	13/10/21	05:37:06	21.604					
454	13/10/21	06:37:06	21.604					
455	13/10/21	07:37:06	21.557					
456	13/10/21	08:37:06	21.509					
457	13/10/21	09:37:06	21.581					
458	13/10/21	10:37:06	21.604					
459	13/10/21	11:37:06	21.628					
460	13/10/21	12:37:06	21.676					
461	13/10/21	13:37:06	21.724					
462	13/10/21	14:37:06	21.772					
463	13/10/21	15:37:06	21.795					
464	13/10/21	16:37:06	21.772					
465	13/10/21	17:37:06	21.724					
466	13/10/21	18:37:06	21.676					
467	13/10/21	19:37:06	21.581					
468	13/10/21	20:37:06	21.533					
469	13/10/21	21:37:06	21.581					
470	13/10/21	22:37:06	21.533					
471	13/10/21	23:37:06	21.461					
472	14/10/21	00:37:06	21.342					
473	14/10/21	01:37:06	21.270					
474	14/10/21	02:37:06	21.270					
475	14/10/21	03:37:06	20.913					
476	14/10/21	04:37:06	21.127					
477	14/10/21	05:37:06	20.412					
478	14/10/21	06:37:06	21.127					
479	14/10/21	07:37:06	21.008					
480	14/10/21	08:37:06	21.056					
481	14/10/21	09:37:06	21.056					
482	14/10/21	10:37:06	21.079					
483	14/10/21	11:37:06	21.151					
484	14/10/21	12:37:06	21.199					
485	14/10/21	13:37:06	21.294					
486	14/10/21	14:37:06	21.246					
487	14/10/21	15:37:06	21.246					
488	14/10/21	16:37:06	21.318					
489	14/10/21	17:37:06	21.413					
490	14/10/21	18:37:06	21.413					
491	14/10/21	19:37:06	21.413					
492	14/10/21	20:37:06	21.103					
493	14/10/21	21:37:06	21.175					
494	14/10/21	22:37:06	21.294					
495	14/10/21	23:37:06	21.294					
496	15/10/21	00:37:06	21.294					
497	15/10/21	01:37:06	21.294					
498	15/10/21	02:37:06	21.294					
499	15/10/21	03:37:06	21.270					
500	15/10/21	04:37:06	21.270					
501	15/10/21	05:37:06	21.246					
502	15/10/21	06:37:06	21.199					
503	15/10/21	07:37:06	21.151					
504	15/10/21	08:37:06	21.151					
505	15/10/21	09:37:06	21.223					
506	15/10/21	10:37:06	21.223					
507	15/10/21	11:37:06	21.246					
508	15/10/21	12:37:06	21.366					
509	15/10/21	13:37:06	21.437					
510	15/10/21	14:37:06	21.437					
511	15/10/21	15:37:06	21.151					
512	15/10/21	16:37:06	20.555					
513	15/10/21	17:37:06	20.055					
514	15/10/21	18:37:06	21.175					
515	15/10/21	19:37:06	20.698					
516	15/10/21	20:37:06	20.793					
517	15/10/21	21:37:06	20.436					
518	15/10/21	22:37:06	20.531					
519	15/10/21	23:37:06	20.460					
520	16/10/21	00:37:06	20.436					
521	16/10/21	01:37:06	20.126					
522	16/10/21	02:37:06	19.912					
523	16/10/21	03:37:06	20.031					
524	16/10/21	04:37:06	20.579					
525	16/10/21	05:37:06	20.531					
526	16/10/21	06:37:06	20.722					
527	16/10/21	07:37:06	21.103					
528	16/10/21	08:37:06	20.865					
529	16/10/21	09:37:06	21.127					
530	16/10/21	10:37:06	21.127					
531	16/10/21	11:37:06	20.484					
532	16/10/21	12:37:06	20.317					
533	16/10/21	13:37:06	20.531					
534	16/10/21	14:37:06	20.555					
535	16/10/21	15:37:06	20.341					
536	16/10/21	16:37:06	20.627					
537	16/10/21	17:37:06	19.603					
538	16/10/21	18:37:06	19.674					
539	16/10/21	19:37:06	19.698					
540	16/10/21	20:37:06	19.532					
541	16/10/21	21:37:06	19.436					
542	16/10/21	22:37:06	19.651					
543	16/10/21	23:37:06	19.651					
544	17/10/21	00:37:06	19.841					
545	17/10/21	01:37:06	20.007					
546	17/10/21	02:37:06	20.126					
547	17/10/21	03:37:06	20.103					
548	17/10/21	04:37:06	20.055					
549	17/10/21	05:37:06	19.936					
550	17/10/21	06:37:06	19.984					
551	17/10/21	07:37:06	20.055					
552	17/10/21	08:37:06	20.412					
553	17/10/21	09:37:06	20.412					
554	17/10/21	10:37:06	20.531					
555	17/10/21	11:37:06	20.484					
556	17/10/21	12:37:06	19.936					
557	17/10/21	13:37:06	21.032					
558	17/10/21	14:37:06	21.127					
559	17/10/21	15:37:06	21.151					
560	17/10/21	16:37:06	21.079					
561	17/10/21	17:37:06	20.936					
562	17/10/21	18:37:06	20.817					
563	17/10/21	19:37:06	20.865					
564	17/10/21	20:37:06	20.793					
565	17/10/21	21:37:06	20.674					
566	17/10/21	22:37:06	20.722					
567	17/10/21	23:37:06	20.889					
568	18/10/21	00:37:06	20.960					
569	18/10/21	01:37:06	20.603					
570	18/10/21	02:37:06	20.936					
571	18/10/21	03:37:06	20.889					
572	18/10/21	04:37:06	20.079					
573	18/10/21	05:37:06	20.412					
574	18/10/21	06:37:06	20.412					
575	18/10/21	07:37:06	20.031					
576	18/10/21	08:37:06	20.055					
577	18/10/21	09:37:06	20.865					
578	18/10/21	10:37:06	20.913					
579	18/10/21	11:37:06	20.936					
580	18/10/21	12:37:06	20.960					
581	18/10/21	13:37:06	21.008					
582	18/10/21	14:37:06	21.056					
583	18/10/21	15:37:06	21.056					
584	18/10/21	16:37:06	21.032					
585	18/10/21	17:37:06	21.008					
586	18/10/21	18:37:06	19.984					
587	18/10/21	19:37:06	20.317					
588	18/10/21	20:37:06	19.746					
589	18/10/21	21:37:06	19.484					
590	18/10/21	22:37:06	20.126					
591	18/10/21	23:37:06	20.412					
592	19/10/21	00:37:06	20.865					
593	19/10/21	01:37:06	20.889					
594	19/10/21	02:37:06	20.865					
595	19/10/21	03:37:06	20.865					
596	19/10/21	04:37:06	20.841					
597	19/10/21	05:37:06	20.841					
598	19/10/21	06:37:06	20.865					
599	19/10/21	07:37:06	20.865					
600	19/10/21	08:37:06	20.865					
601	19/10/21	09:37:06	20.841					
602	19/10/21	10:37:06	20.817					
603	19/10/21	11:37:06	20.841					
604	19/10/21	12:37:06	20.913					
605	19/10/21	13:37:06	20.936					
606	19/10/21	14:37:06	20.960					
607	19/10/21	15:37:06	20.984					
608	19/10/21	16:37:06	20.960					
609	19/10/21	17:37:06	20.936					
610	19/10/21	18:37:06	20.865					
611	19/10/21	19:37:06	20.889					
612	19/10/21	20:37:06	20.913					
613	19/10/21	21:37:06	20.865					
614	19/10/21	22:37:06	20.817					
615	19/10/21	23:37:06	20.770					
616	20/10/21	00:37:06	20.793					
617	20/10/21	01:37:06	20.793					
618	20/10/21	02:37:06	20.650					
619	20/10/21	03:37:06	20.746					
620	20/10/21	04:37:06	20.770					
621	20/10/21	05:37:06	20.770					
622	20/10/21	06:37:06	20.770					
623	20/10/21	07:37:06	20.770					
624	20/10/21	08:37:06	20.746					
625	20/10/21	09:37:06	20.746					
626	20/10/21	10:37:06	20.746					
627	20/10/21	11:37:06	20.770					
628	20/10/21	12:37:06	20.770					
629	20/10/21	13:37:06	20.817					
630	20/10/21	14:37:06	20.817					
631	20/10/21	15:37:06	20.817					
632	20/10/21	16:37:06	20.770					
633	20/10/21	17:37:06	20.770					
634	20/10/21	18:37:06	20.674					
635	20/10/21	19:37:06	20.627					
636	20/10/21	20:37:06	20.650					
637	20/10/21	21:37:06	20.674					
638	20/10/21	22:37:06	20.674					
639	20/10/21	23:37:06	20.698					
640	21/10/21	00:37:06	20.722					
641	21/10/21	01:37:06	20.770					
642	21/10/21	02:37:06	20.770					
643	21/10/21	03:37:06	20.722					
644	21/10/21	04:37:06	20.722					
645	21/10/21	05:37:06	20.722					
646	21/10/21	06:37:06	20.722					
647	21/10/21	07:37:06	20.722					
648	21/10/21	08:37:06	20.722					
649	21/10/21	09:37:06	20.722					
650	21/10/21	10:37:06	20.746					
651	21/10/21	11:37:06	20.770					
652	21/10/21	12:37:06	20.746					
653	21/10/21	13:37:06	20.817					
654	21/10/21	14:37:06	20.817					
655	21/10/21	15:37:06	20.627					
656	21/10/21	16:37:06	20.650					
657	21/10/21	17:37:06	20.627					
658	21/10/21	18:37:06	20.722					
659	21/10/21	19:37:06	20.650					
660	21/10/21	20:37:06	20.722					
661	21/10/21	21:37:06	20.746					
662	21/10/21	22:37:06	20.722					
663	21/10/21	23:37:06	20.722					
664	22/10/21	00:37:06	20.722					
665	22/10/21	01:37:06	20.722					
666	22/10/21	02:37:06	20.817					
667	22/10/21	03:37:06	21.032					
668	22/10/21	04:37:06	21.056					
669	22/10/21	05:37:06	21.056					
670	22/10/21	06:37:06	21.079					
671	22/10/21	07:37:06	21.103					
672	22/10/21	08:37:06	21.103					
673	22/10/21	09:37:06	20.793					
674	22/10/21	10:37:06	20.984					
675	22/10/21	11:37:06	20.770					
676	22/10/21	12:37:06	20.722					
677	22/10/21	13:37:06	20.722					
678	22/10/21	14:37:06	20.722					
679	22/10/21	15:37:06	20.674					
680	22/10/21	16:37:06	20.674					
681	22/10/21	17:37:06	20.674					
682	22/10/21	18:37:06	20.722					
683	22/10/21	19:37:06	20.674					
684	22/10/21	20:37:06	20.650					
685	22/10/21	21:37:06	21.008					
686	22/10/21	22:37:06	20.865					
687	22/10/21	23:37:06	21.008					
688	23/10/21	00:37:06	20.984					
689	23/10/21	01:37:06	20.746					
690	23/10/21	02:37:06	20.984					
691	23/10/21	03:37:06	20.793					
692	23/10/21	04:37:06	20.722					
693	23/10/21	05:37:06	20.579					
694	23/10/21	06:37:06	20.484					
695	23/10/21	07:37:06	20.793					
696	23/10/21	08:37:06	20.722					
697	23/10/21	09:37:06	20.722					
698	23/10/21	10:37:06	20.722					
699	23/10/21	11:37:06	20.650					
700	23/10/21	12:37:06	20.627					
701	23/10/21	13:37:06	20.722					
702	23/10/21	14:37:06	20.865					
703	23/10/21	15:37:06	20.936					
704	23/10/21	16:37:06	20.913					
705	23/10/21	17:37:06	20.650					
706	23/10/21	18:37:06	20.555					
707	23/10/21	19:37:06	20.650					
708	23/10/21	20:37:06	20.722					
709	23/10/21	21:37:06	20.793					
710	23/10/21	22:37:06	20.817					
711	23/10/21	23:37:06	20.793					
