"N.º"	"Fecha"	"Tiempo, GMT+02:00"	"Temp, °C (LGR S/N: 10950636, SEN S/N: 10950636)"	"Acoplador separado (LGR S/N: 10950636, SEN S/N: 10950636)"	"Acoplador adjunto (LGR S/N: 10950636, SEN S/N: 10950636)"	"Host conectado (LGR S/N: 10950636, SEN S/N: 10950636)"	"Parado (LGR S/N: 10950636, SEN S/N: 10950636)"	"Final de archivo (LGR S/N: 10950636, SEN S/N: 10950636)"
1	05/04/22	14:00:00	14.984	Registrado				
2	05/04/22	14:30:00	13.642					
3	05/04/22	15:00:00	13.618					
4	05/04/22	15:30:00	13.594					
5	05/04/22	16:00:00	13.594					
6	05/04/22	16:30:00	13.594					
7	05/04/22	17:00:00	13.594					
8	05/04/22	17:30:00	13.594					
9	05/04/22	18:00:00	13.594					
10	05/04/22	18:30:00	13.594					
11	05/04/22	19:00:00	13.594					
12	05/04/22	19:30:00	13.594					
13	05/04/22	20:00:00	13.594					
14	05/04/22	20:30:00	13.594					
15	05/04/22	21:00:00	13.618					
16	05/04/22	21:30:00	13.618					
17	05/04/22	22:00:00	13.594					
18	05/04/22	22:30:00	13.594					
19	05/04/22	23:00:00	13.594					
20	05/04/22	23:30:00	13.594					
21	06/04/22	00:00:00	13.594					
22	06/04/22	00:30:00	13.594					
23	06/04/22	01:00:00	13.594					
24	06/04/22	01:30:00	13.594					
25	06/04/22	02:00:00	13.594					
26	06/04/22	02:30:00	13.594					
27	06/04/22	03:00:00	13.594					
28	06/04/22	03:30:00	13.594					
29	06/04/22	04:00:00	13.594					
30	06/04/22	04:30:00	13.594					
31	06/04/22	05:00:00	13.594					
32	06/04/22	05:30:00	13.594					
33	06/04/22	06:00:00	13.594					
34	06/04/22	06:30:00	13.594					
35	06/04/22	07:00:00	13.594					
36	06/04/22	07:30:00	13.594					
37	06/04/22	08:00:00	13.594					
38	06/04/22	08:30:00	13.594					
39	06/04/22	09:00:00	13.618					
40	06/04/22	09:30:00	13.642					
41	06/04/22	10:00:00	13.642					
42	06/04/22	10:30:00	13.594					
43	06/04/22	11:00:00	13.618					
44	06/04/22	11:30:00	13.618					
45	06/04/22	12:00:00	13.594					
46	06/04/22	12:30:00	13.594					
47	06/04/22	13:00:00	13.594					
48	06/04/22	13:30:00	13.594					
49	06/04/22	14:00:00	13.594					
50	06/04/22	14:30:00	13.594					
51	06/04/22	15:00:00	13.594					
52	06/04/22	15:30:00	13.594					
53	06/04/22	16:00:00	13.594					
54	06/04/22	16:30:00	13.594					
55	06/04/22	17:00:00	13.594					
56	06/04/22	17:30:00	13.618					
57	06/04/22	18:00:00	13.618					
58	06/04/22	18:30:00	13.618					
59	06/04/22	19:00:00	13.618					
60	06/04/22	19:30:00	13.594					
61	06/04/22	20:00:00	13.594					
62	06/04/22	20:30:00	13.594					
63	06/04/22	21:00:00	13.618					
64	06/04/22	21:30:00	13.618					
65	06/04/22	22:00:00	13.618					
66	06/04/22	22:30:00	13.618					
67	06/04/22	23:00:00	13.618					
68	06/04/22	23:30:00	13.618					
69	07/04/22	00:00:00	13.618					
70	07/04/22	00:30:00	13.618					
71	07/04/22	01:00:00	13.618					
72	07/04/22	01:30:00	13.642					
73	07/04/22	02:00:00	13.642					
74	07/04/22	02:30:00	13.642					
75	07/04/22	03:00:00	13.642					
76	07/04/22	03:30:00	13.642					
77	07/04/22	04:00:00	13.618					
78	07/04/22	04:30:00	13.618					
79	07/04/22	05:00:00	13.642					
80	07/04/22	05:30:00	13.642					
81	07/04/22	06:00:00	13.642					
82	07/04/22	06:30:00	13.666					
83	07/04/22	07:00:00	13.666					
84	07/04/22	07:30:00	13.666					
85	07/04/22	08:00:00	13.642					
