Date	Time	5	10	15	20	25	30	35	40
12/07/2019	22:00:00			26.158	23.93	20.841	17.486	16.344	15.867
12/07/2019	23:00:00			26.231	25.623	21.342	17.486	16.201	15.748
13/07/2019	00:00:00			26.182	25.695	21.27	17.249	16.082	15.581
13/07/2019	01:00:00			26.061	25.137	23.328	17.201	16.106	15.461
13/07/2019	02:00:00			25.963	25.598	21.676	16.987	16.272	15.438
13/07/2019	03:00:00			26.231	25.258	21.867	16.677	16.153	15.461
13/07/2019	04:00:00			26.036	25.453	23.136	17.153	16.01	15.581
13/07/2019	05:00:00			26.231	25.866	23.208	16.844	15.867	15.652
13/07/2019	06:00:00			26.475	25.428	22.417	16.915	15.796	15.366
13/07/2019	07:00:00			26.598	25.841	22.13	17.629	15.843	15.103
13/07/2019	08:00:00			26.622	25.987	21.604	18.247	16.296	15.366
13/07/2019	09:00:00			26.646	26.158	20.365	18.319	16.582	15.342
13/07/2019	10:00:00			26.744	26.256	20.46	18.319	16.654	15.318
13/07/2019	11:00:00			26.622	26.158	20.174	18.628	16.82	15.39
13/07/2019	12:00:00			26.524	23.761	20.007	17.938	16.01	15.39
13/07/2019	13:00:00			26.426	21.987	18.842	16.987	16.534	15.247
13/07/2019	14:00:00			26.451	23.448	19.08	16.63	16.106	15.39
13/07/2019	15:00:00			26.671	20.913	18.723	16.701	16.058	14.888
13/07/2019	16:00:00			25.866	21.557	17.986	16.392	15.915	15.438
13/07/2019	17:00:00			26.451	22.417	17.819	16.225	15.891	15.557
13/07/2019	18:00:00			26.256	22.417	19.008	16.201	15.891	15.414
13/07/2019	19:00:00			26.182	23.905	18.842	15.986	15.748	15.485
13/07/2019	20:00:00			26.426	24.026	18.224	16.32	16.106	16.01
13/07/2019	21:00:00			26.5	24.315	19.436	16.225	16.153	15.915
13/07/2019	22:00:00			26.134	24.46	18.319	16.129	16.058	15.533
13/07/2019	23:00:00			26.182	25.258	18.889	16.082	15.939	15.461
14/07/2019	00:00:00			26.182	25.768	19.436	16.082	15.748	15.509
14/07/2019	01:00:00			26.036	25.065	19.341	16.082	15.724	15.438
14/07/2019	02:00:00			26.182	21.628	18.794	16.058	15.724	15.485
14/07/2019	03:00:00			26.304	21.915	18.889	16.082	15.772	15.509
14/07/2019	04:00:00			26.256	20.793	18.794	16.034	15.796	15.652
14/07/2019	05:00:00			25.501	20.055	17.724	15.891	15.843	15.629
14/07/2019	06:00:00			22.681	19.127	17.653	15.867	15.819	15.533
14/07/2019	07:00:00			25.574	19.294	18.889	16.225	15.724	15.39
14/07/2019	08:00:00			24.388	19.936	18.081	15.867	15.796	15.509
14/07/2019	09:00:00			24.677	20.103	18.604	16.082	15.915	15.843
