"N.º"	"Fecha"	"Tiempo, GMT+02:00"	"Temp, °C (LGR S/N: 20852769, SEN S/N: 20852769)"	"Acoplador separado (LGR S/N: 20852769, SEN S/N: 20852769)"	"Acoplador adjunto (LGR S/N: 20852769, SEN S/N: 20852769)"	"Host conectado (LGR S/N: 20852769, SEN S/N: 20852769)"	"Parado (LGR S/N: 20852769, SEN S/N: 20852769)"	"Final de archivo (LGR S/N: 20852769, SEN S/N: 20852769)"
1	11/07/24	23:00:00	20.579	Registrado				
2	11/07/24	23:30:00	20.698					
3	12/07/24	00:00:00	20.746					
4	12/07/24	00:30:00	20.436					
5	12/07/24	01:00:00	20.365					
6	12/07/24	01:30:00	19.936					
7	12/07/24	02:00:00	19.603					
8	12/07/24	02:30:00	19.365					
9	12/07/24	03:00:00	19.341					
10	12/07/24	03:30:00	18.557					
11	12/07/24	04:00:00	17.724					
12	12/07/24	04:30:00	17.605					
13	12/07/24	05:00:00	17.439					
14	12/07/24	05:30:00	17.486					
15	12/07/24	06:00:00	17.534					
16	12/07/24	06:30:00	17.653					
17	12/07/24	07:00:00	17.724					
18	12/07/24	07:30:00	17.724					
19	12/07/24	08:00:00	17.748					
20	12/07/24	08:30:00	17.867					
21	12/07/24	09:00:00	18.438					
22	12/07/24	09:30:00	18.747					
23	12/07/24	10:00:00	19.770					
24	12/07/24	10:30:00	19.413					
25	12/07/24	11:00:00	19.127					
26	12/07/24	11:30:00	20.055					
27	12/07/24	12:00:00	20.269					
28	12/07/24	12:30:00	20.293					
29	12/07/24	13:00:00	20.722					
30	12/07/24	13:30:00	20.198					
31	12/07/24	14:00:00	19.865					
32	12/07/24	14:30:00	20.388					
33	12/07/24	15:00:00	20.460					
34	12/07/24	15:30:00	20.055					
35	12/07/24	16:00:00	20.079					
36	12/07/24	16:30:00	20.031					
37	12/07/24	17:00:00	20.079					
38	12/07/24	17:30:00	20.126					
39	12/07/24	18:00:00	20.246					
40	12/07/24	18:30:00	20.484					
41	12/07/24	19:00:00	20.507					
42	12/07/24	19:30:00	20.555					
43	12/07/24	20:00:00	19.912					
44	12/07/24	20:30:00	20.460					
45	12/07/24	21:00:00	20.460					
46	12/07/24	21:30:00	20.198					
47	12/07/24	22:00:00	20.341					
48	12/07/24	22:30:00	20.460					
49	12/07/24	23:00:00	20.388					
50	12/07/24	23:30:00	20.365					
51	13/07/24	00:00:00	20.198					
52	13/07/24	00:30:00	19.175					
53	13/07/24	01:00:00	19.627					
54	13/07/24	01:30:00	20.079					
55	13/07/24	02:00:00	19.532					
56	13/07/24	02:30:00	19.222					
57	13/07/24	03:00:00	19.413					
58	13/07/24	03:30:00	19.555					
59	13/07/24	04:00:00	19.960					
60	13/07/24	04:30:00	19.865					
61	13/07/24	05:00:00	20.031					
62	13/07/24	05:30:00	19.436					
63	13/07/24	06:00:00	19.318					
64	13/07/24	06:30:00	19.318					
65	13/07/24	07:00:00	19.294					
66	13/07/24	07:30:00	19.294					
67	13/07/24	08:00:00	19.199					
68	13/07/24	08:30:00	18.818					
69	13/07/24	09:00:00	18.771					
70	13/07/24	09:30:00	18.771					
71	13/07/24	10:00:00	18.747					
72	13/07/24	10:30:00	18.866					
73	13/07/24	11:00:00	18.818					
74	13/07/24	11:30:00	18.557					
75	13/07/24	12:00:00	18.343					
76	13/07/24	12:30:00	17.891					
77	13/07/24	13:00:00	17.796					
78	13/07/24	13:30:00	17.962					
79	13/07/24	14:00:00	17.962					
80	13/07/24	14:30:00	17.748					
81	13/07/24	15:00:00	17.272					
82	13/07/24	15:30:00	17.225					
