"N.º"	"Fecha"	"Tiempo, GMT+02:00"	"Temp, °C (LGR S/N: 21202611, SEN S/N: 21202611, LBL: Porros_30m)"	"Acoplador separado (LGR S/N: 21202611, SEN S/N: 21202611)"	"Acoplador adjunto (LGR S/N: 21202611, SEN S/N: 21202611)"	"Host conectado (LGR S/N: 21202611, SEN S/N: 21202611)"	"Parado (LGR S/N: 21202611, SEN S/N: 21202611)"	"Final de archivo (LGR S/N: 21202611, SEN S/N: 21202611)"
113	23/05/22	02:00:00	16.606					
114	23/05/22	03:00:00	16.630					
115	23/05/22	04:00:00	16.677					
116	23/05/22	05:00:00	16.796					
117	23/05/22	06:00:00	16.701					
118	23/05/22	07:00:00	16.463					
119	23/05/22	08:00:00	17.011					
120	23/05/22	09:00:00	17.058					
121	23/05/22	10:00:00	17.486					
122	23/05/22	11:00:00	17.486					
123	23/05/22	12:00:00	17.034					
124	23/05/22	13:00:00	17.177					
125	23/05/22	14:00:00	17.629					
126	23/05/22	15:00:00	17.415					
127	23/05/22	16:00:00	17.272					
128	23/05/22	17:00:00	17.439					
129	23/05/22	18:00:00	17.344					
130	23/05/22	19:00:00	17.368					
131	23/05/22	20:00:00	17.225					
132	23/05/22	21:00:00	16.820					
133	23/05/22	22:00:00	16.677					
134	23/05/22	23:00:00	16.439					
135	24/05/22	00:00:00	16.344					
136	24/05/22	01:00:00	16.272					
137	24/05/22	02:00:00	16.153					
138	24/05/22	03:00:00	16.153					
139	24/05/22	04:00:00	15.581					
140	24/05/22	05:00:00	15.533					
141	24/05/22	06:00:00	16.177					
142	24/05/22	07:00:00	16.392					
143	24/05/22	08:00:00	16.201					
144	24/05/22	09:00:00	15.700					
145	24/05/22	10:00:00	15.843					
146	24/05/22	11:00:00	15.843					
147	24/05/22	12:00:00	15.867					
148	24/05/22	13:00:00	15.843					
149	24/05/22	14:00:00	15.867					
150	24/05/22	15:00:00	15.748					
151	24/05/22	16:00:00	15.629					
152	24/05/22	17:00:00	15.485					
153	24/05/22	18:00:00	15.557					
154	24/05/22	19:00:00	15.581					
155	24/05/22	20:00:00	15.581					
156	24/05/22	21:00:00	15.652					
157	24/05/22	22:00:00	15.557					
158	24/05/22	23:00:00	15.605					
159	25/05/22	00:00:00	15.485					
160	25/05/22	01:00:00	15.485					
161	25/05/22	02:00:00	15.557					
162	25/05/22	03:00:00	15.533					
163	25/05/22	04:00:00	15.438					
164	25/05/22	05:00:00	15.533					
165	25/05/22	06:00:00	15.605					
166	25/05/22	07:00:00	15.629					
167	25/05/22	08:00:00	15.676					
168	25/05/22	09:00:00	15.700					
169	25/05/22	10:00:00	15.629					
170	25/05/22	11:00:00	15.318					
171	25/05/22	12:00:00	15.294					
172	25/05/22	13:00:00	15.270					
173	25/05/22	14:00:00	15.247					
174	25/05/22	15:00:00	15.199					
175	25/05/22	16:00:00	15.151					
176	25/05/22	17:00:00	15.127					
177	25/05/22	18:00:00	15.127					
178	25/05/22	19:00:00	15.175					
179	25/05/22	20:00:00	15.247					
180	25/05/22	21:00:00	15.438					
181	25/05/22	22:00:00	15.915					
182	25/05/22	23:00:00	16.034					
183	26/05/22	00:00:00	15.986					
184	26/05/22	01:00:00	15.986					
185	26/05/22	02:00:00	15.843					
186	26/05/22	03:00:00	15.891					
187	26/05/22	04:00:00	15.986					
188	26/05/22	05:00:00	15.867					
189	26/05/22	06:00:00	15.819					
190	26/05/22	07:00:00	16.034					
191	26/05/22	08:00:00	16.106					
192	26/05/22	09:00:00	16.010					
193	26/05/22	10:00:00	16.106					
194	26/05/22	11:00:00	16.296					
195	26/05/22	12:00:00	16.534					
196	26/05/22	13:00:00	16.392					
197	26/05/22	14:00:00	16.439					
198	26/05/22	15:00:00	16.534					
199	26/05/22	16:00:00	16.534					
200	26/05/22	17:00:00	16.487					
201	26/05/22	18:00:00	16.487					
202	26/05/22	19:00:00	16.368					
203	26/05/22	20:00:00	16.201					
204	26/05/22	21:00:00	16.153					
205	26/05/22	22:00:00	15.986					
206	26/05/22	23:00:00	15.915					
207	27/05/22	00:00:00	15.915					
208	27/05/22	01:00:00	16.034					
209	27/05/22	02:00:00	16.249					
210	27/05/22	03:00:00	16.392					
211	27/05/22	04:00:00	16.439					
212	27/05/22	05:00:00	16.344					
213	27/05/22	06:00:00	16.773					
214	27/05/22	07:00:00	16.820					
215	27/05/22	08:00:00	17.011					
216	27/05/22	09:00:00	17.344					
217	27/05/22	10:00:00	16.796					
218	27/05/22	11:00:00	16.701					
219	27/05/22	12:00:00	16.844					
220	27/05/22	13:00:00	17.106					
221	27/05/22	14:00:00	17.130					
222	27/05/22	15:00:00	17.415					
223	27/05/22	16:00:00	17.272					
224	27/05/22	17:00:00	17.082					
225	27/05/22	18:00:00	17.296					
226	27/05/22	19:00:00	16.963					
227	27/05/22	20:00:00	16.963					
228	27/05/22	21:00:00	17.153					
229	27/05/22	22:00:00	16.963					
230	27/05/22	23:00:00	16.034					
231	28/05/22	00:00:00	16.106					
232	28/05/22	01:00:00	15.843					
233	28/05/22	02:00:00	15.915					
234	28/05/22	03:00:00	15.986					
235	28/05/22	04:00:00	16.511					
236	28/05/22	05:00:00	17.177					
237	28/05/22	06:00:00	16.392					
238	28/05/22	07:00:00	16.320					
239	28/05/22	08:00:00	16.344					
240	28/05/22	09:00:00	16.058					
241	28/05/22	10:00:00	16.106					
242	28/05/22	11:00:00	16.249					
243	28/05/22	12:00:00	16.010					
244	28/05/22	13:00:00	16.058					
245	28/05/22	14:00:00	16.582					
246	28/05/22	15:00:00	16.511					
247	28/05/22	16:00:00	16.796					
248	28/05/22	17:00:00	17.296					
249	28/05/22	18:00:00	17.534					
250	28/05/22	19:00:00	16.463					
251	28/05/22	20:00:00	16.796					
252	28/05/22	21:00:00	17.915					
253	28/05/22	22:00:00	18.033					
254	28/05/22	23:00:00	18.152					
255	29/05/22	00:00:00	18.129					
256	29/05/22	01:00:00	18.271					
257	29/05/22	02:00:00	18.247					
258	29/05/22	03:00:00	18.247					
259	29/05/22	04:00:00	18.176					
260	29/05/22	05:00:00	18.081					
261	29/05/22	06:00:00	18.081					
262	29/05/22	07:00:00	18.129					
263	29/05/22	08:00:00	18.224					
264	29/05/22	09:00:00	17.391					
265	29/05/22	10:00:00	17.177					
266	29/05/22	11:00:00	17.249					
267	29/05/22	12:00:00	17.368					
268	29/05/22	13:00:00	16.701					
269	29/05/22	14:00:00	17.582					
270	29/05/22	15:00:00	17.724					
271	29/05/22	16:00:00	17.986					
272	29/05/22	17:00:00	18.010					
273	29/05/22	18:00:00	18.033					
274	29/05/22	19:00:00	17.819					
275	29/05/22	20:00:00	16.701					
276	29/05/22	21:00:00	18.247					
277	29/05/22	22:00:00	18.343					
278	29/05/22	23:00:00	18.485					
279	30/05/22	00:00:00	17.629					
280	30/05/22	01:00:00	18.271					
281	30/05/22	02:00:00	17.225					
282	30/05/22	03:00:00	18.247					
283	30/05/22	04:00:00	17.391					
284	30/05/22	05:00:00	18.152					
285	30/05/22	06:00:00	17.629					
286	30/05/22	07:00:00	17.415					
287	30/05/22	08:00:00	17.272					
288	30/05/22	09:00:00	17.296					
289	30/05/22	10:00:00	17.486					
290	30/05/22	11:00:00	18.889					
291	30/05/22	12:00:00	19.032					
292	30/05/22	13:00:00	19.056					
293	30/05/22	14:00:00	19.103					
294	30/05/22	15:00:00	19.151					
295	30/05/22	16:00:00	19.127					
296	30/05/22	17:00:00	18.985					
297	30/05/22	18:00:00	18.985					
298	30/05/22	19:00:00	18.985					
299	30/05/22	20:00:00	19.056					
300	30/05/22	21:00:00	19.199					
301	30/05/22	22:00:00	19.151					
302	30/05/22	23:00:00	19.127					
303	31/05/22	00:00:00	19.080					
304	31/05/22	01:00:00	19.080					
305	31/05/22	02:00:00	18.985					
306	31/05/22	03:00:00	19.080					
307	31/05/22	04:00:00	19.103					
308	31/05/22	05:00:00	19.103					
309	31/05/22	06:00:00	19.199					
310	31/05/22	07:00:00	19.270					
311	31/05/22	08:00:00	19.103					
312	31/05/22	09:00:00	18.081					
313	31/05/22	10:00:00	17.986					
314	31/05/22	11:00:00	17.915					
315	31/05/22	12:00:00	17.605					
316	31/05/22	13:00:00	16.987					
317	31/05/22	14:00:00	17.296					
318	31/05/22	15:00:00	18.105					
319	31/05/22	16:00:00	17.391					
320	31/05/22	17:00:00	16.558					
321	31/05/22	18:00:00	16.392					
322	31/05/22	19:00:00	16.511					
323	31/05/22	20:00:00	16.296					
324	31/05/22	21:00:00	16.177					
325	31/05/22	22:00:00	16.177					
326	31/05/22	23:00:00	16.153					
327	01/06/22	00:00:00	16.296					
328	01/06/22	01:00:00	16.892					
329	01/06/22	02:00:00	16.511					
330	01/06/22	03:00:00	17.058					
331	01/06/22	04:00:00	17.177					
332	01/06/22	05:00:00	17.296					
333	01/06/22	06:00:00	17.368					
334	01/06/22	07:00:00	17.938					
335	01/06/22	08:00:00	18.224					
336	01/06/22	09:00:00	18.604					
337	01/06/22	10:00:00	18.771					
338	01/06/22	11:00:00	18.224					
339	01/06/22	12:00:00	18.343					
340	01/06/22	13:00:00	19.270					
341	01/06/22	14:00:00	18.343					
342	01/06/22	15:00:00	17.605					
343	01/06/22	16:00:00	17.748					
344	01/06/22	17:00:00	17.439					
345	01/06/22	18:00:00	17.701					
346	01/06/22	19:00:00	17.701					
347	01/06/22	20:00:00	16.749					
348	01/06/22	21:00:00	16.534					
349	01/06/22	22:00:00	16.892					
350	01/06/22	23:00:00	17.843					
351	02/06/22	00:00:00	16.963					
352	02/06/22	01:00:00	16.415					
353	02/06/22	02:00:00	17.296					
354	02/06/22	03:00:00	17.677					
355	02/06/22	04:00:00	17.653					
356	02/06/22	05:00:00	17.796					
357	02/06/22	06:00:00	18.295					
358	02/06/22	07:00:00	19.056					
359	02/06/22	08:00:00	19.484					
360	02/06/22	09:00:00	18.985					
361	02/06/22	10:00:00	18.033					
362	02/06/22	11:00:00	17.653					
363	02/06/22	12:00:00	18.105					
364	02/06/22	13:00:00	18.129					
365	02/06/22	14:00:00	18.628					
366	02/06/22	15:00:00	18.152					
367	02/06/22	16:00:00	16.963					
368	02/06/22	17:00:00	16.225					
369	02/06/22	18:00:00	16.320					
370	02/06/22	19:00:00	16.296					
371	02/06/22	20:00:00	16.034					
372	02/06/22	21:00:00	16.344					
373	02/06/22	22:00:00	16.820					
374	02/06/22	23:00:00	16.963					
375	03/06/22	00:00:00	16.820					
376	03/06/22	01:00:00	16.106					
377	03/06/22	02:00:00	15.819					
378	03/06/22	03:00:00	16.106					
379	03/06/22	04:00:00	16.320					
380	03/06/22	05:00:00	16.034					
381	03/06/22	06:00:00	16.034					
382	03/06/22	07:00:00	16.058					
383	03/06/22	08:00:00	16.106					
384	03/06/22	09:00:00	16.296					
385	03/06/22	10:00:00	17.106					
386	03/06/22	11:00:00	17.058					
387	03/06/22	12:00:00	16.820					
388	03/06/22	13:00:00	16.511					
389	03/06/22	14:00:00	16.939					
390	03/06/22	15:00:00	16.963					
391	03/06/22	16:00:00	16.963					
392	03/06/22	17:00:00	17.082					
393	03/06/22	18:00:00	16.606					
394	03/06/22	19:00:00	16.558					
395	03/06/22	20:00:00	16.296					
396	03/06/22	21:00:00	16.201					
397	03/06/22	22:00:00	16.558					
398	03/06/22	23:00:00	16.701					
399	04/06/22	00:00:00	16.796					
400	04/06/22	01:00:00	17.225					
401	04/06/22	02:00:00	17.011					
402	04/06/22	03:00:00	16.654					
403	04/06/22	04:00:00	17.034					
404	04/06/22	05:00:00	17.177					
405	04/06/22	06:00:00	17.011					
406	04/06/22	07:00:00	16.963					
407	04/06/22	08:00:00	16.796					
408	04/06/22	09:00:00	17.130					
409	04/06/22	10:00:00	17.344					
410	04/06/22	11:00:00	16.868					
411	04/06/22	12:00:00	16.773					
412	04/06/22	13:00:00	16.820					
413	04/06/22	14:00:00	16.701					
414	04/06/22	15:00:00	16.701					
415	04/06/22	16:00:00	16.606					
416	04/06/22	17:00:00	16.534					
417	04/06/22	18:00:00	16.654					
418	04/06/22	19:00:00	16.153					
419	04/06/22	20:00:00	16.439					
420	04/06/22	21:00:00	16.344					
421	04/06/22	22:00:00	16.534					
422	04/06/22	23:00:00	16.725					
423	05/06/22	00:00:00	17.558					
424	05/06/22	01:00:00	17.177					
425	05/06/22	02:00:00	17.463					
426	05/06/22	03:00:00	17.106					
427	05/06/22	04:00:00	16.677					
428	05/06/22	05:00:00	17.058					
429	05/06/22	06:00:00	16.701					
430	05/06/22	07:00:00	16.939					
431	05/06/22	08:00:00	17.177					
432	05/06/22	09:00:00	16.534					
433	05/06/22	10:00:00	16.153					
434	05/06/22	11:00:00	16.392					
435	05/06/22	12:00:00	16.773					
436	05/06/22	13:00:00	16.892					
437	05/06/22	14:00:00	16.963					
438	05/06/22	15:00:00	16.963					
439	05/06/22	16:00:00	16.654					
440	05/06/22	17:00:00	17.153					
441	05/06/22	18:00:00	16.296					
442	05/06/22	19:00:00	16.082					
443	05/06/22	20:00:00	15.939					
444	05/06/22	21:00:00	15.939					
445	05/06/22	22:00:00	16.058					
446	05/06/22	23:00:00	16.201					
447	06/06/22	00:00:00	16.320					
448	06/06/22	01:00:00	16.225					
449	06/06/22	02:00:00	16.368					
450	06/06/22	03:00:00	16.177					
451	06/06/22	04:00:00	16.225					
452	06/06/22	05:00:00	16.249					
453	06/06/22	06:00:00	16.153					
454	06/06/22	07:00:00	16.225					
455	06/06/22	08:00:00	16.487					
456	06/06/22	09:00:00	16.487					
457	06/06/22	10:00:00	16.344					
458	06/06/22	11:00:00	16.082					
459	06/06/22	12:00:00	16.082					
460	06/06/22	13:00:00	16.129					
461	06/06/22	14:00:00	16.225					
462	06/06/22	15:00:00	16.225					
463	06/06/22	16:00:00	16.058					
464	06/06/22	17:00:00	15.891					
465	06/06/22	18:00:00	16.010					
466	06/06/22	19:00:00	16.034					
467	06/06/22	20:00:00	16.058					
468	06/06/22	21:00:00	16.058					
469	06/06/22	22:00:00	16.153					
470	06/06/22	23:00:00	16.106					
471	07/06/22	00:00:00	16.487					
472	07/06/22	01:00:00	16.725					
473	07/06/22	02:00:00	16.153					
474	07/06/22	03:00:00	16.058					
475	07/06/22	04:00:00	16.201					
476	07/06/22	05:00:00	16.249					
477	07/06/22	06:00:00	16.177					
478	07/06/22	07:00:00	16.034					
479	07/06/22	08:00:00	16.249					
480	07/06/22	09:00:00	16.677					
481	07/06/22	10:00:00	16.392					
482	07/06/22	11:00:00	16.106					
483	07/06/22	12:00:00	16.034					
484	07/06/22	13:00:00	16.939					
485	07/06/22	14:00:00	16.987					
486	07/06/22	15:00:00	16.558					
487	07/06/22	16:00:00	16.392					
488	07/06/22	17:00:00	16.296					
489	07/06/22	18:00:00	16.177					
490	07/06/22	19:00:00	16.296					
491	07/06/22	20:00:00	16.296					
492	07/06/22	21:00:00	16.392					
493	07/06/22	22:00:00	16.320					
494	07/06/22	23:00:00	16.392					
495	08/06/22	00:00:00	16.368					
496	08/06/22	01:00:00	16.534					
497	08/06/22	02:00:00	16.534					
498	08/06/22	03:00:00	16.368					
499	08/06/22	04:00:00	16.201					
500	08/06/22	05:00:00	16.177					
501	08/06/22	06:00:00	16.534					
502	08/06/22	07:00:00	16.272					
503	08/06/22	08:00:00	15.796					
504	08/06/22	09:00:00	15.700					
505	08/06/22	10:00:00	15.629					
506	08/06/22	11:00:00	16.106					
507	08/06/22	12:00:00	16.415					
508	08/06/22	13:00:00	16.320					
509	08/06/22	14:00:00	16.225					
510	08/06/22	15:00:00	16.177					
511	08/06/22	16:00:00	16.129					
512	08/06/22	17:00:00	16.511					
513	08/06/22	18:00:00	16.725					
514	08/06/22	19:00:00	16.487					
515	08/06/22	20:00:00	16.558					
516	08/06/22	21:00:00	16.677					
517	08/06/22	22:00:00	16.773					
518	08/06/22	23:00:00	16.701					
519	09/06/22	00:00:00	16.725					
520	09/06/22	01:00:00	16.415					
521	09/06/22	02:00:00	16.392					
522	09/06/22	03:00:00	16.963					
523	09/06/22	04:00:00	16.749					
524	09/06/22	05:00:00	17.534					
525	09/06/22	06:00:00	17.153					
526	09/06/22	07:00:00	17.225					
527	09/06/22	08:00:00	16.773					
528	09/06/22	09:00:00	16.582					
529	09/06/22	10:00:00	16.773					
530	09/06/22	11:00:00	16.773					
531	09/06/22	12:00:00	16.463					
532	09/06/22	13:00:00	16.463					
533	09/06/22	14:00:00	16.582					
534	09/06/22	15:00:00	16.582					
535	09/06/22	16:00:00	16.534					
536	09/06/22	17:00:00	16.463					
537	09/06/22	18:00:00	16.320					
538	09/06/22	19:00:00	16.249					
539	09/06/22	20:00:00	15.939					
540	09/06/22	21:00:00	15.819					
541	09/06/22	22:00:00	15.724					
542	09/06/22	23:00:00	15.581					
543	10/06/22	00:00:00	15.652					
544	10/06/22	01:00:00	15.676					
545	10/06/22	02:00:00	15.796					
546	10/06/22	03:00:00	16.058					
547	10/06/22	04:00:00	16.225					
548	10/06/22	05:00:00	16.939					
549	10/06/22	06:00:00	16.701					
550	10/06/22	07:00:00	16.677					
551	10/06/22	08:00:00	17.249					
552	10/06/22	09:00:00	17.249					
553	10/06/22	10:00:00	16.701					
554	10/06/22	11:00:00	16.630					
555	10/06/22	12:00:00	16.630					
556	10/06/22	13:00:00	16.225					
557	10/06/22	14:00:00	15.915					
558	10/06/22	15:00:00	15.939					
559	10/06/22	16:00:00	15.724					
560	10/06/22	17:00:00	15.867					
561	10/06/22	18:00:00	16.106					
562	10/06/22	19:00:00	16.201					
563	10/06/22	20:00:00	15.867					
564	10/06/22	21:00:00	16.177					
565	10/06/22	22:00:00	16.153					
566	10/06/22	23:00:00	16.082					
567	11/06/22	00:00:00	15.867					
568	11/06/22	01:00:00	15.939					
569	11/06/22	02:00:00	16.511					
570	11/06/22	03:00:00	16.511					
571	11/06/22	04:00:00	16.415					
572	11/06/22	05:00:00	16.439					
573	11/06/22	06:00:00	16.487					
574	11/06/22	07:00:00	16.534					
575	11/06/22	08:00:00	16.225					
576	11/06/22	09:00:00	16.249					
577	11/06/22	10:00:00	16.392					
578	11/06/22	11:00:00	16.511					
579	11/06/22	12:00:00	16.654					
580	11/06/22	13:00:00	17.011					
581	11/06/22	14:00:00	16.820					
582	11/06/22	15:00:00	16.892					
583	11/06/22	16:00:00	16.892					
584	11/06/22	17:00:00	17.011					
585	11/06/22	18:00:00	17.415					
586	11/06/22	19:00:00	17.558					
587	11/06/22	20:00:00	17.272					
588	11/06/22	21:00:00	17.510					
589	11/06/22	22:00:00	17.510					
590	11/06/22	23:00:00	17.534					
591	12/06/22	00:00:00	17.272					
592	12/06/22	01:00:00	17.177					
593	12/06/22	02:00:00	17.225					
594	12/06/22	03:00:00	17.534					
595	12/06/22	04:00:00	17.296					
596	12/06/22	05:00:00	17.177					
597	12/06/22	06:00:00	17.034					
598	12/06/22	07:00:00	17.082					
599	12/06/22	08:00:00	17.177					
600	12/06/22	09:00:00	17.296					
601	12/06/22	10:00:00	17.320					
602	12/06/22	11:00:00	17.391					
603	12/06/22	12:00:00	17.510					
604	12/06/22	13:00:00	17.582					
605	12/06/22	14:00:00	17.605					
606	12/06/22	15:00:00	17.653					
607	12/06/22	16:00:00	17.677					
608	12/06/22	17:00:00	17.701					
609	12/06/22	18:00:00	17.748					
610	12/06/22	19:00:00	18.509					
611	12/06/22	20:00:00	18.485					
612	12/06/22	21:00:00	18.723					
613	12/06/22	22:00:00	18.985					
614	12/06/22	23:00:00	18.818					
615	13/06/22	00:00:00	18.557					
616	13/06/22	01:00:00	18.343					
617	13/06/22	02:00:00	18.699					
618	13/06/22	03:00:00	18.985					
619	13/06/22	04:00:00	19.056					
620	13/06/22	05:00:00	19.222					
621	13/06/22	06:00:00	18.343					
622	13/06/22	07:00:00	18.485					
623	13/06/22	08:00:00	18.319					
624	13/06/22	09:00:00	18.295					
625	13/06/22	10:00:00	18.129					
626	13/06/22	11:00:00	19.032					
627	13/06/22	12:00:00	18.937					
628	13/06/22	13:00:00	19.365					
629	13/06/22	14:00:00	18.533					
630	13/06/22	15:00:00	19.222					
631	13/06/22	16:00:00	19.722					
632	13/06/22	17:00:00	18.961					
633	13/06/22	18:00:00	18.557					
634	13/06/22	19:00:00	18.604					
635	13/06/22	20:00:00	18.675					
636	13/06/22	21:00:00	18.723					
637	13/06/22	22:00:00	17.796					
638	13/06/22	23:00:00	17.510					
639	14/06/22	00:00:00	17.272					
640	14/06/22	01:00:00	17.082					
641	14/06/22	02:00:00	17.391					
642	14/06/22	03:00:00	16.701					
643	14/06/22	04:00:00	16.677					
644	14/06/22	05:00:00	17.391					
645	14/06/22	06:00:00	16.963					
646	14/06/22	07:00:00	17.724					
647	14/06/22	08:00:00	17.106					
648	14/06/22	09:00:00	17.391					
649	14/06/22	10:00:00	17.344					
650	14/06/22	11:00:00	18.461					
651	14/06/22	12:00:00	18.985					
652	14/06/22	13:00:00	19.294					
653	14/06/22	14:00:00	19.080					
654	14/06/22	15:00:00	18.200					
655	14/06/22	16:00:00	18.390					
656	14/06/22	17:00:00	17.748					
657	14/06/22	18:00:00	17.463					
658	14/06/22	19:00:00	17.272					
659	14/06/22	20:00:00	17.058					
660	14/06/22	21:00:00	17.296					
661	14/06/22	22:00:00	17.320					
662	14/06/22	23:00:00	17.177					
663	15/06/22	00:00:00	17.320					
664	15/06/22	01:00:00	17.891					
665	15/06/22	02:00:00	18.057					
666	15/06/22	03:00:00	18.509					
667	15/06/22	04:00:00	18.533					
668	15/06/22	05:00:00	18.747					
669	15/06/22	06:00:00	18.794					
670	15/06/22	07:00:00	19.032					
671	15/06/22	08:00:00	19.056					
672	15/06/22	09:00:00	19.341					
673	15/06/22	10:00:00	18.557					
674	15/06/22	11:00:00	18.224					
675	15/06/22	12:00:00	18.010					
676	15/06/22	13:00:00	17.605					
677	15/06/22	14:00:00	17.582					
678	15/06/22	15:00:00	17.819					
679	15/06/22	16:00:00	17.748					
680	15/06/22	17:00:00	17.701					
681	15/06/22	18:00:00	17.796					
682	15/06/22	19:00:00	17.915					
683	15/06/22	20:00:00	17.225					
684	15/06/22	21:00:00	17.463					
685	15/06/22	22:00:00	19.341					
686	15/06/22	23:00:00	17.391					
687	16/06/22	00:00:00	18.485					
688	16/06/22	01:00:00	18.771					
689	16/06/22	02:00:00	18.533					
690	16/06/22	03:00:00	18.557					
691	16/06/22	04:00:00	17.463					
692	16/06/22	05:00:00	17.463					
693	16/06/22	06:00:00	17.082					
694	16/06/22	07:00:00	17.058					
695	16/06/22	08:00:00	17.439					
696	16/06/22	09:00:00	17.391					
697	16/06/22	10:00:00	17.106					
698	16/06/22	11:00:00	16.892					
699	16/06/22	12:00:00	17.344					
700	16/06/22	13:00:00	17.130					
701	16/06/22	14:00:00	17.272					
702	16/06/22	15:00:00	17.415					
703	16/06/22	16:00:00	17.558					
704	16/06/22	17:00:00	18.081					
705	16/06/22	18:00:00	18.461					
706	16/06/22	19:00:00	18.390					
707	16/06/22	20:00:00	17.819					
708	16/06/22	21:00:00	17.867					
709	16/06/22	22:00:00	17.724					
710	16/06/22	23:00:00	17.605					
