"N.º"	"Fecha"	"Tiempo, GMT+02:00"	"Temp, °C (LGR S/N: 20954381, SEN S/N: 20954381, LBL: Porros_5m_130722)"	"Acoplador separado (LGR S/N: 20954381, SEN S/N: 20954381)"	"Acoplador adjunto (LGR S/N: 20954381, SEN S/N: 20954381)"	"Host conectado (LGR S/N: 20954381, SEN S/N: 20954381)"	"Parado (LGR S/N: 20954381, SEN S/N: 20954381)"	"Final de archivo (LGR S/N: 20954381, SEN S/N: 20954381)"
248	23/07/22	23:00:00	27.727					
249	24/07/22	00:00:00	27.702					
250	24/07/22	01:00:00	27.751					
251	24/07/22	02:00:00	27.825					
252	24/07/22	03:00:00	27.702					
253	24/07/22	04:00:00	27.702					
254	24/07/22	05:00:00	27.875					
255	24/07/22	06:00:00	28.023					
256	24/07/22	07:00:00	27.974					
257	24/07/22	08:00:00	27.998					
258	24/07/22	09:00:00	27.998					
259	24/07/22	10:00:00	28.023					
260	24/07/22	11:00:00	28.023					
261	24/07/22	12:00:00	28.048					
262	24/07/22	13:00:00	28.295					
263	24/07/22	14:00:00	28.270					
264	24/07/22	15:00:00	28.320					
265	24/07/22	16:00:00	28.270					
266	24/07/22	17:00:00	28.147					
267	24/07/22	18:00:00	28.023					
268	24/07/22	19:00:00	27.998					
269	24/07/22	20:00:00	28.345					
270	24/07/22	21:00:00	28.345					
271	24/07/22	22:00:00	28.320					
272	24/07/22	23:00:00	28.270					
273	25/07/22	00:00:00	28.270					
274	25/07/22	01:00:00	28.419					
275	25/07/22	02:00:00	28.394					
276	25/07/22	03:00:00	28.320					
277	25/07/22	04:00:00	28.320					
278	25/07/22	05:00:00	28.295					
279	25/07/22	06:00:00	28.147					
280	25/07/22	07:00:00	28.171					
281	25/07/22	08:00:00	28.147					
282	25/07/22	09:00:00	28.295					
283	25/07/22	10:00:00	28.419					
284	25/07/22	11:00:00	28.419					
285	25/07/22	12:00:00	28.593					
286	25/07/22	13:00:00	28.568					
287	25/07/22	14:00:00	28.568					
288	25/07/22	15:00:00	28.543					
289	25/07/22	16:00:00	28.468					
290	25/07/22	17:00:00	28.468					
291	25/07/22	18:00:00	28.444					
292	25/07/22	19:00:00	28.369					
293	25/07/22	20:00:00	28.270					
294	25/07/22	21:00:00	28.295					
295	25/07/22	22:00:00	28.295					
296	25/07/22	23:00:00	28.320					
297	26/07/22	00:00:00	28.270					
298	26/07/22	01:00:00	28.221					
299	26/07/22	02:00:00	28.171					
300	26/07/22	03:00:00	28.072					
301	26/07/22	04:00:00	27.875					
302	26/07/22	05:00:00	27.998					
303	26/07/22	06:00:00	28.023					
304	26/07/22	07:00:00	27.014					
305	26/07/22	08:00:00	27.186					
306	26/07/22	09:00:00	26.989					
307	26/07/22	10:00:00	26.769					
308	26/07/22	11:00:00	26.744					
309	26/07/22	12:00:00	26.720					
310	26/07/22	13:00:00	26.646					
311	26/07/22	14:00:00	26.353					
312	26/07/22	15:00:00	26.182					
313	26/07/22	16:00:00	26.500					
314	26/07/22	17:00:00	26.573					
315	26/07/22	18:00:00	26.549					
316	26/07/22	19:00:00	26.598					
317	26/07/22	20:00:00	26.353					
318	26/07/22	21:00:00	26.256					
319	26/07/22	22:00:00	26.134					
320	26/07/22	23:00:00	26.158					
321	27/07/22	00:00:00	27.112					
322	27/07/22	01:00:00	27.235					
323	27/07/22	02:00:00	27.259					
324	27/07/22	03:00:00	27.530					
325	27/07/22	04:00:00	26.426					
326	27/07/22	05:00:00	26.500					
327	27/07/22	06:00:00	25.210					
328	27/07/22	07:00:00	25.162					
329	27/07/22	08:00:00	25.453					
330	27/07/22	09:00:00	25.914					
331	27/07/22	10:00:00	26.426					
332	27/07/22	11:00:00	26.622					
333	27/07/22	12:00:00	26.891					
334	27/07/22	13:00:00	26.842					
335	27/07/22	14:00:00	26.818					
336	27/07/22	15:00:00	26.720					
337	27/07/22	16:00:00	26.720					
338	27/07/22	17:00:00	26.622					
339	27/07/22	18:00:00	26.720					
340	27/07/22	19:00:00	26.867					
341	27/07/22	20:00:00	26.867					
342	27/07/22	21:00:00	26.793					
343	27/07/22	22:00:00	26.793					
344	27/07/22	23:00:00	26.744					
345	28/07/22	00:00:00	26.916					
346	28/07/22	01:00:00	26.916					
347	28/07/22	02:00:00	26.916					
348	28/07/22	03:00:00	26.989					
349	28/07/22	04:00:00	27.014					
350	28/07/22	05:00:00	26.916					
351	28/07/22	06:00:00	26.940					
352	28/07/22	07:00:00	27.087					
353	28/07/22	08:00:00	27.112					
354	28/07/22	09:00:00	27.014					
355	28/07/22	10:00:00	27.087					
356	28/07/22	11:00:00	27.186					
357	28/07/22	12:00:00	27.358					
358	28/07/22	13:00:00	27.481					
359	28/07/22	14:00:00	27.382					
360	28/07/22	15:00:00	27.431					
361	28/07/22	16:00:00	27.456					
362	28/07/22	17:00:00	27.431					
363	28/07/22	18:00:00	27.481					
364	28/07/22	19:00:00	27.382					
365	28/07/22	20:00:00	27.456					
366	28/07/22	21:00:00	27.456					
367	28/07/22	22:00:00	27.407					
368	28/07/22	23:00:00	27.358					
369	29/07/22	00:00:00	27.333					
370	29/07/22	01:00:00	27.579					
371	29/07/22	02:00:00	27.530					
372	29/07/22	03:00:00	27.505					
373	29/07/22	04:00:00	27.284					
374	29/07/22	05:00:00	27.284					
375	29/07/22	06:00:00	27.407					
376	29/07/22	07:00:00	27.382					
377	29/07/22	08:00:00	27.235					
378	29/07/22	09:00:00	27.308					
379	29/07/22	10:00:00	27.284					
380	29/07/22	11:00:00	27.431					
381	29/07/22	12:00:00	27.554					
382	29/07/22	13:00:00	27.579					
383	29/07/22	14:00:00	27.653					
384	29/07/22	15:00:00	27.653					
385	29/07/22	16:00:00	27.653					
386	29/07/22	17:00:00	27.727					
387	29/07/22	18:00:00	27.727					
388	29/07/22	19:00:00	27.702					
389	29/07/22	20:00:00	27.727					
390	29/07/22	21:00:00	27.628					
391	29/07/22	22:00:00	27.431					
392	29/07/22	23:00:00	27.382					
393	30/07/22	00:00:00	27.407					
394	30/07/22	01:00:00	27.530					
395	30/07/22	02:00:00	27.431					
396	30/07/22	03:00:00	27.382					
397	30/07/22	04:00:00	27.358					
398	30/07/22	05:00:00	27.431					
399	30/07/22	06:00:00	27.333					
400	30/07/22	07:00:00	27.333					
401	30/07/22	08:00:00	27.382					
402	30/07/22	09:00:00	27.382					
403	30/07/22	10:00:00	27.382					
404	30/07/22	11:00:00	27.407					
405	30/07/22	12:00:00	27.481					
406	30/07/22	13:00:00	27.554					
407	30/07/22	14:00:00	27.382					
408	30/07/22	15:00:00	27.308					
409	30/07/22	16:00:00	27.505					
410	30/07/22	17:00:00	26.916					
411	30/07/22	18:00:00	27.407					
412	30/07/22	19:00:00	27.481					
413	30/07/22	20:00:00	27.456					
414	30/07/22	21:00:00	27.456					
415	30/07/22	22:00:00	27.554					
416	30/07/22	23:00:00	27.579					
417	31/07/22	00:00:00	27.604					
418	31/07/22	01:00:00	27.579					
419	31/07/22	02:00:00	27.579					
420	31/07/22	03:00:00	27.579					
421	31/07/22	04:00:00	27.554					
422	31/07/22	05:00:00	27.554					
423	31/07/22	06:00:00	27.554					
424	31/07/22	07:00:00	27.554					
425	31/07/22	08:00:00	27.554					
426	31/07/22	09:00:00	27.579					
427	31/07/22	10:00:00	27.653					
428	31/07/22	11:00:00	27.776					
429	31/07/22	12:00:00	27.899					
430	31/07/22	13:00:00	27.949					
431	31/07/22	14:00:00	27.899					
432	31/07/22	15:00:00	27.924					
433	31/07/22	16:00:00	27.850					
434	31/07/22	17:00:00	27.776					
435	31/07/22	18:00:00	27.727					
436	31/07/22	19:00:00	27.727					
437	31/07/22	20:00:00	27.628					
438	31/07/22	21:00:00	27.677					
439	31/07/22	22:00:00	27.653					
440	31/07/22	23:00:00	27.702					
441	01/08/22	00:00:00	27.702					
442	01/08/22	01:00:00	27.727					
443	01/08/22	02:00:00	27.751					
444	01/08/22	03:00:00	27.751					
445	01/08/22	04:00:00	27.628					
446	01/08/22	05:00:00	27.677					
447	01/08/22	06:00:00	27.751					
448	01/08/22	07:00:00	27.554					
449	01/08/22	08:00:00	27.628					
450	01/08/22	09:00:00	27.530					
451	01/08/22	10:00:00	27.579					
452	01/08/22	11:00:00	27.677					
453	01/08/22	12:00:00	27.801					
454	01/08/22	13:00:00	27.875					
455	01/08/22	14:00:00	27.875					
456	01/08/22	15:00:00	27.949					
457	01/08/22	16:00:00	27.924					
458	01/08/22	17:00:00	27.850					
459	01/08/22	18:00:00	27.875					
460	01/08/22	19:00:00	27.949					
461	01/08/22	20:00:00	27.899					
462	01/08/22	21:00:00	27.924					
463	01/08/22	22:00:00	27.974					
464	01/08/22	23:00:00	27.875					
465	02/08/22	00:00:00	27.801					
466	02/08/22	01:00:00	27.801					
467	02/08/22	02:00:00	27.825					
468	02/08/22	03:00:00	27.850					
469	02/08/22	04:00:00	27.850					
470	02/08/22	05:00:00	27.850					
471	02/08/22	06:00:00	27.825					
472	02/08/22	07:00:00	27.850					
473	02/08/22	08:00:00	27.850					
474	02/08/22	09:00:00	27.850					
475	02/08/22	10:00:00	27.850					
476	02/08/22	11:00:00	28.048					
477	02/08/22	12:00:00	28.221					
478	02/08/22	13:00:00	28.147					
479	02/08/22	14:00:00	28.072					
480	02/08/22	15:00:00	28.097					
481	02/08/22	16:00:00	27.924					
482	02/08/22	17:00:00	27.899					
483	02/08/22	18:00:00	27.899					
484	02/08/22	19:00:00	27.875					
485	02/08/22	20:00:00	27.850					
486	02/08/22	21:00:00	27.850					
487	02/08/22	22:00:00	28.023					
488	02/08/22	23:00:00	28.072					
489	03/08/22	00:00:00	28.072					
490	03/08/22	01:00:00	28.023					
491	03/08/22	02:00:00	27.974					
492	03/08/22	03:00:00	27.998					
493	03/08/22	04:00:00	27.974					
494	03/08/22	05:00:00	27.974					
495	03/08/22	06:00:00	27.949					
496	03/08/22	07:00:00	27.875					
497	03/08/22	08:00:00	27.899					
498	03/08/22	09:00:00	27.924					
499	03/08/22	10:00:00	27.998					
500	03/08/22	11:00:00	28.097					
501	03/08/22	12:00:00	28.221					
502	03/08/22	13:00:00	27.998					
503	03/08/22	14:00:00	28.171					
504	03/08/22	15:00:00	28.270					
505	03/08/22	16:00:00	28.245					
506	03/08/22	17:00:00	28.270					
507	03/08/22	18:00:00	28.147					
508	03/08/22	19:00:00	28.097					
509	03/08/22	20:00:00	28.072					
510	03/08/22	21:00:00	28.171					
511	03/08/22	22:00:00	28.097					
512	03/08/22	23:00:00	27.850					
513	04/08/22	00:00:00	28.072					
514	04/08/22	01:00:00	28.097					
515	04/08/22	02:00:00	28.221					
516	04/08/22	03:00:00	28.221					
517	04/08/22	04:00:00	28.171					
518	04/08/22	05:00:00	28.147					
519	04/08/22	06:00:00	28.122					
520	04/08/22	07:00:00	27.924					
521	04/08/22	08:00:00	28.122					
522	04/08/22	09:00:00	28.295					
523	04/08/22	10:00:00	28.270					
524	04/08/22	11:00:00	28.245					
525	04/08/22	12:00:00	28.245					
526	04/08/22	13:00:00	28.320					
527	04/08/22	14:00:00	28.320					
528	04/08/22	15:00:00	28.444					
529	04/08/22	16:00:00	28.493					
530	04/08/22	17:00:00	28.394					
531	04/08/22	18:00:00	28.245					
532	04/08/22	19:00:00	28.171					
533	04/08/22	20:00:00	28.122					
534	04/08/22	21:00:00	28.295					
535	04/08/22	22:00:00	28.345					
536	04/08/22	23:00:00	28.320					
537	05/08/22	00:00:00	28.245					
538	05/08/22	01:00:00	28.196					
539	05/08/22	02:00:00	28.171					
540	05/08/22	03:00:00	28.147					
541	05/08/22	04:00:00	28.097					
542	05/08/22	05:00:00	28.048					
543	05/08/22	06:00:00	28.023					
544	05/08/22	07:00:00	28.048					
545	05/08/22	08:00:00	27.899					
546	05/08/22	09:00:00	27.727					
547	05/08/22	10:00:00	28.023					
548	05/08/22	11:00:00	28.369					
549	05/08/22	12:00:00	28.617					
550	05/08/22	13:00:00	28.717					
551	05/08/22	14:00:00	28.667					
552	05/08/22	15:00:00	28.543					
553	05/08/22	16:00:00	28.320					
554	05/08/22	17:00:00	28.221					
555	05/08/22	18:00:00	27.924					
556	05/08/22	19:00:00	28.147					
557	05/08/22	20:00:00	28.147					
558	05/08/22	21:00:00	27.949					
559	05/08/22	22:00:00	28.023					
560	05/08/22	23:00:00	27.998					
561	06/08/22	00:00:00	28.072					
562	06/08/22	01:00:00	28.072					
563	06/08/22	02:00:00	28.072					
564	06/08/22	03:00:00	28.048					
565	06/08/22	04:00:00	27.974					
566	06/08/22	05:00:00	27.974					
567	06/08/22	06:00:00	27.974					
568	06/08/22	07:00:00	27.949					
569	06/08/22	08:00:00	27.974					
570	06/08/22	09:00:00	27.974					
571	06/08/22	10:00:00	28.023					
572	06/08/22	11:00:00	28.122					
573	06/08/22	12:00:00	28.295					
574	06/08/22	13:00:00	28.320					
575	06/08/22	14:00:00	28.245					
576	06/08/22	15:00:00	28.245					
577	06/08/22	16:00:00	28.221					
578	06/08/22	17:00:00	28.147					
579	06/08/22	18:00:00	28.097					
580	06/08/22	19:00:00	27.924					
581	06/08/22	20:00:00	28.048					
582	06/08/22	21:00:00	28.147					
583	06/08/22	22:00:00	28.072					
584	06/08/22	23:00:00	27.949					
585	07/08/22	00:00:00	28.023					
586	07/08/22	01:00:00	28.048					
587	07/08/22	02:00:00	28.097					
588	07/08/22	03:00:00	28.097					
589	07/08/22	04:00:00	28.072					
590	07/08/22	05:00:00	28.048					
591	07/08/22	06:00:00	28.048					
592	07/08/22	07:00:00	28.048					
593	07/08/22	08:00:00	28.048					
594	07/08/22	09:00:00	28.097					
595	07/08/22	10:00:00	28.122					
596	07/08/22	11:00:00	28.270					
597	07/08/22	12:00:00	28.369					
598	07/08/22	13:00:00	28.369					
599	07/08/22	14:00:00	28.345					
600	07/08/22	15:00:00	28.320					
601	07/08/22	16:00:00	28.270					
602	07/08/22	17:00:00	28.295					
603	07/08/22	18:00:00	28.369					
604	07/08/22	19:00:00	28.295					
605	07/08/22	20:00:00	28.320					
606	07/08/22	21:00:00	28.245					
607	07/08/22	22:00:00	28.320					
608	07/08/22	23:00:00	28.320					
609	08/08/22	00:00:00	28.419					
610	08/08/22	01:00:00	28.419					
611	08/08/22	02:00:00	28.369					
612	08/08/22	03:00:00	28.345					
613	08/08/22	04:00:00	28.345					
614	08/08/22	05:00:00	28.270					
615	08/08/22	06:00:00	28.295					
616	08/08/22	07:00:00	28.221					
617	08/08/22	08:00:00	28.196					
618	08/08/22	09:00:00	28.221					
619	08/08/22	10:00:00	28.245					
620	08/08/22	11:00:00	28.419					
621	08/08/22	12:00:00	28.617					
622	08/08/22	13:00:00	28.593					
623	08/08/22	14:00:00	28.593					
624	08/08/22	15:00:00	28.617					
625	08/08/22	16:00:00	28.543					
626	08/08/22	17:00:00	28.468					
627	08/08/22	18:00:00	28.444					
628	08/08/22	19:00:00	28.394					
629	08/08/22	20:00:00	28.394					
630	08/08/22	21:00:00	28.345					
631	08/08/22	22:00:00	28.345					
632	08/08/22	23:00:00	28.816					
633	09/08/22	00:00:00	28.841					
634	09/08/22	01:00:00	28.916					
635	09/08/22	02:00:00	28.916					
636	09/08/22	03:00:00	28.816					
637	09/08/22	04:00:00	28.593					
638	09/08/22	05:00:00	28.345					
639	09/08/22	06:00:00	28.345					
640	09/08/22	07:00:00	28.493					
641	09/08/22	08:00:00	28.518					
642	09/08/22	09:00:00	28.543					
643	09/08/22	10:00:00	28.642					
644	09/08/22	11:00:00	28.791					
645	09/08/22	12:00:00	28.891					
646	09/08/22	13:00:00	29.065					
647	09/08/22	14:00:00	28.617					
648	09/08/22	15:00:00	28.692					
649	09/08/22	16:00:00	28.642					
650	09/08/22	17:00:00	28.667					
651	09/08/22	18:00:00	28.568					
652	09/08/22	19:00:00	29.015					
653	09/08/22	20:00:00	28.941					
654	09/08/22	21:00:00	28.791					
655	09/08/22	22:00:00	28.642					
656	09/08/22	23:00:00	28.493					
657	10/08/22	00:00:00	28.444					
658	10/08/22	01:00:00	28.543					
659	10/08/22	02:00:00	28.617					
660	10/08/22	03:00:00	28.642					
661	10/08/22	04:00:00	28.642					
662	10/08/22	05:00:00	28.419					
663	10/08/22	06:00:00	28.468					
664	10/08/22	07:00:00	28.468					
665	10/08/22	08:00:00	28.493					
666	10/08/22	09:00:00	28.518					
667	10/08/22	10:00:00	28.617					
668	10/08/22	11:00:00	28.891					
669	10/08/22	12:00:00	28.891					
670	10/08/22	13:00:00	28.990					
671	10/08/22	14:00:00	28.965					
672	10/08/22	15:00:00	29.090					
673	10/08/22	16:00:00	28.990					
674	10/08/22	17:00:00	28.965					
675	10/08/22	18:00:00	28.692					
676	10/08/22	19:00:00	28.617					
677	10/08/22	20:00:00	28.642					
678	10/08/22	21:00:00	28.692					
679	10/08/22	22:00:00	28.667					
680	10/08/22	23:00:00	28.593					
681	11/08/22	00:00:00	28.568					
682	11/08/22	01:00:00	28.568					
683	11/08/22	02:00:00	28.593					
684	11/08/22	03:00:00	28.568					
685	11/08/22	04:00:00	28.568					
686	11/08/22	05:00:00	28.543					
687	11/08/22	06:00:00	28.518					
688	11/08/22	07:00:00	28.518					
689	11/08/22	08:00:00	28.543					
690	11/08/22	09:00:00	28.568					
691	11/08/22	10:00:00	28.642					
692	11/08/22	11:00:00	28.841					
693	11/08/22	12:00:00	29.015					
694	11/08/22	13:00:00	29.065					
695	11/08/22	14:00:00	29.040					
696	11/08/22	15:00:00	28.916					
697	11/08/22	16:00:00	28.791					
698	11/08/22	17:00:00	28.766					
699	11/08/22	18:00:00	28.742					
700	11/08/22	19:00:00	28.791					
701	11/08/22	20:00:00	28.766					
702	11/08/22	21:00:00	28.742					
703	11/08/22	22:00:00	28.692					
704	11/08/22	23:00:00	28.667					
705	12/08/22	00:00:00	28.593					
706	12/08/22	01:00:00	28.593					
707	12/08/22	02:00:00	28.568					
708	12/08/22	03:00:00	28.568					
709	12/08/22	04:00:00	28.568					
710	12/08/22	05:00:00	28.568					
