"N.º"	"Fecha"	"Tiempo, GMT+02:00"	"Temp, °C (LGR S/N: 20954372, SEN S/N: 20954372, LBL: Aire_15m_090822)"	"Acoplador separado (LGR S/N: 20954372, SEN S/N: 20954372)"	"Acoplador adjunto (LGR S/N: 20954372, SEN S/N: 20954372)"	"Host conectado (LGR S/N: 20954372, SEN S/N: 20954372)"	"Parado (LGR S/N: 20954372, SEN S/N: 20954372)"	"Final de archivo (LGR S/N: 20954372, SEN S/N: 20954372)"
123	14/08/22	13:00:00	27.259					
124	14/08/22	14:00:00	27.579					
125	14/08/22	15:00:00	27.382					
126	14/08/22	16:00:00	27.431					
127	14/08/22	17:00:00	26.598					
128	14/08/22	18:00:00	27.505					
129	14/08/22	19:00:00	27.407					
130	14/08/22	20:00:00	27.653					
131	14/08/22	21:00:00	28.171					
132	14/08/22	22:00:00	28.394					
133	14/08/22	23:00:00	28.369					
134	15/08/22	00:00:00	28.518					
135	15/08/22	01:00:00	28.617					
136	15/08/22	02:00:00	28.023					
137	15/08/22	03:00:00	28.593					
138	15/08/22	04:00:00	28.816					
139	15/08/22	05:00:00	28.122					
140	15/08/22	06:00:00	27.825					
141	15/08/22	07:00:00	25.477					
142	15/08/22	08:00:00	26.989					
143	15/08/22	09:00:00	27.358					
144	15/08/22	10:00:00	27.628					
145	15/08/22	11:00:00	27.259					
146	15/08/22	12:00:00	28.295					
147	15/08/22	13:00:00	27.554					
148	15/08/22	14:00:00	28.419					
149	15/08/22	15:00:00	27.949					
150	15/08/22	16:00:00	27.776					
151	15/08/22	17:00:00	27.899					
152	15/08/22	18:00:00	28.295					
153	15/08/22	19:00:00	25.695					
154	15/08/22	20:00:00	25.987					
155	15/08/22	21:00:00	28.147					
156	15/08/22	22:00:00	28.617					
157	15/08/22	23:00:00	28.692					
158	16/08/22	00:00:00	28.419					
159	16/08/22	01:00:00	28.766					
160	16/08/22	02:00:00	28.916					
161	16/08/22	03:00:00	28.891					
162	16/08/22	04:00:00	28.816					
163	16/08/22	05:00:00	28.791					
164	16/08/22	06:00:00	28.072					
165	16/08/22	07:00:00	27.727					
166	16/08/22	08:00:00	28.295					
167	16/08/22	09:00:00	28.692					
168	16/08/22	10:00:00	28.816					
169	16/08/22	11:00:00	28.766					
170	16/08/22	12:00:00	28.742					
171	16/08/22	13:00:00	28.593					
172	16/08/22	14:00:00	28.221					
173	16/08/22	15:00:00	28.916					
174	16/08/22	16:00:00	29.165					
175	16/08/22	17:00:00	28.965					
176	16/08/22	18:00:00	28.816					
177	16/08/22	19:00:00	27.210					
178	16/08/22	20:00:00	27.038					
179	16/08/22	21:00:00	24.992					
180	16/08/22	22:00:00	23.064					
181	16/08/22	23:00:00	23.280					
182	17/08/22	00:00:00	23.497					
183	17/08/22	01:00:00	25.113					
184	17/08/22	02:00:00	26.353					
185	17/08/22	03:00:00	26.158					
186	17/08/22	04:00:00	26.842					
187	17/08/22	05:00:00	27.333					
188	17/08/22	06:00:00	24.895					
189	17/08/22	07:00:00	25.283					
190	17/08/22	08:00:00	24.412					
191	17/08/22	09:00:00	25.598					
192	17/08/22	10:00:00	26.769					
193	17/08/22	11:00:00	27.038					
194	17/08/22	12:00:00	28.097					
195	17/08/22	13:00:00	25.671					
196	17/08/22	14:00:00	25.890					
197	17/08/22	15:00:00	28.444					
198	17/08/22	16:00:00	28.245					
199	17/08/22	17:00:00	28.468					
200	17/08/22	18:00:00	28.642					
201	17/08/22	19:00:00	28.891					
202	17/08/22	20:00:00	29.015					
203	17/08/22	21:00:00	29.040					
204	17/08/22	22:00:00	28.941					
205	17/08/22	23:00:00	27.382					
206	18/08/22	00:00:00	24.895					
207	18/08/22	01:00:00	24.847					
208	18/08/22	02:00:00	24.315					
209	18/08/22	03:00:00	25.089					
210	18/08/22	04:00:00	25.525					
211	18/08/22	05:00:00	25.963					
212	18/08/22	06:00:00	25.355					
213	18/08/22	07:00:00	25.671					
214	18/08/22	08:00:00	26.256					
215	18/08/22	09:00:00	26.451					
216	18/08/22	10:00:00	26.524					
217	18/08/22	11:00:00	26.500					
218	18/08/22	12:00:00	26.695					
219	18/08/22	13:00:00	26.940					
220	18/08/22	14:00:00	27.063					
221	18/08/22	15:00:00	27.136					
222	18/08/22	16:00:00	27.136					
223	18/08/22	17:00:00	27.456					
224	18/08/22	18:00:00	26.989					
225	18/08/22	19:00:00	27.308					
226	18/08/22	20:00:00	27.210					
227	18/08/22	21:00:00	27.235					
228	18/08/22	22:00:00	26.916					
229	18/08/22	23:00:00	27.751					
230	19/08/22	00:00:00	27.899					
231	19/08/22	01:00:00	28.097					
232	19/08/22	02:00:00	28.072					
233	19/08/22	03:00:00	28.048					
234	19/08/22	04:00:00	27.998					
235	19/08/22	05:00:00	27.998					
236	19/08/22	06:00:00	27.998					
237	19/08/22	07:00:00	28.048					
238	19/08/22	08:00:00	27.776					
239	19/08/22	09:00:00	27.998					
240	19/08/22	10:00:00	27.949					
241	19/08/22	11:00:00	27.949					
242	19/08/22	12:00:00	27.998					
243	19/08/22	13:00:00	28.048					
244	19/08/22	14:00:00	27.481					
245	19/08/22	15:00:00	28.048					
246	19/08/22	16:00:00	27.998					
247	19/08/22	17:00:00	28.171					
248	19/08/22	18:00:00	28.270					
249	19/08/22	19:00:00	28.270					
250	19/08/22	20:00:00	26.426					
251	19/08/22	21:00:00	27.998					
252	19/08/22	22:00:00	28.072					
253	19/08/22	23:00:00	28.048					
254	20/08/22	00:00:00	28.097					
255	20/08/22	01:00:00	28.023					
256	20/08/22	02:00:00	28.072					
257	20/08/22	03:00:00	27.702					
258	20/08/22	04:00:00	27.014					
259	20/08/22	05:00:00	27.727					
260	20/08/22	06:00:00	27.825					
261	20/08/22	07:00:00	27.949					
262	20/08/22	08:00:00	27.949					
263	20/08/22	09:00:00	27.653					
264	20/08/22	10:00:00	27.358					
265	20/08/22	11:00:00	27.899					
266	20/08/22	12:00:00	28.023					
267	20/08/22	13:00:00	28.122					
268	20/08/22	14:00:00	28.245					
269	20/08/22	15:00:00	28.270					
270	20/08/22	16:00:00	28.221					
271	20/08/22	17:00:00	28.196					
272	20/08/22	18:00:00	28.171					
273	20/08/22	19:00:00	28.122					
274	20/08/22	20:00:00	28.097					
275	20/08/22	21:00:00	28.097					
276	20/08/22	22:00:00	28.097					
277	20/08/22	23:00:00	28.072					
278	21/08/22	00:00:00	27.949					
279	21/08/22	01:00:00	27.998					
280	21/08/22	02:00:00	28.023					
281	21/08/22	03:00:00	27.998					
282	21/08/22	04:00:00	27.949					
283	21/08/22	05:00:00	27.604					
284	21/08/22	06:00:00	27.604					
285	21/08/22	07:00:00	26.353					
286	21/08/22	08:00:00	26.475					
287	21/08/22	09:00:00	26.598					
288	21/08/22	10:00:00	27.431					
289	21/08/22	11:00:00	26.867					
290	21/08/22	12:00:00	26.744					
291	21/08/22	13:00:00	27.850					
292	21/08/22	14:00:00	27.850					
293	21/08/22	15:00:00	27.949					
294	21/08/22	16:00:00	27.974					
295	21/08/22	17:00:00	28.072					
296	21/08/22	18:00:00	27.974					
297	21/08/22	19:00:00	27.505					
298	21/08/22	20:00:00	27.974					
299	21/08/22	21:00:00	28.048					
300	21/08/22	22:00:00	28.072					
301	21/08/22	23:00:00	28.097					
302	22/08/22	00:00:00	28.097					
303	22/08/22	01:00:00	28.072					
304	22/08/22	02:00:00	28.048					
305	22/08/22	03:00:00	27.974					
306	22/08/22	04:00:00	27.949					
307	22/08/22	05:00:00	27.998					
308	22/08/22	06:00:00	27.974					
309	22/08/22	07:00:00	27.949					
310	22/08/22	08:00:00	27.628					
311	22/08/22	09:00:00	27.431					
312	22/08/22	10:00:00	26.989					
313	22/08/22	11:00:00	27.530					
314	22/08/22	12:00:00	27.776					
315	22/08/22	13:00:00	27.825					
316	22/08/22	14:00:00	27.875					
317	22/08/22	15:00:00	27.899					
318	22/08/22	16:00:00	27.924					
319	22/08/22	17:00:00	27.850					
320	22/08/22	18:00:00	27.899					
321	22/08/22	19:00:00	27.825					
322	22/08/22	20:00:00	27.776					
323	22/08/22	21:00:00	27.776					
324	22/08/22	22:00:00	27.776					
325	22/08/22	23:00:00	27.924					
326	23/08/22	00:00:00	27.751					
327	23/08/22	01:00:00	27.899					
328	23/08/22	02:00:00	27.899					
329	23/08/22	03:00:00	27.751					
330	23/08/22	04:00:00	27.702					
331	23/08/22	05:00:00	27.751					
332	23/08/22	06:00:00	27.751					
333	23/08/22	07:00:00	27.776					
334	23/08/22	08:00:00	27.776					
335	23/08/22	09:00:00	27.751					
336	23/08/22	10:00:00	27.776					
337	23/08/22	11:00:00	27.825					
338	23/08/22	12:00:00	27.899					
339	23/08/22	13:00:00	27.850					
340	23/08/22	14:00:00	27.875					
341	23/08/22	15:00:00	27.899					
342	23/08/22	16:00:00	27.924					
343	23/08/22	17:00:00	28.048					
344	23/08/22	18:00:00	27.974					
345	23/08/22	19:00:00	27.974					
346	23/08/22	20:00:00	27.949					
347	23/08/22	21:00:00	27.924					
348	23/08/22	22:00:00	27.924					
349	23/08/22	23:00:00	27.974					
350	24/08/22	00:00:00	27.974					
351	24/08/22	01:00:00	27.924					
352	24/08/22	02:00:00	27.974					
353	24/08/22	03:00:00	27.974					
354	24/08/22	04:00:00	27.949					
355	24/08/22	05:00:00	27.949					
356	24/08/22	06:00:00	27.949					
357	24/08/22	07:00:00	27.924					
358	24/08/22	08:00:00	27.875					
359	24/08/22	09:00:00	27.899					
360	24/08/22	10:00:00	27.924					
361	24/08/22	11:00:00	27.850					
362	24/08/22	12:00:00	27.924					
363	24/08/22	13:00:00	27.974					
364	24/08/22	14:00:00	28.072					
365	24/08/22	15:00:00	27.998					
366	24/08/22	16:00:00	27.998					
367	24/08/22	17:00:00	27.825					
368	24/08/22	18:00:00	27.924					
369	24/08/22	19:00:00	27.924					
370	24/08/22	20:00:00	27.899					
371	24/08/22	21:00:00	27.974					
372	24/08/22	22:00:00	28.072					
373	24/08/22	23:00:00	28.171					
374	25/08/22	00:00:00	27.974					
375	25/08/22	01:00:00	28.097					
376	25/08/22	02:00:00	28.171					
377	25/08/22	03:00:00	28.072					
378	25/08/22	04:00:00	28.072					
379	25/08/22	05:00:00	28.171					
380	25/08/22	06:00:00	28.196					
381	25/08/22	07:00:00	28.171					
382	25/08/22	08:00:00	28.171					
383	25/08/22	09:00:00	28.171					
384	25/08/22	10:00:00	28.196					
385	25/08/22	11:00:00	28.196					
386	25/08/22	12:00:00	28.171					
387	25/08/22	13:00:00	28.196					
388	25/08/22	14:00:00	28.345					
389	25/08/22	15:00:00	28.320					
390	25/08/22	16:00:00	28.295					
391	25/08/22	17:00:00	28.493					
392	25/08/22	18:00:00	28.369					
393	25/08/22	19:00:00	28.345					
394	25/08/22	20:00:00	28.245					
395	25/08/22	21:00:00	28.295					
396	25/08/22	22:00:00	28.369					
397	25/08/22	23:00:00	28.518					
398	26/08/22	00:00:00	27.702					
399	26/08/22	01:00:00	27.801					
400	26/08/22	02:00:00	28.171					
401	26/08/22	03:00:00	27.751					
402	26/08/22	04:00:00	28.048					
403	26/08/22	05:00:00	28.221					
404	26/08/22	06:00:00	28.320					
405	26/08/22	07:00:00	28.320					
406	26/08/22	08:00:00	28.122					
407	26/08/22	09:00:00	28.320					
408	26/08/22	10:00:00	27.751					
409	26/08/22	11:00:00	28.023					
410	26/08/22	12:00:00	28.048					
411	26/08/22	13:00:00	28.221					
412	26/08/22	14:00:00	28.320					
413	26/08/22	15:00:00	28.320					
414	26/08/22	16:00:00	28.419					
415	26/08/22	17:00:00	28.345					
416	26/08/22	18:00:00	28.345					
417	26/08/22	19:00:00	28.320					
418	26/08/22	20:00:00	28.270					
419	26/08/22	21:00:00	28.245					
420	26/08/22	22:00:00	28.221					
421	26/08/22	23:00:00	28.221					
422	27/08/22	00:00:00	28.147					
423	27/08/22	01:00:00	28.122					
424	27/08/22	02:00:00	28.048					
425	27/08/22	03:00:00	28.171					
426	27/08/22	04:00:00	28.171					
427	27/08/22	05:00:00	28.147					
428	27/08/22	06:00:00	28.072					
429	27/08/22	07:00:00	28.097					
430	27/08/22	08:00:00	27.974					
431	27/08/22	09:00:00	28.072					
432	27/08/22	10:00:00	28.072					
433	27/08/22	11:00:00	27.924					
434	27/08/22	12:00:00	28.023					
435	27/08/22	13:00:00	28.048					
436	27/08/22	14:00:00	28.122					
437	27/08/22	15:00:00	28.072					
438	27/08/22	16:00:00	28.147					
439	27/08/22	17:00:00	28.171					
440	27/08/22	18:00:00	28.245					
441	27/08/22	19:00:00	28.221					
442	27/08/22	20:00:00	28.147					
443	27/08/22	21:00:00	28.122					
444	27/08/22	22:00:00	28.122					
445	27/08/22	23:00:00	28.122					
446	28/08/22	00:00:00	28.097					
447	28/08/22	01:00:00	28.023					
448	28/08/22	02:00:00	27.924					
449	28/08/22	03:00:00	27.998					
450	28/08/22	04:00:00	27.776					
451	28/08/22	05:00:00	27.924					
452	28/08/22	06:00:00	27.554					
453	28/08/22	07:00:00	27.850					
454	28/08/22	08:00:00	27.850					
455	28/08/22	09:00:00	27.998					
456	28/08/22	10:00:00	28.023					
457	28/08/22	11:00:00	28.072					
458	28/08/22	12:00:00	28.097					
459	28/08/22	13:00:00	28.072					
460	28/08/22	14:00:00	28.345					
461	28/08/22	15:00:00	28.345					
462	28/08/22	16:00:00	28.444					
463	28/08/22	17:00:00	28.345					
464	28/08/22	18:00:00	27.702					
465	28/08/22	19:00:00	27.751					
466	28/08/22	20:00:00	26.378					
467	28/08/22	21:00:00	27.112					
468	28/08/22	22:00:00	27.751					
469	28/08/22	23:00:00	27.998					
470	29/08/22	00:00:00	28.097					
471	29/08/22	01:00:00	28.097					
472	29/08/22	02:00:00	28.048					
473	29/08/22	03:00:00	27.875					
474	29/08/22	04:00:00	28.023					
475	29/08/22	05:00:00	28.023					
476	29/08/22	06:00:00	28.048					
477	29/08/22	07:00:00	28.122					
478	29/08/22	08:00:00	28.048					
479	29/08/22	09:00:00	27.974					
480	29/08/22	10:00:00	27.924					
481	29/08/22	11:00:00	28.147					
482	29/08/22	12:00:00	28.245					
483	29/08/22	13:00:00	28.221					
484	29/08/22	14:00:00	28.394					
485	29/08/22	15:00:00	26.598					
486	29/08/22	16:00:00	25.283					
487	29/08/22	17:00:00	28.171					
488	29/08/22	18:00:00	27.850					
489	29/08/22	19:00:00	28.196					
490	29/08/22	20:00:00	28.171					
491	29/08/22	21:00:00	28.171					
492	29/08/22	22:00:00	28.171					
493	29/08/22	23:00:00	28.122					
494	30/08/22	00:00:00	28.147					
495	30/08/22	01:00:00	28.147					
496	30/08/22	02:00:00	28.122					
497	30/08/22	03:00:00	28.147					
498	30/08/22	04:00:00	27.974					
499	30/08/22	05:00:00	27.850					
500	30/08/22	06:00:00	28.023					
501	30/08/22	07:00:00	27.949					
502	30/08/22	08:00:00	27.702					
503	30/08/22	09:00:00	27.308					
504	30/08/22	10:00:00	27.505					
505	30/08/22	11:00:00	28.023					
506	30/08/22	12:00:00	28.097					
507	30/08/22	13:00:00	28.171					
508	30/08/22	14:00:00	28.295					
509	30/08/22	15:00:00	28.320					
510	30/08/22	16:00:00	28.270					
511	30/08/22	17:00:00	28.419					
512	30/08/22	18:00:00	28.394					
513	30/08/22	19:00:00	28.345					
514	30/08/22	20:00:00	28.122					
515	30/08/22	21:00:00	28.171					
516	30/08/22	22:00:00	27.974					
517	30/08/22	23:00:00	28.122					
518	31/08/22	00:00:00	28.147					
519	31/08/22	01:00:00	28.048					
520	31/08/22	02:00:00	27.481					
521	31/08/22	03:00:00	26.818					
522	31/08/22	04:00:00	26.622					
523	31/08/22	05:00:00	27.161					
524	31/08/22	06:00:00	27.358					
525	31/08/22	07:00:00	27.702					
526	31/08/22	08:00:00	27.677					
527	31/08/22	09:00:00	27.751					
528	31/08/22	10:00:00	27.677					
529	31/08/22	11:00:00	27.677					
530	31/08/22	12:00:00	27.974					
531	31/08/22	13:00:00	28.122					
532	31/08/22	14:00:00	28.320					
533	31/08/22	15:00:00	27.899					
534	31/08/22	16:00:00	27.850					
535	31/08/22	17:00:00	28.221					
536	31/08/22	18:00:00	28.072					
537	31/08/22	19:00:00	27.998					
538	31/08/22	20:00:00	27.875					
539	31/08/22	21:00:00	26.182					
540	31/08/22	22:00:00	27.112					
541	31/08/22	23:00:00	27.554					
542	01/09/22	00:00:00	27.579					
543	01/09/22	01:00:00	27.677					
544	01/09/22	02:00:00	27.481					
545	01/09/22	03:00:00	27.481					
546	01/09/22	04:00:00	27.751					
547	01/09/22	05:00:00	27.751					
548	01/09/22	06:00:00	27.702					
549	01/09/22	07:00:00	27.899					
550	01/09/22	08:00:00	27.677					
551	01/09/22	09:00:00	27.604					
552	01/09/22	10:00:00	27.333					
553	01/09/22	11:00:00	27.850					
554	01/09/22	12:00:00	28.097					
555	01/09/22	13:00:00	28.072					
556	01/09/22	14:00:00	28.072					
557	01/09/22	15:00:00	28.171					
558	01/09/22	16:00:00	27.949					
559	01/09/22	17:00:00	27.998					
560	01/09/22	18:00:00	27.899					
561	01/09/22	19:00:00	27.850					
562	01/09/22	20:00:00	27.801					
563	01/09/22	21:00:00	27.850					
564	01/09/22	22:00:00	27.801					
565	01/09/22	23:00:00	28.048					
566	02/09/22	00:00:00	27.875					
567	02/09/22	01:00:00	28.270					
568	02/09/22	02:00:00	27.850					
569	02/09/22	03:00:00	27.998					
570	02/09/22	04:00:00	27.949					
571	02/09/22	05:00:00	27.924					
572	02/09/22	06:00:00	27.825					
573	02/09/22	07:00:00	24.074					
574	02/09/22	08:00:00	25.380					
575	02/09/22	09:00:00	25.428					
576	02/09/22	10:00:00	27.136					
577	02/09/22	11:00:00	27.628					
578	02/09/22	12:00:00	27.604					
579	02/09/22	13:00:00	27.727					
580	02/09/22	14:00:00	27.776					
581	02/09/22	15:00:00	27.949					
582	02/09/22	16:00:00	28.369					
583	02/09/22	17:00:00	28.320					
584	02/09/22	18:00:00	28.444					
585	02/09/22	19:00:00	28.221					
586	02/09/22	20:00:00	28.270					
587	02/09/22	21:00:00	27.899					
588	02/09/22	22:00:00	27.949					
589	02/09/22	23:00:00	27.751					
590	03/09/22	00:00:00	27.949					
591	03/09/22	01:00:00	27.899					
592	03/09/22	02:00:00	27.924					
593	03/09/22	03:00:00	27.850					
594	03/09/22	04:00:00	27.850					
595	03/09/22	05:00:00	27.825					
596	03/09/22	06:00:00	27.825					
597	03/09/22	07:00:00	27.899					
598	03/09/22	08:00:00	27.850					
599	03/09/22	09:00:00	27.604					
600	03/09/22	10:00:00	28.023					
601	03/09/22	11:00:00	28.122					
602	03/09/22	12:00:00	27.628					
603	03/09/22	13:00:00	27.702					
604	03/09/22	14:00:00	28.345					
605	03/09/22	15:00:00	28.518					
606	03/09/22	16:00:00	28.419					
607	03/09/22	17:00:00	28.320					
608	03/09/22	18:00:00	28.221					
609	03/09/22	19:00:00	27.998					
610	03/09/22	20:00:00	27.875					
611	03/09/22	21:00:00	27.333					
612	03/09/22	22:00:00	26.720					
613	03/09/22	23:00:00	26.965					
614	04/09/22	00:00:00	27.554					
615	04/09/22	01:00:00	27.653					
616	04/09/22	02:00:00	27.801					
617	04/09/22	03:00:00	27.949					
618	04/09/22	04:00:00	27.949					
619	04/09/22	05:00:00	27.875					
620	04/09/22	06:00:00	27.653					
621	04/09/22	07:00:00	27.776					
622	04/09/22	08:00:00	27.899					
623	04/09/22	09:00:00	27.899					
624	04/09/22	10:00:00	27.974					
625	04/09/22	11:00:00	27.998					
626	04/09/22	12:00:00	28.147					
627	04/09/22	13:00:00	28.345					
628	04/09/22	14:00:00	28.493					
629	04/09/22	15:00:00	28.543					
630	04/09/22	16:00:00	28.568					
631	04/09/22	17:00:00	28.468					
632	04/09/22	18:00:00	28.617					
633	04/09/22	19:00:00	28.593					
634	04/09/22	20:00:00	28.642					
635	04/09/22	21:00:00	28.468					
636	04/09/22	22:00:00	28.295					
637	04/09/22	23:00:00	28.444					
638	05/09/22	00:00:00	28.419					
639	05/09/22	01:00:00	28.419					
640	05/09/22	02:00:00	28.221					
641	05/09/22	03:00:00	28.295					
642	05/09/22	04:00:00	28.270					
643	05/09/22	05:00:00	28.320					
644	05/09/22	06:00:00	28.320					
645	05/09/22	07:00:00	28.320					
646	05/09/22	08:00:00	28.270					
647	05/09/22	09:00:00	27.505					
648	05/09/22	10:00:00	27.751					
649	05/09/22	11:00:00	27.825					
650	05/09/22	12:00:00	27.899					
651	05/09/22	13:00:00	27.998					
652	05/09/22	14:00:00	28.345					
653	05/09/22	15:00:00	28.593					
654	05/09/22	16:00:00	28.568					
655	05/09/22	17:00:00	28.568					
656	05/09/22	18:00:00	28.543					
657	05/09/22	19:00:00	28.270					
658	05/09/22	20:00:00	28.097					
659	05/09/22	21:00:00	28.023					
660	05/09/22	22:00:00	28.072					
661	05/09/22	23:00:00	27.998					
662	06/09/22	00:00:00	27.998					
663	06/09/22	01:00:00	27.998					
664	06/09/22	02:00:00	28.196					
665	06/09/22	03:00:00	28.221					
666	06/09/22	04:00:00	28.122					
667	06/09/22	05:00:00	28.048					
668	06/09/22	06:00:00	27.974					
669	06/09/22	07:00:00	28.023					
670	06/09/22	08:00:00	28.048					
671	06/09/22	09:00:00	28.097					
672	06/09/22	10:00:00	28.147					
673	06/09/22	11:00:00	28.221					
674	06/09/22	12:00:00	28.270					
675	06/09/22	13:00:00	28.270					
676	06/09/22	14:00:00	28.394					
677	06/09/22	15:00:00	28.468					
678	06/09/22	16:00:00	28.568					
679	06/09/22	17:00:00	28.543					
680	06/09/22	18:00:00	28.518					
681	06/09/22	19:00:00	28.444					
682	06/09/22	20:00:00	28.419					
683	06/09/22	21:00:00	28.394					
684	06/09/22	22:00:00	28.320					
685	06/09/22	23:00:00	28.270					
686	07/09/22	00:00:00	28.221					
687	07/09/22	01:00:00	27.825					
688	07/09/22	02:00:00	27.875					
689	07/09/22	03:00:00	28.097					
690	07/09/22	04:00:00	28.097					
691	07/09/22	05:00:00	28.023					
692	07/09/22	06:00:00	28.023					
693	07/09/22	07:00:00	27.284					
694	07/09/22	08:00:00	27.112					
695	07/09/22	09:00:00	27.333					
696	07/09/22	10:00:00	28.023					
697	07/09/22	11:00:00	28.122					
698	07/09/22	12:00:00	28.147					
699	07/09/22	13:00:00	28.270					
700	07/09/22	14:00:00	28.270					
701	07/09/22	15:00:00	28.295					
702	07/09/22	16:00:00	28.345					
703	07/09/22	17:00:00	28.295					
704	07/09/22	18:00:00	28.245					
705	07/09/22	19:00:00	28.245					
706	07/09/22	20:00:00	28.171					
707	07/09/22	21:00:00	28.171					
708	07/09/22	22:00:00	28.171					
709	07/09/22	23:00:00	27.407					
710	08/09/22	00:00:00	27.604					
