"N.º"	"Fecha"	"Tiempo, GMT+02:00"	"Temp, °C (LGR S/N: 20361913, SEN S/N: 20361913, LBL: Porros_10m)"	"Acoplador separado (LGR S/N: 20361913, SEN S/N: 20361913)"	"Acoplador adjunto (LGR S/N: 20361913, SEN S/N: 20361913)"	"Host conectado (LGR S/N: 20361913, SEN S/N: 20361913)"	"Parado (LGR S/N: 20361913, SEN S/N: 20361913)"	"Final de archivo (LGR S/N: 20361913, SEN S/N: 20361913)"
221	27/05/22	14:00:00	17.368					
222	27/05/22	15:00:00	17.629					
223	27/05/22	16:00:00	17.629					
224	27/05/22	17:00:00	17.653					
225	27/05/22	18:00:00	17.796					
226	27/05/22	19:00:00	17.677					
227	27/05/22	20:00:00	17.677					
228	27/05/22	21:00:00	17.724					
229	27/05/22	22:00:00	17.796					
230	27/05/22	23:00:00	17.819					
231	28/05/22	00:00:00	17.867					
232	28/05/22	01:00:00	17.891					
233	28/05/22	02:00:00	17.915					
234	28/05/22	03:00:00	17.891					
235	28/05/22	04:00:00	17.962					
236	28/05/22	05:00:00	17.915					
237	28/05/22	06:00:00	17.891					
238	28/05/22	07:00:00	17.891					
239	28/05/22	08:00:00	17.867					
240	28/05/22	09:00:00	17.867					
241	28/05/22	10:00:00	17.915					
242	28/05/22	11:00:00	17.962					
243	28/05/22	12:00:00	18.010					
244	28/05/22	13:00:00	18.057					
245	28/05/22	14:00:00	18.105					
246	28/05/22	15:00:00	18.033					
247	28/05/22	16:00:00	18.105					
248	28/05/22	17:00:00	18.057					
249	28/05/22	18:00:00	18.033					
250	28/05/22	19:00:00	18.057					
251	28/05/22	20:00:00	18.200					
252	28/05/22	21:00:00	18.224					
253	28/05/22	22:00:00	18.176					
254	28/05/22	23:00:00	18.343					
255	29/05/22	00:00:00	18.509					
256	29/05/22	01:00:00	18.509					
257	29/05/22	02:00:00	18.913					
258	29/05/22	03:00:00	19.056					
259	29/05/22	04:00:00	19.103					
260	29/05/22	05:00:00	18.604					
261	29/05/22	06:00:00	19.246					
262	29/05/22	07:00:00	18.961					
263	29/05/22	08:00:00	19.555					
264	29/05/22	09:00:00	19.341					
265	29/05/22	10:00:00	19.579					
266	29/05/22	11:00:00	19.532					
267	29/05/22	12:00:00	19.532					
268	29/05/22	13:00:00	19.722					
269	29/05/22	14:00:00	19.555					
270	29/05/22	15:00:00	19.032					
271	29/05/22	16:00:00	19.199					
272	29/05/22	17:00:00	19.008					
273	29/05/22	18:00:00	19.103					
274	29/05/22	19:00:00	18.985					
275	29/05/22	20:00:00	18.961					
276	29/05/22	21:00:00	19.103					
277	29/05/22	22:00:00	19.294					
278	29/05/22	23:00:00	19.413					
279	30/05/22	00:00:00	19.484					
280	30/05/22	01:00:00	19.413					
281	30/05/22	02:00:00	19.389					
282	30/05/22	03:00:00	19.484					
283	30/05/22	04:00:00	19.484					
284	30/05/22	05:00:00	19.008					
285	30/05/22	06:00:00	18.961					
286	30/05/22	07:00:00	18.913					
287	30/05/22	08:00:00	18.961					
288	30/05/22	09:00:00	19.246					
289	30/05/22	10:00:00	19.294					
290	30/05/22	11:00:00	19.175					
291	30/05/22	12:00:00	19.389					
292	30/05/22	13:00:00	19.460					
293	30/05/22	14:00:00	19.413					
294	30/05/22	15:00:00	19.294					
295	30/05/22	16:00:00	19.294					
296	30/05/22	17:00:00	19.270					
297	30/05/22	18:00:00	19.080					
298	30/05/22	19:00:00	19.056					
299	30/05/22	20:00:00	19.103					
300	30/05/22	21:00:00	19.199					
301	30/05/22	22:00:00	19.389					
302	30/05/22	23:00:00	19.651					
303	31/05/22	00:00:00	19.603					
304	31/05/22	01:00:00	19.460					
305	31/05/22	02:00:00	19.436					
306	31/05/22	03:00:00	19.270					
307	31/05/22	04:00:00	19.222					
308	31/05/22	05:00:00	19.270					
309	31/05/22	06:00:00	19.674					
310	31/05/22	07:00:00	19.460					
311	31/05/22	08:00:00	19.508					
312	31/05/22	09:00:00	19.294					
313	31/05/22	10:00:00	19.579					
314	31/05/22	11:00:00	19.555					
315	31/05/22	12:00:00	19.674					
316	31/05/22	13:00:00	19.722					
317	31/05/22	14:00:00	19.722					
318	31/05/22	15:00:00	19.865					
319	31/05/22	16:00:00	19.770					
320	31/05/22	17:00:00	19.746					
321	31/05/22	18:00:00	19.579					
322	31/05/22	19:00:00	19.817					
323	31/05/22	20:00:00	19.912					
324	31/05/22	21:00:00	19.912					
325	31/05/22	22:00:00	19.888					
326	31/05/22	23:00:00	19.817					
327	01/06/22	00:00:00	19.651					
328	01/06/22	01:00:00	19.722					
329	01/06/22	02:00:00	19.722					
330	01/06/22	03:00:00	19.770					
331	01/06/22	04:00:00	19.674					
332	01/06/22	05:00:00	19.579					
333	01/06/22	06:00:00	19.579					
334	01/06/22	07:00:00	19.603					
335	01/06/22	08:00:00	19.770					
336	01/06/22	09:00:00	19.888					
337	01/06/22	10:00:00	19.936					
338	01/06/22	11:00:00	19.984					
339	01/06/22	12:00:00	20.007					
340	01/06/22	13:00:00	20.126					
341	01/06/22	14:00:00	20.198					
342	01/06/22	15:00:00	20.055					
343	01/06/22	16:00:00	20.103					
344	01/06/22	17:00:00	19.888					
345	01/06/22	18:00:00	19.865					
346	01/06/22	19:00:00	19.817					
347	01/06/22	20:00:00	19.698					
348	01/06/22	21:00:00	19.770					
349	01/06/22	22:00:00	19.865					
350	01/06/22	23:00:00	20.269					
351	02/06/22	00:00:00	20.031					
352	02/06/22	01:00:00	19.722					
353	02/06/22	02:00:00	19.770					
354	02/06/22	03:00:00	19.770					
355	02/06/22	04:00:00	19.722					
356	02/06/22	05:00:00	19.817					
357	02/06/22	06:00:00	19.841					
358	02/06/22	07:00:00	19.817					
359	02/06/22	08:00:00	19.746					
360	02/06/22	09:00:00	19.841					
361	02/06/22	10:00:00	19.936					
362	02/06/22	11:00:00	20.055					
363	02/06/22	12:00:00	20.198					
364	02/06/22	13:00:00	20.103					
365	02/06/22	14:00:00	20.055					
366	02/06/22	15:00:00	20.007					
367	02/06/22	16:00:00	19.912					
368	02/06/22	17:00:00	19.912					
369	02/06/22	18:00:00	19.888					
370	02/06/22	19:00:00	19.722					
371	02/06/22	20:00:00	19.698					
372	02/06/22	21:00:00	19.651					
373	02/06/22	22:00:00	19.579					
374	02/06/22	23:00:00	19.579					
375	03/06/22	00:00:00	19.579					
376	03/06/22	01:00:00	19.532					
377	03/06/22	02:00:00	19.555					
378	03/06/22	03:00:00	19.579					
379	03/06/22	04:00:00	19.627					
380	03/06/22	05:00:00	19.722					
381	03/06/22	06:00:00	19.722					
382	03/06/22	07:00:00	19.770					
383	03/06/22	08:00:00	19.817					
384	03/06/22	09:00:00	19.793					
385	03/06/22	10:00:00	19.817					
386	03/06/22	11:00:00	19.817					
387	03/06/22	12:00:00	19.936					
388	03/06/22	13:00:00	19.865					
