"N.º"	"Fecha"	"Tiempo, GMT+01:00"	"Temp, °C (LGR S/N: 20364086, SEN S/N: 20364086, LBL: Aire_25m_Febrero_2021)"	"Acoplador separado (LGR S/N: 20364086, SEN S/N: 20364086)"	"Acoplador adjunto (LGR S/N: 20364086, SEN S/N: 20364086)"	"Host conectado (LGR S/N: 20364086, SEN S/N: 20364086)"	"Parado (LGR S/N: 20364086, SEN S/N: 20364086)"	"Final de archivo (LGR S/N: 20364086, SEN S/N: 20364086)"
865	12/03/21	14:00:00	14.457					
866	12/03/21	15:00:00	14.745					
867	12/03/21	16:00:00	14.721					
868	12/03/21	17:00:00	14.673					
869	12/03/21	18:00:00	14.625					
870	12/03/21	19:00:00	14.481					
871	12/03/21	20:00:00	14.385					
872	12/03/21	21:00:00	14.290					
873	12/03/21	22:00:00	14.194					
874	12/03/21	23:00:00	14.194					
875	13/03/21	00:00:00	14.194					
876	13/03/21	01:00:00	14.242					
877	13/03/21	02:00:00	14.314					
878	13/03/21	03:00:00	14.553					
879	13/03/21	04:00:00	14.601					
880	13/03/21	05:00:00	14.625					
881	13/03/21	06:00:00	14.625					
882	13/03/21	07:00:00	14.601					
883	13/03/21	08:00:00	14.553					
884	13/03/21	09:00:00	14.529					
885	13/03/21	10:00:00	14.553					
886	13/03/21	11:00:00	14.601					
887	13/03/21	12:00:00	14.649					
888	13/03/21	13:00:00	14.409					
889	13/03/21	14:00:00	14.481					
890	13/03/21	15:00:00	14.553					
891	13/03/21	16:00:00	14.481					
892	13/03/21	17:00:00	14.457					
893	13/03/21	18:00:00	14.529					
894	13/03/21	19:00:00	14.505					
895	13/03/21	20:00:00	14.457					
896	13/03/21	21:00:00	14.433					
897	13/03/21	22:00:00	14.457					
898	13/03/21	23:00:00	14.433					
899	14/03/21	00:00:00	14.433					
900	14/03/21	01:00:00	14.433					
901	14/03/21	02:00:00	14.457					
902	14/03/21	03:00:00	14.457					
903	14/03/21	04:00:00	14.481					
904	14/03/21	05:00:00	14.553					
905	14/03/21	06:00:00	14.625					
906	14/03/21	07:00:00	14.409					
907	14/03/21	08:00:00	14.385					
908	14/03/21	09:00:00	14.385					
909	14/03/21	10:00:00	14.385					
910	14/03/21	11:00:00	14.290					
911	14/03/21	12:00:00	14.242					
912	14/03/21	13:00:00	14.290					
913	14/03/21	14:00:00	14.290					
914	14/03/21	15:00:00	14.314					
915	14/03/21	16:00:00	14.385					
916	14/03/21	17:00:00	14.385					
917	14/03/21	18:00:00	14.361					
918	14/03/21	19:00:00	14.409					
919	14/03/21	20:00:00	14.385					
920	14/03/21	21:00:00	14.481					
921	14/03/21	22:00:00	14.505					
922	14/03/21	23:00:00	14.577					
923	15/03/21	00:00:00	14.170					
924	15/03/21	01:00:00	14.098					
925	15/03/21	02:00:00	14.074					
926	15/03/21	03:00:00	14.098					
927	15/03/21	04:00:00	14.146					
928	15/03/21	05:00:00	14.170					
929	15/03/21	06:00:00	14.290					
930	15/03/21	07:00:00	14.242					
931	15/03/21	08:00:00	14.242					
932	15/03/21	09:00:00	14.433					
933	15/03/21	10:00:00	14.457					
934	15/03/21	11:00:00	14.481					
935	15/03/21	12:00:00	14.529					
936	15/03/21	13:00:00	14.601					
937	15/03/21	14:00:00	14.649					
938	15/03/21	15:00:00	14.553					
939	15/03/21	16:00:00	14.553					
940	15/03/21	17:00:00	14.529					
941	15/03/21	18:00:00	14.433					
942	15/03/21	19:00:00	14.361					
943	15/03/21	20:00:00	14.266					
944	15/03/21	21:00:00	14.266					
945	15/03/21	22:00:00	14.433					
946	15/03/21	23:00:00	14.505					
947	16/03/21	00:00:00	14.505					
948	16/03/21	01:00:00	14.529					
949	16/03/21	02:00:00	14.529					
950	16/03/21	03:00:00	14.553					
951	16/03/21	04:00:00	14.577					
952	16/03/21	05:00:00	14.577					
953	16/03/21	06:00:00	14.553					
954	16/03/21	07:00:00	14.553					
955	16/03/21	08:00:00	14.553					
956	16/03/21	09:00:00	14.505					
957	16/03/21	10:00:00	14.529					
958	16/03/21	11:00:00	14.529					
959	16/03/21	12:00:00	14.553					
960	16/03/21	13:00:00	14.577					
961	16/03/21	14:00:00	14.553					
962	16/03/21	15:00:00	14.553					
963	16/03/21	16:00:00	14.529					
964	16/03/21	17:00:00	14.505					
965	16/03/21	18:00:00	14.457					
966	16/03/21	19:00:00	14.433					
967	16/03/21	20:00:00	14.409					
968	16/03/21	21:00:00	14.409					
969	16/03/21	22:00:00	14.409					
970	16/03/21	23:00:00	14.409					
971	17/03/21	00:00:00	14.577					
972	17/03/21	01:00:00	14.601					
973	17/03/21	02:00:00	14.601					
974	17/03/21	03:00:00	14.553					
975	17/03/21	04:00:00	14.505					
976	17/03/21	05:00:00	14.433					
977	17/03/21	06:00:00	14.457					
978	17/03/21	07:00:00	14.505					
979	17/03/21	08:00:00	14.290					
980	17/03/21	09:00:00	14.337					
981	17/03/21	10:00:00	14.337					
982	17/03/21	11:00:00	14.290					
983	17/03/21	12:00:00	14.337					
984	17/03/21	13:00:00	14.385					
985	17/03/21	14:00:00	14.385					
986	17/03/21	15:00:00	14.409					
987	17/03/21	16:00:00	14.337					
988	17/03/21	17:00:00	14.361					
989	17/03/21	18:00:00	14.290					
990	17/03/21	19:00:00	14.409					
991	17/03/21	20:00:00	14.385					
992	17/03/21	21:00:00	14.433					
993	17/03/21	22:00:00	14.457					
994	17/03/21	23:00:00	14.457					
995	18/03/21	00:00:00	14.457					
996	18/03/21	01:00:00	14.433					
997	18/03/21	02:00:00	14.433					
998	18/03/21	03:00:00	14.433					
999	18/03/21	04:00:00	14.433					
1000	18/03/21	05:00:00	14.433					
1001	18/03/21	06:00:00	14.433					
1002	18/03/21	07:00:00	14.385					
1003	18/03/21	08:00:00	14.385					
1004	18/03/21	09:00:00	14.409					
1005	18/03/21	10:00:00	14.457					
1006	18/03/21	11:00:00	14.385					
1007	18/03/21	12:00:00	14.361					
1008	18/03/21	13:00:00	14.385					
1009	18/03/21	14:00:00	14.385					
1010	18/03/21	15:00:00	14.481					
1011	18/03/21	16:00:00	14.457					
1012	18/03/21	17:00:00	14.649					
1013	18/03/21	18:00:00	14.601					
1014	18/03/21	19:00:00	14.553					
1015	18/03/21	20:00:00	14.529					
1016	18/03/21	21:00:00	14.505					
1017	18/03/21	22:00:00	14.505					
1018	18/03/21	23:00:00	14.481					
1019	19/03/21	00:00:00	14.361					
1020	19/03/21	01:00:00	14.361					
1021	19/03/21	02:00:00	14.266					
1022	19/03/21	03:00:00	14.242					
1023	19/03/21	04:00:00	14.146					
1024	19/03/21	05:00:00	14.146					
1025	19/03/21	06:00:00	14.170					
1026	19/03/21	07:00:00	14.194					
1027	19/03/21	08:00:00	14.337					
1028	19/03/21	09:00:00	14.385					
1029	19/03/21	10:00:00	14.337					
1030	19/03/21	11:00:00	14.266					
1031	19/03/21	12:00:00	14.170					
1032	19/03/21	13:00:00	14.218					
1033	19/03/21	14:00:00	14.266					
1034	19/03/21	15:00:00	14.242					
1035	19/03/21	16:00:00	14.314					
1036	19/03/21	17:00:00	14.290					
1037	19/03/21	18:00:00	14.266					
1038	19/03/21	19:00:00	14.266					
1039	19/03/21	20:00:00	14.242					
1040	19/03/21	21:00:00	14.242					
1041	19/03/21	22:00:00	14.290					
1042	19/03/21	23:00:00	14.409					
1043	20/03/21	00:00:00	14.433					
1044	20/03/21	01:00:00	14.457					
1045	20/03/21	02:00:00	14.481					
1046	20/03/21	03:00:00	14.505					
1047	20/03/21	04:00:00	14.505					
1048	20/03/21	05:00:00	14.505					
1049	20/03/21	06:00:00	14.529					
1050	20/03/21	07:00:00	14.385					
1051	20/03/21	08:00:00	14.290					
1052	20/03/21	09:00:00	14.314					
1053	20/03/21	10:00:00	14.314					
1054	20/03/21	11:00:00	14.314					
1055	20/03/21	12:00:00	14.314					
1056	20/03/21	13:00:00	14.290					
1057	20/03/21	14:00:00	14.314					
1058	20/03/21	15:00:00	14.433					
1059	20/03/21	16:00:00	14.481					
1060	20/03/21	17:00:00	14.457					
1061	20/03/21	18:00:00	14.457					
1062	20/03/21	19:00:00	14.457					
1063	20/03/21	20:00:00	14.457					
1064	20/03/21	21:00:00	14.457					
1065	20/03/21	22:00:00	14.457					
1066	20/03/21	23:00:00	14.529					
1067	21/03/21	00:00:00	14.553					
1068	21/03/21	01:00:00	14.553					
1069	21/03/21	02:00:00	14.553					
1070	21/03/21	03:00:00	14.529					
1071	21/03/21	04:00:00	14.457					
1072	21/03/21	05:00:00	14.433					
1073	21/03/21	06:00:00	14.433					
1074	21/03/21	07:00:00	14.433					
1075	21/03/21	08:00:00	14.481					
1076	21/03/21	09:00:00	14.481					
1077	21/03/21	10:00:00	14.481					
1078	21/03/21	11:00:00	14.529					
1079	21/03/21	12:00:00	14.505					
1080	21/03/21	13:00:00	14.481					
1081	21/03/21	14:00:00	14.481					
1082	21/03/21	15:00:00	14.505					
1083	21/03/21	16:00:00	14.481					
1084	21/03/21	17:00:00	14.481					
1085	21/03/21	18:00:00	14.433					
1086	21/03/21	19:00:00	14.409					
1087	21/03/21	20:00:00	14.385					
1088	21/03/21	21:00:00	14.385					
1089	21/03/21	22:00:00	14.385					
1090	21/03/21	23:00:00	14.385					
1091	22/03/21	00:00:00	14.409					
1092	22/03/21	01:00:00	14.409					
1093	22/03/21	02:00:00	14.409					
1094	22/03/21	03:00:00	14.409					
1095	22/03/21	04:00:00	14.385					
1096	22/03/21	05:00:00	14.409					
1097	22/03/21	06:00:00	14.409					
1098	22/03/21	07:00:00	14.409					
1099	22/03/21	08:00:00	14.433					
1100	22/03/21	09:00:00	14.385					
1101	22/03/21	10:00:00	14.337					
1102	22/03/21	11:00:00	14.337					
1103	22/03/21	12:00:00	14.337					
1104	22/03/21	13:00:00	14.385					
1105	22/03/21	14:00:00	14.409					
1106	22/03/21	15:00:00	14.385					
1107	22/03/21	16:00:00	14.409					
1108	22/03/21	17:00:00	14.385					
1109	22/03/21	18:00:00	14.361					
1110	22/03/21	19:00:00	14.337					
1111	22/03/21	20:00:00	14.337					
1112	22/03/21	21:00:00	14.337					
1113	22/03/21	22:00:00	14.314					
1114	22/03/21	23:00:00	14.290					
1115	23/03/21	00:00:00	14.290					
1116	23/03/21	01:00:00	14.314					
1117	23/03/21	02:00:00	14.314					
1118	23/03/21	03:00:00	14.314					
1119	23/03/21	04:00:00	14.314					
1120	23/03/21	05:00:00	14.314					
1121	23/03/21	06:00:00	14.314					
1122	23/03/21	07:00:00	14.337					
1123	23/03/21	08:00:00	14.337					
1124	23/03/21	09:00:00	14.361					
1125	23/03/21	10:00:00	14.385					
1126	23/03/21	11:00:00	14.433					
1127	23/03/21	12:00:00	14.433					
1128	23/03/21	13:00:00	14.553					
1129	23/03/21	14:00:00	14.816					
1130	23/03/21	15:00:00	14.888					
1131	23/03/21	16:00:00	14.864					
1132	23/03/21	17:00:00	14.601					
1133	23/03/21	18:00:00	14.553					
1134	23/03/21	19:00:00	14.505					
1135	23/03/21	20:00:00	14.409					
1136	23/03/21	21:00:00	14.409					
1137	23/03/21	22:00:00	14.457					
1138	23/03/21	23:00:00	14.505					
1139	24/03/21	00:00:00	14.409					
1140	24/03/21	01:00:00	14.409					
1141	24/03/21	02:00:00	14.409					
1142	24/03/21	03:00:00	14.361					
1143	24/03/21	04:00:00	14.409					
1144	24/03/21	05:00:00	14.433					
1145	24/03/21	06:00:00	14.481					
1146	24/03/21	07:00:00	14.337					
1147	24/03/21	08:00:00	14.266					
1148	24/03/21	09:00:00	14.218					
1149	24/03/21	10:00:00	14.385					
1150	24/03/21	11:00:00	14.553					
1151	24/03/21	12:00:00	14.553					
1152	24/03/21	13:00:00	14.481					
1153	24/03/21	14:00:00	14.457					
1154	24/03/21	15:00:00	14.409					
1155	24/03/21	16:00:00	14.314					
1156	24/03/21	17:00:00	14.314					
1157	24/03/21	18:00:00	14.337					
1158	24/03/21	19:00:00	14.361					
1159	24/03/21	20:00:00	14.314					
1160	24/03/21	21:00:00	14.074					
1161	24/03/21	22:00:00	14.002					
1162	24/03/21	23:00:00	14.002					
1163	25/03/21	00:00:00	14.002					
1164	25/03/21	01:00:00	14.002					
1165	25/03/21	02:00:00	14.409					
1166	25/03/21	03:00:00	14.481					
1167	25/03/21	04:00:00	14.337					
1168	25/03/21	05:00:00	14.290					
1169	25/03/21	06:00:00	14.337					
1170	25/03/21	07:00:00	14.361					
1171	25/03/21	08:00:00	14.337					
1172	25/03/21	09:00:00	14.290					
1173	25/03/21	10:00:00	14.266					
1174	25/03/21	11:00:00	14.218					
1175	25/03/21	12:00:00	14.266					
1176	25/03/21	13:00:00	14.266					
1177	25/03/21	14:00:00	14.194					
1178	25/03/21	15:00:00	14.266					
1179	25/03/21	16:00:00	14.194					
1180	25/03/21	17:00:00	14.337					
1181	25/03/21	18:00:00	14.290					
1182	25/03/21	19:00:00	14.290					
1183	25/03/21	20:00:00	14.314					
1184	25/03/21	21:00:00	14.361					
1185	25/03/21	22:00:00	14.361					
1186	25/03/21	23:00:00	14.290					
1187	26/03/21	00:00:00	14.290					
1188	26/03/21	01:00:00	14.290					
1189	26/03/21	02:00:00	14.242					
1190	26/03/21	03:00:00	14.242					
1191	26/03/21	04:00:00	14.266					
1192	26/03/21	05:00:00	14.242					
1193	26/03/21	06:00:00	14.218					
1194	26/03/21	07:00:00	14.194					
1195	26/03/21	08:00:00	14.170					
1196	26/03/21	09:00:00	14.098					
1197	26/03/21	10:00:00	14.122					
1198	26/03/21	11:00:00	14.194					
1199	26/03/21	12:00:00	14.242					
1200	26/03/21	13:00:00	14.218					
1201	26/03/21	14:00:00	14.290					
1202	26/03/21	15:00:00	14.505					
1203	26/03/21	16:00:00	14.433					
1204	26/03/21	17:00:00	14.385					
1205	26/03/21	18:00:00	14.290					
1206	26/03/21	19:00:00	14.242					
1207	26/03/21	20:00:00	14.242					
1208	26/03/21	21:00:00	14.242					
1209	26/03/21	22:00:00	14.242					
1210	26/03/21	23:00:00	14.242					
1211	27/03/21	00:00:00	14.218					
1212	27/03/21	01:00:00	14.218					
1213	27/03/21	02:00:00	14.242					
1214	27/03/21	03:00:00	14.242					
1215	27/03/21	04:00:00	14.337					
1216	27/03/21	05:00:00	14.457					
1217	27/03/21	06:00:00	14.481					
1218	27/03/21	07:00:00	14.505					
1219	27/03/21	08:00:00	14.505					
1220	27/03/21	09:00:00	14.481					
1221	27/03/21	10:00:00	14.505					
1222	27/03/21	11:00:00	14.457					
1223	27/03/21	12:00:00	14.385					
1224	27/03/21	13:00:00	14.385					
1225	27/03/21	14:00:00	14.433					
1226	27/03/21	15:00:00	14.433					
1227	27/03/21	16:00:00	14.433					
1228	27/03/21	17:00:00	14.409					
1229	27/03/21	18:00:00	14.385					
1230	27/03/21	19:00:00	14.409					
1231	27/03/21	20:00:00	14.577					
1232	27/03/21	21:00:00	14.577					
1233	27/03/21	22:00:00	14.433					
1234	27/03/21	23:00:00	14.385					
1235	28/03/21	00:00:00	14.385					
1236	28/03/21	01:00:00	14.361					
1237	28/03/21	02:00:00	14.361					
1238	28/03/21	03:00:00	14.385					
1239	28/03/21	04:00:00	14.385					
1240	28/03/21	05:00:00	14.409					
1241	28/03/21	06:00:00	14.529					
1242	28/03/21	07:00:00	14.529					
1243	28/03/21	08:00:00	14.529					
1244	28/03/21	09:00:00	14.529					
1245	28/03/21	10:00:00	14.577					
1246	28/03/21	11:00:00	14.314					
1247	28/03/21	12:00:00	14.457					
1248	28/03/21	13:00:00	14.553					
1249	28/03/21	14:00:00	14.697					
1250	28/03/21	15:00:00	14.673					
1251	28/03/21	16:00:00	14.721					
1252	28/03/21	17:00:00	14.792					
1253	28/03/21	18:00:00	14.792					
1254	28/03/21	19:00:00	14.768					
1255	28/03/21	20:00:00	14.768					
1256	28/03/21	21:00:00	14.768					
1257	28/03/21	22:00:00	14.768					
1258	28/03/21	23:00:00	14.553					
1259	29/03/21	00:00:00	14.553					
1260	29/03/21	01:00:00	14.577					
1261	29/03/21	02:00:00	14.529					
1262	29/03/21	03:00:00	14.577					
1263	29/03/21	04:00:00	14.553					
1264	29/03/21	05:00:00	14.553					
1265	29/03/21	06:00:00	14.553					
1266	29/03/21	07:00:00	14.625					
1267	29/03/21	08:00:00	14.577					
1268	29/03/21	09:00:00	14.577					
1269	29/03/21	10:00:00	14.673					
1270	29/03/21	11:00:00	14.745					
1271	29/03/21	12:00:00	14.768					
1272	29/03/21	13:00:00	14.673					
1273	29/03/21	14:00:00	14.673					
1274	29/03/21	15:00:00	14.697					
1275	29/03/21	16:00:00	14.912					
1276	29/03/21	17:00:00	14.888					
1277	29/03/21	18:00:00	14.768					
1278	29/03/21	19:00:00	14.745					
1279	29/03/21	20:00:00	14.792					
1280	29/03/21	21:00:00	14.385					
1281	29/03/21	22:00:00	14.337					
1282	29/03/21	23:00:00	14.266					
1283	30/03/21	00:00:00	14.337					
1284	30/03/21	01:00:00	14.481					
1285	30/03/21	02:00:00	14.529					
1286	30/03/21	03:00:00	14.481					
1287	30/03/21	04:00:00	14.529					
1288	30/03/21	05:00:00	14.577					
1289	30/03/21	06:00:00	14.577					
1290	30/03/21	07:00:00	14.577					
1291	30/03/21	08:00:00	14.625					
1292	30/03/21	09:00:00	14.529					
1293	30/03/21	10:00:00	14.601					
1294	30/03/21	11:00:00	14.768					
1295	30/03/21	12:00:00	14.601					
1296	30/03/21	13:00:00	14.577					
1297	30/03/21	14:00:00	14.529					
1298	30/03/21	15:00:00	14.457					
1299	30/03/21	16:00:00	14.529					
1300	30/03/21	17:00:00	14.529					
1301	30/03/21	18:00:00	14.601					
1302	30/03/21	19:00:00	14.529					
1303	30/03/21	20:00:00	14.577					
1304	30/03/21	21:00:00	14.649					
1305	30/03/21	22:00:00	14.601					
1306	30/03/21	23:00:00	14.577					
1307	31/03/21	00:00:00	14.601					
1308	31/03/21	01:00:00	14.673					
1309	31/03/21	02:00:00	14.625					
1310	31/03/21	03:00:00	14.625					
1311	31/03/21	04:00:00	14.673					
1312	31/03/21	05:00:00	14.697					
1313	31/03/21	06:00:00	14.697					
1314	31/03/21	07:00:00	14.721					
1315	31/03/21	08:00:00	14.816					
1316	31/03/21	09:00:00	14.888					
1317	31/03/21	10:00:00	14.864					
1318	31/03/21	11:00:00	14.697					
1319	31/03/21	12:00:00	14.577					
1320	31/03/21	13:00:00	14.577					
1321	31/03/21	14:00:00	14.601					
1322	31/03/21	15:00:00	14.553					
1323	31/03/21	16:00:00	14.577					
1324	31/03/21	17:00:00	14.649					
1325	31/03/21	18:00:00	14.649					
1326	31/03/21	19:00:00	14.625					
1327	31/03/21	20:00:00	14.601					
1328	31/03/21	21:00:00	14.577					
1329	31/03/21	22:00:00	14.649					
1330	31/03/21	23:00:00	14.649					
1331	01/04/21	00:00:00	14.625					
1332	01/04/21	01:00:00	14.577					
1333	01/04/21	02:00:00	14.529					
1334	01/04/21	03:00:00	14.529					
1335	01/04/21	04:00:00	14.385					
1336	01/04/21	05:00:00	14.409					
1337	01/04/21	06:00:00	14.409					
1338	01/04/21	07:00:00	14.409					
1339	01/04/21	08:00:00	14.433					
1340	01/04/21	09:00:00	14.457					
1341	01/04/21	10:00:00	14.577					
1342	01/04/21	11:00:00	14.649					
1343	01/04/21	12:00:00	14.673					
1344	01/04/21	13:00:00	14.577					
1345	01/04/21	14:00:00	14.481					
1346	01/04/21	15:00:00	14.457					
1347	01/04/21	16:00:00	14.481					
1348	01/04/21	17:00:00	14.457					
1349	01/04/21	18:00:00	14.385					
1350	01/04/21	19:00:00	14.361					
1351	01/04/21	20:00:00	14.409					
1352	01/04/21	21:00:00	14.457					
1353	01/04/21	22:00:00	14.337					
1354	01/04/21	23:00:00	14.385					
1355	02/04/21	00:00:00	14.385					
1356	02/04/21	01:00:00	14.385					
1357	02/04/21	02:00:00	14.385					
1358	02/04/21	03:00:00	14.385					
1359	02/04/21	04:00:00	14.409					
1360	02/04/21	05:00:00	14.409					
1361	02/04/21	06:00:00	14.505					
1362	02/04/21	07:00:00	14.529					
1363	02/04/21	08:00:00	14.433					
1364	02/04/21	09:00:00	14.457					
1365	02/04/21	10:00:00	14.601					
1366	02/04/21	11:00:00	14.601					
1367	02/04/21	12:00:00	14.601					
1368	02/04/21	13:00:00	14.505					
1369	02/04/21	14:00:00	14.385					
1370	02/04/21	15:00:00	14.337					
1371	02/04/21	16:00:00	14.409					
1372	02/04/21	17:00:00	14.409					
1373	02/04/21	18:00:00	14.266					
1374	02/04/21	19:00:00	14.242					
1375	02/04/21	20:00:00	14.242					
1376	02/04/21	21:00:00	14.290					
1377	02/04/21	22:00:00	14.337					
1378	02/04/21	23:00:00	14.361					
1379	03/04/21	00:00:00	14.385					
1380	03/04/21	01:00:00	14.433					
1381	03/04/21	02:00:00	14.409					
1382	03/04/21	03:00:00	14.337					
1383	03/04/21	04:00:00	14.361					
1384	03/04/21	05:00:00	14.361					
1385	03/04/21	06:00:00	14.266					
1386	03/04/21	07:00:00	14.266					
1387	03/04/21	08:00:00	14.290					
1388	03/04/21	09:00:00	14.337					
1389	03/04/21	10:00:00	14.673					
1390	03/04/21	11:00:00	14.721					
1391	03/04/21	12:00:00	14.481					
1392	03/04/21	13:00:00	14.409					
1393	03/04/21	14:00:00	14.481					
1394	03/04/21	15:00:00	14.385					
1395	03/04/21	16:00:00	14.409					
1396	03/04/21	17:00:00	14.481					
1397	03/04/21	18:00:00	14.290					
1398	03/04/21	19:00:00	14.290					
1399	03/04/21	20:00:00	14.266					
1400	03/04/21	21:00:00	14.337					
1401	03/04/21	22:00:00	14.337					
1402	03/04/21	23:00:00	14.385					
1403	04/04/21	00:00:00	14.337					
1404	04/04/21	01:00:00	14.361					
1405	04/04/21	02:00:00	14.385					
1406	04/04/21	03:00:00	14.361					
1407	04/04/21	04:00:00	14.337					
1408	04/04/21	05:00:00	14.314					
1409	04/04/21	06:00:00	14.314					
1410	04/04/21	07:00:00	14.314					
1411	04/04/21	08:00:00	14.361					
1412	04/04/21	09:00:00	14.601					
1413	04/04/21	10:00:00	14.768					
1414	04/04/21	11:00:00	14.553					
1415	04/04/21	12:00:00	14.553					
1416	04/04/21	13:00:00	14.577					
1417	04/04/21	14:00:00	14.577					
1418	04/04/21	15:00:00	14.601					
1419	04/04/21	16:00:00	14.673					
1420	04/04/21	17:00:00	14.673					
1421	04/04/21	18:00:00	14.673					
1422	04/04/21	19:00:00	14.649					
1423	04/04/21	20:00:00	14.649					
1424	04/04/21	21:00:00	14.673					
1425	04/04/21	22:00:00	14.721					
1426	04/04/21	23:00:00	14.768					
1427	05/04/21	00:00:00	14.816					
1428	05/04/21	01:00:00	14.840					
1429	05/04/21	02:00:00	14.840					
1430	05/04/21	03:00:00	14.864					
1431	05/04/21	04:00:00	14.816					
1432	05/04/21	05:00:00	14.792					
1433	05/04/21	06:00:00	14.816					
1434	05/04/21	07:00:00	14.840					
1435	05/04/21	08:00:00	14.888					
1436	05/04/21	09:00:00	14.936					
1437	05/04/21	10:00:00	14.960					
1438	05/04/21	11:00:00	15.008					
1439	05/04/21	12:00:00	15.151					
1440	05/04/21	13:00:00	15.199					
1441	05/04/21	14:00:00	15.294					
1442	05/04/21	15:00:00	15.199					
1443	05/04/21	16:00:00	15.199					
1444	05/04/21	17:00:00	15.175					
1445	05/04/21	18:00:00	15.127					
1446	05/04/21	19:00:00	15.031					
1447	05/04/21	20:00:00	14.984					
1448	05/04/21	21:00:00	14.745					
1449	05/04/21	22:00:00	14.745					
1450	05/04/21	23:00:00	14.745					
1451	06/04/21	00:00:00	14.816					
1452	06/04/21	01:00:00	14.984					
1453	06/04/21	02:00:00	15.031					
1454	06/04/21	03:00:00	15.199					
1455	06/04/21	04:00:00	15.223					
1456	06/04/21	05:00:00	15.223					
1457	06/04/21	06:00:00	15.247					
1458	06/04/21	07:00:00	15.199					
1459	06/04/21	08:00:00	15.151					
1460	06/04/21	09:00:00	15.175					
1461	06/04/21	10:00:00	15.151					
1462	06/04/21	11:00:00	15.175					
1463	06/04/21	12:00:00	15.270					
1464	06/04/21	13:00:00	15.079					
1465	06/04/21	14:00:00	14.984					
1466	06/04/21	15:00:00	15.008					
1467	06/04/21	16:00:00	15.008					
1468	06/04/21	17:00:00	15.031					
1469	06/04/21	18:00:00	15.127					
1470	06/04/21	19:00:00	15.199					
1471	06/04/21	20:00:00	15.223					
1472	06/04/21	21:00:00	15.247					
1473	06/04/21	22:00:00	15.127					
1474	06/04/21	23:00:00	15.079					
1475	07/04/21	00:00:00	15.079					
1476	07/04/21	01:00:00	15.151					
1477	07/04/21	02:00:00	15.103					
1478	07/04/21	03:00:00	15.103					
1479	07/04/21	04:00:00	15.103					
1480	07/04/21	05:00:00	15.031					
1481	07/04/21	06:00:00	15.031					
1482	07/04/21	07:00:00	15.103					
1483	07/04/21	08:00:00	15.079					
1484	07/04/21	09:00:00	15.055					
1485	07/04/21	10:00:00	15.055					
1486	07/04/21	11:00:00	14.936					
1487	07/04/21	12:00:00	14.912					
1488	07/04/21	13:00:00	14.601					
1489	07/04/21	14:00:00	14.505					
1490	07/04/21	15:00:00	14.601					
1491	07/04/21	16:00:00	14.625					
1492	07/04/21	17:00:00	14.649					
1493	07/04/21	18:00:00	14.625					
1494	07/04/21	19:00:00	14.625					
1495	07/04/21	20:00:00	14.673					
1496	07/04/21	21:00:00	14.697					
1497	07/04/21	22:00:00	14.697					
1498	07/04/21	23:00:00	14.721					
1499	08/04/21	00:00:00	14.697					
1500	08/04/21	01:00:00	14.697					
1501	08/04/21	02:00:00	14.721					
1502	08/04/21	03:00:00	14.721					
1503	08/04/21	04:00:00	14.721					
1504	08/04/21	05:00:00	14.697					
1505	08/04/21	06:00:00	14.649					
1506	08/04/21	07:00:00	14.673					
1507	08/04/21	08:00:00	14.697					
1508	08/04/21	09:00:00	14.649					
1509	08/04/21	10:00:00	14.649					
1510	08/04/21	11:00:00	14.122					
1511	08/04/21	12:00:00	14.146					
1512	08/04/21	13:00:00	14.170					
1513	08/04/21	14:00:00	14.122					
1514	08/04/21	15:00:00	14.098					
1515	08/04/21	16:00:00	14.050					
1516	08/04/21	17:00:00	14.002					
1517	08/04/21	18:00:00	14.026					
1518	08/04/21	19:00:00	14.050					
1519	08/04/21	20:00:00	14.290					
1520	08/04/21	21:00:00	14.242					
1521	08/04/21	22:00:00	14.314					
1522	08/04/21	23:00:00	14.409					
1523	09/04/21	00:00:00	14.625					
1524	09/04/21	01:00:00	14.768					
1525	09/04/21	02:00:00	14.792					
1526	09/04/21	03:00:00	14.768					
1527	09/04/21	04:00:00	14.768					
1528	09/04/21	05:00:00	14.768					
1529	09/04/21	06:00:00	14.768					
1530	09/04/21	07:00:00	14.242					
1531	09/04/21	08:00:00	14.409					
1532	09/04/21	09:00:00	14.649					
1533	09/04/21	10:00:00	14.721					
1534	09/04/21	11:00:00	14.721					
1535	09/04/21	12:00:00	14.697					
1536	09/04/21	13:00:00	14.745					
1537	09/04/21	14:00:00	14.745					
1538	09/04/21	15:00:00	14.816					
1539	09/04/21	16:00:00	14.792					
1540	09/04/21	17:00:00	14.792					
1541	09/04/21	18:00:00	14.768					
1542	09/04/21	19:00:00	14.768					
1543	09/04/21	20:00:00	14.745					
1544	09/04/21	21:00:00	14.745					
1545	09/04/21	22:00:00	14.745					
1546	09/04/21	23:00:00	14.697					
1547	10/04/21	00:00:00	14.697					
1548	10/04/21	01:00:00	14.697					
1549	10/04/21	02:00:00	14.673					
1550	10/04/21	03:00:00	14.721					
1551	10/04/21	04:00:00	14.146					
1552	10/04/21	05:00:00	14.457					
1553	10/04/21	06:00:00	14.242					
1554	10/04/21	07:00:00	14.050					
1555	10/04/21	08:00:00	14.170					
1556	10/04/21	09:00:00	14.433					
1557	10/04/21	10:00:00	14.553					
1558	10/04/21	11:00:00	14.649					
