"N.º"	"Fecha"	"Tiempo, GMT+01:00"	"Temp, °C (LGR S/N: 10933126, SEN S/N: 10933126, LBL: Aire_05m_Febrero_2021)"	"Acoplador separado (LGR S/N: 10933126, SEN S/N: 10933126)"	"Acoplador adjunto (LGR S/N: 10933126, SEN S/N: 10933126)"	"Host conectado (LGR S/N: 10933126, SEN S/N: 10933126)"	"Parado (LGR S/N: 10933126, SEN S/N: 10933126)"	"Final de archivo (LGR S/N: 10933126, SEN S/N: 10933126)"
711	06/03/21	04:00:00	14.673					
712	06/03/21	05:00:00	14.649					
713	06/03/21	06:00:00	14.649					
714	06/03/21	07:00:00	14.673					
715	06/03/21	08:00:00	14.673					
716	06/03/21	09:00:00	14.649					
717	06/03/21	10:00:00	14.768					
718	06/03/21	11:00:00	14.816					
719	06/03/21	12:00:00	14.912					
720	06/03/21	13:00:00	15.079					
721	06/03/21	14:00:00	15.031					
722	06/03/21	15:00:00	14.888					
723	06/03/21	16:00:00	14.721					
724	06/03/21	17:00:00	14.385					
725	06/03/21	18:00:00	14.553					
726	06/03/21	19:00:00	14.625					
727	06/03/21	20:00:00	14.792					
728	06/03/21	21:00:00	14.816					
729	06/03/21	22:00:00	14.816					
730	06/03/21	23:00:00	14.888					
731	07/03/21	00:00:00	14.768					
732	07/03/21	01:00:00	14.816					
733	07/03/21	02:00:00	14.792					
734	07/03/21	03:00:00	14.816					
735	07/03/21	04:00:00	14.864					
736	07/03/21	05:00:00	14.864					
737	07/03/21	06:00:00	14.864					
738	07/03/21	07:00:00	14.840					
739	07/03/21	08:00:00	14.816					
740	07/03/21	09:00:00	14.745					
741	07/03/21	10:00:00	14.673					
742	07/03/21	11:00:00	14.864					
743	07/03/21	12:00:00	14.864					
744	07/03/21	13:00:00	14.912					
745	07/03/21	14:00:00	14.960					
746	07/03/21	15:00:00	14.960					
747	07/03/21	16:00:00	14.721					
748	07/03/21	17:00:00	14.816					
749	07/03/21	18:00:00	14.936					
750	07/03/21	19:00:00	14.960					
751	07/03/21	20:00:00	15.031					
752	07/03/21	21:00:00	15.008					
753	07/03/21	22:00:00	15.008					
754	07/03/21	23:00:00	15.008					
755	08/03/21	00:00:00	14.936					
756	08/03/21	01:00:00	14.888					
757	08/03/21	02:00:00	14.577					
758	08/03/21	03:00:00	14.433					
759	08/03/21	04:00:00	14.457					
760	08/03/21	05:00:00	14.481					
761	08/03/21	06:00:00	14.697					
762	08/03/21	07:00:00	14.721					
763	08/03/21	08:00:00	14.721					
764	08/03/21	09:00:00	14.673					
765	08/03/21	10:00:00	14.768					
766	08/03/21	11:00:00	14.864					
767	08/03/21	12:00:00	14.888					
768	08/03/21	13:00:00	14.912					
769	08/03/21	14:00:00	14.960					
770	08/03/21	15:00:00	14.864					
771	08/03/21	16:00:00	14.816					
772	08/03/21	17:00:00	14.721					
773	08/03/21	18:00:00	14.697					
774	08/03/21	19:00:00	14.649					
775	08/03/21	20:00:00	14.505					
776	08/03/21	21:00:00	14.601					
777	08/03/21	22:00:00	14.577					
778	08/03/21	23:00:00	14.553					
779	09/03/21	00:00:00	14.529					
780	09/03/21	01:00:00	14.529					
781	09/03/21	02:00:00	14.529					
782	09/03/21	03:00:00	14.505					
783	09/03/21	04:00:00	14.505					
784	09/03/21	05:00:00	14.481					
785	09/03/21	06:00:00	14.505					
786	09/03/21	07:00:00	14.673					
787	09/03/21	08:00:00	14.673					
788	09/03/21	09:00:00	14.697					
789	09/03/21	10:00:00	14.697					
790	09/03/21	11:00:00	14.745					
791	09/03/21	12:00:00	14.745					
792	09/03/21	13:00:00	14.816					
793	09/03/21	14:00:00	14.816					
794	09/03/21	15:00:00	14.768					
795	09/03/21	16:00:00	14.768					
796	09/03/21	17:00:00	14.673					
797	09/03/21	18:00:00	14.673					
798	09/03/21	19:00:00	14.625					
799	09/03/21	20:00:00	14.625					
800	09/03/21	21:00:00	14.625					
801	09/03/21	22:00:00	14.625					
802	09/03/21	23:00:00	14.577					
803	10/03/21	00:00:00	14.577					
804	10/03/21	01:00:00	14.577					
805	10/03/21	02:00:00	14.553					
806	10/03/21	03:00:00	14.529					
807	10/03/21	04:00:00	14.601					
808	10/03/21	05:00:00	14.625					
809	10/03/21	06:00:00	14.577					
810	10/03/21	07:00:00	14.577					
811	10/03/21	08:00:00	14.553					
812	10/03/21	09:00:00	14.553					
813	10/03/21	10:00:00	14.577					
814	10/03/21	11:00:00	14.577					
815	10/03/21	12:00:00	14.649					
816	10/03/21	13:00:00	14.697					
817	10/03/21	14:00:00	14.601					
818	10/03/21	15:00:00	14.601					
819	10/03/21	16:00:00	14.745					
820	10/03/21	17:00:00	14.721					
821	10/03/21	18:00:00	14.673					
822	10/03/21	19:00:00	14.625					
823	10/03/21	20:00:00	14.625					
824	10/03/21	21:00:00	14.601					
825	10/03/21	22:00:00	14.673					
826	10/03/21	23:00:00	14.649					
827	11/03/21	00:00:00	14.625					
828	11/03/21	01:00:00	14.601					
829	11/03/21	02:00:00	14.577					
830	11/03/21	03:00:00	14.481					
831	11/03/21	04:00:00	14.433					
832	11/03/21	05:00:00	14.409					
833	11/03/21	06:00:00	14.433					
834	11/03/21	07:00:00	14.481					
835	11/03/21	08:00:00	14.481					
836	11/03/21	09:00:00	14.505					
837	11/03/21	10:00:00	14.529					
838	11/03/21	11:00:00	14.577					
839	11/03/21	12:00:00	14.625					
840	11/03/21	13:00:00	14.625					
841	11/03/21	14:00:00	14.649					
842	11/03/21	15:00:00	14.649					
843	11/03/21	16:00:00	14.649					
844	11/03/21	17:00:00	14.697					
845	11/03/21	18:00:00	14.721					
846	11/03/21	19:00:00	14.768					
847	11/03/21	20:00:00	14.792					
848	11/03/21	21:00:00	14.649					
849	11/03/21	22:00:00	14.433					
850	11/03/21	23:00:00	14.314					
851	12/03/21	00:00:00	14.290					
852	12/03/21	01:00:00	14.290					
853	12/03/21	02:00:00	14.290					
854	12/03/21	03:00:00	14.218					
855	12/03/21	04:00:00	14.242					
856	12/03/21	05:00:00	14.385					
857	12/03/21	06:00:00	14.337					
858	12/03/21	07:00:00	14.266					
859	12/03/21	08:00:00	14.433					
860	12/03/21	09:00:00	14.433					
861	12/03/21	10:00:00	14.314					
862	12/03/21	11:00:00	14.529					
863	12/03/21	12:00:00	14.625					
864	12/03/21	13:00:00	14.745					
865	12/03/21	14:00:00	14.768					
866	12/03/21	15:00:00	14.888					
867	12/03/21	16:00:00	14.816					
868	12/03/21	17:00:00	14.768					
869	12/03/21	18:00:00	14.673					
870	12/03/21	19:00:00	14.577					
871	12/03/21	20:00:00	14.625					
872	12/03/21	21:00:00	14.601					
873	12/03/21	22:00:00	14.433					
874	12/03/21	23:00:00	14.337					
875	13/03/21	00:00:00	14.314					
876	13/03/21	01:00:00	14.433					
877	13/03/21	02:00:00	14.505					
878	13/03/21	03:00:00	14.649					
879	13/03/21	04:00:00	14.649					
880	13/03/21	05:00:00	14.625					
881	13/03/21	06:00:00	14.625					
882	13/03/21	07:00:00	14.625					
883	13/03/21	08:00:00	14.625					
884	13/03/21	09:00:00	14.577					
885	13/03/21	10:00:00	14.625					
886	13/03/21	11:00:00	14.721					
887	13/03/21	12:00:00	14.768					
888	13/03/21	13:00:00	14.864					
889	13/03/21	14:00:00	15.103					
890	13/03/21	15:00:00	15.103					
891	13/03/21	16:00:00	15.103					
892	13/03/21	17:00:00	15.079					
893	13/03/21	18:00:00	15.031					
894	13/03/21	19:00:00	14.984					
895	13/03/21	20:00:00	14.960					
896	13/03/21	21:00:00	14.888					
897	13/03/21	22:00:00	14.840					
898	13/03/21	23:00:00	14.792					
899	14/03/21	00:00:00	14.745					
900	14/03/21	01:00:00	14.721					
901	14/03/21	02:00:00	14.697					
902	14/03/21	03:00:00	14.697					
903	14/03/21	04:00:00	14.697					
904	14/03/21	05:00:00	14.768					
905	14/03/21	06:00:00	14.768					
906	14/03/21	07:00:00	14.649					
907	14/03/21	08:00:00	14.697					
908	14/03/21	09:00:00	14.625					
909	14/03/21	10:00:00	14.625					
910	14/03/21	11:00:00	14.553					
911	14/03/21	12:00:00	14.601					
912	14/03/21	13:00:00	14.529					
913	14/03/21	14:00:00	14.625					
914	14/03/21	15:00:00	14.792					
915	14/03/21	16:00:00	14.721					
916	14/03/21	17:00:00	14.745					
917	14/03/21	18:00:00	14.697					
918	14/03/21	19:00:00	14.601					
919	14/03/21	20:00:00	14.601					
920	14/03/21	21:00:00	14.577					
921	14/03/21	22:00:00	14.553					
922	14/03/21	23:00:00	14.553					
923	15/03/21	00:00:00	14.433					
924	15/03/21	01:00:00	14.409					
925	15/03/21	02:00:00	14.457					
926	15/03/21	03:00:00	14.457					
927	15/03/21	04:00:00	14.457					
928	15/03/21	05:00:00	14.433					
929	15/03/21	06:00:00	14.433					
930	15/03/21	07:00:00	14.409					
931	15/03/21	08:00:00	14.433					
932	15/03/21	09:00:00	14.481					
933	15/03/21	10:00:00	14.529					
934	15/03/21	11:00:00	14.553					
935	15/03/21	12:00:00	14.553					
936	15/03/21	13:00:00	14.673					
937	15/03/21	14:00:00	14.816					
938	15/03/21	15:00:00	14.768					
939	15/03/21	16:00:00	14.721					
940	15/03/21	17:00:00	14.625					
941	15/03/21	18:00:00	14.553					
942	15/03/21	19:00:00	14.529					
943	15/03/21	20:00:00	14.529					
944	15/03/21	21:00:00	14.529					
945	15/03/21	22:00:00	14.505					
946	15/03/21	23:00:00	14.505					
947	16/03/21	00:00:00	14.481					
948	16/03/21	01:00:00	14.505					
949	16/03/21	02:00:00	14.505					
950	16/03/21	03:00:00	14.553					
951	16/03/21	04:00:00	14.577					
952	16/03/21	05:00:00	14.577					
953	16/03/21	06:00:00	14.553					
954	16/03/21	07:00:00	14.529					
955	16/03/21	08:00:00	14.529					
956	16/03/21	09:00:00	14.529					
957	16/03/21	10:00:00	14.529					
958	16/03/21	11:00:00	14.505					
959	16/03/21	12:00:00	14.529					
960	16/03/21	13:00:00	14.601					
961	16/03/21	14:00:00	14.649					
962	16/03/21	15:00:00	14.625					
963	16/03/21	16:00:00	14.601					
964	16/03/21	17:00:00	14.529					
965	16/03/21	18:00:00	14.481					
966	16/03/21	19:00:00	14.433					
967	16/03/21	20:00:00	14.433					
968	16/03/21	21:00:00	14.409					
969	16/03/21	22:00:00	14.409					
970	16/03/21	23:00:00	14.529					
971	17/03/21	00:00:00	14.577					
972	17/03/21	01:00:00	14.577					
973	17/03/21	02:00:00	14.577					
974	17/03/21	03:00:00	14.577					
975	17/03/21	04:00:00	14.553					
976	17/03/21	05:00:00	14.457					
977	17/03/21	06:00:00	14.457					
978	17/03/21	07:00:00	14.481					
979	17/03/21	08:00:00	14.433					
980	17/03/21	09:00:00	14.337					
981	17/03/21	10:00:00	14.314					
982	17/03/21	11:00:00	14.361					
983	17/03/21	12:00:00	14.337					
984	17/03/21	13:00:00	14.481					
985	17/03/21	14:00:00	14.409					
986	17/03/21	15:00:00	14.457					
987	17/03/21	16:00:00	14.505					
988	17/03/21	17:00:00	14.529					
989	17/03/21	18:00:00	14.481					
990	17/03/21	19:00:00	14.505					
991	17/03/21	20:00:00	14.481					
992	17/03/21	21:00:00	14.457					
993	17/03/21	22:00:00	14.433					
994	17/03/21	23:00:00	14.433					
995	18/03/21	00:00:00	14.433					
996	18/03/21	01:00:00	14.433					
997	18/03/21	02:00:00	14.433					
998	18/03/21	03:00:00	14.361					
999	18/03/21	04:00:00	14.385					
1000	18/03/21	05:00:00	14.337					
1001	18/03/21	06:00:00	14.361					
1002	18/03/21	07:00:00	14.361					
1003	18/03/21	08:00:00	14.385					
1004	18/03/21	09:00:00	14.361					
1005	18/03/21	10:00:00	14.433					
1006	18/03/21	11:00:00	14.433					
1007	18/03/21	12:00:00	14.457					
1008	18/03/21	13:00:00	14.529					
1009	18/03/21	14:00:00	14.601					
1010	18/03/21	15:00:00	14.697					
1011	18/03/21	16:00:00	14.697					
1012	18/03/21	17:00:00	14.673					
1013	18/03/21	18:00:00	14.625					
1014	18/03/21	19:00:00	14.577					
1015	18/03/21	20:00:00	14.529					
1016	18/03/21	21:00:00	14.505					
1017	18/03/21	22:00:00	14.481					
1018	18/03/21	23:00:00	14.481					
1019	19/03/21	00:00:00	14.409					
1020	19/03/21	01:00:00	14.409					
1021	19/03/21	02:00:00	14.409					
1022	19/03/21	03:00:00	14.337					
1023	19/03/21	04:00:00	14.314					
1024	19/03/21	05:00:00	14.290					
1025	19/03/21	06:00:00	14.266					
1026	19/03/21	07:00:00	14.218					
1027	19/03/21	08:00:00	14.361					
1028	19/03/21	09:00:00	14.361					
1029	19/03/21	10:00:00	14.361					
1030	19/03/21	11:00:00	14.361					
1031	19/03/21	12:00:00	14.337					
1032	19/03/21	13:00:00	14.385					
1033	19/03/21	14:00:00	14.385					
1034	19/03/21	15:00:00	14.385					
1035	19/03/21	16:00:00	14.361					
1036	19/03/21	17:00:00	14.290					
1037	19/03/21	18:00:00	14.290					
1038	19/03/21	19:00:00	14.266					
1039	19/03/21	20:00:00	14.242					
1040	19/03/21	21:00:00	14.242					
1041	19/03/21	22:00:00	14.290					
1042	19/03/21	23:00:00	14.409					
1043	20/03/21	00:00:00	14.433					
1044	20/03/21	01:00:00	14.433					
1045	20/03/21	02:00:00	14.481					
1046	20/03/21	03:00:00	14.481					
1047	20/03/21	04:00:00	14.481					
1048	20/03/21	05:00:00	14.481					
1049	20/03/21	06:00:00	14.481					
1050	20/03/21	07:00:00	14.505					
1051	20/03/21	08:00:00	14.433					
1052	20/03/21	09:00:00	14.409					
1053	20/03/21	10:00:00	14.314					
1054	20/03/21	11:00:00	14.337					
1055	20/03/21	12:00:00	14.337					
1056	20/03/21	13:00:00	14.290					
1057	20/03/21	14:00:00	14.290					
1058	20/03/21	15:00:00	14.433					
1059	20/03/21	16:00:00	14.481					
1060	20/03/21	17:00:00	14.457					
1061	20/03/21	18:00:00	14.433					
1062	20/03/21	19:00:00	14.433					
1063	20/03/21	20:00:00	14.433					
1064	20/03/21	21:00:00	14.433					
1065	20/03/21	22:00:00	14.553					
1066	20/03/21	23:00:00	14.529					
1067	21/03/21	00:00:00	14.529					
1068	21/03/21	01:00:00	14.553					
1069	21/03/21	02:00:00	14.529					
1070	21/03/21	03:00:00	14.529					
1071	21/03/21	04:00:00	14.481					
1072	21/03/21	05:00:00	14.457					
1073	21/03/21	06:00:00	14.409					
1074	21/03/21	07:00:00	14.433					
1075	21/03/21	08:00:00	14.409					
1076	21/03/21	09:00:00	14.433					
1077	21/03/21	10:00:00	14.481					
1078	21/03/21	11:00:00	14.505					
1079	21/03/21	12:00:00	14.529					
1080	21/03/21	13:00:00	14.457					
1081	21/03/21	14:00:00	14.433					
1082	21/03/21	15:00:00	14.457					
1083	21/03/21	16:00:00	14.481					
1084	21/03/21	17:00:00	14.481					
1085	21/03/21	18:00:00	14.433					
1086	21/03/21	19:00:00	14.409					
1087	21/03/21	20:00:00	14.385					
1088	21/03/21	21:00:00	14.361					
1089	21/03/21	22:00:00	14.361					
1090	21/03/21	23:00:00	14.409					
1091	22/03/21	00:00:00	14.385					
1092	22/03/21	01:00:00	14.385					
1093	22/03/21	02:00:00	14.361					
1094	22/03/21	03:00:00	14.385					
1095	22/03/21	04:00:00	14.385					
1096	22/03/21	05:00:00	14.409					
1097	22/03/21	06:00:00	14.385					
1098	22/03/21	07:00:00	14.361					
1099	22/03/21	08:00:00	14.385					
1100	22/03/21	09:00:00	14.385					
1101	22/03/21	10:00:00	14.385					
1102	22/03/21	11:00:00	14.314					
1103	22/03/21	12:00:00	14.314					
1104	22/03/21	13:00:00	14.314					
1105	22/03/21	14:00:00	14.361					
1106	22/03/21	15:00:00	14.385					
1107	22/03/21	16:00:00	14.433					
1108	22/03/21	17:00:00	14.433					
1109	22/03/21	18:00:00	14.385					
1110	22/03/21	19:00:00	14.337					
1111	22/03/21	20:00:00	14.337					
1112	22/03/21	21:00:00	14.314					
1113	22/03/21	22:00:00	14.290					
1114	22/03/21	23:00:00	14.290					
1115	23/03/21	00:00:00	14.290					
1116	23/03/21	01:00:00	14.290					
1117	23/03/21	02:00:00	14.290					
1118	23/03/21	03:00:00	14.290					
1119	23/03/21	04:00:00	14.290					
1120	23/03/21	05:00:00	14.290					
1121	23/03/21	06:00:00	14.266					
1122	23/03/21	07:00:00	14.242					
1123	23/03/21	08:00:00	14.266					
1124	23/03/21	09:00:00	14.266					
1125	23/03/21	10:00:00	14.290					
1126	23/03/21	11:00:00	14.385					
1127	23/03/21	12:00:00	14.409					
1128	23/03/21	13:00:00	14.673					
1129	23/03/21	14:00:00	14.816					
1130	23/03/21	15:00:00	14.888					
1131	23/03/21	16:00:00	14.864					
1132	23/03/21	17:00:00	14.792					
1133	23/03/21	18:00:00	14.745					
1134	23/03/21	19:00:00	14.553					
1135	23/03/21	20:00:00	14.529					
1136	23/03/21	21:00:00	14.505					
1137	23/03/21	22:00:00	14.505					
1138	23/03/21	23:00:00	14.529					
1139	24/03/21	00:00:00	14.529					
1140	24/03/21	01:00:00	14.529					
1141	24/03/21	02:00:00	14.529					
1142	24/03/21	03:00:00	14.505					
1143	24/03/21	04:00:00	14.481					
1144	24/03/21	05:00:00	14.481					
1145	24/03/21	06:00:00	14.433					
1146	24/03/21	07:00:00	14.433					
1147	24/03/21	08:00:00	14.361					
1148	24/03/21	09:00:00	14.385					
1149	24/03/21	10:00:00	14.457					
1150	24/03/21	11:00:00	14.505					
1151	24/03/21	12:00:00	14.553					
1152	24/03/21	13:00:00	14.553					
1153	24/03/21	14:00:00	14.505					
1154	24/03/21	15:00:00	14.553					
1155	24/03/21	16:00:00	14.433					
1156	24/03/21	17:00:00	14.433					
1157	24/03/21	18:00:00	14.601					
1158	24/03/21	19:00:00	14.649					
1159	24/03/21	20:00:00	14.673					
1160	24/03/21	21:00:00	14.481					
1161	24/03/21	22:00:00	14.433					
1162	24/03/21	23:00:00	14.505					
1163	25/03/21	00:00:00	14.505					
1164	25/03/21	01:00:00	14.481					
1165	25/03/21	02:00:00	14.529					
1166	25/03/21	03:00:00	14.553					
1167	25/03/21	04:00:00	14.529					
1168	25/03/21	05:00:00	14.361					
1169	25/03/21	06:00:00	14.409					
1170	25/03/21	07:00:00	14.409					
1171	25/03/21	08:00:00	14.409					
1172	25/03/21	09:00:00	14.361					
1173	25/03/21	10:00:00	14.481					
1174	25/03/21	11:00:00	14.505					
1175	25/03/21	12:00:00	14.625					
1176	25/03/21	13:00:00	14.816					
1177	25/03/21	14:00:00	14.912					
1178	25/03/21	15:00:00	14.984					
1179	25/03/21	16:00:00	14.984					
1180	25/03/21	17:00:00	14.888					
1181	25/03/21	18:00:00	14.792					
1182	25/03/21	19:00:00	14.673					
1183	25/03/21	20:00:00	14.721					
1184	25/03/21	21:00:00	14.816					
1185	25/03/21	22:00:00	14.792					
1186	25/03/21	23:00:00	14.745					
1187	26/03/21	00:00:00	14.433					
1188	26/03/21	01:00:00	14.385					
1189	26/03/21	02:00:00	14.385					
1190	26/03/21	03:00:00	14.433					
1191	26/03/21	04:00:00	14.337					
1192	26/03/21	05:00:00	14.314					
1193	26/03/21	06:00:00	14.290					
1194	26/03/21	07:00:00	14.266					
1195	26/03/21	08:00:00	14.290					
1196	26/03/21	09:00:00	14.314					
1197	26/03/21	10:00:00	14.337					
1198	26/03/21	11:00:00	14.505					
1199	26/03/21	12:00:00	14.649					
1200	26/03/21	13:00:00	14.792					
1201	26/03/21	14:00:00	14.816					
1202	26/03/21	15:00:00	15.103					
1203	26/03/21	16:00:00	14.697					
1204	26/03/21	17:00:00	14.433					
1205	26/03/21	18:00:00	14.433					
1206	26/03/21	19:00:00	14.337					
1207	26/03/21	20:00:00	14.529					
1208	26/03/21	21:00:00	14.481					
1209	26/03/21	22:00:00	14.337					
1210	26/03/21	23:00:00	14.816					
1211	27/03/21	00:00:00	14.457					
1212	27/03/21	01:00:00	14.721					
1213	27/03/21	02:00:00	14.864					
1214	27/03/21	03:00:00	14.649					
1215	27/03/21	04:00:00	14.721					
1216	27/03/21	05:00:00	14.721					
1217	27/03/21	06:00:00	14.625					
1218	27/03/21	07:00:00	14.625					
1219	27/03/21	08:00:00	14.601					
1220	27/03/21	09:00:00	14.577					
1221	27/03/21	10:00:00	14.529					
1222	27/03/21	11:00:00	14.505					
1223	27/03/21	12:00:00	14.433					
1224	27/03/21	13:00:00	14.721					
1225	27/03/21	14:00:00	14.768					
1226	27/03/21	15:00:00	14.745					
1227	27/03/21	16:00:00	14.697					
1228	27/03/21	17:00:00	14.721					
1229	27/03/21	18:00:00	14.697					
1230	27/03/21	19:00:00	14.601					
1231	27/03/21	20:00:00	14.577					
1232	27/03/21	21:00:00	14.577					
1233	27/03/21	22:00:00	14.505					
1234	27/03/21	23:00:00	14.505					
1235	28/03/21	00:00:00	14.505					
1236	28/03/21	01:00:00	14.529					
1237	28/03/21	02:00:00	14.529					
1238	28/03/21	03:00:00	14.505					
1239	28/03/21	04:00:00	14.433					
1240	28/03/21	05:00:00	14.529					
1241	28/03/21	06:00:00	14.529					
1242	28/03/21	07:00:00	14.529					
1243	28/03/21	08:00:00	14.529					
1244	28/03/21	09:00:00	14.529					
1245	28/03/21	10:00:00	14.553					
1246	28/03/21	11:00:00	14.625					
1247	28/03/21	12:00:00	14.697					
1248	28/03/21	13:00:00	14.768					
1249	28/03/21	14:00:00	14.840					
1250	28/03/21	15:00:00	14.960					
1251	28/03/21	16:00:00	14.912					
1252	28/03/21	17:00:00	14.816					
1253	28/03/21	18:00:00	14.792					
1254	28/03/21	19:00:00	14.792					
1255	28/03/21	20:00:00	14.768					
1256	28/03/21	21:00:00	14.768					
1257	28/03/21	22:00:00	14.768					
1258	28/03/21	23:00:00	14.745					
1259	29/03/21	00:00:00	14.721					
1260	29/03/21	01:00:00	14.721					
1261	29/03/21	02:00:00	14.697					
1262	29/03/21	03:00:00	14.697					
1263	29/03/21	04:00:00	14.673					
1264	29/03/21	05:00:00	14.649					
1265	29/03/21	06:00:00	14.649					
1266	29/03/21	07:00:00	14.673					
1267	29/03/21	08:00:00	14.649					
1268	29/03/21	09:00:00	14.649					
1269	29/03/21	10:00:00	14.625					
1270	29/03/21	11:00:00	14.697					
1271	29/03/21	12:00:00	14.649					
1272	29/03/21	13:00:00	14.673					
1273	29/03/21	14:00:00	14.673					
1274	29/03/21	15:00:00	14.936					
1275	29/03/21	16:00:00	15.151					
1276	29/03/21	17:00:00	15.103					
1277	29/03/21	18:00:00	15.031					
1278	29/03/21	19:00:00	14.816					
1279	29/03/21	20:00:00	14.768					
1280	29/03/21	21:00:00	14.553					
1281	29/03/21	22:00:00	14.601					
1282	29/03/21	23:00:00	14.673					
1283	30/03/21	00:00:00	14.673					
1284	30/03/21	01:00:00	14.673					
1285	30/03/21	02:00:00	14.768					
1286	30/03/21	03:00:00	14.768					
1287	30/03/21	04:00:00	14.697					
1288	30/03/21	05:00:00	14.673					
1289	30/03/21	06:00:00	14.745					
1290	30/03/21	07:00:00	14.816					
1291	30/03/21	08:00:00	14.816					
1292	30/03/21	09:00:00	14.816					
1293	30/03/21	10:00:00	14.864					
1294	30/03/21	11:00:00	14.888					
1295	30/03/21	12:00:00	14.912					
1296	30/03/21	13:00:00	14.864					
1297	30/03/21	14:00:00	15.008					
1298	30/03/21	15:00:00	14.792					
1299	30/03/21	16:00:00	14.960					
1300	30/03/21	17:00:00	15.008					
1301	30/03/21	18:00:00	15.031					
1302	30/03/21	19:00:00	15.103					
1303	30/03/21	20:00:00	15.103					
1304	30/03/21	21:00:00	15.031					
1305	30/03/21	22:00:00	14.864					
1306	30/03/21	23:00:00	14.936					
1307	31/03/21	00:00:00	14.984					
1308	31/03/21	01:00:00	14.984					
1309	31/03/21	02:00:00	15.008					
1310	31/03/21	03:00:00	14.960					
1311	31/03/21	04:00:00	14.912					
1312	31/03/21	05:00:00	14.864					
1313	31/03/21	06:00:00	14.840					
1314	31/03/21	07:00:00	14.960					
1315	31/03/21	08:00:00	14.936					
1316	31/03/21	09:00:00	14.984					
1317	31/03/21	10:00:00	15.031					
1318	31/03/21	11:00:00	15.055					
1319	31/03/21	12:00:00	14.625					
1320	31/03/21	13:00:00	14.529					
1321	31/03/21	14:00:00	14.768					
1322	31/03/21	15:00:00	14.984					
1323	31/03/21	16:00:00	15.055					
1324	31/03/21	17:00:00	14.984					
1325	31/03/21	18:00:00	14.960					
1326	31/03/21	19:00:00	15.079					
1327	31/03/21	20:00:00	15.127					
1328	31/03/21	21:00:00	15.103					
1329	31/03/21	22:00:00	15.127					
1330	31/03/21	23:00:00	15.199					
1331	01/04/21	00:00:00	15.151					
1332	01/04/21	01:00:00	15.127					
1333	01/04/21	02:00:00	15.199					
1334	01/04/21	03:00:00	15.223					
1335	01/04/21	04:00:00	15.247					
1336	01/04/21	05:00:00	15.247					
1337	01/04/21	06:00:00	15.223					
1338	01/04/21	07:00:00	15.199					
1339	01/04/21	08:00:00	15.199					
1340	01/04/21	09:00:00	15.223					
1341	01/04/21	10:00:00	15.247					
1342	01/04/21	11:00:00	15.294					
1343	01/04/21	12:00:00	15.342					
1344	01/04/21	13:00:00	15.700					
1345	01/04/21	14:00:00	15.557					
1346	01/04/21	15:00:00	15.986					
1347	01/04/21	16:00:00	15.843					
1348	01/04/21	17:00:00	15.700					
1349	01/04/21	18:00:00	15.581					
1350	01/04/21	19:00:00	15.533					
1351	01/04/21	20:00:00	15.557					
1352	01/04/21	21:00:00	15.533					
1353	01/04/21	22:00:00	15.509					
1354	01/04/21	23:00:00	15.461					
1355	02/04/21	00:00:00	15.199					
1356	02/04/21	01:00:00	15.438					
1357	02/04/21	02:00:00	15.390					
1358	02/04/21	03:00:00	15.151					
1359	02/04/21	04:00:00	15.223					
1360	02/04/21	05:00:00	15.127					
1361	02/04/21	06:00:00	15.247					
1362	02/04/21	07:00:00	15.294					
1363	02/04/21	08:00:00	14.888					
1364	02/04/21	09:00:00	15.247					
1365	02/04/21	10:00:00	15.294					
1366	02/04/21	11:00:00	15.342					
1367	02/04/21	12:00:00	15.366					
1368	02/04/21	13:00:00	15.342					
1369	02/04/21	14:00:00	15.461					
1370	02/04/21	15:00:00	15.390					
1371	02/04/21	16:00:00	15.438					
1372	02/04/21	17:00:00	15.485					
1373	02/04/21	18:00:00	15.724					
1374	02/04/21	19:00:00	15.676					
1375	02/04/21	20:00:00	15.414					
1376	02/04/21	21:00:00	15.581					
1377	02/04/21	22:00:00	15.533					
1378	02/04/21	23:00:00	15.199					
1379	03/04/21	00:00:00	14.816					
1380	03/04/21	01:00:00	14.697					
1381	03/04/21	02:00:00	14.625					
1382	03/04/21	03:00:00	14.577					
1383	03/04/21	04:00:00	14.577					
1384	03/04/21	05:00:00	14.577					
1385	03/04/21	06:00:00	14.577					
1386	03/04/21	07:00:00	14.601					
1387	03/04/21	08:00:00	14.625					
1388	03/04/21	09:00:00	14.577					
1389	03/04/21	10:00:00	14.960					
1390	03/04/21	11:00:00	14.888					
1391	03/04/21	12:00:00	14.745					
1392	03/04/21	13:00:00	14.673					
1393	03/04/21	14:00:00	15.199					
1394	03/04/21	15:00:00	15.366					
1395	03/04/21	16:00:00	15.509					
1396	03/04/21	17:00:00	15.414					
1397	03/04/21	18:00:00	15.151					
1398	03/04/21	19:00:00	15.533					
1399	03/04/21	20:00:00	15.509					
1400	03/04/21	21:00:00	15.485					
1401	03/04/21	22:00:00	15.366					
1402	03/04/21	23:00:00	15.390					
1403	04/04/21	00:00:00	15.223					
1404	04/04/21	01:00:00	15.175					
1405	04/04/21	02:00:00	14.984					
1406	04/04/21	03:00:00	14.984					
1407	04/04/21	04:00:00	14.816					
1408	04/04/21	05:00:00	14.936					
1409	04/04/21	06:00:00	14.984					
1410	04/04/21	07:00:00	14.768					
1411	04/04/21	08:00:00	14.625					
