"N.º"	"Fecha"	"Tiempo, GMT+02:00"	"Temp, °C (LGR S/N: 20954370, SEN S/N: 20954370, LBL: Aire_5m_120722)"	"Acoplador separado (LGR S/N: 20954370, SEN S/N: 20954370)"	"Acoplador adjunto (LGR S/N: 20954370, SEN S/N: 20954370)"	"Host conectado (LGR S/N: 20954370, SEN S/N: 20954370)"	"Parado (LGR S/N: 20954370, SEN S/N: 20954370)"	"Final de archivo (LGR S/N: 20954370, SEN S/N: 20954370)"
316	25/07/22	13:00:00	27.677					
317	25/07/22	14:00:00	27.628					
318	25/07/22	15:00:00	27.481					
319	25/07/22	16:00:00	27.161					
320	25/07/22	17:00:00	27.210					
321	25/07/22	18:00:00	26.475					
322	25/07/22	19:00:00	26.524					
323	25/07/22	20:00:00	26.085					
324	25/07/22	21:00:00	26.061					
325	25/07/22	22:00:00	26.012					
326	25/07/22	23:00:00	26.500					
327	26/07/22	00:00:00	26.475					
328	26/07/22	01:00:00	26.475					
329	26/07/22	02:00:00	26.500					
330	26/07/22	03:00:00	26.622					
331	26/07/22	04:00:00	26.891					
332	26/07/22	05:00:00	26.426					
333	26/07/22	06:00:00	26.573					
334	26/07/22	07:00:00	26.280					
335	26/07/22	08:00:00	26.402					
336	26/07/22	09:00:00	26.451					
337	26/07/22	10:00:00	26.402					
338	26/07/22	11:00:00	26.451					
339	26/07/22	12:00:00	26.524					
340	26/07/22	13:00:00	26.549					
341	26/07/22	14:00:00	26.793					
342	26/07/22	15:00:00	26.744					
343	26/07/22	16:00:00	26.695					
344	26/07/22	17:00:00	26.598					
345	26/07/22	18:00:00	27.112					
346	26/07/22	19:00:00	27.038					
347	26/07/22	20:00:00	27.136					
348	26/07/22	21:00:00	26.793					
349	26/07/22	22:00:00	26.916					
350	26/07/22	23:00:00	26.989					
351	27/07/22	00:00:00	26.965					
352	27/07/22	01:00:00	27.063					
353	27/07/22	02:00:00	27.259					
354	27/07/22	03:00:00	27.235					
355	27/07/22	04:00:00	27.235					
356	27/07/22	05:00:00	27.186					
357	27/07/22	06:00:00	27.186					
358	27/07/22	07:00:00	27.186					
359	27/07/22	08:00:00	27.235					
360	27/07/22	09:00:00	27.358					
361	27/07/22	10:00:00	27.382					
362	27/07/22	11:00:00	27.431					
363	27/07/22	12:00:00	27.481					
364	27/07/22	13:00:00	27.530					
365	27/07/22	14:00:00	27.751					
366	27/07/22	15:00:00	27.825					
367	27/07/22	16:00:00	27.727					
368	27/07/22	17:00:00	27.677					
369	27/07/22	18:00:00	27.677					
370	27/07/22	19:00:00	27.653					
371	27/07/22	20:00:00	27.653					
372	27/07/22	21:00:00	27.653					
373	27/07/22	22:00:00	27.628					
374	27/07/22	23:00:00	27.628					
375	28/07/22	00:00:00	27.604					
376	28/07/22	01:00:00	27.604					
377	28/07/22	02:00:00	27.653					
378	28/07/22	03:00:00	27.579					
379	28/07/22	04:00:00	27.579					
380	28/07/22	05:00:00	27.358					
381	28/07/22	06:00:00	27.481					
382	28/07/22	07:00:00	27.530					
383	28/07/22	08:00:00	27.604					
384	28/07/22	09:00:00	27.579					
385	28/07/22	10:00:00	27.628					
386	28/07/22	11:00:00	27.579					
387	28/07/22	12:00:00	27.677					
388	28/07/22	13:00:00	27.801					
389	28/07/22	14:00:00	27.899					
390	28/07/22	15:00:00	27.998					
391	28/07/22	16:00:00	28.023					
392	28/07/22	17:00:00	27.924					
393	28/07/22	18:00:00	28.023					
394	28/07/22	19:00:00	27.899					
395	28/07/22	20:00:00	27.949					
396	28/07/22	21:00:00	27.875					
397	28/07/22	22:00:00	27.801					
398	28/07/22	23:00:00	27.702					
399	29/07/22	00:00:00	27.382					
400	29/07/22	01:00:00	27.751					
401	29/07/22	02:00:00	27.776					
402	29/07/22	03:00:00	27.850					
403	29/07/22	04:00:00	27.579					
404	29/07/22	05:00:00	27.628					
405	29/07/22	06:00:00	27.604					
406	29/07/22	07:00:00	27.554					
407	29/07/22	08:00:00	27.554					
408	29/07/22	09:00:00	27.530					
409	29/07/22	10:00:00	27.554					
410	29/07/22	11:00:00	27.628					
411	29/07/22	12:00:00	27.628					
412	29/07/22	13:00:00	27.653					
413	29/07/22	14:00:00	28.270					
414	29/07/22	15:00:00	28.444					
415	29/07/22	16:00:00	28.419					
416	29/07/22	17:00:00	28.147					
417	29/07/22	18:00:00	28.270					
418	29/07/22	19:00:00	28.097					
419	29/07/22	20:00:00	28.245					
420	29/07/22	21:00:00	28.171					
421	29/07/22	22:00:00	28.122					
422	29/07/22	23:00:00	28.072					
423	30/07/22	00:00:00	28.245					
424	30/07/22	01:00:00	27.899					
425	30/07/22	02:00:00	27.924					
426	30/07/22	03:00:00	27.998					
427	30/07/22	04:00:00	27.998					
428	30/07/22	05:00:00	28.048					
429	30/07/22	06:00:00	28.023					
430	30/07/22	07:00:00	27.924					
431	30/07/22	08:00:00	27.850					
432	30/07/22	09:00:00	27.825					
433	30/07/22	10:00:00	27.875					
434	30/07/22	11:00:00	27.998					
435	30/07/22	12:00:00	27.850					
436	30/07/22	13:00:00	27.407					
437	30/07/22	14:00:00	26.818					
438	30/07/22	15:00:00	27.087					
439	30/07/22	16:00:00	27.431					
440	30/07/22	17:00:00	27.456					
441	30/07/22	18:00:00	27.530					
442	30/07/22	19:00:00	27.554					
443	30/07/22	20:00:00	27.456					
444	30/07/22	21:00:00	27.604					
445	30/07/22	22:00:00	27.677					
446	30/07/22	23:00:00	27.653					
447	31/07/22	00:00:00	27.702					
448	31/07/22	01:00:00	27.702					
449	31/07/22	02:00:00	27.702					
450	31/07/22	03:00:00	27.751					
451	31/07/22	04:00:00	27.727					
452	31/07/22	05:00:00	27.677					
453	31/07/22	06:00:00	27.284					
454	31/07/22	07:00:00	27.112					
455	31/07/22	08:00:00	27.136					
456	31/07/22	09:00:00	27.136					
457	31/07/22	10:00:00	27.481					
458	31/07/22	11:00:00	27.530					
459	31/07/22	12:00:00	27.677					
460	31/07/22	13:00:00	27.604					
461	31/07/22	14:00:00	27.825					
462	31/07/22	15:00:00	28.023					
463	31/07/22	16:00:00	27.924					
464	31/07/22	17:00:00	27.727					
465	31/07/22	18:00:00	27.924					
466	31/07/22	19:00:00	27.949					
467	31/07/22	20:00:00	27.899					
468	31/07/22	21:00:00	27.875					
469	31/07/22	22:00:00	27.899					
470	31/07/22	23:00:00	27.875					
471	01/08/22	00:00:00	27.875					
472	01/08/22	01:00:00	27.850					
473	01/08/22	02:00:00	28.048					
474	01/08/22	03:00:00	28.097					
475	01/08/22	04:00:00	28.072					
476	01/08/22	05:00:00	28.072					
477	01/08/22	06:00:00	28.048					
478	01/08/22	07:00:00	27.998					
479	01/08/22	08:00:00	27.974					
480	01/08/22	09:00:00	27.974					
481	01/08/22	10:00:00	27.949					
482	01/08/22	11:00:00	27.875					
483	01/08/22	12:00:00	27.949					
484	01/08/22	13:00:00	27.998					
485	01/08/22	14:00:00	28.171					
486	01/08/22	15:00:00	28.245					
487	01/08/22	16:00:00	28.122					
488	01/08/22	17:00:00	27.998					
489	01/08/22	18:00:00	27.974					
490	01/08/22	19:00:00	27.974					
491	01/08/22	20:00:00	27.974					
492	01/08/22	21:00:00	28.023					
493	01/08/22	22:00:00	28.048					
494	01/08/22	23:00:00	28.072					
495	02/08/22	00:00:00	28.147					
496	02/08/22	01:00:00	28.147					
497	02/08/22	02:00:00	28.097					
498	02/08/22	03:00:00	28.072					
499	02/08/22	04:00:00	28.023					
500	02/08/22	05:00:00	27.949					
501	02/08/22	06:00:00	27.875					
502	02/08/22	07:00:00	27.949					
503	02/08/22	08:00:00	27.949					
504	02/08/22	09:00:00	27.924					
505	02/08/22	10:00:00	27.974					
506	02/08/22	11:00:00	27.998					
507	02/08/22	12:00:00	28.072					
508	02/08/22	13:00:00	28.147					
509	02/08/22	14:00:00	28.320					
510	02/08/22	15:00:00	28.419					
511	02/08/22	16:00:00	28.245					
512	02/08/22	17:00:00	28.122					
513	02/08/22	18:00:00	28.072					
514	02/08/22	19:00:00	28.320					
515	02/08/22	20:00:00	28.171					
516	02/08/22	21:00:00	28.345					
517	02/08/22	22:00:00	28.369					
518	02/08/22	23:00:00	28.295					
519	03/08/22	00:00:00	28.270					
520	03/08/22	01:00:00	28.468					
521	03/08/22	02:00:00	28.518					
522	03/08/22	03:00:00	28.543					
523	03/08/22	04:00:00	28.518					
524	03/08/22	05:00:00	28.270					
525	03/08/22	06:00:00	28.270					
526	03/08/22	07:00:00	27.998					
527	03/08/22	08:00:00	28.072					
528	03/08/22	09:00:00	28.072					
529	03/08/22	10:00:00	28.072					
530	03/08/22	11:00:00	28.147					
531	03/08/22	12:00:00	28.245					
532	03/08/22	13:00:00	28.369					
533	03/08/22	14:00:00	28.717					
534	03/08/22	15:00:00	28.543					
535	03/08/22	16:00:00	28.245					
536	03/08/22	17:00:00	28.468					
537	03/08/22	18:00:00	28.369					
538	03/08/22	19:00:00	28.419					
539	03/08/22	20:00:00	28.593					
540	03/08/22	21:00:00	28.444					
541	03/08/22	22:00:00	28.667					
542	03/08/22	23:00:00	28.593					
543	04/08/22	00:00:00	28.617					
544	04/08/22	01:00:00	28.617					
545	04/08/22	02:00:00	28.419					
546	04/08/22	03:00:00	28.320					
547	04/08/22	04:00:00	28.345					
548	04/08/22	05:00:00	28.196					
549	04/08/22	06:00:00	28.369					
550	04/08/22	07:00:00	28.468					
551	04/08/22	08:00:00	28.444					
552	04/08/22	09:00:00	28.468					
553	04/08/22	10:00:00	28.444					
554	04/08/22	11:00:00	28.518					
555	04/08/22	12:00:00	28.642					
556	04/08/22	13:00:00	28.791					
557	04/08/22	14:00:00	28.990					
558	04/08/22	15:00:00	28.916					
559	04/08/22	16:00:00	28.766					
560	04/08/22	17:00:00	28.642					
561	04/08/22	18:00:00	28.617					
562	04/08/22	19:00:00	28.617					
563	04/08/22	20:00:00	28.617					
564	04/08/22	21:00:00	28.593					
565	04/08/22	22:00:00	28.493					
566	04/08/22	23:00:00	28.320					
567	05/08/22	00:00:00	28.270					
568	05/08/22	01:00:00	28.419					
569	05/08/22	02:00:00	28.543					
570	05/08/22	03:00:00	28.568					
571	05/08/22	04:00:00	28.642					
572	05/08/22	05:00:00	28.816					
573	05/08/22	06:00:00	28.617					
574	05/08/22	07:00:00	28.742					
575	05/08/22	08:00:00	28.742					
576	05/08/22	09:00:00	28.766					
577	05/08/22	10:00:00	28.791					
578	05/08/22	11:00:00	28.841					
579	05/08/22	12:00:00	28.916					
580	05/08/22	13:00:00	28.891					
581	05/08/22	14:00:00	28.965					
582	05/08/22	15:00:00	28.791					
583	05/08/22	16:00:00	28.369					
584	05/08/22	17:00:00	29.015					
585	05/08/22	18:00:00	28.965					
586	05/08/22	19:00:00	29.040					
587	05/08/22	20:00:00	29.090					
588	05/08/22	21:00:00	29.090					
589	05/08/22	22:00:00	29.065					
590	05/08/22	23:00:00	29.065					
591	06/08/22	00:00:00	28.866					
592	06/08/22	01:00:00	28.941					
593	06/08/22	02:00:00	28.891					
594	06/08/22	03:00:00	28.816					
595	06/08/22	04:00:00	28.518					
596	06/08/22	05:00:00	28.692					
597	06/08/22	06:00:00	28.617					
598	06/08/22	07:00:00	28.072					
599	06/08/22	08:00:00	28.048					
600	06/08/22	09:00:00	28.048					
601	06/08/22	10:00:00	27.801					
602	06/08/22	11:00:00	27.949					
603	06/08/22	12:00:00	28.196					
604	06/08/22	13:00:00	28.394					
605	06/08/22	14:00:00	28.742					
606	06/08/22	15:00:00	28.916					
607	06/08/22	16:00:00	28.196					
608	06/08/22	17:00:00	27.481					
609	06/08/22	18:00:00	27.727					
610	06/08/22	19:00:00	27.850					
611	06/08/22	20:00:00	27.899					
612	06/08/22	21:00:00	28.023					
613	06/08/22	22:00:00	28.196					
614	06/08/22	23:00:00	28.221					
615	07/08/22	00:00:00	28.171					
616	07/08/22	01:00:00	28.196					
617	07/08/22	02:00:00	28.345					
618	07/08/22	03:00:00	28.419					
619	07/08/22	04:00:00	28.444					
620	07/08/22	05:00:00	28.419					
621	07/08/22	06:00:00	28.345					
622	07/08/22	07:00:00	28.295					
623	07/08/22	08:00:00	28.196					
624	07/08/22	09:00:00	28.023					
625	07/08/22	10:00:00	28.048					
626	07/08/22	11:00:00	28.147					
627	07/08/22	12:00:00	28.171					
628	07/08/22	13:00:00	28.320					
629	07/08/22	14:00:00	28.766					
630	07/08/22	15:00:00	28.717					
631	07/08/22	16:00:00	28.617					
632	07/08/22	17:00:00	28.617					
633	07/08/22	18:00:00	28.617					
634	07/08/22	19:00:00	28.568					
635	07/08/22	20:00:00	28.568					
636	07/08/22	21:00:00	28.568					
637	07/08/22	22:00:00	28.617					
638	07/08/22	23:00:00	28.617					
639	08/08/22	00:00:00	28.568					
640	08/08/22	01:00:00	28.518					
641	08/08/22	02:00:00	28.493					
642	08/08/22	03:00:00	28.468					
643	08/08/22	04:00:00	28.444					
644	08/08/22	05:00:00	28.419					
645	08/08/22	06:00:00	28.444					
646	08/08/22	07:00:00	28.394					
647	08/08/22	08:00:00	28.369					
648	08/08/22	09:00:00	28.345					
649	08/08/22	10:00:00	28.394					
650	08/08/22	11:00:00	28.419					
651	08/08/22	12:00:00	28.766					
652	08/08/22	13:00:00	28.667					
653	08/08/22	14:00:00	29.290					
654	08/08/22	15:00:00	29.389					
655	08/08/22	16:00:00	29.340					
656	08/08/22	17:00:00	29.190					
657	08/08/22	18:00:00	28.891					
658	08/08/22	19:00:00	28.766					
659	08/08/22	20:00:00	28.717					
660	08/08/22	21:00:00	28.543					
661	08/08/22	22:00:00	28.543					
662	08/08/22	23:00:00	28.617					
663	09/08/22	00:00:00	28.568					
664	09/08/22	01:00:00	28.468					
665	09/08/22	02:00:00	28.568					
666	09/08/22	03:00:00	28.543					
667	09/08/22	04:00:00	28.692					
668	09/08/22	05:00:00	28.345					
669	09/08/22	06:00:00	28.444					
670	09/08/22	07:00:00	28.543					
671	09/08/22	08:00:00	28.419					
672	09/08/22	09:00:00	28.543					
673	09/08/22	10:00:00	28.543					
674	09/08/22	11:00:00	28.543					
675	09/08/22	12:00:00	28.369					
676	09/08/22	13:00:00	28.518					
677	09/08/22	14:00:00	28.568					
678	09/08/22	15:00:00	28.617					
679	09/08/22	16:00:00	28.990					
680	09/08/22	17:00:00	28.965					
681	09/08/22	18:00:00	29.140					
682	09/08/22	19:00:00	29.165					
683	09/08/22	20:00:00	29.165					
684	09/08/22	21:00:00	29.140					
685	09/08/22	22:00:00	29.165					
686	09/08/22	23:00:00	29.115					
687	10/08/22	00:00:00	28.766					
688	10/08/22	01:00:00	28.667					
689	10/08/22	02:00:00	28.667					
690	10/08/22	03:00:00	28.742					
691	10/08/22	04:00:00	28.742					
692	10/08/22	05:00:00	28.742					
693	10/08/22	06:00:00	28.742					
694	10/08/22	07:00:00	28.742					
695	10/08/22	08:00:00	28.816					
696	10/08/22	09:00:00	28.866					
697	10/08/22	10:00:00	28.891					
698	10/08/22	11:00:00	28.965					
699	10/08/22	12:00:00	29.015					
700	10/08/22	13:00:00	29.140					
701	10/08/22	14:00:00	29.215					
702	10/08/22	15:00:00	29.140					
703	10/08/22	16:00:00	29.215					
704	10/08/22	17:00:00	29.015					
705	10/08/22	18:00:00	28.990					
706	10/08/22	19:00:00	28.916					
707	10/08/22	20:00:00	28.692					
708	10/08/22	21:00:00	28.816					
709	10/08/22	22:00:00	28.816					
710	10/08/22	23:00:00	28.941					
