"N.º"	"Fecha"	"Tiempo, GMT+02:00"	"Temp, °C (LGR S/N: 20364089, SEN S/N: 20364089, LBL: Porros_20m)"	"Acoplador separado (LGR S/N: 20364089, SEN S/N: 20364089)"	"Acoplador adjunto (LGR S/N: 20364089, SEN S/N: 20364089)"	"Host conectado (LGR S/N: 20364089, SEN S/N: 20364089)"	"Parado (LGR S/N: 20364089, SEN S/N: 20364089)"	"Final de archivo (LGR S/N: 20364089, SEN S/N: 20364089)"
138	24/05/22	03:00:00	17.582					
139	24/05/22	04:00:00	17.486					
140	24/05/22	05:00:00	17.153					
141	24/05/22	06:00:00	17.249					
142	24/05/22	07:00:00	17.177					
143	24/05/22	08:00:00	17.177					
144	24/05/22	09:00:00	17.106					
145	24/05/22	10:00:00	16.939					
146	24/05/22	11:00:00	16.558					
147	24/05/22	12:00:00	16.463					
148	24/05/22	13:00:00	17.058					
149	24/05/22	14:00:00	16.868					
150	24/05/22	15:00:00	16.749					
151	24/05/22	16:00:00	16.558					
152	24/05/22	17:00:00	16.034					
153	24/05/22	18:00:00	16.106					
154	24/05/22	19:00:00	15.963					
155	24/05/22	20:00:00	16.058					
156	24/05/22	21:00:00	15.819					
157	24/05/22	22:00:00	15.915					
158	24/05/22	23:00:00	15.748					
159	25/05/22	00:00:00	15.772					
160	25/05/22	01:00:00	15.796					
161	25/05/22	02:00:00	15.819					
162	25/05/22	03:00:00	15.819					
163	25/05/22	04:00:00	15.819					
164	25/05/22	05:00:00	15.652					
165	25/05/22	06:00:00	15.605					
166	25/05/22	07:00:00	15.605					
167	25/05/22	08:00:00	15.652					
168	25/05/22	09:00:00	15.629					
169	25/05/22	10:00:00	15.676					
170	25/05/22	11:00:00	15.676					
171	25/05/22	12:00:00	15.581					
172	25/05/22	13:00:00	15.509					
173	25/05/22	14:00:00	15.748					
174	25/05/22	15:00:00	15.557					
175	25/05/22	16:00:00	15.676					
176	25/05/22	17:00:00	15.438					
177	25/05/22	18:00:00	15.652					
178	25/05/22	19:00:00	15.581					
179	25/05/22	20:00:00	15.366					
180	25/05/22	21:00:00	15.605					
181	25/05/22	22:00:00	15.963					
182	25/05/22	23:00:00	16.201					
183	26/05/22	00:00:00	16.177					
184	26/05/22	01:00:00	16.082					
185	26/05/22	02:00:00	16.296					
186	26/05/22	03:00:00	16.296					
187	26/05/22	04:00:00	16.106					
188	26/05/22	05:00:00	16.034					
189	26/05/22	06:00:00	15.819					
190	26/05/22	07:00:00	16.034					
191	26/05/22	08:00:00	16.129					
192	26/05/22	09:00:00	16.153					
193	26/05/22	10:00:00	16.701					
194	26/05/22	11:00:00	16.582					
195	26/05/22	12:00:00	16.939					
196	26/05/22	13:00:00	16.796					
197	26/05/22	14:00:00	16.701					
198	26/05/22	15:00:00	16.725					
199	26/05/22	16:00:00	16.773					
200	26/05/22	17:00:00	17.130					
201	26/05/22	18:00:00	17.225					
202	26/05/22	19:00:00	17.272					
203	26/05/22	20:00:00	17.153					
204	26/05/22	21:00:00	17.011					
205	26/05/22	22:00:00	17.106					
206	26/05/22	23:00:00	17.225					
207	27/05/22	00:00:00	17.344					
208	27/05/22	01:00:00	17.296					
209	27/05/22	02:00:00	17.368					
210	27/05/22	03:00:00	17.296					
211	27/05/22	04:00:00	16.630					
212	27/05/22	05:00:00	16.487					
213	27/05/22	06:00:00	16.820					
214	27/05/22	07:00:00	17.034					
215	27/05/22	08:00:00	17.225					
216	27/05/22	09:00:00	17.368					
217	27/05/22	10:00:00	17.225					
218	27/05/22	11:00:00	17.153					
219	27/05/22	12:00:00	16.892					
220	27/05/22	13:00:00	17.106					
221	27/05/22	14:00:00	17.249					
222	27/05/22	15:00:00	17.510					
223	27/05/22	16:00:00	17.463					
224	27/05/22	17:00:00	17.510					
225	27/05/22	18:00:00	17.510					
226	27/05/22	19:00:00	17.486					
227	27/05/22	20:00:00	17.463					
228	27/05/22	21:00:00	17.582					
229	27/05/22	22:00:00	17.510					
230	27/05/22	23:00:00	17.296					
231	28/05/22	00:00:00	17.320					
232	28/05/22	01:00:00	17.415					
233	28/05/22	02:00:00	17.677					
234	28/05/22	03:00:00	17.748					
235	28/05/22	04:00:00	17.819					
236	28/05/22	05:00:00	17.796					
237	28/05/22	06:00:00	17.439					
238	28/05/22	07:00:00	17.724					
239	28/05/22	08:00:00	17.772					
240	28/05/22	09:00:00	17.796					
241	28/05/22	10:00:00	17.724					
242	28/05/22	11:00:00	17.677					
243	28/05/22	12:00:00	17.582					
244	28/05/22	13:00:00	17.724					
245	28/05/22	14:00:00	17.772					
246	28/05/22	15:00:00	17.891					
247	28/05/22	16:00:00	17.915					
248	28/05/22	17:00:00	17.677					
249	28/05/22	18:00:00	17.796					
250	28/05/22	19:00:00	17.772					
251	28/05/22	20:00:00	17.796					
252	28/05/22	21:00:00	17.986					
253	28/05/22	22:00:00	18.010					
254	28/05/22	23:00:00	18.224					
255	29/05/22	00:00:00	18.200					
256	29/05/22	01:00:00	18.247					
257	29/05/22	02:00:00	18.723					
258	29/05/22	03:00:00	18.652					
259	29/05/22	04:00:00	18.200					
260	29/05/22	05:00:00	18.081					
261	29/05/22	06:00:00	18.390					
262	29/05/22	07:00:00	18.176					
263	29/05/22	08:00:00	18.319					
264	29/05/22	09:00:00	18.295					
265	29/05/22	10:00:00	18.295					
266	29/05/22	11:00:00	18.390					
267	29/05/22	12:00:00	18.818					
268	29/05/22	13:00:00	19.032					
269	29/05/22	14:00:00	18.985					
270	29/05/22	15:00:00	18.866					
271	29/05/22	16:00:00	18.889					
272	29/05/22	17:00:00	18.866					
273	29/05/22	18:00:00	18.866					
274	29/05/22	19:00:00	18.866					
275	29/05/22	20:00:00	18.866					
276	29/05/22	21:00:00	18.937					
277	29/05/22	22:00:00	19.056					
278	29/05/22	23:00:00	18.961					
279	30/05/22	00:00:00	18.675					
280	30/05/22	01:00:00	18.699					
281	30/05/22	02:00:00	18.533					
282	30/05/22	03:00:00	18.628					
283	30/05/22	04:00:00	18.723					
284	30/05/22	05:00:00	18.747					
285	30/05/22	06:00:00	18.628					
286	30/05/22	07:00:00	18.699					
287	30/05/22	08:00:00	18.533					
288	30/05/22	09:00:00	18.794					
289	30/05/22	10:00:00	18.818					
290	30/05/22	11:00:00	18.913					
291	30/05/22	12:00:00	18.961					
292	30/05/22	13:00:00	19.032					
293	30/05/22	14:00:00	19.056					
294	30/05/22	15:00:00	19.151					
295	30/05/22	16:00:00	19.151					
296	30/05/22	17:00:00	19.080					
297	30/05/22	18:00:00	18.961					
298	30/05/22	19:00:00	18.961					
299	30/05/22	20:00:00	19.008					
300	30/05/22	21:00:00	19.127					
301	30/05/22	22:00:00	19.222					
302	30/05/22	23:00:00	19.222					
303	31/05/22	00:00:00	19.246					
304	31/05/22	01:00:00	19.151					
305	31/05/22	02:00:00	19.080					
306	31/05/22	03:00:00	19.080					
307	31/05/22	04:00:00	19.127					
308	31/05/22	05:00:00	19.127					
309	31/05/22	06:00:00	19.151					
310	31/05/22	07:00:00	19.270					
311	31/05/22	08:00:00	19.389					
312	31/05/22	09:00:00	19.222					
313	31/05/22	10:00:00	19.222					
314	31/05/22	11:00:00	19.318					
315	31/05/22	12:00:00	19.246					
316	31/05/22	13:00:00	19.318					
317	31/05/22	14:00:00	19.413					
318	31/05/22	15:00:00	19.508					
319	31/05/22	16:00:00	19.413					
320	31/05/22	17:00:00	19.151					
321	31/05/22	18:00:00	19.222					
322	31/05/22	19:00:00	19.199					
323	31/05/22	20:00:00	19.246					
324	31/05/22	21:00:00	19.270					
325	31/05/22	22:00:00	19.294					
326	31/05/22	23:00:00	19.294					
327	01/06/22	00:00:00	18.794					
328	01/06/22	01:00:00	19.246					
329	01/06/22	02:00:00	19.056					
330	01/06/22	03:00:00	19.365					
331	01/06/22	04:00:00	19.389					
332	01/06/22	05:00:00	19.318					
333	01/06/22	06:00:00	19.460					
334	01/06/22	07:00:00	19.436					
335	01/06/22	08:00:00	19.508					
336	01/06/22	09:00:00	19.508					
337	01/06/22	10:00:00	19.508					
338	01/06/22	11:00:00	19.579					
339	01/06/22	12:00:00	19.674					
340	01/06/22	13:00:00	19.651					
341	01/06/22	14:00:00	19.508					
342	01/06/22	15:00:00	19.484					
343	01/06/22	16:00:00	19.460					
344	01/06/22	17:00:00	19.413					
345	01/06/22	18:00:00	19.199					
346	01/06/22	19:00:00	18.889					
347	01/06/22	20:00:00	18.247					
348	01/06/22	21:00:00	18.913					
349	01/06/22	22:00:00	19.413					
350	01/06/22	23:00:00	19.532					
351	02/06/22	00:00:00	19.365					
352	02/06/22	01:00:00	19.318					
353	02/06/22	02:00:00	19.579					
354	02/06/22	03:00:00	19.555					
355	02/06/22	04:00:00	19.436					
356	02/06/22	05:00:00	19.555					
357	02/06/22	06:00:00	19.722					
358	02/06/22	07:00:00	19.698					
359	02/06/22	08:00:00	19.627					
360	02/06/22	09:00:00	19.579					
361	02/06/22	10:00:00	19.532					
362	02/06/22	11:00:00	19.770					
363	02/06/22	12:00:00	19.532					
364	02/06/22	13:00:00	19.460					
365	02/06/22	14:00:00	19.436					
366	02/06/22	15:00:00	19.413					
367	02/06/22	16:00:00	19.365					
368	02/06/22	17:00:00	19.270					
369	02/06/22	18:00:00	19.627					
370	02/06/22	19:00:00	19.651					
371	02/06/22	20:00:00	19.508					
372	02/06/22	21:00:00	18.866					
373	02/06/22	22:00:00	18.010					
374	02/06/22	23:00:00	18.699					
375	03/06/22	00:00:00	19.199					
376	03/06/22	01:00:00	18.176					
377	03/06/22	02:00:00	18.414					
378	03/06/22	03:00:00	18.461					
379	03/06/22	04:00:00	18.414					
380	03/06/22	05:00:00	17.867					
381	03/06/22	06:00:00	17.867					
382	03/06/22	07:00:00	18.057					
383	03/06/22	08:00:00	17.986					
384	03/06/22	09:00:00	18.985					
385	03/06/22	10:00:00	19.389					
386	03/06/22	11:00:00	19.413					
387	03/06/22	12:00:00	19.436					
388	03/06/22	13:00:00	19.341					
389	03/06/22	14:00:00	18.010					
390	03/06/22	15:00:00	19.222					
391	03/06/22	16:00:00	18.652					
392	03/06/22	17:00:00	18.509					
393	03/06/22	18:00:00	18.366					
394	03/06/22	19:00:00	18.747					
395	03/06/22	20:00:00	18.129					
396	03/06/22	21:00:00	18.723					
397	03/06/22	22:00:00	18.794					
398	03/06/22	23:00:00	19.127					
399	04/06/22	00:00:00	17.748					
400	04/06/22	01:00:00	18.438					
401	04/06/22	02:00:00	18.818					
402	04/06/22	03:00:00	19.484					
403	04/06/22	04:00:00	19.484					
404	04/06/22	05:00:00	19.389					
405	04/06/22	06:00:00	18.247					
406	04/06/22	07:00:00	18.390					
407	04/06/22	08:00:00	19.246					
408	04/06/22	09:00:00	18.794					
409	04/06/22	10:00:00	18.604					
410	04/06/22	11:00:00	18.176					
411	04/06/22	12:00:00	17.677					
412	04/06/22	13:00:00	18.390					
413	04/06/22	14:00:00	18.057					
414	04/06/22	15:00:00	17.891					
415	04/06/22	16:00:00	17.843					
416	04/06/22	17:00:00	18.652					
417	04/06/22	18:00:00	19.032					
418	04/06/22	19:00:00	17.653					
419	04/06/22	20:00:00	18.509					
420	04/06/22	21:00:00	17.915					
421	04/06/22	22:00:00	18.723					
422	04/06/22	23:00:00	17.915					
423	05/06/22	00:00:00	18.485					
424	05/06/22	01:00:00	17.938					
425	05/06/22	02:00:00	18.176					
426	05/06/22	03:00:00	17.867					
427	05/06/22	04:00:00	17.819					
428	05/06/22	05:00:00	18.200					
429	05/06/22	06:00:00	18.414					
430	05/06/22	07:00:00	18.319					
431	05/06/22	08:00:00	18.866					
432	05/06/22	09:00:00	18.271					
433	05/06/22	10:00:00	19.365					
434	05/06/22	11:00:00	18.652					
435	05/06/22	12:00:00	17.605					
436	05/06/22	13:00:00	19.389					
437	05/06/22	14:00:00	18.176					
438	05/06/22	15:00:00	19.199					
439	05/06/22	16:00:00	19.436					
440	05/06/22	17:00:00	17.962					
441	05/06/22	18:00:00	17.962					
442	05/06/22	19:00:00	18.247					
443	05/06/22	20:00:00	19.508					
444	05/06/22	21:00:00	17.510					
445	05/06/22	22:00:00	17.082					
446	05/06/22	23:00:00	17.320					
447	06/06/22	00:00:00	17.843					
448	06/06/22	01:00:00	17.463					
449	06/06/22	02:00:00	16.915					
450	06/06/22	03:00:00	17.082					
451	06/06/22	04:00:00	17.034					
452	06/06/22	05:00:00	16.987					
453	06/06/22	06:00:00	17.153					
454	06/06/22	07:00:00	16.963					
455	06/06/22	08:00:00	17.153					
456	06/06/22	09:00:00	18.033					
457	06/06/22	10:00:00	17.629					
458	06/06/22	11:00:00	17.486					
459	06/06/22	12:00:00	17.510					
460	06/06/22	13:00:00	17.439					
461	06/06/22	14:00:00	17.391					
462	06/06/22	15:00:00	17.344					
463	06/06/22	16:00:00	16.868					
464	06/06/22	17:00:00	16.582					
465	06/06/22	18:00:00	16.868					
466	06/06/22	19:00:00	16.987					
467	06/06/22	20:00:00	17.153					
468	06/06/22	21:00:00	16.939					
469	06/06/22	22:00:00	16.868					
470	06/06/22	23:00:00	16.534					
471	07/06/22	00:00:00	18.105					
472	07/06/22	01:00:00	18.319					
473	07/06/22	02:00:00	17.748					
474	07/06/22	03:00:00	18.057					
475	07/06/22	04:00:00	17.796					
476	07/06/22	05:00:00	18.105					
477	07/06/22	06:00:00	17.320					
478	07/06/22	07:00:00	16.844					
479	07/06/22	08:00:00	17.225					
480	07/06/22	09:00:00	17.106					
481	07/06/22	10:00:00	17.082					
482	07/06/22	11:00:00	16.749					
483	07/06/22	12:00:00	17.106					
484	07/06/22	13:00:00	17.153					
485	07/06/22	14:00:00	17.368					
486	07/06/22	15:00:00	17.249					
487	07/06/22	16:00:00	17.296					
488	07/06/22	17:00:00	17.130					
489	07/06/22	18:00:00	17.486					
490	07/06/22	19:00:00	17.582					
491	07/06/22	20:00:00	17.653					
492	07/06/22	21:00:00	17.724					
493	07/06/22	22:00:00	17.724					
494	07/06/22	23:00:00	17.748					
495	08/06/22	00:00:00	16.820					
496	08/06/22	01:00:00	17.106					
497	08/06/22	02:00:00	16.892					
498	08/06/22	03:00:00	16.725					
499	08/06/22	04:00:00	16.820					
500	08/06/22	05:00:00	16.939					
501	08/06/22	06:00:00	16.773					
502	08/06/22	07:00:00	16.725					
503	08/06/22	08:00:00	16.654					
504	08/06/22	09:00:00	16.749					
505	08/06/22	10:00:00	16.915					
506	08/06/22	11:00:00	17.153					
507	08/06/22	12:00:00	17.582					
508	08/06/22	13:00:00	17.225					
509	08/06/22	14:00:00	17.772					
510	08/06/22	15:00:00	17.748					
511	08/06/22	16:00:00	17.891					
512	08/06/22	17:00:00	17.558					
513	08/06/22	18:00:00	17.986					
514	08/06/22	19:00:00	18.224					
515	08/06/22	20:00:00	18.176					
516	08/06/22	21:00:00	17.915					
517	08/06/22	22:00:00	18.343					
518	08/06/22	23:00:00	19.793					
519	09/06/22	00:00:00	19.746					
520	09/06/22	01:00:00	17.748					
521	09/06/22	02:00:00	18.961					
522	09/06/22	03:00:00	18.580					
523	09/06/22	04:00:00	19.341					
524	09/06/22	05:00:00	18.842					
525	09/06/22	06:00:00	18.509					
526	09/06/22	07:00:00	18.343					
527	09/06/22	08:00:00	17.819					
528	09/06/22	09:00:00	17.701					
529	09/06/22	10:00:00	18.390					
530	09/06/22	11:00:00	18.129					
531	09/06/22	12:00:00	17.391					
532	09/06/22	13:00:00	17.225					
533	09/06/22	14:00:00	17.558					
534	09/06/22	15:00:00	17.463					
535	09/06/22	16:00:00	17.558					
536	09/06/22	17:00:00	17.177					
537	09/06/22	18:00:00	17.106					
538	09/06/22	19:00:00	17.106					
539	09/06/22	20:00:00	17.011					
540	09/06/22	21:00:00	17.011					
541	09/06/22	22:00:00	16.844					
542	09/06/22	23:00:00	16.868					
543	10/06/22	00:00:00	16.915					
544	10/06/22	01:00:00	16.701					
545	10/06/22	02:00:00	16.749					
546	10/06/22	03:00:00	16.844					
547	10/06/22	04:00:00	16.963					
548	10/06/22	05:00:00	17.415					
549	10/06/22	06:00:00	17.796					
550	10/06/22	07:00:00	17.843					
551	10/06/22	08:00:00	17.938					
552	10/06/22	09:00:00	17.891					
553	10/06/22	10:00:00	17.534					
554	10/06/22	11:00:00	17.629					
555	10/06/22	12:00:00	17.415					
556	10/06/22	13:00:00	16.963					
557	10/06/22	14:00:00	16.939					
558	10/06/22	15:00:00	16.987					
559	10/06/22	16:00:00	17.011					
560	10/06/22	17:00:00	17.296					
561	10/06/22	18:00:00	17.724					
562	10/06/22	19:00:00	17.415					
563	10/06/22	20:00:00	17.653					
564	10/06/22	21:00:00	17.368					
565	10/06/22	22:00:00	16.939					
566	10/06/22	23:00:00	17.034					
567	11/06/22	00:00:00	17.249					
568	11/06/22	01:00:00	17.368					
569	11/06/22	02:00:00	17.177					
570	11/06/22	03:00:00	17.177					
571	11/06/22	04:00:00	17.177					
572	11/06/22	05:00:00	17.391					
573	11/06/22	06:00:00	16.725					
574	11/06/22	07:00:00	17.368					
575	11/06/22	08:00:00	17.796					
576	11/06/22	09:00:00	17.011					
577	11/06/22	10:00:00	17.272					
578	11/06/22	11:00:00	17.486					
579	11/06/22	12:00:00	17.629					
580	11/06/22	13:00:00	17.915					
581	11/06/22	14:00:00	18.105					
582	11/06/22	15:00:00	19.270					
583	11/06/22	16:00:00	19.841					
584	11/06/22	17:00:00	20.817					
585	11/06/22	18:00:00	20.531					
586	11/06/22	19:00:00	20.103					
587	11/06/22	20:00:00	19.222					
588	11/06/22	21:00:00	18.509					
589	11/06/22	22:00:00	19.008					
590	11/06/22	23:00:00	17.962					
591	12/06/22	00:00:00	19.103					
592	12/06/22	01:00:00	18.438					
593	12/06/22	02:00:00	18.390					
594	12/06/22	03:00:00	18.295					
595	12/06/22	04:00:00	18.176					
596	12/06/22	05:00:00	18.105					
597	12/06/22	06:00:00	18.105					
598	12/06/22	07:00:00	17.986					
599	12/06/22	08:00:00	18.200					
600	12/06/22	09:00:00	18.366					
601	12/06/22	10:00:00	17.748					
602	12/06/22	11:00:00	18.129					
603	12/06/22	12:00:00	18.200					
604	12/06/22	13:00:00	18.699					
605	12/06/22	14:00:00	18.295					
606	12/06/22	15:00:00	19.389					
607	12/06/22	16:00:00	18.366					
608	12/06/22	17:00:00	18.461					
609	12/06/22	18:00:00	19.460					
610	12/06/22	19:00:00	20.746					
611	12/06/22	20:00:00	19.579					
612	12/06/22	21:00:00	19.793					
613	12/06/22	22:00:00	21.056					
614	12/06/22	23:00:00	20.460					
615	13/06/22	00:00:00	20.603					
616	13/06/22	01:00:00	20.889					
617	13/06/22	02:00:00	20.889					
618	13/06/22	03:00:00	20.031					
619	13/06/22	04:00:00	20.007					
620	13/06/22	05:00:00	19.579					
621	13/06/22	06:00:00	19.627					
622	13/06/22	07:00:00	20.246					
623	13/06/22	08:00:00	20.507					
624	13/06/22	09:00:00	20.031					
625	13/06/22	10:00:00	19.793					
626	13/06/22	11:00:00	20.126					
627	13/06/22	12:00:00	19.960					
628	13/06/22	13:00:00	20.412					
629	13/06/22	14:00:00	20.555					
630	13/06/22	15:00:00	20.555					
631	13/06/22	16:00:00	20.650					
632	13/06/22	17:00:00	20.507					
633	13/06/22	18:00:00	20.269					
634	13/06/22	19:00:00	20.317					
635	13/06/22	20:00:00	19.841					
636	13/06/22	21:00:00	20.555					
637	13/06/22	22:00:00	19.960					
638	13/06/22	23:00:00	20.746					
639	14/06/22	00:00:00	19.698					
640	14/06/22	01:00:00	19.318					
641	14/06/22	02:00:00	20.460					
642	14/06/22	03:00:00	19.579					
643	14/06/22	04:00:00	20.174					
644	14/06/22	05:00:00	20.579					
645	14/06/22	06:00:00	20.603					
646	14/06/22	07:00:00	20.674					
647	14/06/22	08:00:00	20.746					
648	14/06/22	09:00:00	20.674					
649	14/06/22	10:00:00	20.674					
650	14/06/22	11:00:00	20.698					
651	14/06/22	12:00:00	20.698					
652	14/06/22	13:00:00	20.627					
653	14/06/22	14:00:00	20.936					
654	14/06/22	15:00:00	20.770					
655	14/06/22	16:00:00	19.841					
656	14/06/22	17:00:00	19.365					
657	14/06/22	18:00:00	18.866					
658	14/06/22	19:00:00	18.937					
659	14/06/22	20:00:00	19.032					
660	14/06/22	21:00:00	19.103					
661	14/06/22	22:00:00	20.103					
662	14/06/22	23:00:00	20.460					
663	15/06/22	00:00:00	20.460					
664	15/06/22	01:00:00	20.722					
665	15/06/22	02:00:00	20.555					
666	15/06/22	03:00:00	19.199					
667	15/06/22	04:00:00	19.460					
668	15/06/22	05:00:00	20.603					
669	15/06/22	06:00:00	20.817					
670	15/06/22	07:00:00	20.531					
671	15/06/22	08:00:00	20.650					
672	15/06/22	09:00:00	20.103					
673	15/06/22	10:00:00	19.722					
674	15/06/22	11:00:00	19.912					
675	15/06/22	12:00:00	20.650					
676	15/06/22	13:00:00	20.579					
677	15/06/22	14:00:00	20.579					
678	15/06/22	15:00:00	19.746					
679	15/06/22	16:00:00	19.413					
680	15/06/22	17:00:00	20.222					
681	15/06/22	18:00:00	20.603					
682	15/06/22	19:00:00	19.199					
683	15/06/22	20:00:00	20.603					
684	15/06/22	21:00:00	21.867					
685	15/06/22	22:00:00	22.513					
686	15/06/22	23:00:00	20.627					
687	16/06/22	00:00:00	21.843					
688	16/06/22	01:00:00	22.082					
689	16/06/22	02:00:00	21.819					
690	16/06/22	03:00:00	22.106					
691	16/06/22	04:00:00	21.079					
692	16/06/22	05:00:00	20.007					
693	16/06/22	06:00:00	20.388					
694	16/06/22	07:00:00	20.031					
695	16/06/22	08:00:00	18.794					
696	16/06/22	09:00:00	19.056					
697	16/06/22	10:00:00	19.127					
698	16/06/22	11:00:00	19.365					
699	16/06/22	12:00:00	20.531					
700	16/06/22	13:00:00	20.436					
701	16/06/22	14:00:00	21.294					
702	16/06/22	15:00:00	21.175					
703	16/06/22	16:00:00	21.652					
704	16/06/22	17:00:00	21.676					
705	16/06/22	18:00:00	21.795					
706	16/06/22	19:00:00	21.581					
707	16/06/22	20:00:00	20.484					
708	16/06/22	21:00:00	20.222					
709	16/06/22	22:00:00	20.341					
710	16/06/22	23:00:00	20.627					
