"N.º"	"Fecha"	"Tiempo, GMT+02:00"	"Temp, °C (LGR S/N: 21202617, SEN S/N: 21202617, LBL: Porros_5m)"	"Acoplador separado (LGR S/N: 21202617, SEN S/N: 21202617)"	"Acoplador adjunto (LGR S/N: 21202617, SEN S/N: 21202617)"	"Host conectado (LGR S/N: 21202617, SEN S/N: 21202617)"	"Parado (LGR S/N: 21202617, SEN S/N: 21202617)"	"Final de archivo (LGR S/N: 21202617, SEN S/N: 21202617)"
300	30/05/22	21:00:00	19.222					
301	30/05/22	22:00:00	19.413					
302	30/05/22	23:00:00	19.865					
303	31/05/22	00:00:00	20.198					
304	31/05/22	01:00:00	20.055					
305	31/05/22	02:00:00	20.007					
306	31/05/22	03:00:00	19.460					
307	31/05/22	04:00:00	19.460					
308	31/05/22	05:00:00	19.436					
309	31/05/22	06:00:00	19.841					
310	31/05/22	07:00:00	19.555					
311	31/05/22	08:00:00	19.579					
312	31/05/22	09:00:00	19.579					
313	31/05/22	10:00:00	19.770					
314	31/05/22	11:00:00	19.841					
315	31/05/22	12:00:00	19.793					
316	31/05/22	13:00:00	19.936					
317	31/05/22	14:00:00	19.888					
318	31/05/22	15:00:00	20.174					
319	31/05/22	16:00:00	20.079					
320	31/05/22	17:00:00	19.960					
321	31/05/22	18:00:00	19.984					
322	31/05/22	19:00:00	20.055					
323	31/05/22	20:00:00	20.055					
324	31/05/22	21:00:00	20.031					
325	31/05/22	22:00:00	20.055					
326	31/05/22	23:00:00	20.126					
327	01/06/22	00:00:00	20.007					
328	01/06/22	01:00:00	19.793					
329	01/06/22	02:00:00	19.746					
330	01/06/22	03:00:00	19.912					
331	01/06/22	04:00:00	20.460					
332	01/06/22	05:00:00	20.365					
333	01/06/22	06:00:00	20.412					
334	01/06/22	07:00:00	19.960					
335	01/06/22	08:00:00	20.507					
336	01/06/22	09:00:00	20.484					
337	01/06/22	10:00:00	20.627					
338	01/06/22	11:00:00	20.198					
339	01/06/22	12:00:00	20.174					
340	01/06/22	13:00:00	20.460					
341	01/06/22	14:00:00	20.365					
342	01/06/22	15:00:00	20.317					
343	01/06/22	16:00:00	20.269					
344	01/06/22	17:00:00	20.174					
345	01/06/22	18:00:00	20.031					
346	01/06/22	19:00:00	20.246					
347	01/06/22	20:00:00	19.865					
348	01/06/22	21:00:00	20.031					
349	01/06/22	22:00:00	20.388					
350	01/06/22	23:00:00	20.436					
351	02/06/22	00:00:00	20.889					
352	02/06/22	01:00:00	19.984					
353	02/06/22	02:00:00	20.079					
354	02/06/22	03:00:00	19.984					
355	02/06/22	04:00:00	19.841					
356	02/06/22	05:00:00	19.865					
357	02/06/22	06:00:00	19.888					
358	02/06/22	07:00:00	19.841					
359	02/06/22	08:00:00	19.793					
360	02/06/22	09:00:00	20.293					
361	02/06/22	10:00:00	20.388					
362	02/06/22	11:00:00	20.412					
363	02/06/22	12:00:00	20.293					
364	02/06/22	13:00:00	20.269					
365	02/06/22	14:00:00	20.174					
366	02/06/22	15:00:00	20.198					
367	02/06/22	16:00:00	20.055					
368	02/06/22	17:00:00	20.103					
369	02/06/22	18:00:00	20.007					
370	02/06/22	19:00:00	20.126					
371	02/06/22	20:00:00	20.103					
372	02/06/22	21:00:00	19.674					
373	02/06/22	22:00:00	20.293					
374	02/06/22	23:00:00	20.674					
375	03/06/22	00:00:00	20.103					
376	03/06/22	01:00:00	20.103					
377	03/06/22	02:00:00	19.793					
378	03/06/22	03:00:00	20.555					
379	03/06/22	04:00:00	19.865					
380	03/06/22	05:00:00	20.055					
381	03/06/22	06:00:00	20.103					
382	03/06/22	07:00:00	20.341					
383	03/06/22	08:00:00	19.984					
384	03/06/22	09:00:00	20.103					
385	03/06/22	10:00:00	20.007					
386	03/06/22	11:00:00	20.198					
387	03/06/22	12:00:00	20.150					
388	03/06/22	13:00:00	20.269					
389	03/06/22	14:00:00	20.007					
390	03/06/22	15:00:00	20.317					
391	03/06/22	16:00:00	20.865					
392	03/06/22	17:00:00	21.008					
393	03/06/22	18:00:00	20.817					
394	03/06/22	19:00:00	21.079					
395	03/06/22	20:00:00	21.151					
396	03/06/22	21:00:00	21.103					
397	03/06/22	22:00:00	21.103					
398	03/06/22	23:00:00	20.555					
399	04/06/22	00:00:00	20.817					
400	04/06/22	01:00:00	20.650					
401	04/06/22	02:00:00	20.341					
402	04/06/22	03:00:00	20.579					
403	04/06/22	04:00:00	20.674					
404	04/06/22	05:00:00	20.841					
405	04/06/22	06:00:00	20.412					
406	04/06/22	07:00:00	20.579					
407	04/06/22	08:00:00	20.817					
408	04/06/22	09:00:00	20.913					
409	04/06/22	10:00:00	20.960					
410	04/06/22	11:00:00	21.008					
411	04/06/22	12:00:00	20.674					
412	04/06/22	13:00:00	20.698					
413	04/06/22	14:00:00	20.960					
414	04/06/22	15:00:00	20.889					
415	04/06/22	16:00:00	20.913					
416	04/06/22	17:00:00	20.817					
417	04/06/22	18:00:00	20.817					
418	04/06/22	19:00:00	20.913					
419	04/06/22	20:00:00	20.960					
420	04/06/22	21:00:00	21.175					
421	04/06/22	22:00:00	20.388					
422	04/06/22	23:00:00	19.817					
423	05/06/22	00:00:00	21.103					
424	05/06/22	01:00:00	21.008					
425	05/06/22	02:00:00	20.984					
426	05/06/22	03:00:00	21.127					
427	05/06/22	04:00:00	21.175					
428	05/06/22	05:00:00	21.151					
429	05/06/22	06:00:00	21.151					
430	05/06/22	07:00:00	21.223					
431	05/06/22	08:00:00	21.151					
432	05/06/22	09:00:00	20.936					
433	05/06/22	10:00:00	21.008					
434	05/06/22	11:00:00	21.103					
435	05/06/22	12:00:00	21.032					
436	05/06/22	13:00:00	21.056					
437	05/06/22	14:00:00	21.056					
438	05/06/22	15:00:00	21.246					
439	05/06/22	16:00:00	21.342					
440	05/06/22	17:00:00	21.175					
441	05/06/22	18:00:00	21.175					
442	05/06/22	19:00:00	21.175					
443	05/06/22	20:00:00	21.175					
444	05/06/22	21:00:00	21.175					
445	05/06/22	22:00:00	21.151					
446	05/06/22	23:00:00	21.175					
447	06/06/22	00:00:00	21.151					
448	06/06/22	01:00:00	21.175					
449	06/06/22	02:00:00	21.175					
450	06/06/22	03:00:00	21.199					
451	06/06/22	04:00:00	21.199					
452	06/06/22	05:00:00	21.437					
453	06/06/22	06:00:00	21.390					
454	06/06/22	07:00:00	21.223					
455	06/06/22	08:00:00	21.294					
456	06/06/22	09:00:00	21.270					
457	06/06/22	10:00:00	21.294					
458	06/06/22	11:00:00	21.557					
459	06/06/22	12:00:00	21.628					
460	06/06/22	13:00:00	21.509					
461	06/06/22	14:00:00	21.366					
462	06/06/22	15:00:00	21.437					
463	06/06/22	16:00:00	21.437					
464	06/06/22	17:00:00	21.533					
465	06/06/22	18:00:00	21.437					
466	06/06/22	19:00:00	21.366					
467	06/06/22	20:00:00	21.294					
468	06/06/22	21:00:00	21.342					
469	06/06/22	22:00:00	21.342					
470	06/06/22	23:00:00	21.485					
471	07/06/22	00:00:00	21.628					
472	07/06/22	01:00:00	21.461					
473	07/06/22	02:00:00	21.294					
474	07/06/22	03:00:00	21.652					
475	07/06/22	04:00:00	21.056					
476	07/06/22	05:00:00	21.628					
477	07/06/22	06:00:00	21.652					
478	07/06/22	07:00:00	21.676					
479	07/06/22	08:00:00	21.413					
480	07/06/22	09:00:00	21.748					
481	07/06/22	10:00:00	21.318					
482	07/06/22	11:00:00	21.485					
483	07/06/22	12:00:00	21.700					
484	07/06/22	13:00:00	21.676					
485	07/06/22	14:00:00	21.485					
486	07/06/22	15:00:00	21.246					
487	07/06/22	16:00:00	21.413					
488	07/06/22	17:00:00	21.533					
489	07/06/22	18:00:00	21.461					
490	07/06/22	19:00:00	21.628					
491	07/06/22	20:00:00	21.581					
492	07/06/22	21:00:00	21.795					
493	07/06/22	22:00:00	21.843					
494	07/06/22	23:00:00	21.581					
495	08/06/22	00:00:00	21.652					
496	08/06/22	01:00:00	21.366					
497	08/06/22	02:00:00	21.366					
498	08/06/22	03:00:00	21.270					
499	08/06/22	04:00:00	21.246					
500	08/06/22	05:00:00	21.342					
501	08/06/22	06:00:00	21.270					
502	08/06/22	07:00:00	21.079					
503	08/06/22	08:00:00	21.151					
504	08/06/22	09:00:00	21.199					
505	08/06/22	10:00:00	21.151					
506	08/06/22	11:00:00	21.342					
507	08/06/22	12:00:00	21.294					
508	08/06/22	13:00:00	21.366					
509	08/06/22	14:00:00	22.130					
510	08/06/22	15:00:00	22.633					
511	08/06/22	16:00:00	22.585					
512	08/06/22	17:00:00	21.819					
513	08/06/22	18:00:00	21.581					
514	08/06/22	19:00:00	21.652					
515	08/06/22	20:00:00	22.106					
516	08/06/22	21:00:00	21.628					
517	08/06/22	22:00:00	21.724					
518	08/06/22	23:00:00	21.891					
519	09/06/22	00:00:00	21.915					
520	09/06/22	01:00:00	21.485					
521	09/06/22	02:00:00	21.557					
522	09/06/22	03:00:00	21.724					
523	09/06/22	04:00:00	22.178					
524	09/06/22	05:00:00	22.178					
525	09/06/22	06:00:00	22.154					
526	09/06/22	07:00:00	22.034					
527	09/06/22	08:00:00	21.772					
528	09/06/22	09:00:00	21.795					
529	09/06/22	10:00:00	21.604					
530	09/06/22	11:00:00	21.175					
531	09/06/22	12:00:00	20.698					
532	09/06/22	13:00:00	21.223					
533	09/06/22	14:00:00	20.984					
534	09/06/22	15:00:00	20.817					
535	09/06/22	16:00:00	20.555					
536	09/06/22	17:00:00	20.674					
537	09/06/22	18:00:00	20.746					
538	09/06/22	19:00:00	20.698					
539	09/06/22	20:00:00	20.817					
540	09/06/22	21:00:00	20.770					
541	09/06/22	22:00:00	20.698					
542	09/06/22	23:00:00	20.746					
543	10/06/22	00:00:00	20.603					
544	10/06/22	01:00:00	20.246					
545	10/06/22	02:00:00	19.888					
546	10/06/22	03:00:00	19.627					
547	10/06/22	04:00:00	19.770					
548	10/06/22	05:00:00	19.746					
549	10/06/22	06:00:00	19.460					
550	10/06/22	07:00:00	19.532					
551	10/06/22	08:00:00	19.627					
552	10/06/22	09:00:00	20.222					
553	10/06/22	10:00:00	20.555					
554	10/06/22	11:00:00	20.817					
555	10/06/22	12:00:00	20.913					
556	10/06/22	13:00:00	20.960					
557	10/06/22	14:00:00	20.936					
558	10/06/22	15:00:00	20.865					
559	10/06/22	16:00:00	20.936					
560	10/06/22	17:00:00	21.056					
561	10/06/22	18:00:00	20.889					
562	10/06/22	19:00:00	21.056					
563	10/06/22	20:00:00	21.103					
564	10/06/22	21:00:00	21.127					
565	10/06/22	22:00:00	21.366					
566	10/06/22	23:00:00	21.461					
567	11/06/22	00:00:00	21.533					
568	11/06/22	01:00:00	21.533					
569	11/06/22	02:00:00	21.581					
570	11/06/22	03:00:00	21.628					
571	11/06/22	04:00:00	21.676					
572	11/06/22	05:00:00	21.461					
573	11/06/22	06:00:00	21.175					
574	11/06/22	07:00:00	20.913					
575	11/06/22	08:00:00	20.865					
576	11/06/22	09:00:00	20.770					
577	11/06/22	10:00:00	20.817					
578	11/06/22	11:00:00	20.960					
579	11/06/22	12:00:00	21.056					
580	11/06/22	13:00:00	21.175					
581	11/06/22	14:00:00	21.366					
582	11/06/22	15:00:00	21.199					
583	11/06/22	16:00:00	21.103					
584	11/06/22	17:00:00	21.819					
585	11/06/22	18:00:00	21.604					
586	11/06/22	19:00:00	21.628					
587	11/06/22	20:00:00	21.676					
588	11/06/22	21:00:00	21.700					
589	11/06/22	22:00:00	21.724					
590	11/06/22	23:00:00	21.604					
591	12/06/22	00:00:00	21.604					
592	12/06/22	01:00:00	21.604					
593	12/06/22	02:00:00	21.533					
594	12/06/22	03:00:00	21.509					
595	12/06/22	04:00:00	21.437					
596	12/06/22	05:00:00	21.413					
597	12/06/22	06:00:00	21.366					
598	12/06/22	07:00:00	21.294					
599	12/06/22	08:00:00	21.175					
600	12/06/22	09:00:00	21.509					
601	12/06/22	10:00:00	21.485					
602	12/06/22	11:00:00	21.628					
603	12/06/22	12:00:00	21.819					
604	12/06/22	13:00:00	22.011					
605	12/06/22	14:00:00	21.867					
606	12/06/22	15:00:00	22.250					
607	12/06/22	16:00:00	21.987					
608	12/06/22	17:00:00	21.604					
609	12/06/22	18:00:00	21.390					
610	12/06/22	19:00:00	21.270					
611	12/06/22	20:00:00	21.246					
612	12/06/22	21:00:00	21.199					
613	12/06/22	22:00:00	21.819					
614	12/06/22	23:00:00	21.867					
615	13/06/22	00:00:00	21.413					
616	13/06/22	01:00:00	21.270					
617	13/06/22	02:00:00	22.226					
618	13/06/22	03:00:00	21.318					
619	13/06/22	04:00:00	21.461					
620	13/06/22	05:00:00	21.270					
621	13/06/22	06:00:00	21.819					
622	13/06/22	07:00:00	22.537					
623	13/06/22	08:00:00	22.154					
624	13/06/22	09:00:00	21.843					
625	13/06/22	10:00:00	22.154					
626	13/06/22	11:00:00	22.345					
627	13/06/22	12:00:00	22.513					
628	13/06/22	13:00:00	22.561					
629	13/06/22	14:00:00	22.585					
630	13/06/22	15:00:00	22.633					
631	13/06/22	16:00:00	22.393					
632	13/06/22	17:00:00	22.537					
633	13/06/22	18:00:00	22.226					
634	13/06/22	19:00:00	22.011					
635	13/06/22	20:00:00	21.795					
636	13/06/22	21:00:00	21.987					
637	13/06/22	22:00:00	21.867					
638	13/06/22	23:00:00	22.202					
639	14/06/22	00:00:00	22.226					
640	14/06/22	01:00:00	22.034					
641	14/06/22	02:00:00	22.441					
642	14/06/22	03:00:00	22.130					
643	14/06/22	04:00:00	22.393					
644	14/06/22	05:00:00	22.465					
645	14/06/22	06:00:00	23.136					
646	14/06/22	07:00:00	23.352					
647	14/06/22	08:00:00	22.345					
648	14/06/22	09:00:00	22.537					
649	14/06/22	10:00:00	22.800					
650	14/06/22	11:00:00	22.872					
651	14/06/22	12:00:00	22.465					
652	14/06/22	13:00:00	22.633					
653	14/06/22	14:00:00	22.561					
654	14/06/22	15:00:00	22.489					
655	14/06/22	16:00:00	21.843					
656	14/06/22	17:00:00	21.987					
657	14/06/22	18:00:00	22.082					
658	14/06/22	19:00:00	21.915					
659	14/06/22	20:00:00	21.963					
660	14/06/22	21:00:00	21.652					
661	14/06/22	22:00:00	21.772					
662	14/06/22	23:00:00	22.968					
663	15/06/22	00:00:00	23.112					
664	15/06/22	01:00:00	23.088					
665	15/06/22	02:00:00	22.034					
666	15/06/22	03:00:00	22.992					
667	15/06/22	04:00:00	22.681					
668	15/06/22	05:00:00	23.088					
669	15/06/22	06:00:00	23.256					
670	15/06/22	07:00:00	22.321					
671	15/06/22	08:00:00	22.441					
672	15/06/22	09:00:00	22.298					
673	15/06/22	10:00:00	22.202					
674	15/06/22	11:00:00	22.106					
675	15/06/22	12:00:00	22.250					
676	15/06/22	13:00:00	23.280					
677	15/06/22	14:00:00	23.569					
678	15/06/22	15:00:00	23.472					
679	15/06/22	16:00:00	23.160					
680	15/06/22	17:00:00	23.112					
681	15/06/22	18:00:00	22.896					
682	15/06/22	19:00:00	22.537					
683	15/06/22	20:00:00	22.729					
684	15/06/22	21:00:00	23.016					
685	15/06/22	22:00:00	22.920					
686	15/06/22	23:00:00	22.681					
687	16/06/22	00:00:00	22.489					
688	16/06/22	01:00:00	23.016					
689	16/06/22	02:00:00	22.992					
690	16/06/22	03:00:00	22.513					
691	16/06/22	04:00:00	23.472					
692	16/06/22	05:00:00	23.424					
693	16/06/22	06:00:00	22.968					
694	16/06/22	07:00:00	23.713					
695	16/06/22	08:00:00	23.930					
696	16/06/22	09:00:00	24.026					
697	16/06/22	10:00:00	23.978					
698	16/06/22	11:00:00	23.280					
699	16/06/22	12:00:00	24.050					
700	16/06/22	13:00:00	23.641					
701	16/06/22	14:00:00	23.785					
702	16/06/22	15:00:00	23.713					
703	16/06/22	16:00:00	23.665					
704	16/06/22	17:00:00	23.424					
705	16/06/22	18:00:00	23.208					
706	16/06/22	19:00:00	23.184					
707	16/06/22	20:00:00	22.896					
708	16/06/22	21:00:00	23.376					
709	16/06/22	22:00:00	23.352					
710	16/06/22	23:00:00	23.857					
