"N.º"	"Fecha"	"Tiempo, GMT+02:00"	"Temp, °C (LGR S/N: 20361913, SEN S/N: 20361913, LBL: Porros_10m_020621)"	"Acoplador separado (LGR S/N: 20361913, SEN S/N: 20361913)"	"Acoplador adjunto (LGR S/N: 20361913, SEN S/N: 20361913)"	"Host conectado (LGR S/N: 20361913, SEN S/N: 20361913)"	"Parado (LGR S/N: 20361913, SEN S/N: 20361913)"	"Final de archivo (LGR S/N: 20361913, SEN S/N: 20361913)"
161	09/06/21	04:00:00	20.722					
162	09/06/21	05:00:00	20.650					
163	09/06/21	06:00:00	20.627					
164	09/06/21	07:00:00	20.484					
165	09/06/21	08:00:00	20.650					
166	09/06/21	09:00:00	21.294					
167	09/06/21	10:00:00	21.294					
168	09/06/21	11:00:00	21.223					
169	09/06/21	12:00:00	21.246					
170	09/06/21	13:00:00	21.127					
171	09/06/21	14:00:00	20.793					
172	09/06/21	15:00:00	20.507					
173	09/06/21	16:00:00	20.055					
174	09/06/21	17:00:00	19.936					
175	09/06/21	18:00:00	19.793					
176	09/06/21	19:00:00	19.888					
177	09/06/21	20:00:00	20.031					
178	09/06/21	21:00:00	20.150					
179	09/06/21	22:00:00	20.293					
180	09/06/21	23:00:00	20.365					
181	10/06/21	00:00:00	20.341					
182	10/06/21	01:00:00	20.246					
183	10/06/21	02:00:00	20.341					
184	10/06/21	03:00:00	20.388					
185	10/06/21	04:00:00	20.579					
186	10/06/21	05:00:00	20.198					
187	10/06/21	06:00:00	20.579					
188	10/06/21	07:00:00	20.579					
189	10/06/21	08:00:00	19.746					
190	10/06/21	09:00:00	20.793					
191	10/06/21	10:00:00	21.413					
192	10/06/21	11:00:00	21.843					
193	10/06/21	12:00:00	21.533					
194	10/06/21	13:00:00	21.485					
195	10/06/21	14:00:00	20.889					
196	10/06/21	15:00:00	20.198					
197	10/06/21	16:00:00	20.388					
198	10/06/21	17:00:00	20.960					
199	10/06/21	18:00:00	21.127					
200	10/06/21	19:00:00	21.270					
201	10/06/21	20:00:00	21.390					
202	10/06/21	21:00:00	21.485					
203	10/06/21	22:00:00	21.342					
204	10/06/21	23:00:00	21.151					
205	11/06/21	00:00:00	20.269					
206	11/06/21	01:00:00	19.912					
207	11/06/21	02:00:00	20.293					
208	11/06/21	03:00:00	20.079					
209	11/06/21	04:00:00	20.793					
210	11/06/21	05:00:00	20.341					
211	11/06/21	06:00:00	20.055					
212	11/06/21	07:00:00	21.056					
213	11/06/21	08:00:00	21.437					
214	11/06/21	09:00:00	21.652					
215	11/06/21	10:00:00	20.960					
216	11/06/21	11:00:00	21.342					
217	11/06/21	12:00:00	20.746					
218	11/06/21	13:00:00	20.555					
219	11/06/21	14:00:00	20.507					
220	11/06/21	15:00:00	20.579					
221	11/06/21	16:00:00	20.579					
222	11/06/21	17:00:00	20.793					
223	11/06/21	18:00:00	20.889					
224	11/06/21	19:00:00	21.008					
225	11/06/21	20:00:00	21.079					
226	11/06/21	21:00:00	21.127					
227	11/06/21	22:00:00	21.056					
228	11/06/21	23:00:00	21.079					
229	12/06/21	00:00:00	21.103					
230	12/06/21	01:00:00	21.223					
231	12/06/21	02:00:00	21.318					
232	12/06/21	03:00:00	21.390					
233	12/06/21	04:00:00	21.509					
234	12/06/21	05:00:00	21.533					
235	12/06/21	06:00:00	21.056					
236	12/06/21	07:00:00	20.936					
237	12/06/21	08:00:00	20.936					
238	12/06/21	09:00:00	21.056					
239	12/06/21	10:00:00	21.151					
240	12/06/21	11:00:00	20.984					
241	12/06/21	12:00:00	21.056					
242	12/06/21	13:00:00	21.127					
243	12/06/21	14:00:00	21.294					
244	12/06/21	15:00:00	21.199					
245	12/06/21	16:00:00	20.770					
246	12/06/21	17:00:00	20.627					
247	12/06/21	18:00:00	20.960					
248	12/06/21	19:00:00	20.913					
249	12/06/21	20:00:00	20.984					
250	12/06/21	21:00:00	21.056					
251	12/06/21	22:00:00	21.103					
252	12/06/21	23:00:00	21.079					
253	13/06/21	00:00:00	21.318					
254	13/06/21	01:00:00	21.318					
255	13/06/21	02:00:00	21.413					
256	13/06/21	03:00:00	21.223					
257	13/06/21	04:00:00	20.722					
258	13/06/21	05:00:00	21.390					
259	13/06/21	06:00:00	21.557					
260	13/06/21	07:00:00	21.294					
261	13/06/21	08:00:00	20.365					
262	13/06/21	09:00:00	20.770					
263	13/06/21	10:00:00	21.390					
264	13/06/21	11:00:00	20.913					
265	13/06/21	12:00:00	20.627					
266	13/06/21	13:00:00	20.674					
267	13/06/21	14:00:00	20.746					
268	13/06/21	15:00:00	20.793					
269	13/06/21	16:00:00	21.079					
270	13/06/21	17:00:00	20.936					
271	13/06/21	18:00:00	20.841					
272	13/06/21	19:00:00	20.698					
273	13/06/21	20:00:00	20.722					
274	13/06/21	21:00:00	20.936					
275	13/06/21	22:00:00	20.889					
276	13/06/21	23:00:00	20.841					
277	14/06/21	00:00:00	20.770					
278	14/06/21	01:00:00	20.913					
279	14/06/21	02:00:00	21.056					
280	14/06/21	03:00:00	21.270					
281	14/06/21	04:00:00	21.461					
282	14/06/21	05:00:00	20.746					
283	14/06/21	06:00:00	21.342					
284	14/06/21	07:00:00	20.650					
285	14/06/21	08:00:00	20.698					
286	14/06/21	09:00:00	20.746					
287	14/06/21	10:00:00	20.746					
288	14/06/21	11:00:00	20.698					
289	14/06/21	12:00:00	20.841					
290	14/06/21	13:00:00	20.960					
291	14/06/21	14:00:00	21.223					
292	14/06/21	15:00:00	21.270					
293	14/06/21	16:00:00	21.413					
294	14/06/21	17:00:00	21.485					
295	14/06/21	18:00:00	21.843					
296	14/06/21	19:00:00	21.700					
297	14/06/21	20:00:00	21.390					
298	14/06/21	21:00:00	21.461					
299	14/06/21	22:00:00	21.175					
300	14/06/21	23:00:00	21.748					
301	15/06/21	00:00:00	21.772					
302	15/06/21	01:00:00	21.724					
303	15/06/21	02:00:00	21.485					
304	15/06/21	03:00:00	21.509					
305	15/06/21	04:00:00	21.270					
306	15/06/21	05:00:00	21.318					
307	15/06/21	06:00:00	21.437					
308	15/06/21	07:00:00	21.915					
309	15/06/21	08:00:00	22.274					
310	15/06/21	09:00:00	21.557					
311	15/06/21	10:00:00	21.724					
312	15/06/21	11:00:00	22.729					
313	15/06/21	12:00:00	22.250					
314	15/06/21	13:00:00	21.987					
315	15/06/21	14:00:00	22.537					
316	15/06/21	15:00:00	22.465					
317	15/06/21	16:00:00	22.106					
318	15/06/21	17:00:00	21.581					
319	15/06/21	18:00:00	21.557					
320	15/06/21	19:00:00	21.461					
321	15/06/21	20:00:00	21.342					
322	15/06/21	21:00:00	21.390					
323	15/06/21	22:00:00	21.843					
324	15/06/21	23:00:00	21.342					
325	16/06/21	00:00:00	21.390					
326	16/06/21	01:00:00	21.127					
327	16/06/21	02:00:00	21.413					
328	16/06/21	03:00:00	21.557					
329	16/06/21	04:00:00	21.175					
330	16/06/21	05:00:00	21.008					
331	16/06/21	06:00:00	20.865					
332	16/06/21	07:00:00	20.531					
333	16/06/21	08:00:00	20.627					
334	16/06/21	09:00:00	20.913					
335	16/06/21	10:00:00	20.674					
336	16/06/21	11:00:00	20.603					
337	16/06/21	12:00:00	20.507					
338	16/06/21	13:00:00	20.531					
339	16/06/21	14:00:00	20.817					
340	16/06/21	15:00:00	20.555					
341	16/06/21	16:00:00	20.341					
342	16/06/21	17:00:00	20.579					
343	16/06/21	18:00:00	20.246					
344	16/06/21	19:00:00	20.293					
345	16/06/21	20:00:00	20.150					
346	16/06/21	21:00:00	20.174					
347	16/06/21	22:00:00	20.269					
348	16/06/21	23:00:00	19.865					
349	17/06/21	00:00:00	19.888					
350	17/06/21	01:00:00	19.817					
351	17/06/21	02:00:00	19.674					
352	17/06/21	03:00:00	19.627					
353	17/06/21	04:00:00	19.532					
354	17/06/21	05:00:00	19.579					
355	17/06/21	06:00:00	19.555					
356	17/06/21	07:00:00	19.960					
357	17/06/21	08:00:00	20.388					
358	17/06/21	09:00:00	20.103					
359	17/06/21	10:00:00	19.746					
360	17/06/21	11:00:00	19.770					
361	17/06/21	12:00:00	19.698					
362	17/06/21	13:00:00	19.674					
363	17/06/21	14:00:00	19.960					
364	17/06/21	15:00:00	20.055					
365	17/06/21	16:00:00	20.412					
366	17/06/21	17:00:00	20.484					
367	17/06/21	18:00:00	20.531					
368	17/06/21	19:00:00	20.770					
369	17/06/21	20:00:00	20.817					
370	17/06/21	21:00:00	20.889					
371	17/06/21	22:00:00	21.103					
372	17/06/21	23:00:00	21.008					
373	18/06/21	00:00:00	23.256					
374	18/06/21	01:00:00	21.557					
375	18/06/21	02:00:00	21.485					
376	18/06/21	03:00:00	21.533					
377	18/06/21	04:00:00	22.058					
378	18/06/21	05:00:00	23.424					
379	18/06/21	06:00:00	23.472					
380	18/06/21	07:00:00	23.400					
381	18/06/21	08:00:00	23.424					
382	18/06/21	09:00:00	22.585					
383	18/06/21	10:00:00	22.633					
384	18/06/21	11:00:00	22.657					
385	18/06/21	12:00:00	22.800					
386	18/06/21	13:00:00	22.633					
387	18/06/21	14:00:00	22.753					
388	18/06/21	15:00:00	23.064					
389	18/06/21	16:00:00	23.304					
390	18/06/21	17:00:00	23.376					
391	18/06/21	18:00:00	22.393					
392	18/06/21	19:00:00	21.891					
393	18/06/21	20:00:00	22.274					
394	18/06/21	21:00:00	21.342					
395	18/06/21	22:00:00	21.581					
396	18/06/21	23:00:00	21.939					
397	19/06/21	00:00:00	21.724					
398	19/06/21	01:00:00	21.772					
399	19/06/21	02:00:00	22.011					
400	19/06/21	03:00:00	22.058					
401	19/06/21	04:00:00	21.581					
402	19/06/21	05:00:00	21.056					
403	19/06/21	06:00:00	21.533					
404	19/06/21	07:00:00	20.579					
405	19/06/21	08:00:00	21.963					
406	19/06/21	09:00:00	20.603					
407	19/06/21	10:00:00	20.507					
408	19/06/21	11:00:00	20.365					
409	19/06/21	12:00:00	20.507					
410	19/06/21	13:00:00	20.341					
411	19/06/21	14:00:00	20.341					
412	19/06/21	15:00:00	20.484					
413	19/06/21	16:00:00	20.531					
414	19/06/21	17:00:00	20.674					
415	19/06/21	18:00:00	20.865					
416	19/06/21	19:00:00	20.770					
417	19/06/21	20:00:00	20.770					
418	19/06/21	21:00:00	20.817					
419	19/06/21	22:00:00	20.841					
420	19/06/21	23:00:00	20.222					
421	20/06/21	00:00:00	20.079					
422	20/06/21	01:00:00	20.079					
423	20/06/21	02:00:00	20.198					
424	20/06/21	03:00:00	20.198					
425	20/06/21	04:00:00	20.126					
426	20/06/21	05:00:00	20.126					
427	20/06/21	06:00:00	20.126					
428	20/06/21	07:00:00	20.269					
429	20/06/21	08:00:00	20.341					
430	20/06/21	09:00:00	20.293					
431	20/06/21	10:00:00	20.079					
432	20/06/21	11:00:00	19.746					
433	20/06/21	12:00:00	19.936					
434	20/06/21	13:00:00	20.841					
435	20/06/21	14:00:00	20.484					
436	20/06/21	15:00:00	22.417					
437	20/06/21	16:00:00	22.417					
438	20/06/21	17:00:00	22.753					
439	20/06/21	18:00:00	22.848					
440	20/06/21	19:00:00	22.369					
441	20/06/21	20:00:00	22.345					
442	20/06/21	21:00:00	22.681					
443	20/06/21	22:00:00	22.250					
444	20/06/21	23:00:00	22.106					
445	21/06/21	00:00:00	22.441					
446	21/06/21	01:00:00	22.465					
447	21/06/21	02:00:00	22.968					
448	21/06/21	03:00:00	23.112					
449	21/06/21	04:00:00	23.256					
450	21/06/21	05:00:00	23.136					
451	21/06/21	06:00:00	22.968					
452	21/06/21	07:00:00	23.088					
453	21/06/21	08:00:00	23.088					
454	21/06/21	09:00:00	23.088					
455	21/06/21	10:00:00	23.232					
456	21/06/21	11:00:00	23.400					
457	21/06/21	12:00:00	23.328					
458	21/06/21	13:00:00	23.064					
459	21/06/21	14:00:00	23.328					
460	21/06/21	15:00:00	23.304					
461	21/06/21	16:00:00	23.256					
462	21/06/21	17:00:00	23.064					
463	21/06/21	18:00:00	23.088					
464	21/06/21	19:00:00	23.184					
465	21/06/21	20:00:00	23.208					
466	21/06/21	21:00:00	23.208					
467	21/06/21	22:00:00	23.328					
468	21/06/21	23:00:00	23.448					
469	22/06/21	00:00:00	24.098					
470	22/06/21	01:00:00	24.219					
471	22/06/21	02:00:00	22.753					
472	22/06/21	03:00:00	23.184					
473	22/06/21	04:00:00	24.050					
474	22/06/21	05:00:00	23.978					
475	22/06/21	06:00:00	23.930					
476	22/06/21	07:00:00	23.857					
477	22/06/21	08:00:00	23.857					
478	22/06/21	09:00:00	23.857					
479	22/06/21	10:00:00	23.328					
480	22/06/21	11:00:00	23.905					
481	22/06/21	12:00:00	24.026					
482	22/06/21	13:00:00	24.050					
483	22/06/21	14:00:00	23.881					
484	22/06/21	15:00:00	23.569					
485	22/06/21	16:00:00	23.136					
486	22/06/21	17:00:00	23.737					
487	22/06/21	18:00:00	23.761					
488	22/06/21	19:00:00	23.713					
489	22/06/21	20:00:00	23.689					
490	22/06/21	21:00:00	23.617					
491	22/06/21	22:00:00	23.497					
492	22/06/21	23:00:00	23.376					
493	23/06/21	00:00:00	21.557					
494	23/06/21	01:00:00	21.819					
495	23/06/21	02:00:00	21.270					
496	23/06/21	03:00:00	21.223					
497	23/06/21	04:00:00	21.079					
498	23/06/21	05:00:00	21.628					
499	23/06/21	06:00:00	21.819					
500	23/06/21	07:00:00	21.819					
501	23/06/21	08:00:00	21.939					
502	23/06/21	09:00:00	21.581					
503	23/06/21	10:00:00	20.222					
504	23/06/21	11:00:00	20.388					
505	23/06/21	12:00:00	20.341					
506	23/06/21	13:00:00	20.817					
507	23/06/21	14:00:00	20.770					
508	23/06/21	15:00:00	20.865					
509	23/06/21	16:00:00	20.555					
510	23/06/21	17:00:00	20.460					
511	23/06/21	18:00:00	20.484					
512	23/06/21	19:00:00	20.603					
513	23/06/21	20:00:00	20.317					
514	23/06/21	21:00:00	20.507					
515	23/06/21	22:00:00	19.960					
516	23/06/21	23:00:00	19.841					
517	24/06/21	00:00:00	19.508					
518	24/06/21	01:00:00	20.055					
519	24/06/21	02:00:00	20.722					
520	24/06/21	03:00:00	21.127					
521	24/06/21	04:00:00	20.460					
522	24/06/21	05:00:00	20.698					
523	24/06/21	06:00:00	21.509					
524	24/06/21	07:00:00	21.151					
525	24/06/21	08:00:00	20.341					
526	24/06/21	09:00:00	20.841					
527	24/06/21	10:00:00	21.437					
528	24/06/21	11:00:00	21.270					
529	24/06/21	12:00:00	21.175					
530	24/06/21	13:00:00	21.199					
531	24/06/21	14:00:00	21.748					
532	24/06/21	15:00:00	21.891					
533	24/06/21	16:00:00	21.318					
534	24/06/21	17:00:00	21.867					
535	24/06/21	18:00:00	22.250					
536	24/06/21	19:00:00	22.393					
537	24/06/21	20:00:00	21.581					
538	24/06/21	21:00:00	22.226					
539	24/06/21	22:00:00	22.824					
540	24/06/21	23:00:00	21.819					
541	25/06/21	00:00:00	21.628					
542	25/06/21	01:00:00	21.676					
543	25/06/21	02:00:00	21.700					
544	25/06/21	03:00:00	21.724					
545	25/06/21	04:00:00	21.867					
546	25/06/21	05:00:00	22.034					
547	25/06/21	06:00:00	22.154					
548	25/06/21	07:00:00	22.082					
549	25/06/21	08:00:00	22.011					
550	25/06/21	09:00:00	22.034					
551	25/06/21	10:00:00	22.274					
552	25/06/21	11:00:00	21.939					
553	25/06/21	12:00:00	21.748					
554	25/06/21	13:00:00	21.843					
555	25/06/21	14:00:00	22.441					
556	25/06/21	15:00:00	22.465					
557	25/06/21	16:00:00	22.465					
558	25/06/21	17:00:00	21.963					
559	25/06/21	18:00:00	22.154					
560	25/06/21	19:00:00	22.345					
561	25/06/21	20:00:00	22.441					
562	25/06/21	21:00:00	22.561					
563	25/06/21	22:00:00	22.513					
564	25/06/21	23:00:00	21.461					
565	26/06/21	00:00:00	20.889					
566	26/06/21	01:00:00	21.008					
567	26/06/21	02:00:00	21.533					
568	26/06/21	03:00:00	22.776					
569	26/06/21	04:00:00	22.992					
570	26/06/21	05:00:00	22.657					
571	26/06/21	06:00:00	22.441					
572	26/06/21	07:00:00	22.082					
573	26/06/21	08:00:00	22.800					
574	26/06/21	09:00:00	22.274					
575	26/06/21	10:00:00	22.321					
576	26/06/21	11:00:00	22.202					
577	26/06/21	12:00:00	22.417					
578	26/06/21	13:00:00	22.321					
579	26/06/21	14:00:00	22.369					
580	26/06/21	15:00:00	22.537					
581	26/06/21	16:00:00	22.537					
582	26/06/21	17:00:00	22.250					
583	26/06/21	18:00:00	22.513					
584	26/06/21	19:00:00	22.441					
585	26/06/21	20:00:00	22.800					
586	26/06/21	21:00:00	22.800					
587	26/06/21	22:00:00	22.513					
588	26/06/21	23:00:00	22.226					
589	27/06/21	00:00:00	21.963					
590	27/06/21	01:00:00	22.202					
591	27/06/21	02:00:00	22.513					
592	27/06/21	03:00:00	22.417					
593	27/06/21	04:00:00	22.585					
594	27/06/21	05:00:00	22.537					
595	27/06/21	06:00:00	22.489					
596	27/06/21	07:00:00	22.465					
597	27/06/21	08:00:00	23.232					
598	27/06/21	09:00:00	22.609					
599	27/06/21	10:00:00	22.393					
600	27/06/21	11:00:00	22.513					
601	27/06/21	12:00:00	22.609					
602	27/06/21	13:00:00	23.112					
603	27/06/21	14:00:00	22.896					
604	27/06/21	15:00:00	22.848					
605	27/06/21	16:00:00	23.040					
606	27/06/21	17:00:00	23.112					
607	27/06/21	18:00:00	23.184					
608	27/06/21	19:00:00	23.208					
609	27/06/21	20:00:00	23.304					
610	27/06/21	21:00:00	22.441					
611	27/06/21	22:00:00	22.753					
612	27/06/21	23:00:00	22.585					
613	28/06/21	00:00:00	22.800					
614	28/06/21	01:00:00	23.112					
615	28/06/21	02:00:00	22.729					
616	28/06/21	03:00:00	22.992					
617	28/06/21	04:00:00	23.016					
618	28/06/21	05:00:00	23.112					
619	28/06/21	06:00:00	23.713					
620	28/06/21	07:00:00	23.857					
621	28/06/21	08:00:00	23.930					
622	28/06/21	09:00:00	24.026					
623	28/06/21	10:00:00	24.146					
624	28/06/21	11:00:00	23.689					
625	28/06/21	12:00:00	24.388					
626	28/06/21	13:00:00	24.508					
627	28/06/21	14:00:00	24.363					
628	28/06/21	15:00:00	23.857					
629	28/06/21	16:00:00	23.641					
630	28/06/21	17:00:00	23.617					
631	28/06/21	18:00:00	23.665					
632	28/06/21	19:00:00	23.641					
633	28/06/21	20:00:00	23.641					
634	28/06/21	21:00:00	23.641					
635	28/06/21	22:00:00	23.617					
636	28/06/21	23:00:00	23.665					
637	29/06/21	00:00:00	23.785					
638	29/06/21	01:00:00	23.978					
639	29/06/21	02:00:00	24.074					
640	29/06/21	03:00:00	24.074					
641	29/06/21	04:00:00	24.171					
642	29/06/21	05:00:00	24.195					
643	29/06/21	06:00:00	24.219					
644	29/06/21	07:00:00	23.857					
645	29/06/21	08:00:00	23.617					
646	29/06/21	09:00:00	23.665					
647	29/06/21	10:00:00	23.569					
648	29/06/21	11:00:00	23.665					
649	29/06/21	12:00:00	23.737					
650	29/06/21	13:00:00	23.857					
651	29/06/21	14:00:00	24.026					
652	29/06/21	15:00:00	24.002					
653	29/06/21	16:00:00	23.954					
654	29/06/21	17:00:00	24.026					
655	29/06/21	18:00:00	23.689					
656	29/06/21	19:00:00	23.208					
657	29/06/21	20:00:00	23.424					
658	29/06/21	21:00:00	23.448					
659	29/06/21	22:00:00	23.112					
660	29/06/21	23:00:00	22.920					
661	30/06/21	00:00:00	21.748					
662	30/06/21	01:00:00	21.772					
663	30/06/21	02:00:00	21.604					
664	30/06/21	03:00:00	20.317					
665	30/06/21	04:00:00	20.770					
666	30/06/21	05:00:00	20.555					
667	30/06/21	06:00:00	20.531					
668	30/06/21	07:00:00	20.865					
669	30/06/21	08:00:00	20.579					
670	30/06/21	09:00:00	20.388					
671	30/06/21	10:00:00	20.460					
672	30/06/21	11:00:00	20.460					
673	30/06/21	12:00:00	20.198					
674	30/06/21	13:00:00	20.960					
675	30/06/21	14:00:00	22.226					
676	30/06/21	15:00:00	20.817					
677	30/06/21	16:00:00	20.627					
678	30/06/21	17:00:00	20.698					
679	30/06/21	18:00:00	21.127					
680	30/06/21	19:00:00	20.698					
681	30/06/21	20:00:00	20.674					
682	30/06/21	21:00:00	20.865					
683	30/06/21	22:00:00	21.079					
684	30/06/21	23:00:00	21.342					
685	01/07/21	00:00:00	21.939					
686	01/07/21	01:00:00	22.178					
687	01/07/21	02:00:00	22.393					
688	01/07/21	03:00:00	23.088					
689	01/07/21	04:00:00	23.641					
690	01/07/21	05:00:00	23.737					
691	01/07/21	06:00:00	22.369					
692	01/07/21	07:00:00	22.609					
693	01/07/21	08:00:00	22.920					
694	01/07/21	09:00:00	23.328					
695	01/07/21	10:00:00	23.304					
696	01/07/21	11:00:00	23.208					
697	01/07/21	12:00:00	23.545					
698	01/07/21	13:00:00	23.545					
699	01/07/21	14:00:00	23.665					
700	01/07/21	15:00:00	23.521					
701	01/07/21	16:00:00	23.232					
702	01/07/21	17:00:00	23.448					
703	01/07/21	18:00:00	23.833					
704	01/07/21	19:00:00	23.857					
705	01/07/21	20:00:00	23.785					
706	01/07/21	21:00:00	23.761					
707	01/07/21	22:00:00	23.809					
708	01/07/21	23:00:00	23.761					
709	02/07/21	00:00:00	23.689					
710	02/07/21	01:00:00	23.521					
