"N.º"	"Fecha"	"Tiempo, GMT+01:00"	"Temp, °C (LGR S/N: 10566618, SEN S/N: 10566618, LBL: Porros_10m)"	"Acoplador separado (LGR S/N: 10566618, SEN S/N: 10566618)"	"Acoplador adjunto (LGR S/N: 10566618, SEN S/N: 10566618)"	"Host conectado (LGR S/N: 10566618, SEN S/N: 10566618)"	"Parado (LGR S/N: 10566618, SEN S/N: 10566618)"	"Final de archivo (LGR S/N: 10566618, SEN S/N: 10566618)"
82	08/02/21	21:00:00	14.170					
83	08/02/21	22:00:00	14.170					
84	08/02/21	23:00:00	14.170					
85	09/02/21	00:00:00	14.170					
86	09/02/21	01:00:00	14.170					
87	09/02/21	02:00:00	14.170					
88	09/02/21	03:00:00	14.170					
89	09/02/21	04:00:00	14.146					
90	09/02/21	05:00:00	14.146					
91	09/02/21	06:00:00	14.146					
92	09/02/21	07:00:00	14.146					
93	09/02/21	08:00:00	14.122					
94	09/02/21	09:00:00	14.122					
95	09/02/21	10:00:00	14.122					
96	09/02/21	11:00:00	14.146					
97	09/02/21	12:00:00	14.170					
98	09/02/21	13:00:00	14.194					
99	09/02/21	14:00:00	14.194					
100	09/02/21	15:00:00	14.194					
101	09/02/21	16:00:00	14.194					
102	09/02/21	17:00:00	14.194					
103	09/02/21	18:00:00	14.170					
104	09/02/21	19:00:00	14.146					
105	09/02/21	20:00:00	14.146					
106	09/02/21	21:00:00	14.122					
107	09/02/21	22:00:00	14.122					
108	09/02/21	23:00:00	14.122					
109	10/02/21	00:00:00	14.122					
110	10/02/21	01:00:00	14.122					
111	10/02/21	02:00:00	14.122					
112	10/02/21	03:00:00	14.122					
113	10/02/21	04:00:00	14.122					
114	10/02/21	05:00:00	14.122					
115	10/02/21	06:00:00	14.122					
116	10/02/21	07:00:00	14.122					
117	10/02/21	08:00:00	14.098					
118	10/02/21	09:00:00	14.098					
119	10/02/21	10:00:00	14.098					
120	10/02/21	11:00:00	14.098					
121	10/02/21	12:00:00	14.074					
122	10/02/21	13:00:00	14.098					
123	10/02/21	14:00:00	14.098					
124	10/02/21	15:00:00	14.098					
125	10/02/21	16:00:00	14.098					
126	10/02/21	17:00:00	14.098					
127	10/02/21	18:00:00	14.098					
128	10/02/21	19:00:00	14.098					
129	10/02/21	20:00:00	14.050					
130	10/02/21	21:00:00	14.050					
131	10/02/21	22:00:00	14.050					
132	10/02/21	23:00:00	14.026					
133	11/02/21	00:00:00	14.026					
134	11/02/21	01:00:00	14.026					
135	11/02/21	02:00:00	14.026					
136	11/02/21	03:00:00	14.026					
137	11/02/21	04:00:00	14.026					
138	11/02/21	05:00:00	14.026					
139	11/02/21	06:00:00	14.002					
140	11/02/21	07:00:00	14.002					
141	11/02/21	08:00:00	14.002					
142	11/02/21	09:00:00	14.002					
143	11/02/21	10:00:00	14.002					
144	11/02/21	11:00:00	14.026					
145	11/02/21	12:00:00	14.050					
146	11/02/21	13:00:00	14.026					
147	11/02/21	14:00:00	14.146					
148	11/02/21	15:00:00	14.170					
149	11/02/21	16:00:00	14.146					
150	11/02/21	17:00:00	14.098					
151	11/02/21	18:00:00	14.122					
152	11/02/21	19:00:00	14.122					
153	11/02/21	20:00:00	14.098					
154	11/02/21	21:00:00	14.074					
155	11/02/21	22:00:00	14.050					
156	11/02/21	23:00:00	14.050					
157	12/02/21	00:00:00	14.074					
158	12/02/21	01:00:00	14.050					
159	12/02/21	02:00:00	14.050					
160	12/02/21	03:00:00	14.050					
161	12/02/21	04:00:00	14.050					
162	12/02/21	05:00:00	14.026					
163	12/02/21	06:00:00	14.026					
164	12/02/21	07:00:00	14.026					
165	12/02/21	08:00:00	14.026					
166	12/02/21	09:00:00	14.050					
167	12/02/21	10:00:00	14.074					
168	12/02/21	11:00:00	14.098					
169	12/02/21	12:00:00	14.098					
170	12/02/21	13:00:00	14.122					
171	12/02/21	14:00:00	14.098					
172	12/02/21	15:00:00	14.098					
173	12/02/21	16:00:00	14.098					
174	12/02/21	17:00:00	14.098					
175	12/02/21	18:00:00	14.098					
176	12/02/21	19:00:00	14.074					
177	12/02/21	20:00:00	14.074					
178	12/02/21	21:00:00	14.074					
179	12/02/21	22:00:00	14.074					
180	12/02/21	23:00:00	14.074					
181	13/02/21	00:00:00	14.050					
182	13/02/21	01:00:00	14.050					
183	13/02/21	02:00:00	14.026					
184	13/02/21	03:00:00	14.026					
185	13/02/21	04:00:00	14.026					
186	13/02/21	05:00:00	14.002					
187	13/02/21	06:00:00	14.002					
188	13/02/21	07:00:00	14.002					
189	13/02/21	08:00:00	14.002					
190	13/02/21	09:00:00	14.002					
191	13/02/21	10:00:00	13.978					
192	13/02/21	11:00:00	13.978					
193	13/02/21	12:00:00	13.978					
194	13/02/21	13:00:00	13.978					
195	13/02/21	14:00:00	14.002					
196	13/02/21	15:00:00	14.002					
197	13/02/21	16:00:00	14.002					
198	13/02/21	17:00:00	14.002					
199	13/02/21	18:00:00	14.002					
200	13/02/21	19:00:00	14.002					
201	13/02/21	20:00:00	14.002					
202	13/02/21	21:00:00	14.002					
203	13/02/21	22:00:00	14.002					
204	13/02/21	23:00:00	14.002					
205	14/02/21	00:00:00	13.978					
206	14/02/21	01:00:00	13.978					
207	14/02/21	02:00:00	13.978					
208	14/02/21	03:00:00	13.978					
209	14/02/21	04:00:00	13.954					
210	14/02/21	05:00:00	13.954					
211	14/02/21	06:00:00	13.954					
212	14/02/21	07:00:00	13.954					
213	14/02/21	08:00:00	13.930					
214	14/02/21	09:00:00	13.930					
215	14/02/21	10:00:00	13.930					
216	14/02/21	11:00:00	13.930					
217	14/02/21	12:00:00	13.930					
218	14/02/21	13:00:00	13.930					
219	14/02/21	14:00:00	13.930					
220	14/02/21	15:00:00	13.930					
221	14/02/21	16:00:00	13.906					
222	14/02/21	17:00:00	13.906					
223	14/02/21	18:00:00	13.882					
224	14/02/21	19:00:00	13.858					
225	14/02/21	20:00:00	13.858					
226	14/02/21	21:00:00	13.858					
227	14/02/21	22:00:00	13.858					
228	14/02/21	23:00:00	13.834					
229	15/02/21	00:00:00	13.834					
230	15/02/21	01:00:00	13.834					
231	15/02/21	02:00:00	13.810					
232	15/02/21	03:00:00	13.810					
233	15/02/21	04:00:00	13.810					
234	15/02/21	05:00:00	13.810					
235	15/02/21	06:00:00	13.810					
236	15/02/21	07:00:00	13.810					
237	15/02/21	08:00:00	13.810					
238	15/02/21	09:00:00	13.810					
239	15/02/21	10:00:00	13.810					
240	15/02/21	11:00:00	13.834					
241	15/02/21	12:00:00	13.834					
242	15/02/21	13:00:00	13.858					
243	15/02/21	14:00:00	13.858					
244	15/02/21	15:00:00	13.882					
245	15/02/21	16:00:00	13.834					
246	15/02/21	17:00:00	13.810					
247	15/02/21	18:00:00	13.786					
248	15/02/21	19:00:00	13.786					
249	15/02/21	20:00:00	13.810					
250	15/02/21	21:00:00	13.786					
251	15/02/21	22:00:00	13.810					
252	15/02/21	23:00:00	13.786					
253	16/02/21	00:00:00	13.786					
254	16/02/21	01:00:00	13.786					
255	16/02/21	02:00:00	13.786					
256	16/02/21	03:00:00	13.762					
257	16/02/21	04:00:00	13.762					
258	16/02/21	05:00:00	13.738					
259	16/02/21	06:00:00	13.738					
260	16/02/21	07:00:00	13.762					
261	16/02/21	08:00:00	13.762					
262	16/02/21	09:00:00	13.762					
263	16/02/21	10:00:00	13.786					
264	16/02/21	11:00:00	13.810					
265	16/02/21	12:00:00	13.858					
266	16/02/21	13:00:00	13.906					
267	16/02/21	14:00:00	13.906					
268	16/02/21	15:00:00	13.930					
269	16/02/21	16:00:00	13.930					
270	16/02/21	17:00:00	13.906					
271	16/02/21	18:00:00	13.858					
272	16/02/21	19:00:00	13.858					
273	16/02/21	20:00:00	13.858					
274	16/02/21	21:00:00	13.834					
275	16/02/21	22:00:00	13.834					
276	16/02/21	23:00:00	13.834					
277	17/02/21	00:00:00	13.810					
278	17/02/21	01:00:00	13.810					
279	17/02/21	02:00:00	13.810					
280	17/02/21	03:00:00	13.786					
281	17/02/21	04:00:00	13.762					
282	17/02/21	05:00:00	13.786					
283	17/02/21	06:00:00	13.786					
284	17/02/21	07:00:00	13.786					
285	17/02/21	08:00:00	13.786					
286	17/02/21	09:00:00	13.786					
287	17/02/21	10:00:00	13.810					
288	17/02/21	11:00:00	13.810					
289	17/02/21	12:00:00	13.834					
290	17/02/21	13:00:00	13.882					
291	17/02/21	14:00:00	13.882					
292	17/02/21	15:00:00	13.882					
293	17/02/21	16:00:00	13.858					
294	17/02/21	17:00:00	13.858					
295	17/02/21	18:00:00	13.834					
296	17/02/21	19:00:00	13.810					
297	17/02/21	20:00:00	13.810					
298	17/02/21	21:00:00	13.834					
299	17/02/21	22:00:00	13.834					
300	17/02/21	23:00:00	13.858					
301	18/02/21	00:00:00	13.834					
302	18/02/21	01:00:00	13.834					
303	18/02/21	02:00:00	13.834					
304	18/02/21	03:00:00	13.834					
305	18/02/21	04:00:00	13.810					
306	18/02/21	05:00:00	13.810					
307	18/02/21	06:00:00	13.810					
308	18/02/21	07:00:00	13.810					
309	18/02/21	08:00:00	13.810					
310	18/02/21	09:00:00	13.834					
311	18/02/21	10:00:00	13.834					
312	18/02/21	11:00:00	13.858					
313	18/02/21	12:00:00	13.906					
314	18/02/21	13:00:00	13.906					
315	18/02/21	14:00:00	13.858					
316	18/02/21	15:00:00	13.954					
317	18/02/21	16:00:00	13.954					
318	18/02/21	17:00:00	14.098					
319	18/02/21	18:00:00	14.146					
320	18/02/21	19:00:00	14.098					
321	18/02/21	20:00:00	14.050					
322	18/02/21	21:00:00	14.050					
323	18/02/21	22:00:00	14.050					
324	18/02/21	23:00:00	14.050					
325	19/02/21	00:00:00	14.026					
326	19/02/21	01:00:00	14.026					
327	19/02/21	02:00:00	13.858					
328	19/02/21	03:00:00	13.858					
329	19/02/21	04:00:00	13.882					
330	19/02/21	05:00:00	13.906					
331	19/02/21	06:00:00	13.906					
332	19/02/21	07:00:00	13.906					
333	19/02/21	08:00:00	13.954					
334	19/02/21	09:00:00	13.978					
335	19/02/21	10:00:00	14.002					
336	19/02/21	11:00:00	14.026					
337	19/02/21	12:00:00	14.074					
338	19/02/21	13:00:00	14.146					
339	19/02/21	14:00:00	14.242					
340	19/02/21	15:00:00	14.290					
341	19/02/21	16:00:00	14.050					
342	19/02/21	17:00:00	14.026					
343	19/02/21	18:00:00	14.002					
344	19/02/21	19:00:00	14.002					
345	19/02/21	20:00:00	14.026					
346	19/02/21	21:00:00	14.026					
347	19/02/21	22:00:00	14.002					
348	19/02/21	23:00:00	14.002					
349	20/02/21	00:00:00	14.002					
350	20/02/21	01:00:00	14.002					
351	20/02/21	02:00:00	14.026					
352	20/02/21	03:00:00	14.026					
353	20/02/21	04:00:00	14.002					
354	20/02/21	05:00:00	14.002					
355	20/02/21	06:00:00	14.026					
356	20/02/21	07:00:00	14.026					
357	20/02/21	08:00:00	14.026					
358	20/02/21	09:00:00	14.050					
359	20/02/21	10:00:00	14.098					
360	20/02/21	11:00:00	14.122					
361	20/02/21	12:00:00	14.146					
362	20/02/21	13:00:00	14.122					
363	20/02/21	14:00:00	14.122					
364	20/02/21	15:00:00	14.146					
365	20/02/21	16:00:00	14.337					
366	20/02/21	17:00:00	14.361					
367	20/02/21	18:00:00	14.337					
368	20/02/21	19:00:00	14.290					
369	20/02/21	20:00:00	14.290					
370	20/02/21	21:00:00	14.266					
371	20/02/21	22:00:00	14.218					
372	20/02/21	23:00:00	14.194					
373	21/02/21	00:00:00	14.194					
374	21/02/21	01:00:00	14.170					
375	21/02/21	02:00:00	14.146					
376	21/02/21	03:00:00	14.146					
377	21/02/21	04:00:00	14.146					
378	21/02/21	05:00:00	14.122					
379	21/02/21	06:00:00	14.098					
380	21/02/21	07:00:00	14.098					
381	21/02/21	08:00:00	14.074					
382	21/02/21	09:00:00	14.074					
383	21/02/21	10:00:00	14.074					
384	21/02/21	11:00:00	14.098					
385	21/02/21	12:00:00	14.098					
386	21/02/21	13:00:00	14.098					
387	21/02/21	14:00:00	14.098					
388	21/02/21	15:00:00	14.122					
389	21/02/21	16:00:00	14.122					
390	21/02/21	17:00:00	14.122					
391	21/02/21	18:00:00	14.098					
392	21/02/21	19:00:00	14.074					
393	21/02/21	20:00:00	14.074					
394	21/02/21	21:00:00	14.050					
395	21/02/21	22:00:00	14.050					
396	21/02/21	23:00:00	14.050					
397	22/02/21	00:00:00	14.050					
398	22/02/21	01:00:00	14.050					
399	22/02/21	02:00:00	14.050					
400	22/02/21	03:00:00	14.050					
401	22/02/21	04:00:00	14.050					
402	22/02/21	05:00:00	14.050					
403	22/02/21	06:00:00	14.050					
404	22/02/21	07:00:00	14.050					
405	22/02/21	08:00:00	14.026					
406	22/02/21	09:00:00	14.050					
407	22/02/21	10:00:00	14.050					
408	22/02/21	11:00:00	14.098					
409	22/02/21	12:00:00	14.170					
410	22/02/21	13:00:00	14.170					
411	22/02/21	14:00:00	14.170					
412	22/02/21	15:00:00	14.146					
413	22/02/21	16:00:00	14.146					
414	22/02/21	17:00:00	14.146					
415	22/02/21	18:00:00	14.146					
416	22/02/21	19:00:00	14.146					
417	22/02/21	20:00:00	14.122					
418	22/02/21	21:00:00	14.098					
419	22/02/21	22:00:00	14.098					
420	22/02/21	23:00:00	14.074					
421	23/02/21	00:00:00	14.050					
422	23/02/21	01:00:00	14.050					
423	23/02/21	02:00:00	14.050					
424	23/02/21	03:00:00	14.050					
425	23/02/21	04:00:00	14.050					
426	23/02/21	05:00:00	14.074					
427	23/02/21	06:00:00	14.074					
428	23/02/21	07:00:00	14.098					
429	23/02/21	08:00:00	14.098					
430	23/02/21	09:00:00	14.122					
431	23/02/21	10:00:00	14.122					
432	23/02/21	11:00:00	14.146					
433	23/02/21	12:00:00	14.146					
434	23/02/21	13:00:00	14.122					
435	23/02/21	14:00:00	14.098					
436	23/02/21	15:00:00	14.122					
437	23/02/21	16:00:00	14.122					
438	23/02/21	17:00:00	14.146					
439	23/02/21	18:00:00	14.170					
440	23/02/21	19:00:00	14.194					
441	23/02/21	20:00:00	14.194					
442	23/02/21	21:00:00	14.170					
443	23/02/21	22:00:00	14.146					
444	23/02/21	23:00:00	14.146					
445	24/02/21	00:00:00	14.122					
446	24/02/21	01:00:00	14.122					
447	24/02/21	02:00:00	14.122					
448	24/02/21	03:00:00	14.122					
449	24/02/21	04:00:00	14.122					
450	24/02/21	05:00:00	14.122					
451	24/02/21	06:00:00	14.146					
452	24/02/21	07:00:00	14.122					
453	24/02/21	08:00:00	14.122					
454	24/02/21	09:00:00	14.122					
455	24/02/21	10:00:00	14.122					
456	24/02/21	11:00:00	14.170					
457	24/02/21	12:00:00	14.170					
458	24/02/21	13:00:00	14.194					
459	24/02/21	14:00:00	14.218					
460	24/02/21	15:00:00	14.194					
461	24/02/21	16:00:00	14.266					
462	24/02/21	17:00:00	14.218					
463	24/02/21	18:00:00	14.337					
464	24/02/21	19:00:00	14.194					
465	24/02/21	20:00:00	14.122					
466	24/02/21	21:00:00	14.122					
467	24/02/21	22:00:00	14.122					
468	24/02/21	23:00:00	14.146					
469	25/02/21	00:00:00	14.122					
470	25/02/21	01:00:00	14.170					
471	25/02/21	02:00:00	14.194					
472	25/02/21	03:00:00	14.194					
473	25/02/21	04:00:00	14.194					
474	25/02/21	05:00:00	14.242					
475	25/02/21	06:00:00	14.290					
476	25/02/21	07:00:00	14.290					
477	25/02/21	08:00:00	14.290					
478	25/02/21	09:00:00	14.314					
479	25/02/21	10:00:00	14.361					
480	25/02/21	11:00:00	14.481					
481	25/02/21	12:00:00	14.409					
482	25/02/21	13:00:00	14.361					
483	25/02/21	14:00:00	14.290					
484	25/02/21	15:00:00	14.290					
485	25/02/21	16:00:00	14.457					
486	25/02/21	17:00:00	14.290					
487	25/02/21	18:00:00	14.290					
488	25/02/21	19:00:00	14.337					
489	25/02/21	20:00:00	14.409					
490	25/02/21	21:00:00	14.314					
491	25/02/21	22:00:00	14.385					
492	25/02/21	23:00:00	14.433					
493	26/02/21	00:00:00	14.409					
494	26/02/21	01:00:00	14.433					
495	26/02/21	02:00:00	14.433					
496	26/02/21	03:00:00	14.433					
497	26/02/21	04:00:00	14.457					
498	26/02/21	05:00:00	14.457					
499	26/02/21	06:00:00	14.433					
500	26/02/21	07:00:00	14.433					
501	26/02/21	08:00:00	14.433					
502	26/02/21	09:00:00	14.433					
503	26/02/21	10:00:00	14.481					
504	26/02/21	11:00:00	14.433					
505	26/02/21	12:00:00	14.409					
506	26/02/21	13:00:00	14.409					
507	26/02/21	14:00:00	14.433					
508	26/02/21	15:00:00	14.457					
509	26/02/21	16:00:00	14.433					
510	26/02/21	17:00:00	14.433					
511	26/02/21	18:00:00	14.433					
512	26/02/21	19:00:00	14.433					
513	26/02/21	20:00:00	14.481					
514	26/02/21	21:00:00	14.433					
515	26/02/21	22:00:00	14.409					
516	26/02/21	23:00:00	14.385					
517	27/02/21	00:00:00	14.361					
518	27/02/21	01:00:00	14.457					
519	27/02/21	02:00:00	14.481					
520	27/02/21	03:00:00	14.457					
521	27/02/21	04:00:00	14.481					
522	27/02/21	05:00:00	14.433					
523	27/02/21	06:00:00	14.409					
524	27/02/21	07:00:00	14.433					
525	27/02/21	08:00:00	14.409					
526	27/02/21	09:00:00	14.409					
527	27/02/21	10:00:00	14.409					
528	27/02/21	11:00:00	14.481					
529	27/02/21	12:00:00	14.409					
530	27/02/21	13:00:00	14.409					
531	27/02/21	14:00:00	14.385					
532	27/02/21	15:00:00	14.385					
533	27/02/21	16:00:00	14.409					
534	27/02/21	17:00:00	14.481					
535	27/02/21	18:00:00	14.433					
536	27/02/21	19:00:00	14.433					
537	27/02/21	20:00:00	14.433					
538	27/02/21	21:00:00	14.409					
539	27/02/21	22:00:00	14.409					
540	27/02/21	23:00:00	14.409					
541	28/02/21	00:00:00	14.409					
542	28/02/21	01:00:00	14.409					
543	28/02/21	02:00:00	14.409					
544	28/02/21	03:00:00	14.385					
545	28/02/21	04:00:00	14.337					
546	28/02/21	05:00:00	14.337					
547	28/02/21	06:00:00	14.337					
548	28/02/21	07:00:00	14.337					
549	28/02/21	08:00:00	14.314					
550	28/02/21	09:00:00	14.314					
551	28/02/21	10:00:00	14.337					
552	28/02/21	11:00:00	14.337					
553	28/02/21	12:00:00	14.361					
554	28/02/21	13:00:00	14.409					
555	28/02/21	14:00:00	14.433					
556	28/02/21	15:00:00	14.433					
557	28/02/21	16:00:00	14.457					
558	28/02/21	17:00:00	14.433					
559	28/02/21	18:00:00	14.361					
560	28/02/21	19:00:00	14.385					
561	28/02/21	20:00:00	14.385					
562	28/02/21	21:00:00	14.361					
563	28/02/21	22:00:00	14.361					
564	28/02/21	23:00:00	14.385					
565	01/03/21	00:00:00	14.409					
566	01/03/21	01:00:00	14.409					
567	01/03/21	02:00:00	14.409					
568	01/03/21	03:00:00	14.385					
569	01/03/21	04:00:00	14.385					
570	01/03/21	05:00:00	14.385					
571	01/03/21	06:00:00	14.361					
572	01/03/21	07:00:00	14.385					
573	01/03/21	08:00:00	14.361					
574	01/03/21	09:00:00	14.337					
575	01/03/21	10:00:00	14.337					
576	01/03/21	11:00:00	14.361					
577	01/03/21	12:00:00	14.385					
578	01/03/21	13:00:00	14.385					
579	01/03/21	14:00:00	14.361					
580	01/03/21	15:00:00	14.361					
581	01/03/21	16:00:00	14.337					
582	01/03/21	17:00:00	14.337					
583	01/03/21	18:00:00	14.337					
584	01/03/21	19:00:00	14.361					
585	01/03/21	20:00:00	14.337					
586	01/03/21	21:00:00	14.314					
587	01/03/21	22:00:00	14.290					
588	01/03/21	23:00:00	14.290					
589	02/03/21	00:00:00	14.242					
590	02/03/21	01:00:00	14.218					
591	02/03/21	02:00:00	14.194					
592	02/03/21	03:00:00	14.170					
593	02/03/21	04:00:00	14.074					
594	02/03/21	05:00:00	14.122					
595	02/03/21	06:00:00	14.146					
596	02/03/21	07:00:00	14.146					
597	02/03/21	08:00:00	14.146					
598	02/03/21	09:00:00	14.050					
599	02/03/21	10:00:00	14.050					
600	02/03/21	11:00:00	14.122					
601	02/03/21	12:00:00	14.026					
602	02/03/21	13:00:00	14.002					
603	02/03/21	14:00:00	14.026					
604	02/03/21	15:00:00	14.098					
605	02/03/21	16:00:00	14.074					
606	02/03/21	17:00:00	14.074					
607	02/03/21	18:00:00	13.978					
608	02/03/21	19:00:00	13.978					
609	02/03/21	20:00:00	14.002					
610	02/03/21	21:00:00	14.002					
611	02/03/21	22:00:00	14.002					
612	02/03/21	23:00:00	14.002					
613	03/03/21	00:00:00	13.978					
614	03/03/21	01:00:00	14.002					
615	03/03/21	02:00:00	13.954					
616	03/03/21	03:00:00	13.954					
617	03/03/21	04:00:00	13.978					
618	03/03/21	05:00:00	13.978					
619	03/03/21	06:00:00	13.954					
620	03/03/21	07:00:00	13.954					
621	03/03/21	08:00:00	13.954					
622	03/03/21	09:00:00	14.002					
623	03/03/21	10:00:00	14.026					
624	03/03/21	11:00:00	14.026					
625	03/03/21	12:00:00	14.002					
626	03/03/21	13:00:00	14.002					
627	03/03/21	14:00:00	14.050					
628	03/03/21	15:00:00	14.074					
629	03/03/21	16:00:00	14.050					
630	03/03/21	17:00:00	14.050					
631	03/03/21	18:00:00	14.074					
632	03/03/21	19:00:00	14.098					
633	03/03/21	20:00:00	14.098					
634	03/03/21	21:00:00	14.098					
635	03/03/21	22:00:00	14.146					
636	03/03/21	23:00:00	14.122					
637	04/03/21	00:00:00	14.122					
638	04/03/21	01:00:00	14.146					
639	04/03/21	02:00:00	14.146					
640	04/03/21	03:00:00	14.146					
641	04/03/21	04:00:00	14.146					
642	04/03/21	05:00:00	14.050					
643	04/03/21	06:00:00	14.050					
644	04/03/21	07:00:00	14.050					
645	04/03/21	08:00:00	14.074					
646	04/03/21	09:00:00	14.098					
647	04/03/21	10:00:00	14.098					
648	04/03/21	11:00:00	14.122					
649	04/03/21	12:00:00	14.122					
650	04/03/21	13:00:00	14.146					
651	04/03/21	14:00:00	14.122					
652	04/03/21	15:00:00	14.170					
653	04/03/21	16:00:00	14.242					
654	04/03/21	17:00:00	14.218					
655	04/03/21	18:00:00	14.194					
656	04/03/21	19:00:00	14.170					
657	04/03/21	20:00:00	14.146					
658	04/03/21	21:00:00	14.098					
659	04/03/21	22:00:00	14.098					
660	04/03/21	23:00:00	14.122					
661	05/03/21	00:00:00	14.122					
662	05/03/21	01:00:00	14.194					
663	05/03/21	02:00:00	14.290					
664	05/03/21	03:00:00	14.290					
665	05/03/21	04:00:00	14.218					
666	05/03/21	05:00:00	14.242					
667	05/03/21	06:00:00	14.194					
668	05/03/21	07:00:00	14.170					
669	05/03/21	08:00:00	14.266					
670	05/03/21	09:00:00	14.218					
671	05/03/21	10:00:00	14.218					
672	05/03/21	11:00:00	14.337					
673	05/03/21	12:00:00	14.361					
674	05/03/21	13:00:00	14.337					
675	05/03/21	14:00:00	14.385					
676	05/03/21	15:00:00	14.409					
677	05/03/21	16:00:00	14.649					
678	05/03/21	17:00:00	14.481					
679	05/03/21	18:00:00	14.433					
680	05/03/21	19:00:00	14.385					
681	05/03/21	20:00:00	14.433					
682	05/03/21	21:00:00	14.625					
683	05/03/21	22:00:00	14.625					
684	05/03/21	23:00:00	14.625					
685	06/03/21	00:00:00	14.481					
686	06/03/21	01:00:00	14.409					
687	06/03/21	02:00:00	14.577					
688	06/03/21	03:00:00	14.529					
689	06/03/21	04:00:00	14.649					
690	06/03/21	05:00:00	14.673					
691	06/03/21	06:00:00	14.601					
692	06/03/21	07:00:00	14.673					
693	06/03/21	08:00:00	14.625					
694	06/03/21	09:00:00	14.577					
695	06/03/21	10:00:00	14.601					
696	06/03/21	11:00:00	14.601					
697	06/03/21	12:00:00	14.649					
698	06/03/21	13:00:00	14.625					
699	06/03/21	14:00:00	14.673					
700	06/03/21	15:00:00	14.625					
701	06/03/21	16:00:00	14.625					
702	06/03/21	17:00:00	14.601					
703	06/03/21	18:00:00	14.601					
704	06/03/21	19:00:00	14.625					
705	06/03/21	20:00:00	14.601					
706	06/03/21	21:00:00	14.601					
707	06/03/21	22:00:00	14.601					
708	06/03/21	23:00:00	14.601					
709	07/03/21	00:00:00	14.625					
710	07/03/21	01:00:00	14.625					
