"N.º"	"Fecha"	"Tiempo, GMT+01:00"	"Temp, °C (LGR S/N: 20291512, SEN S/N: 20291512, LBL: Porros 15m_05022021)"	"Acoplador separado (LGR S/N: 20291512, SEN S/N: 20291512)"	"Acoplador adjunto (LGR S/N: 20291512, SEN S/N: 20291512)"	"Host conectado (LGR S/N: 20291512, SEN S/N: 20291512)"	"Parado (LGR S/N: 20291512, SEN S/N: 20291512)"	"Final de archivo (LGR S/N: 20291512, SEN S/N: 20291512)"
174	12/02/21	17:00:00	14.194					
175	12/02/21	18:00:00	14.170					
176	12/02/21	19:00:00	14.170					
177	12/02/21	20:00:00	14.146					
178	12/02/21	21:00:00	14.146					
179	12/02/21	22:00:00	14.146					
180	12/02/21	23:00:00	14.146					
181	13/02/21	00:00:00	14.146					
182	13/02/21	01:00:00	14.122					
183	13/02/21	02:00:00	14.098					
184	13/02/21	03:00:00	14.098					
185	13/02/21	04:00:00	14.098					
186	13/02/21	05:00:00	14.098					
187	13/02/21	06:00:00	14.074					
188	13/02/21	07:00:00	14.074					
189	13/02/21	08:00:00	14.074					
190	13/02/21	09:00:00	14.074					
191	13/02/21	10:00:00	14.050					
192	13/02/21	11:00:00	14.050					
193	13/02/21	12:00:00	14.050					
194	13/02/21	13:00:00	14.050					
195	13/02/21	14:00:00	14.098					
196	13/02/21	15:00:00	14.122					
197	13/02/21	16:00:00	14.098					
198	13/02/21	17:00:00	14.098					
199	13/02/21	18:00:00	14.074					
200	13/02/21	19:00:00	14.098					
201	13/02/21	20:00:00	14.074					
202	13/02/21	21:00:00	14.074					
203	13/02/21	22:00:00	14.074					
204	13/02/21	23:00:00	14.074					
205	14/02/21	00:00:00	14.050					
206	14/02/21	01:00:00	14.050					
207	14/02/21	02:00:00	14.050					
208	14/02/21	03:00:00	14.050					
209	14/02/21	04:00:00	14.050					
210	14/02/21	05:00:00	14.050					
211	14/02/21	06:00:00	14.026					
212	14/02/21	07:00:00	14.026					
213	14/02/21	08:00:00	14.002					
214	14/02/21	09:00:00	14.002					
215	14/02/21	10:00:00	14.002					
216	14/02/21	11:00:00	14.002					
217	14/02/21	12:00:00	14.002					
218	14/02/21	13:00:00	14.002					
219	14/02/21	14:00:00	14.026					
220	14/02/21	15:00:00	14.002					
221	14/02/21	16:00:00	13.978					
222	14/02/21	17:00:00	13.978					
223	14/02/21	18:00:00	13.954					
224	14/02/21	19:00:00	13.954					
225	14/02/21	20:00:00	13.930					
226	14/02/21	21:00:00	13.930					
227	14/02/21	22:00:00	13.930					
228	14/02/21	23:00:00	13.930					
229	15/02/21	00:00:00	13.930					
230	15/02/21	01:00:00	13.906					
231	15/02/21	02:00:00	13.906					
232	15/02/21	03:00:00	13.906					
233	15/02/21	04:00:00	13.906					
234	15/02/21	05:00:00	13.882					
235	15/02/21	06:00:00	13.906					
236	15/02/21	07:00:00	13.882					
237	15/02/21	08:00:00	13.882					
238	15/02/21	09:00:00	13.882					
239	15/02/21	10:00:00	13.906					
240	15/02/21	11:00:00	13.906					
241	15/02/21	12:00:00	13.930					
242	15/02/21	13:00:00	13.930					
243	15/02/21	14:00:00	13.954					
244	15/02/21	15:00:00	13.954					
245	15/02/21	16:00:00	13.906					
246	15/02/21	17:00:00	13.882					
247	15/02/21	18:00:00	13.858					
248	15/02/21	19:00:00	13.882					
249	15/02/21	20:00:00	13.882					
250	15/02/21	21:00:00	13.882					
251	15/02/21	22:00:00	13.882					
252	15/02/21	23:00:00	13.882					
253	16/02/21	00:00:00	13.858					
254	16/02/21	01:00:00	13.882					
255	16/02/21	02:00:00	13.858					
256	16/02/21	03:00:00	13.858					
257	16/02/21	04:00:00	13.834					
258	16/02/21	05:00:00	13.834					
259	16/02/21	06:00:00	13.834					
260	16/02/21	07:00:00	13.834					
261	16/02/21	08:00:00	13.834					
262	16/02/21	09:00:00	13.858					
263	16/02/21	10:00:00	13.882					
264	16/02/21	11:00:00	13.930					
265	16/02/21	12:00:00	13.978					
266	16/02/21	13:00:00	14.002					
267	16/02/21	14:00:00	14.026					
268	16/02/21	15:00:00	14.050					
269	16/02/21	16:00:00	14.026					
270	16/02/21	17:00:00	14.002					
271	16/02/21	18:00:00	13.954					
272	16/02/21	19:00:00	13.930					
273	16/02/21	20:00:00	13.906					
274	16/02/21	21:00:00	13.906					
275	16/02/21	22:00:00	13.906					
276	16/02/21	23:00:00	13.906					
277	17/02/21	00:00:00	13.906					
278	17/02/21	01:00:00	13.882					
279	17/02/21	02:00:00	13.858					
280	17/02/21	03:00:00	13.858					
281	17/02/21	04:00:00	13.858					
282	17/02/21	05:00:00	13.858					
283	17/02/21	06:00:00	13.858					
284	17/02/21	07:00:00	13.858					
285	17/02/21	08:00:00	13.858					
286	17/02/21	09:00:00	13.858					
287	17/02/21	10:00:00	13.882					
288	17/02/21	11:00:00	13.906					
289	17/02/21	12:00:00	13.906					
290	17/02/21	13:00:00	13.954					
291	17/02/21	14:00:00	13.978					
292	17/02/21	15:00:00	13.978					
293	17/02/21	16:00:00	13.954					
294	17/02/21	17:00:00	13.930					
295	17/02/21	18:00:00	13.906					
296	17/02/21	19:00:00	13.906					
297	17/02/21	20:00:00	13.906					
298	17/02/21	21:00:00	13.906					
299	17/02/21	22:00:00	13.906					
300	17/02/21	23:00:00	13.906					
301	18/02/21	00:00:00	13.906					
302	18/02/21	01:00:00	13.906					
303	18/02/21	02:00:00	13.906					
304	18/02/21	03:00:00	13.906					
305	18/02/21	04:00:00	13.906					
306	18/02/21	05:00:00	13.906					
307	18/02/21	06:00:00	13.882					
308	18/02/21	07:00:00	13.882					
309	18/02/21	08:00:00	13.906					
310	18/02/21	09:00:00	13.906					
311	18/02/21	10:00:00	13.906					
312	18/02/21	11:00:00	13.930					
313	18/02/21	12:00:00	13.954					
314	18/02/21	13:00:00	13.978					
315	18/02/21	14:00:00	13.978					
316	18/02/21	15:00:00	14.026					
317	18/02/21	16:00:00	14.026					
318	18/02/21	17:00:00	14.074					
319	18/02/21	18:00:00	14.194					
320	18/02/21	19:00:00	14.170					
321	18/02/21	20:00:00	14.122					
322	18/02/21	21:00:00	14.122					
323	18/02/21	22:00:00	14.122					
324	18/02/21	23:00:00	14.122					
325	19/02/21	00:00:00	14.026					
326	19/02/21	01:00:00	14.074					
327	19/02/21	02:00:00	13.906					
328	19/02/21	03:00:00	13.906					
329	19/02/21	04:00:00	13.906					
330	19/02/21	05:00:00	13.930					
331	19/02/21	06:00:00	13.954					
332	19/02/21	07:00:00	13.978					
333	19/02/21	08:00:00	14.002					
334	19/02/21	09:00:00	14.026					
335	19/02/21	10:00:00	14.050					
336	19/02/21	11:00:00	14.098					
337	19/02/21	12:00:00	14.098					
338	19/02/21	13:00:00	14.218					
339	19/02/21	14:00:00	14.314					
340	19/02/21	15:00:00	14.194					
341	19/02/21	16:00:00	14.122					
342	19/02/21	17:00:00	14.098					
343	19/02/21	18:00:00	14.074					
344	19/02/21	19:00:00	14.074					
345	19/02/21	20:00:00	14.098					
346	19/02/21	21:00:00	14.098					
347	19/02/21	22:00:00	14.098					
348	19/02/21	23:00:00	14.074					
349	20/02/21	00:00:00	14.074					
350	20/02/21	01:00:00	14.074					
351	20/02/21	02:00:00	14.074					
352	20/02/21	03:00:00	14.098					
353	20/02/21	04:00:00	14.074					
354	20/02/21	05:00:00	14.074					
355	20/02/21	06:00:00	14.098					
356	20/02/21	07:00:00	14.098					
357	20/02/21	08:00:00	14.122					
358	20/02/21	09:00:00	14.122					
359	20/02/21	10:00:00	14.170					
360	20/02/21	11:00:00	14.194					
361	20/02/21	12:00:00	14.218					
362	20/02/21	13:00:00	14.218					
363	20/02/21	14:00:00	14.218					
364	20/02/21	15:00:00	14.194					
365	20/02/21	16:00:00	14.337					
366	20/02/21	17:00:00	14.361					
367	20/02/21	18:00:00	14.337					
368	20/02/21	19:00:00	14.337					
369	20/02/21	20:00:00	14.314					
370	20/02/21	21:00:00	14.290					
371	20/02/21	22:00:00	14.266					
372	20/02/21	23:00:00	14.242					
373	21/02/21	00:00:00	14.242					
374	21/02/21	01:00:00	14.218					
375	21/02/21	02:00:00	14.218					
376	21/02/21	03:00:00	14.218					
377	21/02/21	04:00:00	14.194					
378	21/02/21	05:00:00	14.170					
379	21/02/21	06:00:00	14.170					
380	21/02/21	07:00:00	14.146					
381	21/02/21	08:00:00	14.146					
382	21/02/21	09:00:00	14.146					
383	21/02/21	10:00:00	14.170					
384	21/02/21	11:00:00	14.170					
385	21/02/21	12:00:00	14.170					
386	21/02/21	13:00:00	14.194					
387	21/02/21	14:00:00	14.194					
388	21/02/21	15:00:00	14.194					
389	21/02/21	16:00:00	14.194					
390	21/02/21	17:00:00	14.194					
391	21/02/21	18:00:00	14.170					
392	21/02/21	19:00:00	14.146					
393	21/02/21	20:00:00	14.146					
394	21/02/21	21:00:00	14.146					
395	21/02/21	22:00:00	14.146					
396	21/02/21	23:00:00	14.146					
397	22/02/21	00:00:00	14.146					
398	22/02/21	01:00:00	14.146					
399	22/02/21	02:00:00	14.146					
400	22/02/21	03:00:00	14.146					
401	22/02/21	04:00:00	14.122					
402	22/02/21	05:00:00	14.122					
403	22/02/21	06:00:00	14.122					
404	22/02/21	07:00:00	14.122					
405	22/02/21	08:00:00	14.122					
406	22/02/21	09:00:00	14.122					
407	22/02/21	10:00:00	14.122					
408	22/02/21	11:00:00	14.194					
409	22/02/21	12:00:00	14.242					
410	22/02/21	13:00:00	14.242					
411	22/02/21	14:00:00	14.242					
412	22/02/21	15:00:00	14.218					
413	22/02/21	16:00:00	14.218					
414	22/02/21	17:00:00	14.218					
415	22/02/21	18:00:00	14.242					
416	22/02/21	19:00:00	14.218					
417	22/02/21	20:00:00	14.194					
418	22/02/21	21:00:00	14.170					
419	22/02/21	22:00:00	14.170					
420	22/02/21	23:00:00	14.146					
421	23/02/21	00:00:00	14.146					
422	23/02/21	01:00:00	14.146					
423	23/02/21	02:00:00	14.122					
424	23/02/21	03:00:00	14.146					
425	23/02/21	04:00:00	14.146					
426	23/02/21	05:00:00	14.146					
427	23/02/21	06:00:00	14.146					
428	23/02/21	07:00:00	14.170					
429	23/02/21	08:00:00	14.194					
430	23/02/21	09:00:00	14.194					
431	23/02/21	10:00:00	14.194					
432	23/02/21	11:00:00	14.218					
433	23/02/21	12:00:00	14.218					
434	23/02/21	13:00:00	14.194					
435	23/02/21	14:00:00	14.170					
436	23/02/21	15:00:00	14.194					
437	23/02/21	16:00:00	14.194					
438	23/02/21	17:00:00	14.194					
439	23/02/21	18:00:00	14.194					
440	23/02/21	19:00:00	14.194					
441	23/02/21	20:00:00	14.194					
442	23/02/21	21:00:00	14.218					
443	23/02/21	22:00:00	14.194					
444	23/02/21	23:00:00	14.194					
445	24/02/21	00:00:00	14.194					
446	24/02/21	01:00:00	14.194					
447	24/02/21	02:00:00	14.194					
448	24/02/21	03:00:00	14.194					
449	24/02/21	04:00:00	14.170					
450	24/02/21	05:00:00	14.170					
451	24/02/21	06:00:00	14.170					
452	24/02/21	07:00:00	14.170					
453	24/02/21	08:00:00	14.170					
454	24/02/21	09:00:00	14.194					
455	24/02/21	10:00:00	14.194					
456	24/02/21	11:00:00	14.242					
457	24/02/21	12:00:00	14.266					
458	24/02/21	13:00:00	14.290					
459	24/02/21	14:00:00	14.290					
460	24/02/21	15:00:00	14.290					
461	24/02/21	16:00:00	14.290					
462	24/02/21	17:00:00	14.242					
463	24/02/21	18:00:00	14.218					
464	24/02/21	19:00:00	14.242					
465	24/02/21	20:00:00	14.194					
466	24/02/21	21:00:00	14.194					
467	24/02/21	22:00:00	14.194					
468	24/02/21	23:00:00	14.194					
469	25/02/21	00:00:00	14.194					
470	25/02/21	01:00:00	14.218					
471	25/02/21	02:00:00	14.218					
472	25/02/21	03:00:00	14.266					
473	25/02/21	04:00:00	14.266					
474	25/02/21	05:00:00	14.314					
475	25/02/21	06:00:00	14.361					
476	25/02/21	07:00:00	14.361					
477	25/02/21	08:00:00	14.385					
478	25/02/21	09:00:00	14.385					
479	25/02/21	10:00:00	14.433					
480	25/02/21	11:00:00	14.505					
481	25/02/21	12:00:00	14.529					
482	25/02/21	13:00:00	14.457					
483	25/02/21	14:00:00	14.409					
484	25/02/21	15:00:00	14.385					
485	25/02/21	16:00:00	14.481					
486	25/02/21	17:00:00	14.385					
487	25/02/21	18:00:00	14.361					
488	25/02/21	19:00:00	14.361					
489	25/02/21	20:00:00	14.457					
490	25/02/21	21:00:00	14.361					
491	25/02/21	22:00:00	14.409					
492	25/02/21	23:00:00	14.481					
493	26/02/21	00:00:00	14.409					
494	26/02/21	01:00:00	14.433					
495	26/02/21	02:00:00	14.505					
496	26/02/21	03:00:00	14.529					
497	26/02/21	04:00:00	14.529					
498	26/02/21	05:00:00	14.529					
499	26/02/21	06:00:00	14.529					
500	26/02/21	07:00:00	14.481					
501	26/02/21	08:00:00	14.385					
502	26/02/21	09:00:00	14.385					
503	26/02/21	10:00:00	14.433					
504	26/02/21	11:00:00	14.457					
505	26/02/21	12:00:00	14.481					
506	26/02/21	13:00:00	14.529					
507	26/02/21	14:00:00	14.553					
508	26/02/21	15:00:00	14.577					
509	26/02/21	16:00:00	14.529					
510	26/02/21	17:00:00	14.457					
511	26/02/21	18:00:00	14.433					
512	26/02/21	19:00:00	14.433					
513	26/02/21	20:00:00	14.433					
514	26/02/21	21:00:00	14.433					
515	26/02/21	22:00:00	14.433					
516	26/02/21	23:00:00	14.433					
517	27/02/21	00:00:00	14.433					
518	27/02/21	01:00:00	14.457					
519	27/02/21	02:00:00	14.481					
520	27/02/21	03:00:00	14.529					
521	27/02/21	04:00:00	14.529					
522	27/02/21	05:00:00	14.433					
523	27/02/21	06:00:00	14.481					
524	27/02/21	07:00:00	14.505					
525	27/02/21	08:00:00	14.481					
526	27/02/21	09:00:00	14.433					
527	27/02/21	10:00:00	14.433					
528	27/02/21	11:00:00	14.481					
529	27/02/21	12:00:00	14.505					
530	27/02/21	13:00:00	14.529					
531	27/02/21	14:00:00	14.481					
532	27/02/21	15:00:00	14.481					
533	27/02/21	16:00:00	14.457					
534	27/02/21	17:00:00	14.481					
535	27/02/21	18:00:00	14.481					
536	27/02/21	19:00:00	14.481					
537	27/02/21	20:00:00	14.505					
538	27/02/21	21:00:00	14.481					
539	27/02/21	22:00:00	14.481					
540	27/02/21	23:00:00	14.481					
541	28/02/21	00:00:00	14.481					
542	28/02/21	01:00:00	14.481					
543	28/02/21	02:00:00	14.481					
544	28/02/21	03:00:00	14.457					
545	28/02/21	04:00:00	14.409					
546	28/02/21	05:00:00	14.409					
547	28/02/21	06:00:00	14.409					
548	28/02/21	07:00:00	14.409					
549	28/02/21	08:00:00	14.409					
550	28/02/21	09:00:00	14.409					
551	28/02/21	10:00:00	14.409					
552	28/02/21	11:00:00	14.433					
553	28/02/21	12:00:00	14.481					
554	28/02/21	13:00:00	14.481					
555	28/02/21	14:00:00	14.529					
556	28/02/21	15:00:00	14.529					
557	28/02/21	16:00:00	14.529					
558	28/02/21	17:00:00	14.481					
559	28/02/21	18:00:00	14.409					
560	28/02/21	19:00:00	14.433					
561	28/02/21	20:00:00	14.433					
562	28/02/21	21:00:00	14.433					
563	28/02/21	22:00:00	14.433					
564	28/02/21	23:00:00	14.433					
565	01/03/21	00:00:00	14.457					
566	01/03/21	01:00:00	14.481					
567	01/03/21	02:00:00	14.481					
568	01/03/21	03:00:00	14.481					
569	01/03/21	04:00:00	14.457					
570	01/03/21	05:00:00	14.457					
571	01/03/21	06:00:00	14.457					
572	01/03/21	07:00:00	14.433					
573	01/03/21	08:00:00	14.433					
574	01/03/21	09:00:00	14.409					
575	01/03/21	10:00:00	14.409					
576	01/03/21	11:00:00	14.433					
577	01/03/21	12:00:00	14.433					
578	01/03/21	13:00:00	14.290					
579	01/03/21	14:00:00	14.242					
580	01/03/21	15:00:00	14.194					
581	01/03/21	16:00:00	14.194					
582	01/03/21	17:00:00	14.242					
583	01/03/21	18:00:00	14.194					
584	01/03/21	19:00:00	14.290					
585	01/03/21	20:00:00	14.337					
586	01/03/21	21:00:00	14.266					
587	01/03/21	22:00:00	14.194					
588	01/03/21	23:00:00	14.314					
589	02/03/21	00:00:00	14.194					
590	02/03/21	01:00:00	14.242					
591	02/03/21	02:00:00	14.242					
592	02/03/21	03:00:00	14.146					
593	02/03/21	04:00:00	14.146					
594	02/03/21	05:00:00	14.146					
595	02/03/21	06:00:00	14.146					
596	02/03/21	07:00:00	14.170					
597	02/03/21	08:00:00	14.098					
598	02/03/21	09:00:00	14.122					
599	02/03/21	10:00:00	14.122					
600	02/03/21	11:00:00	14.098					
601	02/03/21	12:00:00	14.098					
602	02/03/21	13:00:00	14.050					
603	02/03/21	14:00:00	14.074					
604	02/03/21	15:00:00	14.098					
605	02/03/21	16:00:00	14.098					
606	02/03/21	17:00:00	14.098					
607	02/03/21	18:00:00	14.050					
608	02/03/21	19:00:00	14.050					
609	02/03/21	20:00:00	14.098					
610	02/03/21	21:00:00	14.098					
611	02/03/21	22:00:00	14.074					
612	02/03/21	23:00:00	14.074					
613	03/03/21	00:00:00	14.050					
614	03/03/21	01:00:00	14.050					
615	03/03/21	02:00:00	14.050					
616	03/03/21	03:00:00	14.050					
617	03/03/21	04:00:00	14.050					
618	03/03/21	05:00:00	14.050					
619	03/03/21	06:00:00	14.050					
620	03/03/21	07:00:00	14.050					
621	03/03/21	08:00:00	14.050					
622	03/03/21	09:00:00	14.050					
623	03/03/21	10:00:00	14.098					
624	03/03/21	11:00:00	14.074					
625	03/03/21	12:00:00	14.098					
626	03/03/21	13:00:00	14.098					
627	03/03/21	14:00:00	14.146					
628	03/03/21	15:00:00	14.170					
629	03/03/21	16:00:00	14.146					
630	03/03/21	17:00:00	14.122					
631	03/03/21	18:00:00	14.146					
632	03/03/21	19:00:00	14.170					
633	03/03/21	20:00:00	14.194					
634	03/03/21	21:00:00	14.194					
635	03/03/21	22:00:00	14.194					
636	03/03/21	23:00:00	14.194					
637	04/03/21	00:00:00	14.194					
638	04/03/21	01:00:00	14.218					
639	04/03/21	02:00:00	14.218					
640	04/03/21	03:00:00	14.218					
641	04/03/21	04:00:00	14.218					
642	04/03/21	05:00:00	14.122					
643	04/03/21	06:00:00	14.122					
644	04/03/21	07:00:00	14.122					
645	04/03/21	08:00:00	14.146					
646	04/03/21	09:00:00	14.146					
647	04/03/21	10:00:00	14.170					
648	04/03/21	11:00:00	14.194					
649	04/03/21	12:00:00	14.218					
650	04/03/21	13:00:00	14.218					
651	04/03/21	14:00:00	14.194					
652	04/03/21	15:00:00	14.242					
653	04/03/21	16:00:00	14.266					
654	04/03/21	17:00:00	14.266					
655	04/03/21	18:00:00	14.242					
656	04/03/21	19:00:00	14.194					
657	04/03/21	20:00:00	14.218					
658	04/03/21	21:00:00	14.170					
659	04/03/21	22:00:00	14.170					
660	04/03/21	23:00:00	14.194					
661	05/03/21	00:00:00	14.194					
662	05/03/21	01:00:00	14.194					
663	05/03/21	02:00:00	14.290					
664	05/03/21	03:00:00	14.266					
665	05/03/21	04:00:00	14.266					
666	05/03/21	05:00:00	14.290					
667	05/03/21	06:00:00	14.242					
668	05/03/21	07:00:00	14.242					
669	05/03/21	08:00:00	14.290					
670	05/03/21	09:00:00	14.266					
671	05/03/21	10:00:00	14.290					
672	05/03/21	11:00:00	14.385					
673	05/03/21	12:00:00	14.457					
674	05/03/21	13:00:00	14.409					
675	05/03/21	14:00:00	14.481					
676	05/03/21	15:00:00	14.505					
677	05/03/21	16:00:00	14.625					
678	05/03/21	17:00:00	14.553					
679	05/03/21	18:00:00	14.505					
680	05/03/21	19:00:00	14.481					
681	05/03/21	20:00:00	14.481					
682	05/03/21	21:00:00	14.577					
683	05/03/21	22:00:00	14.673					
684	05/03/21	23:00:00	14.673					
685	06/03/21	00:00:00	14.481					
686	06/03/21	01:00:00	14.481					
687	06/03/21	02:00:00	14.577					
688	06/03/21	03:00:00	14.577					
689	06/03/21	04:00:00	14.649					
690	06/03/21	05:00:00	14.721					
691	06/03/21	06:00:00	14.649					
692	06/03/21	07:00:00	14.673					
693	06/03/21	08:00:00	14.673					
694	06/03/21	09:00:00	14.673					
695	06/03/21	10:00:00	14.673					
696	06/03/21	11:00:00	14.697					
697	06/03/21	12:00:00	14.745					
698	06/03/21	13:00:00	14.721					
699	06/03/21	14:00:00	14.745					
700	06/03/21	15:00:00	14.721					
701	06/03/21	16:00:00	14.697					
702	06/03/21	17:00:00	14.697					
703	06/03/21	18:00:00	14.673					
704	06/03/21	19:00:00	14.673					
705	06/03/21	20:00:00	14.673					
706	06/03/21	21:00:00	14.673					
707	06/03/21	22:00:00	14.673					
708	06/03/21	23:00:00	14.673					
709	07/03/21	00:00:00	14.673					
710	07/03/21	01:00:00	14.697					
