"N.º"	"Fecha"	"Tiempo, GMT+02:00"	"Temp, °C (LGR S/N: 20364090, SEN S/N: 20364090, LBL: Porros_10m_130722)"	"Acoplador separado (LGR S/N: 20364090, SEN S/N: 20364090)"	"Acoplador adjunto (LGR S/N: 20364090, SEN S/N: 20364090)"	"Host conectado (LGR S/N: 20364090, SEN S/N: 20364090)"	"Parado (LGR S/N: 20364090, SEN S/N: 20364090)"	"Final de archivo (LGR S/N: 20364090, SEN S/N: 20364090)"
42	15/07/22	09:00:00	25.598					
43	15/07/22	10:00:00	25.695					
44	15/07/22	11:00:00	25.720					
45	15/07/22	12:00:00	25.793					
46	15/07/22	13:00:00	25.987					
47	15/07/22	14:00:00	25.866					
48	15/07/22	15:00:00	25.914					
49	15/07/22	16:00:00	26.012					
50	15/07/22	17:00:00	26.036					
51	15/07/22	18:00:00	26.158					
52	15/07/22	19:00:00	26.231					
53	15/07/22	20:00:00	26.231					
54	15/07/22	21:00:00	26.280					
55	15/07/22	22:00:00	26.353					
56	15/07/22	23:00:00	26.426					
57	16/07/22	00:00:00	26.646					
58	16/07/22	01:00:00	26.989					
59	16/07/22	02:00:00	27.014					
60	16/07/22	03:00:00	26.989					
61	16/07/22	04:00:00	26.916					
62	16/07/22	05:00:00	26.646					
63	16/07/22	06:00:00	26.769					
64	16/07/22	07:00:00	26.622					
65	16/07/22	08:00:00	26.646					
66	16/07/22	09:00:00	26.671					
67	16/07/22	10:00:00	26.695					
68	16/07/22	11:00:00	26.598					
69	16/07/22	12:00:00	26.353					
70	16/07/22	13:00:00	26.329					
71	16/07/22	14:00:00	26.475					
72	16/07/22	15:00:00	26.769					
73	16/07/22	16:00:00	26.769					
74	16/07/22	17:00:00	26.818					
75	16/07/22	18:00:00	26.646					
76	16/07/22	19:00:00	26.916					
77	16/07/22	20:00:00	26.940					
78	16/07/22	21:00:00	26.965					
79	16/07/22	22:00:00	26.965					
80	16/07/22	23:00:00	27.063					
81	17/07/22	00:00:00	26.842					
82	17/07/22	01:00:00	26.818					
83	17/07/22	02:00:00	26.842					
84	17/07/22	03:00:00	26.793					
85	17/07/22	04:00:00	26.720					
86	17/07/22	05:00:00	26.965					
87	17/07/22	06:00:00	27.136					
88	17/07/22	07:00:00	27.186					
89	17/07/22	08:00:00	27.186					
90	17/07/22	09:00:00	27.210					
91	17/07/22	10:00:00	27.161					
92	17/07/22	11:00:00	27.112					
93	17/07/22	12:00:00	27.087					
94	17/07/22	13:00:00	27.210					
95	17/07/22	14:00:00	26.524					
96	17/07/22	15:00:00	25.841					
97	17/07/22	16:00:00	26.671					
98	17/07/22	17:00:00	27.038					
99	17/07/22	18:00:00	26.744					
100	17/07/22	19:00:00	26.353					
101	17/07/22	20:00:00	26.329					
102	17/07/22	21:00:00	26.280					
103	17/07/22	22:00:00	27.038					
104	17/07/22	23:00:00	26.818					
105	18/07/22	00:00:00	26.304					
106	18/07/22	01:00:00	26.182					
107	18/07/22	02:00:00	26.549					
108	18/07/22	03:00:00	26.402					
109	18/07/22	04:00:00	26.598					
110	18/07/22	05:00:00	27.136					
111	18/07/22	06:00:00	26.231					
112	18/07/22	07:00:00	25.477					
113	18/07/22	08:00:00	25.428					
114	18/07/22	09:00:00	25.307					
115	18/07/22	10:00:00	25.550					
116	18/07/22	11:00:00	25.404					
117	18/07/22	12:00:00	25.623					
118	18/07/22	13:00:00	25.695					
119	18/07/22	14:00:00	25.550					
120	18/07/22	15:00:00	25.768					
121	18/07/22	16:00:00	25.550					
122	18/07/22	17:00:00	25.089					
123	18/07/22	18:00:00	24.847					
124	18/07/22	19:00:00	25.065					
125	18/07/22	20:00:00	25.089					
126	18/07/22	21:00:00	25.720					
127	18/07/22	22:00:00	24.944					
128	18/07/22	23:00:00	24.726					
129	19/07/22	00:00:00	24.315					
130	19/07/22	01:00:00	24.460					
131	19/07/22	02:00:00	24.581					
132	19/07/22	03:00:00	25.355					
133	19/07/22	04:00:00	25.331					
134	19/07/22	05:00:00	25.428					
135	19/07/22	06:00:00	25.162					
136	19/07/22	07:00:00	25.307					
137	19/07/22	08:00:00	25.501					
138	19/07/22	09:00:00	25.647					
139	19/07/22	10:00:00	25.186					
140	19/07/22	11:00:00	24.702					
141	19/07/22	12:00:00	25.186					
142	19/07/22	13:00:00	26.158					
143	19/07/22	14:00:00	26.329					
144	19/07/22	15:00:00	26.134					
145	19/07/22	16:00:00	26.182					
146	19/07/22	17:00:00	26.158					
147	19/07/22	18:00:00	26.085					
148	19/07/22	19:00:00	26.036					
149	19/07/22	20:00:00	25.695					
150	19/07/22	21:00:00	26.036					
151	19/07/22	22:00:00	25.939					
152	19/07/22	23:00:00	25.939					
153	20/07/22	00:00:00	25.939					
154	20/07/22	01:00:00	25.890					
155	20/07/22	02:00:00	25.914					
156	20/07/22	03:00:00	26.671					
157	20/07/22	04:00:00	26.134					
158	20/07/22	05:00:00	26.061					
159	20/07/22	06:00:00	26.378					
160	20/07/22	07:00:00	26.402					
161	20/07/22	08:00:00	26.378					
162	20/07/22	09:00:00	26.475					
163	20/07/22	10:00:00	26.329					
164	20/07/22	11:00:00	26.353					
165	20/07/22	12:00:00	26.402					
166	20/07/22	13:00:00	26.451					
167	20/07/22	14:00:00	26.475					
168	20/07/22	15:00:00	26.500					
169	20/07/22	16:00:00	26.500					
170	20/07/22	17:00:00	26.524					
171	20/07/22	18:00:00	26.598					
172	20/07/22	19:00:00	26.573					
173	20/07/22	20:00:00	26.671					
174	20/07/22	21:00:00	26.256					
175	20/07/22	22:00:00	26.646					
176	20/07/22	23:00:00	26.475					
177	21/07/22	00:00:00	26.622					
178	21/07/22	01:00:00	26.231					
179	21/07/22	02:00:00	26.256					
180	21/07/22	03:00:00	26.012					
181	21/07/22	04:00:00	26.085					
182	21/07/22	05:00:00	26.036					
183	21/07/22	06:00:00	26.182					
184	21/07/22	07:00:00	26.402					
185	21/07/22	08:00:00	26.280					
186	21/07/22	09:00:00	26.256					
187	21/07/22	10:00:00	26.256					
188	21/07/22	11:00:00	26.256					
189	21/07/22	12:00:00	26.256					
190	21/07/22	13:00:00	26.329					
191	21/07/22	14:00:00	26.231					
192	21/07/22	15:00:00	26.231					
193	21/07/22	16:00:00	26.329					
194	21/07/22	17:00:00	26.378					
195	21/07/22	18:00:00	26.426					
196	21/07/22	19:00:00	26.304					
197	21/07/22	20:00:00	26.158					
198	21/07/22	21:00:00	26.109					
199	21/07/22	22:00:00	26.012					
200	21/07/22	23:00:00	25.939					
201	22/07/22	00:00:00	25.914					
202	22/07/22	01:00:00	25.768					
203	22/07/22	02:00:00	25.866					
204	22/07/22	03:00:00	26.134					
205	22/07/22	04:00:00	26.158					
206	22/07/22	05:00:00	26.304					
207	22/07/22	06:00:00	25.477					
208	22/07/22	07:00:00	25.331					
209	22/07/22	08:00:00	25.793					
210	22/07/22	09:00:00	25.695					
211	22/07/22	10:00:00	25.331					
212	22/07/22	11:00:00	25.695					
213	22/07/22	12:00:00	25.987					
214	22/07/22	13:00:00	25.040					
215	22/07/22	14:00:00	24.171					
216	22/07/22	15:00:00	23.833					
217	22/07/22	16:00:00	24.992					
218	22/07/22	17:00:00	26.231					
219	22/07/22	18:00:00	25.987					
220	22/07/22	19:00:00	26.256					
221	22/07/22	20:00:00	26.036					
222	22/07/22	21:00:00	26.329					
223	22/07/22	22:00:00	26.671					
224	22/07/22	23:00:00	26.475					
225	23/07/22	00:00:00	26.280					
226	23/07/22	01:00:00	26.475					
227	23/07/22	02:00:00	26.573					
228	23/07/22	03:00:00	26.573					
229	23/07/22	04:00:00	26.622					
230	23/07/22	05:00:00	26.304					
231	23/07/22	06:00:00	26.182					
232	23/07/22	07:00:00	26.207					
233	23/07/22	08:00:00	26.304					
234	23/07/22	09:00:00	26.475					
235	23/07/22	10:00:00	26.793					
236	23/07/22	11:00:00	26.891					
237	23/07/22	12:00:00	26.940					
238	23/07/22	13:00:00	26.965					
239	23/07/22	14:00:00	26.793					
240	23/07/22	15:00:00	26.720					
241	23/07/22	16:00:00	26.989					
242	23/07/22	17:00:00	27.308					
243	23/07/22	18:00:00	27.136					
244	23/07/22	19:00:00	27.136					
245	23/07/22	20:00:00	27.038					
246	23/07/22	21:00:00	27.014					
247	23/07/22	22:00:00	27.186					
248	23/07/22	23:00:00	27.481					
249	24/07/22	00:00:00	27.628					
250	24/07/22	01:00:00	27.481					
251	24/07/22	02:00:00	27.579					
252	24/07/22	03:00:00	27.284					
253	24/07/22	04:00:00	27.333					
254	24/07/22	05:00:00	27.358					
255	24/07/22	06:00:00	27.259					
256	24/07/22	07:00:00	27.407					
257	24/07/22	08:00:00	27.382					
258	24/07/22	09:00:00	27.235					
259	24/07/22	10:00:00	27.505					
260	24/07/22	11:00:00	27.186					
261	24/07/22	12:00:00	27.751					
262	24/07/22	13:00:00	27.333					
263	24/07/22	14:00:00	27.235					
264	24/07/22	15:00:00	27.505					
265	24/07/22	16:00:00	27.407					
266	24/07/22	17:00:00	27.431					
267	24/07/22	18:00:00	27.505					
268	24/07/22	19:00:00	27.604					
269	24/07/22	20:00:00	27.628					
270	24/07/22	21:00:00	27.974					
271	24/07/22	22:00:00	28.171					
272	24/07/22	23:00:00	28.245					
273	25/07/22	00:00:00	28.245					
274	25/07/22	01:00:00	28.394					
275	25/07/22	02:00:00	28.394					
276	25/07/22	03:00:00	28.320					
277	25/07/22	04:00:00	28.320					
278	25/07/22	05:00:00	27.949					
279	25/07/22	06:00:00	27.751					
280	25/07/22	07:00:00	28.023					
281	25/07/22	08:00:00	27.974					
282	25/07/22	09:00:00	27.899					
283	25/07/22	10:00:00	27.949					
284	25/07/22	11:00:00	27.998					
285	25/07/22	12:00:00	28.072					
286	25/07/22	13:00:00	28.147					
287	25/07/22	14:00:00	28.147					
288	25/07/22	15:00:00	28.221					
289	25/07/22	16:00:00	28.221					
290	25/07/22	17:00:00	28.295					
291	25/07/22	18:00:00	28.270					
292	25/07/22	19:00:00	28.270					
293	25/07/22	20:00:00	28.245					
294	25/07/22	21:00:00	28.270					
295	25/07/22	22:00:00	28.245					
296	25/07/22	23:00:00	28.295					
297	26/07/22	00:00:00	28.245					
298	26/07/22	01:00:00	28.171					
299	26/07/22	02:00:00	28.072					
300	26/07/22	03:00:00	27.998					
301	26/07/22	04:00:00	27.850					
302	26/07/22	05:00:00	27.063					
303	26/07/22	06:00:00	27.653					
304	26/07/22	07:00:00	26.085					
305	26/07/22	08:00:00	26.475					
306	26/07/22	09:00:00	26.549					
307	26/07/22	10:00:00	26.426					
308	26/07/22	11:00:00	26.451					
309	26/07/22	12:00:00	26.549					
310	26/07/22	13:00:00	26.134					
311	26/07/22	14:00:00	25.065					
312	26/07/22	15:00:00	25.574					
313	26/07/22	16:00:00	26.012					
314	26/07/22	17:00:00	24.726					
315	26/07/22	18:00:00	25.331					
316	26/07/22	19:00:00	24.219					
317	26/07/22	20:00:00	23.088					
318	26/07/22	21:00:00	23.448					
319	26/07/22	22:00:00	23.088					
320	26/07/22	23:00:00	23.905					
321	27/07/22	00:00:00	24.484					
322	27/07/22	01:00:00	25.428					
323	27/07/22	02:00:00	24.895					
324	27/07/22	03:00:00	24.823					
325	27/07/22	04:00:00	24.195					
326	27/07/22	05:00:00	24.774					
327	27/07/22	06:00:00	24.968					
328	27/07/22	07:00:00	25.016					
329	27/07/22	08:00:00	25.258					
330	27/07/22	09:00:00	25.404					
331	27/07/22	10:00:00	25.987					
332	27/07/22	11:00:00	26.549					
333	27/07/22	12:00:00	26.769					
334	27/07/22	13:00:00	26.475					
335	27/07/22	14:00:00	26.451					
336	27/07/22	15:00:00	26.598					
337	27/07/22	16:00:00	26.524					
338	27/07/22	17:00:00	26.280					
339	27/07/22	18:00:00	26.402					
340	27/07/22	19:00:00	26.793					
341	27/07/22	20:00:00	26.573					
342	27/07/22	21:00:00	26.378					
343	27/07/22	22:00:00	26.573					
344	27/07/22	23:00:00	26.646					
345	28/07/22	00:00:00	26.769					
346	28/07/22	01:00:00	26.720					
347	28/07/22	02:00:00	26.744					
348	28/07/22	03:00:00	26.769					
349	28/07/22	04:00:00	26.940					
350	28/07/22	05:00:00	26.818					
351	28/07/22	06:00:00	26.842					
352	28/07/22	07:00:00	26.769					
353	28/07/22	08:00:00	26.891					
354	28/07/22	09:00:00	26.940					
355	28/07/22	10:00:00	26.891					
356	28/07/22	11:00:00	26.916					
357	28/07/22	12:00:00	26.940					
358	28/07/22	13:00:00	27.063					
359	28/07/22	14:00:00	27.014					
360	28/07/22	15:00:00	27.087					
361	28/07/22	16:00:00	27.087					
362	28/07/22	17:00:00	27.210					
363	28/07/22	18:00:00	27.259					
364	28/07/22	19:00:00	27.235					
365	28/07/22	20:00:00	27.210					
366	28/07/22	21:00:00	27.333					
367	28/07/22	22:00:00	27.063					
368	28/07/22	23:00:00	27.333					
369	29/07/22	00:00:00	27.333					
370	29/07/22	01:00:00	27.579					
371	29/07/22	02:00:00	27.333					
372	29/07/22	03:00:00	27.210					
373	29/07/22	04:00:00	27.063					
374	29/07/22	05:00:00	27.186					
375	29/07/22	06:00:00	27.358					
376	29/07/22	07:00:00	27.308					
377	29/07/22	08:00:00	27.038					
378	29/07/22	09:00:00	27.210					
379	29/07/22	10:00:00	27.186					
380	29/07/22	11:00:00	27.210					
381	29/07/22	12:00:00	27.333					
382	29/07/22	13:00:00	27.210					
383	29/07/22	14:00:00	27.284					
384	29/07/22	15:00:00	27.333					
385	29/07/22	16:00:00	27.481					
386	29/07/22	17:00:00	27.530					
387	29/07/22	18:00:00	27.604					
388	29/07/22	19:00:00	27.628					
389	29/07/22	20:00:00	27.333					
390	29/07/22	21:00:00	27.333					
391	29/07/22	22:00:00	27.333					
392	29/07/22	23:00:00	27.308					
393	30/07/22	00:00:00	27.382					
394	30/07/22	01:00:00	27.259					
395	30/07/22	02:00:00	27.333					
396	30/07/22	03:00:00	27.358					
397	30/07/22	04:00:00	27.333					
398	30/07/22	05:00:00	27.210					
399	30/07/22	06:00:00	27.235					
400	30/07/22	07:00:00	27.308					
401	30/07/22	08:00:00	27.358					
402	30/07/22	09:00:00	27.382					
403	30/07/22	10:00:00	27.358					
404	30/07/22	11:00:00	27.308					
405	30/07/22	12:00:00	27.333					
406	30/07/22	13:00:00	27.333					
407	30/07/22	14:00:00	27.259					
408	30/07/22	15:00:00	27.063					
409	30/07/22	16:00:00	27.431					
410	30/07/22	17:00:00	26.842					
411	30/07/22	18:00:00	27.087					
412	30/07/22	19:00:00	27.210					
413	30/07/22	20:00:00	27.284					
414	30/07/22	21:00:00	27.382					
415	30/07/22	22:00:00	27.505					
416	30/07/22	23:00:00	27.554					
417	31/07/22	00:00:00	27.604					
418	31/07/22	01:00:00	27.579					
419	31/07/22	02:00:00	27.579					
420	31/07/22	03:00:00	27.579					
421	31/07/22	04:00:00	27.554					
422	31/07/22	05:00:00	27.554					
423	31/07/22	06:00:00	27.554					
424	31/07/22	07:00:00	27.579					
425	31/07/22	08:00:00	27.505					
426	31/07/22	09:00:00	27.554					
427	31/07/22	10:00:00	27.481					
428	31/07/22	11:00:00	27.530					
429	31/07/22	12:00:00	27.579					
430	31/07/22	13:00:00	27.579					
431	31/07/22	14:00:00	27.628					
432	31/07/22	15:00:00	27.653					
433	31/07/22	16:00:00	27.653					
434	31/07/22	17:00:00	27.628					
435	31/07/22	18:00:00	27.604					
436	31/07/22	19:00:00	27.628					
437	31/07/22	20:00:00	27.604					
438	31/07/22	21:00:00	27.604					
439	31/07/22	22:00:00	27.604					
440	31/07/22	23:00:00	27.677					
441	01/08/22	00:00:00	27.677					
442	01/08/22	01:00:00	27.727					
443	01/08/22	02:00:00	27.702					
444	01/08/22	03:00:00	27.604					
445	01/08/22	04:00:00	27.554					
446	01/08/22	05:00:00	27.579					
447	01/08/22	06:00:00	27.628					
448	01/08/22	07:00:00	27.481					
449	01/08/22	08:00:00	27.481					
450	01/08/22	09:00:00	27.456					
451	01/08/22	10:00:00	27.431					
452	01/08/22	11:00:00	27.431					
453	01/08/22	12:00:00	27.554					
454	01/08/22	13:00:00	27.653					
455	01/08/22	14:00:00	27.677					
456	01/08/22	15:00:00	27.751					
457	01/08/22	16:00:00	27.727					
458	01/08/22	17:00:00	27.677					
459	01/08/22	18:00:00	27.702					
460	01/08/22	19:00:00	27.554					
461	01/08/22	20:00:00	27.702					
462	01/08/22	21:00:00	27.677					
463	01/08/22	22:00:00	27.604					
464	01/08/22	23:00:00	27.702					
465	02/08/22	00:00:00	27.776					
466	02/08/22	01:00:00	27.801					
467	02/08/22	02:00:00	27.825					
468	02/08/22	03:00:00	27.850					
469	02/08/22	04:00:00	27.850					
470	02/08/22	05:00:00	27.825					
471	02/08/22	06:00:00	27.751					
472	02/08/22	07:00:00	27.801					
473	02/08/22	08:00:00	27.677					
474	02/08/22	09:00:00	27.604					
475	02/08/22	10:00:00	27.702					
476	02/08/22	11:00:00	27.677					
477	02/08/22	12:00:00	27.727					
478	02/08/22	13:00:00	27.727					
479	02/08/22	14:00:00	27.801					
480	02/08/22	15:00:00	27.825					
481	02/08/22	16:00:00	27.801					
482	02/08/22	17:00:00	27.825					
483	02/08/22	18:00:00	27.825					
484	02/08/22	19:00:00	27.850					
485	02/08/22	20:00:00	27.850					
486	02/08/22	21:00:00	27.825					
487	02/08/22	22:00:00	27.850					
488	02/08/22	23:00:00	27.949					
489	03/08/22	00:00:00	27.949					
490	03/08/22	01:00:00	27.949					
491	03/08/22	02:00:00	27.949					
492	03/08/22	03:00:00	27.998					
493	03/08/22	04:00:00	27.924					
494	03/08/22	05:00:00	27.949					
495	03/08/22	06:00:00	27.949					
496	03/08/22	07:00:00	27.825					
497	03/08/22	08:00:00	27.875					
498	03/08/22	09:00:00	27.875					
499	03/08/22	10:00:00	27.949					
500	03/08/22	11:00:00	27.949					
501	03/08/22	12:00:00	27.579					
502	03/08/22	13:00:00	27.751					
503	03/08/22	14:00:00	27.875					
504	03/08/22	15:00:00	27.924					
505	03/08/22	16:00:00	27.974					
506	03/08/22	17:00:00	28.048					
507	03/08/22	18:00:00	27.974					
508	03/08/22	19:00:00	27.924					
509	03/08/22	20:00:00	27.924					
510	03/08/22	21:00:00	27.974					
511	03/08/22	22:00:00	27.727					
512	03/08/22	23:00:00	27.604					
513	04/08/22	00:00:00	28.048					
514	04/08/22	01:00:00	28.048					
515	04/08/22	02:00:00	28.221					
516	04/08/22	03:00:00	28.072					
517	04/08/22	04:00:00	28.171					
518	04/08/22	05:00:00	27.604					
519	04/08/22	06:00:00	27.974					
520	04/08/22	07:00:00	27.801					
521	04/08/22	08:00:00	28.072					
522	04/08/22	09:00:00	28.072					
523	04/08/22	10:00:00	27.949					
524	04/08/22	11:00:00	27.899					
525	04/08/22	12:00:00	27.875					
526	04/08/22	13:00:00	27.899					
527	04/08/22	14:00:00	27.875					
528	04/08/22	15:00:00	27.899					
529	04/08/22	16:00:00	27.899					
530	04/08/22	17:00:00	27.776					
531	04/08/22	18:00:00	27.604					
532	04/08/22	19:00:00	27.875					
533	04/08/22	20:00:00	27.974					
534	04/08/22	21:00:00	28.196					
535	04/08/22	22:00:00	28.345					
536	04/08/22	23:00:00	28.295					
537	05/08/22	00:00:00	27.333					
538	05/08/22	01:00:00	28.072					
539	05/08/22	02:00:00	28.023					
540	05/08/22	03:00:00	28.048					
541	05/08/22	04:00:00	28.048					
542	05/08/22	05:00:00	27.974					
543	05/08/22	06:00:00	27.825					
544	05/08/22	07:00:00	27.998					
545	05/08/22	08:00:00	26.793					
546	05/08/22	09:00:00	27.431					
547	05/08/22	10:00:00	27.727					
548	05/08/22	11:00:00	27.628					
549	05/08/22	12:00:00	27.924					
550	05/08/22	13:00:00	28.122					
551	05/08/22	14:00:00	28.023					
552	05/08/22	15:00:00	28.171					
553	05/08/22	16:00:00	27.998					
554	05/08/22	17:00:00	27.875					
555	05/08/22	18:00:00	27.801					
556	05/08/22	19:00:00	27.998					
557	05/08/22	20:00:00	27.998					
558	05/08/22	21:00:00	27.850					
559	05/08/22	22:00:00	27.875					
560	05/08/22	23:00:00	27.924					
561	06/08/22	00:00:00	27.825					
562	06/08/22	01:00:00	28.048					
563	06/08/22	02:00:00	28.072					
564	06/08/22	03:00:00	27.949					
565	06/08/22	04:00:00	27.949					
566	06/08/22	05:00:00	27.924					
567	06/08/22	06:00:00	27.776					
568	06/08/22	07:00:00	27.899					
569	06/08/22	08:00:00	27.924					
570	06/08/22	09:00:00	27.949					
571	06/08/22	10:00:00	27.949					
572	06/08/22	11:00:00	27.899					
573	06/08/22	12:00:00	27.998					
574	06/08/22	13:00:00	28.048					
575	06/08/22	14:00:00	28.048					
576	06/08/22	15:00:00	28.048					
577	06/08/22	16:00:00	28.023					
578	06/08/22	17:00:00	28.023					
579	06/08/22	18:00:00	28.023					
580	06/08/22	19:00:00	27.825					
581	06/08/22	20:00:00	27.875					
582	06/08/22	21:00:00	27.974					
583	06/08/22	22:00:00	27.998					
584	06/08/22	23:00:00	27.899					
585	07/08/22	00:00:00	27.949					
586	07/08/22	01:00:00	28.023					
587	07/08/22	02:00:00	28.072					
588	07/08/22	03:00:00	28.072					
589	07/08/22	04:00:00	28.072					
590	07/08/22	05:00:00	28.048					
591	07/08/22	06:00:00	28.048					
592	07/08/22	07:00:00	28.023					
593	07/08/22	08:00:00	28.023					
594	07/08/22	09:00:00	28.023					
595	07/08/22	10:00:00	28.072					
596	07/08/22	11:00:00	28.072					
597	07/08/22	12:00:00	28.122					
598	07/08/22	13:00:00	28.147					
599	07/08/22	14:00:00	28.072					
600	07/08/22	15:00:00	28.171					
601	07/08/22	16:00:00	28.122					
602	07/08/22	17:00:00	28.171					
603	07/08/22	18:00:00	28.221					
604	07/08/22	19:00:00	28.147					
605	07/08/22	20:00:00	28.196					
606	07/08/22	21:00:00	28.196					
607	07/08/22	22:00:00	28.245					
608	07/08/22	23:00:00	28.221					
609	08/08/22	00:00:00	28.171					
610	08/08/22	01:00:00	28.245					
611	08/08/22	02:00:00	28.320					
612	08/08/22	03:00:00	28.245					
613	08/08/22	04:00:00	28.270					
614	08/08/22	05:00:00	28.270					
615	08/08/22	06:00:00	28.245					
616	08/08/22	07:00:00	28.171					
617	08/08/22	08:00:00	28.122					
618	08/08/22	09:00:00	28.171					
619	08/08/22	10:00:00	28.196					
620	08/08/22	11:00:00	28.245					
621	08/08/22	12:00:00	28.295					
622	08/08/22	13:00:00	28.295					
623	08/08/22	14:00:00	28.295					
624	08/08/22	15:00:00	28.320					
625	08/08/22	16:00:00	28.320					
626	08/08/22	17:00:00	28.320					
627	08/08/22	18:00:00	28.196					
628	08/08/22	19:00:00	28.270					
629	08/08/22	20:00:00	28.245					
630	08/08/22	21:00:00	28.245					
631	08/08/22	22:00:00	28.196					
632	08/08/22	23:00:00	28.295					
633	09/08/22	00:00:00	28.369					
634	09/08/22	01:00:00	28.320					
635	09/08/22	02:00:00	28.468					
636	09/08/22	03:00:00	28.394					
637	09/08/22	04:00:00	28.419					
638	09/08/22	05:00:00	28.270					
639	09/08/22	06:00:00	28.221					
640	09/08/22	07:00:00	28.369					
641	09/08/22	08:00:00	28.394					
642	09/08/22	09:00:00	28.444					
643	09/08/22	10:00:00	28.444					
644	09/08/22	11:00:00	28.468					
645	09/08/22	12:00:00	28.468					
646	09/08/22	13:00:00	28.568					
647	09/08/22	14:00:00	28.369					
648	09/08/22	15:00:00	28.468					
649	09/08/22	16:00:00	28.270					
650	09/08/22	17:00:00	28.468					
651	09/08/22	18:00:00	28.444					
652	09/08/22	19:00:00	28.444					
653	09/08/22	20:00:00	28.394					
654	09/08/22	21:00:00	28.444					
655	09/08/22	22:00:00	28.468					
656	09/08/22	23:00:00	28.345					
657	10/08/22	00:00:00	28.419					
658	10/08/22	01:00:00	28.097					
659	10/08/22	02:00:00	28.122					
660	10/08/22	03:00:00	28.122					
661	10/08/22	04:00:00	28.419					
662	10/08/22	05:00:00	28.320					
663	10/08/22	06:00:00	28.444					
664	10/08/22	07:00:00	28.444					
665	10/08/22	08:00:00	28.419					
666	10/08/22	09:00:00	28.468					
667	10/08/22	10:00:00	28.419					
668	10/08/22	11:00:00	28.493					
669	10/08/22	12:00:00	28.320					
670	10/08/22	13:00:00	28.369					
671	10/08/22	14:00:00	28.369					
672	10/08/22	15:00:00	28.444					
673	10/08/22	16:00:00	28.493					
674	10/08/22	17:00:00	28.593					
675	10/08/22	18:00:00	28.518					
676	10/08/22	19:00:00	28.568					
677	10/08/22	20:00:00	28.543					
678	10/08/22	21:00:00	28.493					
679	10/08/22	22:00:00	28.468					
680	10/08/22	23:00:00	28.394					
681	11/08/22	00:00:00	28.444					
682	11/08/22	01:00:00	28.468					
683	11/08/22	02:00:00	28.568					
684	11/08/22	03:00:00	28.568					
685	11/08/22	04:00:00	28.568					
686	11/08/22	05:00:00	28.543					
687	11/08/22	06:00:00	28.518					
688	11/08/22	07:00:00	28.493					
689	11/08/22	08:00:00	28.493					
690	11/08/22	09:00:00	28.518					
691	11/08/22	10:00:00	28.543					
692	11/08/22	11:00:00	28.468					
693	11/08/22	12:00:00	28.369					
694	11/08/22	13:00:00	28.543					
695	11/08/22	14:00:00	28.593					
696	11/08/22	15:00:00	28.617					
697	11/08/22	16:00:00	28.518					
698	11/08/22	17:00:00	28.419					
699	11/08/22	18:00:00	28.642					
700	11/08/22	19:00:00	28.692					
701	11/08/22	20:00:00	28.667					
702	11/08/22	21:00:00	28.593					
703	11/08/22	22:00:00	28.518					
704	11/08/22	23:00:00	28.518					
705	12/08/22	00:00:00	28.568					
706	12/08/22	01:00:00	28.518					
707	12/08/22	02:00:00	28.493					
708	12/08/22	03:00:00	28.518					
709	12/08/22	04:00:00	28.518					
710	12/08/22	05:00:00	28.543					
