"N.º"	"Fecha"	"Tiempo, GMT+01:00"	"Temp, °C (LGR S/N: 20291508, SEN S/N: 20291508, LBL: Porros_25m_05022021)"	"Acoplador separado (LGR S/N: 20291508, SEN S/N: 20291508)"	"Acoplador adjunto (LGR S/N: 20291508, SEN S/N: 20291508)"	"Host conectado (LGR S/N: 20291508, SEN S/N: 20291508)"	"Parado (LGR S/N: 20291508, SEN S/N: 20291508)"	"Final de archivo (LGR S/N: 20291508, SEN S/N: 20291508)"
233	15/02/21	04:00:00	13.906					
234	15/02/21	05:00:00	13.906					
235	15/02/21	06:00:00	13.906					
236	15/02/21	07:00:00	13.906					
237	15/02/21	08:00:00	13.906					
238	15/02/21	09:00:00	13.906					
239	15/02/21	10:00:00	13.906					
240	15/02/21	11:00:00	13.906					
241	15/02/21	12:00:00	13.954					
242	15/02/21	13:00:00	13.954					
243	15/02/21	14:00:00	13.954					
244	15/02/21	15:00:00	13.954					
245	15/02/21	16:00:00	13.930					
246	15/02/21	17:00:00	13.906					
247	15/02/21	18:00:00	13.882					
248	15/02/21	19:00:00	13.882					
249	15/02/21	20:00:00	13.906					
250	15/02/21	21:00:00	13.906					
251	15/02/21	22:00:00	13.882					
252	15/02/21	23:00:00	13.882					
253	16/02/21	00:00:00	13.882					
254	16/02/21	01:00:00	13.906					
255	16/02/21	02:00:00	13.882					
256	16/02/21	03:00:00	13.858					
257	16/02/21	04:00:00	13.858					
258	16/02/21	05:00:00	13.834					
259	16/02/21	06:00:00	13.858					
260	16/02/21	07:00:00	13.858					
261	16/02/21	08:00:00	13.858					
262	16/02/21	09:00:00	13.882					
263	16/02/21	10:00:00	13.906					
264	16/02/21	11:00:00	13.882					
265	16/02/21	12:00:00	13.906					
266	16/02/21	13:00:00	13.930					
267	16/02/21	14:00:00	13.930					
268	16/02/21	15:00:00	13.930					
269	16/02/21	16:00:00	13.930					
270	16/02/21	17:00:00	13.906					
271	16/02/21	18:00:00	13.906					
272	16/02/21	19:00:00	13.906					
273	16/02/21	20:00:00	13.906					
274	16/02/21	21:00:00	13.906					
275	16/02/21	22:00:00	13.882					
276	16/02/21	23:00:00	13.906					
277	17/02/21	00:00:00	13.906					
278	17/02/21	01:00:00	13.906					
279	17/02/21	02:00:00	13.882					
280	17/02/21	03:00:00	13.882					
281	17/02/21	04:00:00	13.882					
282	17/02/21	05:00:00	13.858					
283	17/02/21	06:00:00	13.882					
284	17/02/21	07:00:00	13.858					
285	17/02/21	08:00:00	13.882					
286	17/02/21	09:00:00	13.882					
287	17/02/21	10:00:00	13.882					
288	17/02/21	11:00:00	13.906					
289	17/02/21	12:00:00	13.906					
290	17/02/21	13:00:00	13.906					
291	17/02/21	14:00:00	13.906					
292	17/02/21	15:00:00	13.906					
293	17/02/21	16:00:00	13.906					
294	17/02/21	17:00:00	13.906					
295	17/02/21	18:00:00	13.906					
296	17/02/21	19:00:00	13.906					
297	17/02/21	20:00:00	13.906					
298	17/02/21	21:00:00	13.906					
299	17/02/21	22:00:00	13.906					
300	17/02/21	23:00:00	13.906					
301	18/02/21	00:00:00	13.930					
302	18/02/21	01:00:00	13.906					
303	18/02/21	02:00:00	13.906					
304	18/02/21	03:00:00	13.906					
305	18/02/21	04:00:00	13.906					
306	18/02/21	05:00:00	13.906					
307	18/02/21	06:00:00	13.906					
308	18/02/21	07:00:00	13.906					
309	18/02/21	08:00:00	13.906					
310	18/02/21	09:00:00	13.906					
311	18/02/21	10:00:00	13.906					
312	18/02/21	11:00:00	13.906					
313	18/02/21	12:00:00	13.906					
314	18/02/21	13:00:00	13.906					
315	18/02/21	14:00:00	13.906					
316	18/02/21	15:00:00	13.954					
317	18/02/21	16:00:00	14.002					
318	18/02/21	17:00:00	14.050					
319	18/02/21	18:00:00	13.906					
320	18/02/21	19:00:00	13.954					
321	18/02/21	20:00:00	14.026					
322	18/02/21	21:00:00	14.146					
323	18/02/21	22:00:00	14.146					
324	18/02/21	23:00:00	14.002					
325	19/02/21	00:00:00	13.906					
326	19/02/21	01:00:00	13.906					
327	19/02/21	02:00:00	13.906					
328	19/02/21	03:00:00	13.906					
329	19/02/21	04:00:00	13.906					
330	19/02/21	05:00:00	13.930					
331	19/02/21	06:00:00	13.978					
332	19/02/21	07:00:00	13.978					
333	19/02/21	08:00:00	13.978					
334	19/02/21	09:00:00	13.954					
335	19/02/21	10:00:00	13.954					
336	19/02/21	11:00:00	14.002					
337	19/02/21	12:00:00	14.050					
338	19/02/21	13:00:00	14.098					
339	19/02/21	14:00:00	14.098					
340	19/02/21	15:00:00	14.098					
341	19/02/21	16:00:00	14.098					
342	19/02/21	17:00:00	14.074					
343	19/02/21	18:00:00	14.050					
344	19/02/21	19:00:00	14.050					
345	19/02/21	20:00:00	14.074					
346	19/02/21	21:00:00	14.098					
347	19/02/21	22:00:00	14.074					
348	19/02/21	23:00:00	14.074					
349	20/02/21	00:00:00	14.074					
350	20/02/21	01:00:00	14.074					
351	20/02/21	02:00:00	14.074					
352	20/02/21	03:00:00	14.098					
353	20/02/21	04:00:00	14.074					
354	20/02/21	05:00:00	14.074					
355	20/02/21	06:00:00	14.098					
356	20/02/21	07:00:00	14.098					
357	20/02/21	08:00:00	14.122					
358	20/02/21	09:00:00	14.122					
359	20/02/21	10:00:00	14.146					
360	20/02/21	11:00:00	14.122					
361	20/02/21	12:00:00	14.074					
362	20/02/21	13:00:00	14.074					
363	20/02/21	14:00:00	14.098					
364	20/02/21	15:00:00	14.146					
365	20/02/21	16:00:00	14.194					
366	20/02/21	17:00:00	14.266					
367	20/02/21	18:00:00	14.266					
368	20/02/21	19:00:00	14.290					
369	20/02/21	20:00:00	14.242					
370	20/02/21	21:00:00	14.146					
371	20/02/21	22:00:00	14.098					
372	20/02/21	23:00:00	14.098					
373	21/02/21	00:00:00	14.098					
374	21/02/21	01:00:00	14.098					
375	21/02/21	02:00:00	14.122					
376	21/02/21	03:00:00	14.074					
377	21/02/21	04:00:00	14.050					
378	21/02/21	05:00:00	14.050					
379	21/02/21	06:00:00	14.098					
380	21/02/21	07:00:00	14.122					
381	21/02/21	08:00:00	14.122					
382	21/02/21	09:00:00	14.146					
383	21/02/21	10:00:00	14.146					
384	21/02/21	11:00:00	14.146					
385	21/02/21	12:00:00	14.146					
386	21/02/21	13:00:00	14.146					
387	21/02/21	14:00:00	14.146					
388	21/02/21	15:00:00	14.146					
389	21/02/21	16:00:00	14.170					
390	21/02/21	17:00:00	14.194					
391	21/02/21	18:00:00	14.170					
392	21/02/21	19:00:00	14.170					
393	21/02/21	20:00:00	14.146					
394	21/02/21	21:00:00	14.146					
395	21/02/21	22:00:00	14.146					
396	21/02/21	23:00:00	14.146					
397	22/02/21	00:00:00	14.146					
398	22/02/21	01:00:00	14.146					
399	22/02/21	02:00:00	14.146					
400	22/02/21	03:00:00	14.146					
401	22/02/21	04:00:00	14.146					
402	22/02/21	05:00:00	14.146					
403	22/02/21	06:00:00	14.146					
404	22/02/21	07:00:00	14.146					
405	22/02/21	08:00:00	14.146					
406	22/02/21	09:00:00	14.146					
407	22/02/21	10:00:00	14.146					
408	22/02/21	11:00:00	14.170					
409	22/02/21	12:00:00	14.242					
410	22/02/21	13:00:00	14.242					
411	22/02/21	14:00:00	14.242					
412	22/02/21	15:00:00	14.218					
413	22/02/21	16:00:00	14.242					
414	22/02/21	17:00:00	14.218					
415	22/02/21	18:00:00	14.242					
416	22/02/21	19:00:00	14.218					
417	22/02/21	20:00:00	14.170					
418	22/02/21	21:00:00	14.170					
419	22/02/21	22:00:00	14.170					
420	22/02/21	23:00:00	14.146					
421	23/02/21	00:00:00	14.146					
422	23/02/21	01:00:00	14.146					
423	23/02/21	02:00:00	14.146					
424	23/02/21	03:00:00	14.146					
425	23/02/21	04:00:00	14.170					
426	23/02/21	05:00:00	14.170					
427	23/02/21	06:00:00	14.170					
428	23/02/21	07:00:00	14.170					
429	23/02/21	08:00:00	14.194					
430	23/02/21	09:00:00	14.194					
431	23/02/21	10:00:00	14.194					
432	23/02/21	11:00:00	14.170					
433	23/02/21	12:00:00	14.146					
434	23/02/21	13:00:00	14.146					
435	23/02/21	14:00:00	14.146					
436	23/02/21	15:00:00	14.146					
437	23/02/21	16:00:00	14.146					
438	23/02/21	17:00:00	14.146					
439	23/02/21	18:00:00	14.146					
440	23/02/21	19:00:00	14.146					
441	23/02/21	20:00:00	14.146					
442	23/02/21	21:00:00	14.146					
443	23/02/21	22:00:00	14.146					
444	23/02/21	23:00:00	14.146					
445	24/02/21	00:00:00	14.194					
446	24/02/21	01:00:00	14.218					
447	24/02/21	02:00:00	14.146					
448	24/02/21	03:00:00	14.146					
449	24/02/21	04:00:00	14.146					
450	24/02/21	05:00:00	14.146					
451	24/02/21	06:00:00	14.146					
452	24/02/21	07:00:00	14.146					
453	24/02/21	08:00:00	14.146					
454	24/02/21	09:00:00	14.146					
455	24/02/21	10:00:00	14.170					
456	24/02/21	11:00:00	14.170					
457	24/02/21	12:00:00	14.170					
458	24/02/21	13:00:00	14.170					
459	24/02/21	14:00:00	14.194					
460	24/02/21	15:00:00	14.194					
461	24/02/21	16:00:00	14.194					
462	24/02/21	17:00:00	14.194					
463	24/02/21	18:00:00	14.194					
464	24/02/21	19:00:00	14.194					
465	24/02/21	20:00:00	14.194					
466	24/02/21	21:00:00	14.194					
467	24/02/21	22:00:00	14.170					
468	24/02/21	23:00:00	14.170					
469	25/02/21	00:00:00	14.194					
470	25/02/21	01:00:00	14.194					
471	25/02/21	02:00:00	14.194					
472	25/02/21	03:00:00	14.194					
473	25/02/21	04:00:00	14.218					
474	25/02/21	05:00:00	14.314					
475	25/02/21	06:00:00	14.385					
476	25/02/21	07:00:00	14.385					
477	25/02/21	08:00:00	14.385					
478	25/02/21	09:00:00	14.385					
479	25/02/21	10:00:00	14.433					
480	25/02/21	11:00:00	14.433					
481	25/02/21	12:00:00	14.481					
482	25/02/21	13:00:00	14.385					
483	25/02/21	14:00:00	14.337					
484	25/02/21	15:00:00	14.361					
485	25/02/21	16:00:00	14.361					
486	25/02/21	17:00:00	14.361					
487	25/02/21	18:00:00	14.361					
488	25/02/21	19:00:00	14.361					
489	25/02/21	20:00:00	14.361					
490	25/02/21	21:00:00	14.361					
491	25/02/21	22:00:00	14.361					
492	25/02/21	23:00:00	14.385					
493	26/02/21	00:00:00	14.385					
494	26/02/21	01:00:00	14.385					
495	26/02/21	02:00:00	14.409					
496	26/02/21	03:00:00	14.409					
497	26/02/21	04:00:00	14.385					
498	26/02/21	05:00:00	14.385					
499	26/02/21	06:00:00	14.385					
500	26/02/21	07:00:00	14.361					
501	26/02/21	08:00:00	14.361					
502	26/02/21	09:00:00	14.385					
503	26/02/21	10:00:00	14.385					
504	26/02/21	11:00:00	14.385					
505	26/02/21	12:00:00	14.385					
506	26/02/21	13:00:00	14.409					
507	26/02/21	14:00:00	14.409					
508	26/02/21	15:00:00	14.433					
509	26/02/21	16:00:00	14.433					
510	26/02/21	17:00:00	14.433					
511	26/02/21	18:00:00	14.409					
512	26/02/21	19:00:00	14.409					
513	26/02/21	20:00:00	14.409					
514	26/02/21	21:00:00	14.409					
515	26/02/21	22:00:00	14.409					
516	26/02/21	23:00:00	14.409					
517	27/02/21	00:00:00	14.409					
518	27/02/21	01:00:00	14.433					
519	27/02/21	02:00:00	14.433					
520	27/02/21	03:00:00	14.433					
521	27/02/21	04:00:00	14.433					
522	27/02/21	05:00:00	14.409					
523	27/02/21	06:00:00	14.409					
524	27/02/21	07:00:00	14.505					
525	27/02/21	08:00:00	14.457					
526	27/02/21	09:00:00	14.409					
527	27/02/21	10:00:00	14.409					
528	27/02/21	11:00:00	14.409					
529	27/02/21	12:00:00	14.409					
530	27/02/21	13:00:00	14.409					
531	27/02/21	14:00:00	14.433					
532	27/02/21	15:00:00	14.409					
533	27/02/21	16:00:00	14.409					
534	27/02/21	17:00:00	14.409					
535	27/02/21	18:00:00	14.409					
536	27/02/21	19:00:00	14.433					
537	27/02/21	20:00:00	14.457					
538	27/02/21	21:00:00	14.481					
539	27/02/21	22:00:00	14.481					
540	27/02/21	23:00:00	14.481					
541	28/02/21	00:00:00	14.481					
542	28/02/21	01:00:00	14.481					
543	28/02/21	02:00:00	14.457					
544	28/02/21	03:00:00	14.433					
545	28/02/21	04:00:00	14.433					
546	28/02/21	05:00:00	14.409					
547	28/02/21	06:00:00	14.409					
548	28/02/21	07:00:00	14.409					
549	28/02/21	08:00:00	14.409					
550	28/02/21	09:00:00	14.409					
551	28/02/21	10:00:00	14.409					
552	28/02/21	11:00:00	14.433					
553	28/02/21	12:00:00	14.457					
554	28/02/21	13:00:00	14.481					
555	28/02/21	14:00:00	14.481					
556	28/02/21	15:00:00	14.481					
557	28/02/21	16:00:00	14.433					
558	28/02/21	17:00:00	14.385					
559	28/02/21	18:00:00	14.385					
560	28/02/21	19:00:00	14.385					
561	28/02/21	20:00:00	14.385					
562	28/02/21	21:00:00	14.409					
563	28/02/21	22:00:00	14.385					
564	28/02/21	23:00:00	14.385					
565	01/03/21	00:00:00	14.457					
566	01/03/21	01:00:00	14.457					
567	01/03/21	02:00:00	14.457					
568	01/03/21	03:00:00	14.457					
569	01/03/21	04:00:00	14.457					
570	01/03/21	05:00:00	14.385					
571	01/03/21	06:00:00	14.290					
572	01/03/21	07:00:00	14.218					
573	01/03/21	08:00:00	14.146					
574	01/03/21	09:00:00	14.122					
575	01/03/21	10:00:00	14.122					
576	01/03/21	11:00:00	14.122					
577	01/03/21	12:00:00	14.146					
578	01/03/21	13:00:00	14.194					
579	01/03/21	14:00:00	14.122					
580	01/03/21	15:00:00	14.098					
581	01/03/21	16:00:00	14.122					
582	01/03/21	17:00:00	14.098					
583	01/03/21	18:00:00	14.050					
584	01/03/21	19:00:00	14.050					
585	01/03/21	20:00:00	14.050					
586	01/03/21	21:00:00	14.050					
587	01/03/21	22:00:00	14.074					
588	01/03/21	23:00:00	14.098					
589	02/03/21	00:00:00	14.074					
590	02/03/21	01:00:00	14.074					
591	02/03/21	02:00:00	14.098					
592	02/03/21	03:00:00	14.098					
593	02/03/21	04:00:00	14.074					
594	02/03/21	05:00:00	14.098					
595	02/03/21	06:00:00	14.050					
596	02/03/21	07:00:00	14.074					
597	02/03/21	08:00:00	14.050					
598	02/03/21	09:00:00	14.050					
599	02/03/21	10:00:00	14.074					
600	02/03/21	11:00:00	14.098					
601	02/03/21	12:00:00	14.074					
602	02/03/21	13:00:00	14.050					
603	02/03/21	14:00:00	14.050					
604	02/03/21	15:00:00	14.026					
605	02/03/21	16:00:00	14.050					
606	02/03/21	17:00:00	14.098					
607	02/03/21	18:00:00	14.050					
608	02/03/21	19:00:00	14.050					
609	02/03/21	20:00:00	14.098					
610	02/03/21	21:00:00	14.098					
611	02/03/21	22:00:00	14.098					
612	02/03/21	23:00:00	14.074					
613	03/03/21	00:00:00	14.050					
614	03/03/21	01:00:00	14.050					
615	03/03/21	02:00:00	14.050					
616	03/03/21	03:00:00	14.050					
617	03/03/21	04:00:00	14.050					
618	03/03/21	05:00:00	14.050					
619	03/03/21	06:00:00	14.050					
620	03/03/21	07:00:00	14.050					
621	03/03/21	08:00:00	14.050					
622	03/03/21	09:00:00	14.050					
623	03/03/21	10:00:00	14.050					
624	03/03/21	11:00:00	14.050					
625	03/03/21	12:00:00	14.050					
626	03/03/21	13:00:00	14.050					
627	03/03/21	14:00:00	14.074					
628	03/03/21	15:00:00	14.098					
629	03/03/21	16:00:00	14.098					
630	03/03/21	17:00:00	14.122					
631	03/03/21	18:00:00	14.146					
632	03/03/21	19:00:00	14.146					
633	03/03/21	20:00:00	14.098					
634	03/03/21	21:00:00	14.194					
635	03/03/21	22:00:00	14.122					
636	03/03/21	23:00:00	14.170					
637	04/03/21	00:00:00	14.194					
638	04/03/21	01:00:00	14.218					
639	04/03/21	02:00:00	14.194					
640	04/03/21	03:00:00	14.122					
641	04/03/21	04:00:00	14.098					
642	04/03/21	05:00:00	14.122					
643	04/03/21	06:00:00	14.122					
644	04/03/21	07:00:00	14.098					
645	04/03/21	08:00:00	14.122					
646	04/03/21	09:00:00	14.146					
647	04/03/21	10:00:00	14.170					
648	04/03/21	11:00:00	14.194					
649	04/03/21	12:00:00	14.194					
650	04/03/21	13:00:00	14.194					
651	04/03/21	14:00:00	14.194					
652	04/03/21	15:00:00	14.218					
653	04/03/21	16:00:00	14.218					
654	04/03/21	17:00:00	14.194					
655	04/03/21	18:00:00	14.146					
656	04/03/21	19:00:00	14.170					
657	04/03/21	20:00:00	14.146					
658	04/03/21	21:00:00	14.122					
659	04/03/21	22:00:00	14.146					
660	04/03/21	23:00:00	14.170					
661	05/03/21	00:00:00	14.194					
662	05/03/21	01:00:00	14.194					
663	05/03/21	02:00:00	14.218					
664	05/03/21	03:00:00	14.218					
665	05/03/21	04:00:00	14.218					
666	05/03/21	05:00:00	14.242					
667	05/03/21	06:00:00	14.242					
668	05/03/21	07:00:00	14.218					
669	05/03/21	08:00:00	14.242					
670	05/03/21	09:00:00	14.242					
671	05/03/21	10:00:00	14.266					
672	05/03/21	11:00:00	14.290					
673	05/03/21	12:00:00	14.361					
674	05/03/21	13:00:00	14.337					
675	05/03/21	14:00:00	14.409					
676	05/03/21	15:00:00	14.433					
677	05/03/21	16:00:00	14.553					
678	05/03/21	17:00:00	14.505					
679	05/03/21	18:00:00	14.457					
680	05/03/21	19:00:00	14.433					
681	05/03/21	20:00:00	14.457					
682	05/03/21	21:00:00	14.481					
683	05/03/21	22:00:00	14.457					
684	05/03/21	23:00:00	14.457					
685	06/03/21	00:00:00	14.457					
686	06/03/21	01:00:00	14.481					
687	06/03/21	02:00:00	14.553					
688	06/03/21	03:00:00	14.529					
689	06/03/21	04:00:00	14.577					
690	06/03/21	05:00:00	14.601					
691	06/03/21	06:00:00	14.577					
692	06/03/21	07:00:00	14.673					
693	06/03/21	08:00:00	14.625					
694	06/03/21	09:00:00	14.649					
695	06/03/21	10:00:00	14.673					
696	06/03/21	11:00:00	14.673					
697	06/03/21	12:00:00	14.673					
698	06/03/21	13:00:00	14.673					
699	06/03/21	14:00:00	14.673					
700	06/03/21	15:00:00	14.697					
701	06/03/21	16:00:00	14.697					
702	06/03/21	17:00:00	14.673					
703	06/03/21	18:00:00	14.673					
704	06/03/21	19:00:00	14.673					
705	06/03/21	20:00:00	14.673					
706	06/03/21	21:00:00	14.649					
707	06/03/21	22:00:00	14.649					
708	06/03/21	23:00:00	14.673					
709	07/03/21	00:00:00	14.673					
710	07/03/21	01:00:00	14.697					
