Date	Time	15
01/07/2021	14:45:00	19.43
01/07/2021	15:00:00	19.52
01/07/2021	15:15:00	19.47
01/07/2021	15:30:00	19.6
01/07/2021	15:45:00	19.69
01/07/2021	16:00:00	19.65
01/07/2021	16:15:00	19.65
01/07/2021	16:30:00	19.65
01/07/2021	16:45:00	19.52
01/07/2021	17:00:00	19.43
01/07/2021	17:15:00	19.22
01/07/2021	17:30:00	19.09
01/07/2021	17:45:00	18.92
01/07/2021	18:00:00	18.96
01/07/2021	18:15:00	19
01/07/2021	18:30:00	19.26
01/07/2021	18:45:00	19.3
01/07/2021	19:00:00	19.43
01/07/2021	19:15:00	19.52
01/07/2021	19:30:00	19.6
01/07/2021	19:45:00	19.6
01/07/2021	20:00:00	19.56
01/07/2021	20:15:00	19.43
01/07/2021	20:30:00	19.39
01/07/2021	20:45:00	19.17
01/07/2021	21:00:00	19.17
01/07/2021	21:15:00	19.17
01/07/2021	21:30:00	18.87
01/07/2021	21:45:00	18.83
01/07/2021	22:00:00	18.96
01/07/2021	22:15:00	18.87
01/07/2021	22:30:00	18.79
01/07/2021	22:45:00	18.79
01/07/2021	23:00:00	18.79
01/07/2021	23:15:00	18.83
01/07/2021	23:30:00	18.7
01/07/2021	23:45:00	18.23
02/07/2021	00:00:00	18.1
02/07/2021	00:15:00	17.89
02/07/2021	00:30:00	17.84
02/07/2021	00:45:00	17.8
02/07/2021	01:00:00	17.97
02/07/2021	01:15:00	18.19
02/07/2021	01:30:00	18.36
02/07/2021	01:45:00	18.44
02/07/2021	02:00:00	18.57
02/07/2021	02:15:00	18.44
02/07/2021	02:30:00	18.36
02/07/2021	02:45:00	18.4
02/07/2021	03:00:00	18.36
02/07/2021	03:15:00	18.32
02/07/2021	03:30:00	18.36
02/07/2021	03:45:00	18.36
02/07/2021	04:00:00	18.4
02/07/2021	04:15:00	18.66
02/07/2021	04:30:00	18.7
02/07/2021	04:45:00	18.66
02/07/2021	05:00:00	18.7
02/07/2021	05:15:00	18.66
02/07/2021	05:30:00	18.57
02/07/2021	05:45:00	18.53
02/07/2021	06:00:00	18.7
02/07/2021	06:15:00	18.74
02/07/2021	06:30:00	18.53
02/07/2021	06:45:00	18.49
02/07/2021	07:00:00	18.57
02/07/2021	07:15:00	18.83
02/07/2021	07:30:00	18.83
02/07/2021	07:45:00	18.83
02/07/2021	08:00:00	18.74
02/07/2021	08:15:00	18.74
02/07/2021	08:30:00	18.79
02/07/2021	08:45:00	18.83
02/07/2021	09:00:00	19
02/07/2021	09:15:00	19.13
02/07/2021	09:30:00	19.13
02/07/2021	09:45:00	19.13
02/07/2021	10:00:00	19.13
02/07/2021	10:15:00	19.13
02/07/2021	10:30:00	19.26
02/07/2021	10:45:00	19.43
02/07/2021	11:00:00	19.26
02/07/2021	11:15:00	18.7
02/07/2021	11:30:00	18.66
02/07/2021	11:45:00	18.49
02/07/2021	12:00:00	18.66
02/07/2021	12:15:00	18.62
02/07/2021	12:30:00	18.57
02/07/2021	12:45:00	18.62
02/07/2021	13:00:00	18.62
02/07/2021	13:15:00	18.7
02/07/2021	13:30:00	18.62
02/07/2021	13:45:00	18.79
02/07/2021	14:00:00	19.65
02/07/2021	14:15:00	20.55
02/07/2021	14:30:00	22.18
02/07/2021	14:45:00	22.31
02/07/2021	15:00:00	22.35
02/07/2021	15:15:00	21.7
02/07/2021	15:30:00	22.09
02/07/2021	15:45:00	21.96
02/07/2021	16:00:00	21.88
02/07/2021	16:15:00	21.79
02/07/2021	16:30:00	21.75
02/07/2021	16:45:00	21.45
02/07/2021	17:00:00	21.58
02/07/2021	17:15:00	21.62
02/07/2021	17:30:00	21.62
02/07/2021	17:45:00	21.53
02/07/2021	18:00:00	21.23
02/07/2021	18:15:00	21.4
02/07/2021	18:30:00	20.46
02/07/2021	18:45:00	19.39
02/07/2021	19:00:00	18.74
02/07/2021	19:15:00	18.74
02/07/2021	19:30:00	18.92
02/07/2021	19:45:00	19.43
02/07/2021	20:00:00	19.47
02/07/2021	20:15:00	19.82
02/07/2021	20:30:00	19.82
02/07/2021	20:45:00	19.77
02/07/2021	21:00:00	19.56
02/07/2021	21:15:00	19.6
02/07/2021	21:30:00	19.6
02/07/2021	21:45:00	19.56
02/07/2021	22:00:00	19.56
02/07/2021	22:15:00	19.39
02/07/2021	22:30:00	19.43
02/07/2021	22:45:00	19.39
02/07/2021	23:00:00	19.3
02/07/2021	23:15:00	19.22
02/07/2021	23:30:00	19.17
02/07/2021	23:45:00	19.17
03/07/2021	00:00:00	19.3
03/07/2021	00:15:00	19.35
03/07/2021	00:30:00	19.43
03/07/2021	00:45:00	19.43
03/07/2021	01:00:00	19.47
03/07/2021	01:15:00	19.6
03/07/2021	01:30:00	19.65
03/07/2021	01:45:00	19.56
03/07/2021	02:00:00	19.6
03/07/2021	02:15:00	19.47
03/07/2021	02:30:00	19.52
03/07/2021	02:45:00	19.6
03/07/2021	03:00:00	19.47
03/07/2021	03:15:00	19.82
03/07/2021	03:30:00	19.95
03/07/2021	03:45:00	19.73
03/07/2021	04:00:00	19.6
03/07/2021	04:15:00	19.9
03/07/2021	04:30:00	19.77
03/07/2021	04:45:00	19.65
03/07/2021	05:00:00	19.77
03/07/2021	05:15:00	20.33
03/07/2021	05:30:00	20.63
03/07/2021	05:45:00	21.02
03/07/2021	06:00:00	21.23
03/07/2021	06:15:00	21.15
03/07/2021	06:30:00	21.62
03/07/2021	06:45:00	21.75
03/07/2021	07:00:00	21.83
03/07/2021	07:15:00	22.05
03/07/2021	07:30:00	22.01
03/07/2021	07:45:00	21.88
03/07/2021	08:00:00	22.18
03/07/2021	08:15:00	22.35
03/07/2021	08:30:00	21.45
03/07/2021	08:45:00	20.5
03/07/2021	09:00:00	20.12
03/07/2021	09:15:00	20.03
03/07/2021	09:30:00	19.86
03/07/2021	09:45:00	19.77
03/07/2021	10:00:00	19.9
03/07/2021	10:15:00	19.9
03/07/2021	10:30:00	19.82
03/07/2021	10:45:00	19.69
03/07/2021	11:00:00	19.6
03/07/2021	11:15:00	19.56
03/07/2021	11:30:00	19.3
03/07/2021	11:45:00	19.69
03/07/2021	12:00:00	19.6
03/07/2021	12:15:00	19.69
03/07/2021	12:30:00	19.73
03/07/2021	12:45:00	19.73
03/07/2021	13:00:00	19.69
03/07/2021	13:15:00	19.6
03/07/2021	13:30:00	19.56
03/07/2021	13:45:00	19.56
03/07/2021	14:00:00	19.56
03/07/2021	14:15:00	19.6
03/07/2021	14:30:00	19.73
03/07/2021	14:45:00	19.77
03/07/2021	15:00:00	19.77
03/07/2021	15:15:00	19.77
03/07/2021	15:30:00	19.77
03/07/2021	15:45:00	19.86
03/07/2021	16:00:00	19.9
03/07/2021	16:15:00	19.86
03/07/2021	16:30:00	19.9
03/07/2021	16:45:00	19.95
03/07/2021	17:00:00	19.9
03/07/2021	17:15:00	19.99
03/07/2021	17:30:00	20.07
03/07/2021	17:45:00	20.07
03/07/2021	18:00:00	20.25
03/07/2021	18:15:00	20.37
03/07/2021	18:30:00	20.37
03/07/2021	18:45:00	20.42
03/07/2021	19:00:00	20.5
03/07/2021	19:15:00	20.55
03/07/2021	19:30:00	20.55
03/07/2021	19:45:00	20.37
03/07/2021	20:00:00	20.12
03/07/2021	20:15:00	19.99
03/07/2021	20:30:00	19.9
03/07/2021	20:45:00	20.25
03/07/2021	21:00:00	20.25
03/07/2021	21:15:00	20.12
03/07/2021	21:30:00	20.12
03/07/2021	21:45:00	20.03
03/07/2021	22:00:00	19.9
03/07/2021	22:15:00	19.69
03/07/2021	22:30:00	19.6
03/07/2021	22:45:00	19.43
03/07/2021	23:00:00	19.39
03/07/2021	23:15:00	19.3
03/07/2021	23:30:00	19.22
03/07/2021	23:45:00	19.22
04/07/2021	00:00:00	19.09
04/07/2021	00:15:00	19.04
04/07/2021	00:30:00	19
04/07/2021	00:45:00	18.79
04/07/2021	01:00:00	18.57
04/07/2021	01:15:00	18.4
04/07/2021	01:30:00	18.53
04/07/2021	01:45:00	18.62
04/07/2021	02:00:00	18.74
04/07/2021	02:15:00	18.74
04/07/2021	02:30:00	18.83
04/07/2021	02:45:00	18.83
04/07/2021	03:00:00	18.96
04/07/2021	03:15:00	19.09
04/07/2021	03:30:00	19.26
04/07/2021	03:45:00	19.39
04/07/2021	04:00:00	19.39
04/07/2021	04:15:00	19.47
04/07/2021	04:30:00	19.56
04/07/2021	04:45:00	19.52
04/07/2021	05:00:00	19.52
04/07/2021	05:15:00	19.6
04/07/2021	05:30:00	19.6
04/07/2021	05:45:00	19.56
04/07/2021	06:00:00	19.65
04/07/2021	06:15:00	19.77
04/07/2021	06:30:00	19.95
04/07/2021	06:45:00	19.99
04/07/2021	07:00:00	20.07
04/07/2021	07:15:00	19.77
04/07/2021	07:30:00	19.77
04/07/2021	07:45:00	19.69
04/07/2021	08:00:00	19.82
04/07/2021	08:15:00	19.65
04/07/2021	08:30:00	19.77
04/07/2021	08:45:00	19.77
04/07/2021	09:00:00	19.82
04/07/2021	09:15:00	19.82
04/07/2021	09:30:00	19.77
04/07/2021	09:45:00	19.82
04/07/2021	10:00:00	19.99
04/07/2021	10:15:00	20.16
04/07/2021	10:30:00	20.07
04/07/2021	10:45:00	19.82
04/07/2021	11:00:00	19.82
04/07/2021	11:15:00	19.95
04/07/2021	11:30:00	20.03
04/07/2021	11:45:00	19.86
04/07/2021	12:00:00	19.86
04/07/2021	12:15:00	19.73
04/07/2021	12:30:00	19.73
04/07/2021	12:45:00	19.65
04/07/2021	13:00:00	19.6
04/07/2021	13:15:00	19.65
04/07/2021	13:30:00	19.39
04/07/2021	13:45:00	19.39
04/07/2021	14:00:00	19.52
04/07/2021	14:15:00	19.09
04/07/2021	14:30:00	18.83
04/07/2021	14:45:00	19.09
04/07/2021	15:00:00	18.96
04/07/2021	15:15:00	19.17
04/07/2021	15:30:00	18.87
04/07/2021	15:45:00	19.17
04/07/2021	16:00:00	18.74
04/07/2021	16:15:00	19.04
04/07/2021	16:30:00	19
04/07/2021	16:45:00	19.26
04/07/2021	17:00:00	19.39
04/07/2021	17:15:00	19.52
04/07/2021	17:30:00	19.65
04/07/2021	17:45:00	19.6
04/07/2021	18:00:00	19.35
04/07/2021	18:15:00	18.66
04/07/2021	18:30:00	18.79
04/07/2021	18:45:00	18.87
04/07/2021	19:00:00	18.79
04/07/2021	19:15:00	18.87
04/07/2021	19:30:00	18.79
04/07/2021	19:45:00	18.87
04/07/2021	20:00:00	18.96
04/07/2021	20:15:00	19.17
04/07/2021	20:30:00	19.35
04/07/2021	20:45:00	19.26
04/07/2021	21:00:00	19
04/07/2021	21:15:00	19.04
04/07/2021	21:30:00	19.04
04/07/2021	21:45:00	19.09
04/07/2021	22:00:00	19.09
04/07/2021	22:15:00	19.04
04/07/2021	22:30:00	19
04/07/2021	22:45:00	19
04/07/2021	23:00:00	18.7
04/07/2021	23:15:00	18.74
04/07/2021	23:30:00	18.79
04/07/2021	23:45:00	18.74
05/07/2021	00:00:00	18.79
05/07/2021	00:15:00	18.7
05/07/2021	00:30:00	18.57
05/07/2021	00:45:00	18.53
05/07/2021	01:00:00	18.53
05/07/2021	01:15:00	18.49
05/07/2021	01:30:00	18.44
05/07/2021	01:45:00	18.44
05/07/2021	02:00:00	18.32
05/07/2021	02:15:00	18.4
05/07/2021	02:30:00	18.32
05/07/2021	02:45:00	17.97
05/07/2021	03:00:00	17.8
05/07/2021	03:15:00	17.8
05/07/2021	03:30:00	17.84
05/07/2021	03:45:00	17.93
05/07/2021	04:00:00	17.76
05/07/2021	04:15:00	17.84
05/07/2021	04:30:00	17.84
05/07/2021	04:45:00	17.84
05/07/2021	05:00:00	17.84
05/07/2021	05:15:00	17.97
05/07/2021	05:30:00	18.32
05/07/2021	05:45:00	18.19
05/07/2021	06:00:00	17.89
05/07/2021	06:15:00	17.76
05/07/2021	06:30:00	17.76
05/07/2021	06:45:00	17.72
05/07/2021	07:00:00	17.72
05/07/2021	07:15:00	17.67
05/07/2021	07:30:00	17.67
05/07/2021	07:45:00	17.72
05/07/2021	08:00:00	17.67
05/07/2021	08:15:00	17.59
05/07/2021	08:30:00	17.63
05/07/2021	08:45:00	17.67
05/07/2021	09:00:00	17.63
05/07/2021	09:15:00	17.67
05/07/2021	09:30:00	17.67
05/07/2021	09:45:00	17.72
05/07/2021	10:00:00	17.63
05/07/2021	10:15:00	17.67
05/07/2021	10:30:00	17.72
05/07/2021	10:45:00	17.63
05/07/2021	11:00:00	17.63
05/07/2021	11:15:00	17.8
05/07/2021	11:30:00	17.59
05/07/2021	11:45:00	17.54
05/07/2021	12:00:00	17.63
05/07/2021	12:15:00	17.72
05/07/2021	12:30:00	17.84
05/07/2021	12:45:00	17.97
05/07/2021	13:00:00	18.14
05/07/2021	13:15:00	18.32
05/07/2021	13:30:00	18.36
05/07/2021	13:45:00	18.44
05/07/2021	14:00:00	18.49
05/07/2021	14:15:00	18.57
05/07/2021	14:30:00	18.62
05/07/2021	14:45:00	18.74
05/07/2021	15:00:00	18.83
05/07/2021	15:15:00	18.87
05/07/2021	15:30:00	18.96
05/07/2021	15:45:00	19.04
05/07/2021	16:00:00	19.22
05/07/2021	16:15:00	19.3
05/07/2021	16:30:00	19.35
05/07/2021	16:45:00	19.3
05/07/2021	17:00:00	19.3
05/07/2021	17:15:00	19.35
05/07/2021	17:30:00	19.3
05/07/2021	17:45:00	19.39
05/07/2021	18:00:00	19.35
05/07/2021	18:15:00	19.35
05/07/2021	18:30:00	19.35
05/07/2021	18:45:00	19.35
05/07/2021	19:00:00	19.43
05/07/2021	19:15:00	19.47
05/07/2021	19:30:00	19.52
05/07/2021	19:45:00	19.47
05/07/2021	20:00:00	19.56
05/07/2021	20:15:00	19.56
05/07/2021	20:30:00	19.47
05/07/2021	20:45:00	19.47
05/07/2021	21:00:00	19.43
05/07/2021	21:15:00	19.47
05/07/2021	21:30:00	19.43
05/07/2021	21:45:00	19.43
05/07/2021	22:00:00	19.39
05/07/2021	22:15:00	19.47
05/07/2021	22:30:00	19.47
05/07/2021	22:45:00	19.47
05/07/2021	23:00:00	19.52
05/07/2021	23:15:00	19.52
05/07/2021	23:30:00	19.52
05/07/2021	23:45:00	19.47
06/07/2021	00:00:00	19.6
06/07/2021	00:15:00	19.56
06/07/2021	00:30:00	19.6
06/07/2021	00:45:00	19.65
06/07/2021	01:00:00	19.65
06/07/2021	01:15:00	19.65
06/07/2021	01:30:00	19.73
06/07/2021	01:45:00	19.77
06/07/2021	02:00:00	19.69
06/07/2021	02:15:00	19.69
06/07/2021	02:30:00	19.69
06/07/2021	02:45:00	19.6
06/07/2021	03:00:00	19.6
06/07/2021	03:15:00	19.69
06/07/2021	03:30:00	19.65
06/07/2021	03:45:00	19.69
06/07/2021	04:00:00	19.69
06/07/2021	04:15:00	19.69
06/07/2021	04:30:00	19.65
06/07/2021	04:45:00	19.43
06/07/2021	05:00:00	19.47
06/07/2021	05:15:00	19.39
06/07/2021	05:30:00	19.39
06/07/2021	05:45:00	19.39
06/07/2021	06:00:00	19.39
06/07/2021	06:15:00	19.47
06/07/2021	06:30:00	19.47
06/07/2021	06:45:00	19.52
06/07/2021	07:00:00	19.52
06/07/2021	07:15:00	19.47
06/07/2021	07:30:00	19.52
06/07/2021	07:45:00	19.52
06/07/2021	08:00:00	19.6
06/07/2021	08:15:00	19.47
06/07/2021	08:30:00	19.65
06/07/2021	08:45:00	19.73
06/07/2021	09:00:00	19.86
06/07/2021	09:15:00	20.12
06/07/2021	09:30:00	20.07
06/07/2021	09:45:00	20.25
06/07/2021	10:00:00	20.46
06/07/2021	10:15:00	20.68
06/07/2021	10:30:00	20.8
06/07/2021	10:45:00	20.98
06/07/2021	11:00:00	21.15
06/07/2021	11:15:00	21.28
06/07/2021	11:30:00	21.62
06/07/2021	11:45:00	22.01
06/07/2021	12:00:00	22.18
06/07/2021	12:15:00	22.31
06/07/2021	12:30:00	22.35
06/07/2021	12:45:00	22.48
06/07/2021	13:00:00	22.48
06/07/2021	13:15:00	22.52
06/07/2021	13:30:00	22.69
06/07/2021	13:45:00	22.86
06/07/2021	14:00:00	22.95
06/07/2021	14:15:00	23.03
06/07/2021	14:30:00	23.21
06/07/2021	14:45:00	23.34
06/07/2021	15:00:00	23.46
06/07/2021	15:15:00	23.59
06/07/2021	15:30:00	23.72
06/07/2021	15:45:00	23.72
06/07/2021	16:00:00	23.72
06/07/2021	16:15:00	23.68
06/07/2021	16:30:00	23.81
06/07/2021	16:45:00	23.94
06/07/2021	17:00:00	24.02
06/07/2021	17:15:00	24.06
06/07/2021	17:30:00	24.11
06/07/2021	17:45:00	24.15
06/07/2021	18:00:00	24.32
06/07/2021	18:15:00	24.24
06/07/2021	18:30:00	24.02
06/07/2021	18:45:00	24.28
06/07/2021	19:00:00	24.41
06/07/2021	19:15:00	24.36
06/07/2021	19:30:00	23.89
06/07/2021	19:45:00	21.96
06/07/2021	20:00:00	21.19
06/07/2021	20:15:00	20.93
06/07/2021	20:30:00	20.72
06/07/2021	20:45:00	20.68
06/07/2021	21:00:00	20.72
06/07/2021	21:15:00	20.63
06/07/2021	21:30:00	20.46
06/07/2021	21:45:00	20.55
06/07/2021	22:00:00	20.59
06/07/2021	22:15:00	20.55
06/07/2021	22:30:00	20.59
06/07/2021	22:45:00	20.55
06/07/2021	23:00:00	20.5
06/07/2021	23:15:00	20.5
06/07/2021	23:30:00	20.5
06/07/2021	23:45:00	20.59
07/07/2021	00:00:00	20.63
07/07/2021	00:15:00	20.63
07/07/2021	00:30:00	20.63
07/07/2021	00:45:00	20.59
07/07/2021	01:00:00	20.46
07/07/2021	01:15:00	20.46
07/07/2021	01:30:00	20.46
07/07/2021	01:45:00	20.46
07/07/2021	02:00:00	20.55
07/07/2021	02:15:00	20.59
07/07/2021	02:30:00	20.59
07/07/2021	02:45:00	20.55
07/07/2021	03:00:00	20.63
07/07/2021	03:15:00	20.8
07/07/2021	03:30:00	20.85
07/07/2021	03:45:00	20.85
07/07/2021	04:00:00	20.98
07/07/2021	04:15:00	21.02
07/07/2021	04:30:00	21.06
07/07/2021	04:45:00	21.06
07/07/2021	05:00:00	21.06
07/07/2021	05:15:00	21.19
07/07/2021	05:30:00	21.19
07/07/2021	05:45:00	21.23
07/07/2021	06:00:00	21.23
07/07/2021	06:15:00	21.28
07/07/2021	06:30:00	21.36
07/07/2021	06:45:00	21.32
07/07/2021	07:00:00	21.45
07/07/2021	07:15:00	21.45
07/07/2021	07:30:00	21.58
07/07/2021	07:45:00	21.75
07/07/2021	08:00:00	21.66
07/07/2021	08:15:00	21.58
07/07/2021	08:30:00	21.88
07/07/2021	08:45:00	22.05
07/07/2021	09:00:00	22.95
07/07/2021	09:15:00	23.29
07/07/2021	09:30:00	23.51
07/07/2021	09:45:00	23.64
07/07/2021	10:00:00	23.68
07/07/2021	10:15:00	23.72
07/07/2021	10:30:00	23.85
07/07/2021	10:45:00	24.11
07/07/2021	11:00:00	24.24
07/07/2021	11:15:00	24.32
07/07/2021	11:30:00	24.41
07/07/2021	11:45:00	24.45
07/07/2021	12:00:00	24.41
07/07/2021	12:15:00	24.45
07/07/2021	12:30:00	24.49
07/07/2021	12:45:00	24.45
07/07/2021	13:00:00	24.54
07/07/2021	13:15:00	24.49
07/07/2021	13:30:00	24.49
07/07/2021	13:45:00	23.59
07/07/2021	14:00:00	24.02
07/07/2021	14:15:00	22.31
07/07/2021	14:30:00	22.26
07/07/2021	14:45:00	22.18
07/07/2021	15:00:00	21.62
07/07/2021	15:15:00	21.79
07/07/2021	15:30:00	22.35
07/07/2021	15:45:00	22.61
07/07/2021	16:00:00	21.92
07/07/2021	16:15:00	21.83
07/07/2021	16:30:00	22.26
07/07/2021	16:45:00	22.78
07/07/2021	17:00:00	22.39
07/07/2021	17:15:00	22.35
07/07/2021	17:30:00	22.73
07/07/2021	17:45:00	22.22
07/07/2021	18:00:00	21.79
07/07/2021	18:15:00	21.58
07/07/2021	18:30:00	21.79
07/07/2021	18:45:00	22.09
07/07/2021	19:00:00	22.09
07/07/2021	19:15:00	20.93
07/07/2021	19:30:00	20.8
07/07/2021	19:45:00	20.8
07/07/2021	20:00:00	20.89
07/07/2021	20:15:00	20.85
07/07/2021	20:30:00	20.85
07/07/2021	20:45:00	20.85
07/07/2021	21:00:00	20.5
07/07/2021	21:15:00	20.55
07/07/2021	21:30:00	20.76
07/07/2021	21:45:00	20.8
07/07/2021	22:00:00	21.83
07/07/2021	22:15:00	23.98
07/07/2021	22:30:00	24.02
07/07/2021	22:45:00	24.11
07/07/2021	23:00:00	24.75
07/07/2021	23:15:00	24.75
07/07/2021	23:30:00	24.75
07/07/2021	23:45:00	24.75
08/07/2021	00:00:00	24.75
08/07/2021	00:15:00	24.66
08/07/2021	00:30:00	24.75
08/07/2021	00:45:00	23.94
08/07/2021	01:00:00	24.19
08/07/2021	01:15:00	23.16
08/07/2021	01:30:00	24.06
08/07/2021	01:45:00	24.36
08/07/2021	02:00:00	24.54
08/07/2021	02:15:00	24.02
08/07/2021	02:30:00	23.85
08/07/2021	02:45:00	24.02
08/07/2021	03:00:00	23.81
08/07/2021	03:15:00	23.68
08/07/2021	03:30:00	23.16
08/07/2021	03:45:00	22.31
08/07/2021	04:00:00	22.18
08/07/2021	04:15:00	22.18
08/07/2021	04:30:00	21.66
08/07/2021	04:45:00	22.31
08/07/2021	05:00:00	22.35
08/07/2021	05:15:00	21.7
08/07/2021	05:30:00	20.89
08/07/2021	05:45:00	20.29
08/07/2021	06:00:00	19.82
08/07/2021	06:15:00	19.56
08/07/2021	06:30:00	19.3
08/07/2021	06:45:00	18.83
08/07/2021	07:00:00	18.7
08/07/2021	07:15:00	18.87
08/07/2021	07:30:00	18.83
08/07/2021	07:45:00	18.74
08/07/2021	08:00:00	18.74
08/07/2021	08:15:00	18.74
08/07/2021	08:30:00	18.66
08/07/2021	08:45:00	18.53
08/07/2021	09:00:00	18.62
08/07/2021	09:15:00	18.96
08/07/2021	09:30:00	18.83
08/07/2021	09:45:00	19.17
08/07/2021	10:00:00	18.96
08/07/2021	10:15:00	19.04
08/07/2021	10:30:00	19.35
08/07/2021	10:45:00	19.77
08/07/2021	11:00:00	19.95
08/07/2021	11:15:00	19.77
08/07/2021	11:30:00	20.12
08/07/2021	11:45:00	19.3
08/07/2021	12:00:00	19.56
08/07/2021	12:15:00	20.46
08/07/2021	12:30:00	20.5
08/07/2021	12:45:00	20.2
08/07/2021	13:00:00	19.86
08/07/2021	13:15:00	19.73
08/07/2021	13:30:00	19.39
08/07/2021	13:45:00	19.35
08/07/2021	14:00:00	19.13
08/07/2021	14:15:00	19.47
08/07/2021	14:30:00	19
08/07/2021	14:45:00	18.96
08/07/2021	15:00:00	18.79
08/07/2021	15:15:00	18.83
08/07/2021	15:30:00	18.49
08/07/2021	15:45:00	18.62
08/07/2021	16:00:00	18.66
08/07/2021	16:15:00	18.7
08/07/2021	16:30:00	18.49
08/07/2021	16:45:00	18.57
08/07/2021	17:00:00	18.44
08/07/2021	17:15:00	18.4
08/07/2021	17:30:00	18.27
08/07/2021	17:45:00	18.23
08/07/2021	18:00:00	18.1
08/07/2021	18:15:00	18.19
08/07/2021	18:30:00	18.06
08/07/2021	18:45:00	18.02
08/07/2021	19:00:00	17.8
08/07/2021	19:15:00	17.37
08/07/2021	19:30:00	17.11
08/07/2021	19:45:00	17.11
08/07/2021	20:00:00	17.2
08/07/2021	20:15:00	17.2
08/07/2021	20:30:00	17.07
08/07/2021	20:45:00	17.03
08/07/2021	21:00:00	17.07
08/07/2021	21:15:00	16.86
08/07/2021	21:30:00	16.9
08/07/2021	21:45:00	16.77
08/07/2021	22:00:00	16.64
08/07/2021	22:15:00	16.73
08/07/2021	22:30:00	16.9
08/07/2021	22:45:00	16.94
08/07/2021	23:00:00	16.94
08/07/2021	23:15:00	16.9
08/07/2021	23:30:00	16.6
08/07/2021	23:45:00	16.56
09/07/2021	00:00:00	16.64
09/07/2021	00:15:00	16.64
09/07/2021	00:30:00	16.69
09/07/2021	00:45:00	16.81
09/07/2021	01:00:00	16.99
09/07/2021	01:15:00	17.11
09/07/2021	01:30:00	17.16
09/07/2021	01:45:00	17.29
09/07/2021	02:00:00	17.2
09/07/2021	02:15:00	17.11
09/07/2021	02:30:00	16.99
09/07/2021	02:45:00	16.73
09/07/2021	03:00:00	16.73
09/07/2021	03:15:00	16.73
09/07/2021	03:30:00	16.73
09/07/2021	03:45:00	16.81
09/07/2021	04:00:00	16.81
