"N.º"	"Fecha"	"Tiempo, GMT+01:00"	"Temp, °C (LGR S/N: 20586685, SEN S/N: 20586685)"	"Acoplador separado (LGR S/N: 20586685, SEN S/N: 20586685)"	"Acoplador adjunto (LGR S/N: 20586685, SEN S/N: 20586685)"	"Host conectado (LGR S/N: 20586685, SEN S/N: 20586685)"	"Parado (LGR S/N: 20586685, SEN S/N: 20586685)"	"Final de archivo (LGR S/N: 20586685, SEN S/N: 20586685)"
1	27/03/25	11:00:00	19.032	Registrado				
2	27/03/25	11:30:00	19.056					
3	27/03/25	12:00:00	14.194					
4	27/03/25	12:30:00	14.122					
5	27/03/25	13:00:00	14.122					
6	27/03/25	13:30:00	14.146					
7	27/03/25	14:00:00	14.170					
8	27/03/25	14:30:00	14.170					
9	27/03/25	15:00:00	14.170					
10	27/03/25	15:30:00	14.170					
11	27/03/25	16:00:00	14.170					
12	27/03/25	16:30:00	14.170					
13	27/03/25	17:00:00	14.146					
14	27/03/25	17:30:00	14.146					
15	27/03/25	18:00:00	14.146					
16	27/03/25	18:30:00	14.170					
17	27/03/25	19:00:00	14.146					
18	27/03/25	19:30:00	14.170					
19	27/03/25	20:00:00	14.146					
20	27/03/25	20:30:00	14.194					
21	27/03/25	21:00:00	14.170					
22	27/03/25	21:30:00	14.194					
23	27/03/25	22:00:00	14.194					
24	27/03/25	22:30:00	14.194					
25	27/03/25	23:00:00	14.194					
26	27/03/25	23:30:00	14.194					
27	28/03/25	00:00:00	14.194					
28	28/03/25	00:30:00	14.146					
29	28/03/25	01:00:00	14.122					
30	28/03/25	01:30:00	14.098					
31	28/03/25	02:00:00	14.098					
32	28/03/25	02:30:00	14.098					
33	28/03/25	03:00:00	14.122					
34	28/03/25	03:30:00	14.122					
35	28/03/25	04:00:00	14.122					
36	28/03/25	04:30:00	14.098					
37	28/03/25	05:00:00	14.098					
38	28/03/25	05:30:00	14.098					
39	28/03/25	06:00:00	14.098					
40	28/03/25	06:30:00	14.098					
41	28/03/25	07:00:00	14.098					
42	28/03/25	07:30:00	14.098					
43	28/03/25	08:00:00	14.122					
44	28/03/25	08:30:00	14.122					
45	28/03/25	09:00:00	14.098					
46	28/03/25	09:30:00	14.098					
47	28/03/25	10:00:00	14.098					
48	28/03/25	10:30:00	14.122					
49	28/03/25	11:00:00	14.146					
50	28/03/25	11:30:00	14.146					
51	28/03/25	12:00:00	14.146					
52	28/03/25	12:30:00	14.122					
53	28/03/25	13:00:00	14.098					
54	28/03/25	13:30:00	14.098					
55	28/03/25	14:00:00	14.098					
56	28/03/25	14:30:00	14.098					
57	28/03/25	15:00:00	14.098					
58	28/03/25	15:30:00	14.098					
59	28/03/25	16:00:00	14.098					
60	28/03/25	16:30:00	14.122					
61	28/03/25	17:00:00	14.098					
62	28/03/25	17:30:00	14.122					
63	28/03/25	18:00:00	14.098					
