"N.º"	"Fecha"	"Tiempo, GMT+02:00"	"Temp, °C (LGR S/N: 21151957, SEN S/N: 21151957, LBL: 30m)"	"Acoplador separado (LGR S/N: 21151957, SEN S/N: 21151957)"	"Acoplador adjunto (LGR S/N: 21151957, SEN S/N: 21151957)"	"Host conectado (LGR S/N: 21151957, SEN S/N: 21151957)"	"Parado (LGR S/N: 21151957, SEN S/N: 21151957)"	"Final de archivo (LGR S/N: 21151957, SEN S/N: 21151957)"
113	10/04/23	02:00:00	14.577					
114	10/04/23	03:00:00	14.529					
115	10/04/23	04:00:00	14.529					
116	10/04/23	05:00:00	14.529					
117	10/04/23	06:00:00	14.553					
118	10/04/23	07:00:00	14.577					
119	10/04/23	08:00:00	14.601					
120	10/04/23	09:00:00	14.601					
121	10/04/23	10:00:00	14.625					
122	10/04/23	11:00:00	14.625					
123	10/04/23	12:00:00	14.649					
124	10/04/23	13:00:00	14.721					
125	10/04/23	14:00:00	14.601					
126	10/04/23	15:00:00	14.601					
127	10/04/23	16:00:00	14.577					
128	10/04/23	17:00:00	14.601					
129	10/04/23	18:00:00	14.625					
130	10/04/23	19:00:00	14.649					
131	10/04/23	20:00:00	14.649					
132	10/04/23	21:00:00	14.673					
133	10/04/23	22:00:00	14.697					
134	10/04/23	23:00:00	14.745					
135	11/04/23	00:00:00	14.745					
136	11/04/23	01:00:00	14.768					
137	11/04/23	02:00:00	14.792					
138	11/04/23	03:00:00	14.792					
139	11/04/23	04:00:00	14.792					
140	11/04/23	05:00:00	14.792					
141	11/04/23	06:00:00	14.792					
142	11/04/23	07:00:00	14.792					
143	11/04/23	08:00:00	14.792					
144	11/04/23	09:00:00	14.768					
145	11/04/23	10:00:00	14.721					
146	11/04/23	11:00:00	14.745					
147	11/04/23	12:00:00	14.816					
148	11/04/23	13:00:00	14.792					
149	11/04/23	14:00:00	14.816					
150	11/04/23	15:00:00	14.864					
151	11/04/23	16:00:00	14.721					
152	11/04/23	17:00:00	14.697					
153	11/04/23	18:00:00	14.649					
154	11/04/23	19:00:00	14.649					
155	11/04/23	20:00:00	14.625					
156	11/04/23	21:00:00	14.625					
157	11/04/23	22:00:00	14.601					
158	11/04/23	23:00:00	14.601					
159	12/04/23	00:00:00	14.673					
160	12/04/23	01:00:00	14.912					
161	12/04/23	02:00:00	14.912					
162	12/04/23	03:00:00	14.912					
163	12/04/23	04:00:00	14.936					
164	12/04/23	05:00:00	14.936					
165	12/04/23	06:00:00	14.936					
166	12/04/23	07:00:00	14.888					
167	12/04/23	08:00:00	14.792					
168	12/04/23	09:00:00	14.697					
169	12/04/23	10:00:00	14.697					
170	12/04/23	11:00:00	14.697					
171	12/04/23	12:00:00	14.697					
172	12/04/23	13:00:00	14.721					
173	12/04/23	14:00:00	14.721					
174	12/04/23	15:00:00	14.721					
175	12/04/23	16:00:00	14.721					
176	12/04/23	17:00:00	14.673					
177	12/04/23	18:00:00	14.673					
178	12/04/23	19:00:00	14.697					
179	12/04/23	20:00:00	14.792					
180	12/04/23	21:00:00	14.816					
181	12/04/23	22:00:00	14.840					
182	12/04/23	23:00:00	14.864					
183	13/04/23	00:00:00	14.888					
184	13/04/23	01:00:00	14.888					
185	13/04/23	02:00:00	14.577					
186	13/04/23	03:00:00	14.529					
187	13/04/23	04:00:00	14.529					
188	13/04/23	05:00:00	14.553					
189	13/04/23	06:00:00	14.577					
190	13/04/23	07:00:00	14.649					
191	13/04/23	08:00:00	14.697					
192	13/04/23	09:00:00	14.792					
193	13/04/23	10:00:00	14.816					
194	13/04/23	11:00:00	14.864					
195	13/04/23	12:00:00	14.864					
196	13/04/23	13:00:00	14.912					
197	13/04/23	14:00:00	14.936					
198	13/04/23	15:00:00	14.960					
199	13/04/23	16:00:00	14.960					
200	13/04/23	17:00:00	14.960					
201	13/04/23	18:00:00	14.960					
202	13/04/23	19:00:00	14.960					
203	13/04/23	20:00:00	14.960					
204	13/04/23	21:00:00	14.936					
205	13/04/23	22:00:00	14.960					
206	13/04/23	23:00:00	14.960					
207	14/04/23	00:00:00	14.960					
208	14/04/23	01:00:00	14.936					
209	14/04/23	02:00:00	14.960					
210	14/04/23	03:00:00	14.936					
211	14/04/23	04:00:00	14.912					
212	14/04/23	05:00:00	14.912					
213	14/04/23	06:00:00	14.912					
214	14/04/23	07:00:00	14.864					
215	14/04/23	08:00:00	14.912					
216	14/04/23	09:00:00	14.936					
217	14/04/23	10:00:00	14.984					
218	14/04/23	11:00:00	15.055					
219	14/04/23	12:00:00	15.103					
220	14/04/23	13:00:00	15.079					
221	14/04/23	14:00:00	15.127					
222	14/04/23	15:00:00	15.151					
223	14/04/23	16:00:00	15.175					
224	14/04/23	17:00:00	15.175					
225	14/04/23	18:00:00	15.175					
226	14/04/23	19:00:00	15.151					
227	14/04/23	20:00:00	15.151					
228	14/04/23	21:00:00	15.127					
229	14/04/23	22:00:00	15.103					
230	14/04/23	23:00:00	15.079					
231	15/04/23	00:00:00	15.055					
232	15/04/23	01:00:00	15.055					
233	15/04/23	02:00:00	14.960					
234	15/04/23	03:00:00	14.936					
235	15/04/23	04:00:00	14.960					
236	15/04/23	05:00:00	14.984					
237	15/04/23	06:00:00	14.936					
238	15/04/23	07:00:00	15.031					
239	15/04/23	08:00:00	15.008					
240	15/04/23	09:00:00	15.008					
241	15/04/23	10:00:00	14.984					
242	15/04/23	11:00:00	14.984					
243	15/04/23	12:00:00	14.960					
244	15/04/23	13:00:00	14.960					
245	15/04/23	14:00:00	14.960					
246	15/04/23	15:00:00	14.984					
247	15/04/23	16:00:00	15.055					
248	15/04/23	17:00:00	15.103					
249	15/04/23	18:00:00	15.055					
250	15/04/23	19:00:00	15.008					
251	15/04/23	20:00:00	14.984					
252	15/04/23	21:00:00	14.984					
253	15/04/23	22:00:00	14.984					
254	15/04/23	23:00:00	14.984					
255	16/04/23	00:00:00	14.984					
256	16/04/23	01:00:00	14.984					
257	16/04/23	02:00:00	14.960					
258	16/04/23	03:00:00	14.960					
259	16/04/23	04:00:00	14.960					
260	16/04/23	05:00:00	14.960					
261	16/04/23	06:00:00	14.960					
262	16/04/23	07:00:00	14.984					
263	16/04/23	08:00:00	14.984					
264	16/04/23	09:00:00	15.031					
265	16/04/23	10:00:00	15.008					
266	16/04/23	11:00:00	15.008					
267	16/04/23	12:00:00	15.008					
268	16/04/23	13:00:00	15.008					
269	16/04/23	14:00:00	15.008					
270	16/04/23	15:00:00	14.864					
271	16/04/23	16:00:00	14.792					
272	16/04/23	17:00:00	14.745					
273	16/04/23	18:00:00	14.768					
274	16/04/23	19:00:00	14.864					
275	16/04/23	20:00:00	15.008					
276	16/04/23	21:00:00	14.936					
277	16/04/23	22:00:00	14.840					
278	16/04/23	23:00:00	14.816					
279	17/04/23	00:00:00	14.792					
280	17/04/23	01:00:00	14.792					
281	17/04/23	02:00:00	14.792					
282	17/04/23	03:00:00	14.816					
283	17/04/23	04:00:00	14.864					
284	17/04/23	05:00:00	14.888					
285	17/04/23	06:00:00	14.888					
286	17/04/23	07:00:00	14.912					
287	17/04/23	08:00:00	14.936					
288	17/04/23	09:00:00	14.816					
289	17/04/23	10:00:00	14.840					
290	17/04/23	11:00:00	14.888					
291	17/04/23	12:00:00	14.912					
292	17/04/23	13:00:00	14.936					
293	17/04/23	14:00:00	14.984					
294	17/04/23	15:00:00	14.960					
295	17/04/23	16:00:00	14.936					
296	17/04/23	17:00:00	14.960					
297	17/04/23	18:00:00	14.936					
298	17/04/23	19:00:00	14.936					
299	17/04/23	20:00:00	14.888					
300	17/04/23	21:00:00	14.768					
301	17/04/23	22:00:00	14.721					
302	17/04/23	23:00:00	14.745					
303	18/04/23	00:00:00	14.745					
304	18/04/23	01:00:00	14.792					
305	18/04/23	02:00:00	14.792					
306	18/04/23	03:00:00	14.816					
307	18/04/23	04:00:00	14.864					
308	18/04/23	05:00:00	14.936					
309	18/04/23	06:00:00	15.031					
310	18/04/23	07:00:00	15.079					
311	18/04/23	08:00:00	15.031					
312	18/04/23	09:00:00	15.103					
313	18/04/23	10:00:00	14.912					
314	18/04/23	11:00:00	14.864					
315	18/04/23	12:00:00	14.888					
316	18/04/23	13:00:00	14.864					
317	18/04/23	14:00:00	14.864					
318	18/04/23	15:00:00	14.840					
319	18/04/23	16:00:00	14.840					
320	18/04/23	17:00:00	14.864					
321	18/04/23	18:00:00	14.864					
322	18/04/23	19:00:00	14.888					
323	18/04/23	20:00:00	14.864					
324	18/04/23	21:00:00	14.888					
325	18/04/23	22:00:00	14.936					
326	18/04/23	23:00:00	14.936					
327	19/04/23	00:00:00	14.864					
328	19/04/23	01:00:00	14.840					
329	19/04/23	02:00:00	14.816					
330	19/04/23	03:00:00	14.768					
331	19/04/23	04:00:00	14.745					
332	19/04/23	05:00:00	14.768					
333	19/04/23	06:00:00	14.792					
334	19/04/23	07:00:00	14.816					
335	19/04/23	08:00:00	14.745					
336	19/04/23	09:00:00	14.840					
337	19/04/23	10:00:00	14.840					
338	19/04/23	11:00:00	14.816					
339	19/04/23	12:00:00	14.816					
340	19/04/23	13:00:00	14.840					
341	19/04/23	14:00:00	14.864					
342	19/04/23	15:00:00	14.912					
343	19/04/23	16:00:00	14.888					
344	19/04/23	17:00:00	14.840					
345	19/04/23	18:00:00	14.816					
346	19/04/23	19:00:00	14.745					
347	19/04/23	20:00:00	14.792					
348	19/04/23	21:00:00	14.816					
349	19/04/23	22:00:00	14.816					
350	19/04/23	23:00:00	14.768					
351	20/04/23	00:00:00	14.745					
352	20/04/23	01:00:00	14.792					
353	20/04/23	02:00:00	14.792					
354	20/04/23	03:00:00	14.816					
355	20/04/23	04:00:00	14.816					
356	20/04/23	05:00:00	14.745					
357	20/04/23	06:00:00	14.768					
358	20/04/23	07:00:00	14.792					
359	20/04/23	08:00:00	14.888					
360	20/04/23	09:00:00	14.673					
361	20/04/23	10:00:00	14.601					
362	20/04/23	11:00:00	14.481					
363	20/04/23	12:00:00	14.481					
364	20/04/23	13:00:00	14.481					
365	20/04/23	14:00:00	14.721					
366	20/04/23	15:00:00	14.601					
367	20/04/23	16:00:00	14.577					
368	20/04/23	17:00:00	14.601					
369	20/04/23	18:00:00	14.601					
370	20/04/23	19:00:00	14.601					
371	20/04/23	20:00:00	14.601					
372	20/04/23	21:00:00	14.601					
373	20/04/23	22:00:00	14.529					
374	20/04/23	23:00:00	14.529					
375	21/04/23	00:00:00	14.529					
376	21/04/23	01:00:00	14.505					
377	21/04/23	02:00:00	14.505					
378	21/04/23	03:00:00	14.505					
379	21/04/23	04:00:00	14.505					
380	21/04/23	05:00:00	14.553					
381	21/04/23	06:00:00	14.601					
382	21/04/23	07:00:00	14.577					
383	21/04/23	08:00:00	14.601					
384	21/04/23	09:00:00	14.625					
385	21/04/23	10:00:00	14.577					
386	21/04/23	11:00:00	14.553					
387	21/04/23	12:00:00	14.673					
388	21/04/23	13:00:00	14.673					
389	21/04/23	14:00:00	14.697					
390	21/04/23	15:00:00	14.792					
391	21/04/23	16:00:00	14.888					
392	21/04/23	17:00:00	14.960					
393	21/04/23	18:00:00	14.888					
394	21/04/23	19:00:00	14.840					
395	21/04/23	20:00:00	14.816					
396	21/04/23	21:00:00	14.864					
397	21/04/23	22:00:00	14.888					
398	21/04/23	23:00:00	14.888					
399	22/04/23	00:00:00	14.816					
400	22/04/23	01:00:00	14.816					
401	22/04/23	02:00:00	14.888					
402	22/04/23	03:00:00	14.912					
403	22/04/23	04:00:00	14.936					
404	22/04/23	05:00:00	14.984					
405	22/04/23	06:00:00	14.625					
406	22/04/23	07:00:00	14.481					
407	22/04/23	08:00:00	14.481					
408	22/04/23	09:00:00	14.577					
409	22/04/23	10:00:00	14.577					
410	22/04/23	11:00:00	14.625					
411	22/04/23	12:00:00	14.673					
412	22/04/23	13:00:00	14.792					
413	22/04/23	14:00:00	14.816					
414	22/04/23	15:00:00	14.936					
415	22/04/23	16:00:00	14.936					
416	22/04/23	17:00:00	15.008					
417	22/04/23	18:00:00	14.960					
418	22/04/23	19:00:00	14.840					
419	22/04/23	20:00:00	14.888					
420	22/04/23	21:00:00	14.912					
421	22/04/23	22:00:00	14.888					
422	22/04/23	23:00:00	14.912					
423	23/04/23	00:00:00	15.079					
424	23/04/23	01:00:00	14.912					
425	23/04/23	02:00:00	14.888					
426	23/04/23	03:00:00	14.912					
427	23/04/23	04:00:00	14.912					
428	23/04/23	05:00:00	15.008					
429	23/04/23	06:00:00	15.008					
430	23/04/23	07:00:00	15.008					
431	23/04/23	08:00:00	14.888					
432	23/04/23	09:00:00	14.984					
433	23/04/23	10:00:00	15.079					
434	23/04/23	11:00:00	15.175					
435	23/04/23	12:00:00	15.055					
436	23/04/23	13:00:00	15.127					
437	23/04/23	14:00:00	15.103					
438	23/04/23	15:00:00	15.079					
439	23/04/23	16:00:00	15.079					
440	23/04/23	17:00:00	15.127					
441	23/04/23	18:00:00	15.055					
442	23/04/23	19:00:00	15.079					
443	23/04/23	20:00:00	15.055					
444	23/04/23	21:00:00	15.008					
445	23/04/23	22:00:00	14.984					
446	23/04/23	23:00:00	14.960					
447	24/04/23	00:00:00	15.055					
448	24/04/23	01:00:00	15.223					
449	24/04/23	02:00:00	15.127					
450	24/04/23	03:00:00	14.984					
451	24/04/23	04:00:00	15.008					
452	24/04/23	05:00:00	15.270					
453	24/04/23	06:00:00	15.175					
454	24/04/23	07:00:00	15.247					
455	24/04/23	08:00:00	15.414					
456	24/04/23	09:00:00	15.270					
457	24/04/23	10:00:00	15.772					
458	24/04/23	11:00:00	15.819					
459	24/04/23	12:00:00	15.986					
460	24/04/23	13:00:00	15.986					
461	24/04/23	14:00:00	15.963					
462	24/04/23	15:00:00	15.819					
463	24/04/23	16:00:00	15.772					
464	24/04/23	17:00:00	15.748					
465	24/04/23	18:00:00	15.724					
466	24/04/23	19:00:00	15.652					
467	24/04/23	20:00:00	16.058					
468	24/04/23	21:00:00	15.772					
469	24/04/23	22:00:00	15.867					
470	24/04/23	23:00:00	15.796					
471	25/04/23	00:00:00	15.891					
472	25/04/23	01:00:00	15.915					
473	25/04/23	02:00:00	16.010					
474	25/04/23	03:00:00	16.129					
475	25/04/23	04:00:00	15.867					
476	25/04/23	05:00:00	15.796					
477	25/04/23	06:00:00	15.796					
478	25/04/23	07:00:00	15.748					
479	25/04/23	08:00:00	15.676					
480	25/04/23	09:00:00	15.652					
481	25/04/23	10:00:00	15.629					
482	25/04/23	11:00:00	15.581					
483	25/04/23	12:00:00	15.581					
484	25/04/23	13:00:00	15.629					
485	25/04/23	14:00:00	15.652					
486	25/04/23	15:00:00	15.796					
487	25/04/23	16:00:00	15.819					
488	25/04/23	17:00:00	15.724					
489	25/04/23	18:00:00	15.748					
490	25/04/23	19:00:00	15.772					
491	25/04/23	20:00:00	15.772					
492	25/04/23	21:00:00	15.772					
493	25/04/23	22:00:00	15.819					
494	25/04/23	23:00:00	15.772					
495	26/04/23	00:00:00	15.700					
496	26/04/23	01:00:00	15.676					
497	26/04/23	02:00:00	15.629					
498	26/04/23	03:00:00	15.533					
499	26/04/23	04:00:00	15.557					
500	26/04/23	05:00:00	15.557					
501	26/04/23	06:00:00	15.557					
502	26/04/23	07:00:00	15.533					
503	26/04/23	08:00:00	15.461					
504	26/04/23	09:00:00	15.485					
505	26/04/23	10:00:00	15.485					
506	26/04/23	11:00:00	15.509					
507	26/04/23	12:00:00	15.509					
508	26/04/23	13:00:00	15.533					
509	26/04/23	14:00:00	15.581					
510	26/04/23	15:00:00	15.605					
511	26/04/23	16:00:00	15.629					
512	26/04/23	17:00:00	15.652					
513	26/04/23	18:00:00	15.629					
514	26/04/23	19:00:00	15.629					
515	26/04/23	20:00:00	15.629					
516	26/04/23	21:00:00	15.629					
517	26/04/23	22:00:00	15.676					
518	26/04/23	23:00:00	15.700					
519	27/04/23	00:00:00	15.700					
520	27/04/23	01:00:00	15.676					
521	27/04/23	02:00:00	15.652					
522	27/04/23	03:00:00	15.652					
523	27/04/23	04:00:00	15.652					
524	27/04/23	05:00:00	15.652					
525	27/04/23	06:00:00	15.652					
526	27/04/23	07:00:00	15.676					
527	27/04/23	08:00:00	15.676					
528	27/04/23	09:00:00	15.676					
529	27/04/23	10:00:00	15.676					
530	27/04/23	11:00:00	15.676					
531	27/04/23	12:00:00	15.629					
532	27/04/23	13:00:00	15.676					
533	27/04/23	14:00:00	15.700					
534	27/04/23	15:00:00	15.748					
535	27/04/23	16:00:00	15.629					
536	27/04/23	17:00:00	15.581					
537	27/04/23	18:00:00	15.581					
538	27/04/23	19:00:00	15.605					
539	27/04/23	20:00:00	15.605					
540	27/04/23	21:00:00	15.581					
541	27/04/23	22:00:00	15.581					
542	27/04/23	23:00:00	15.557					
543	28/04/23	00:00:00	15.557					
544	28/04/23	01:00:00	15.533					
545	28/04/23	02:00:00	15.533					
546	28/04/23	03:00:00	15.533					
547	28/04/23	04:00:00	15.533					
548	28/04/23	05:00:00	15.533					
549	28/04/23	06:00:00	15.509					
550	28/04/23	07:00:00	15.533					
551	28/04/23	08:00:00	15.629					
552	28/04/23	09:00:00	15.652					
553	28/04/23	10:00:00	15.676					
554	28/04/23	11:00:00	15.652					
555	28/04/23	12:00:00	15.676					
556	28/04/23	13:00:00	15.629					
557	28/04/23	14:00:00	15.652					
558	28/04/23	15:00:00	15.796					
559	28/04/23	16:00:00	15.629					
560	28/04/23	17:00:00	15.629					
561	28/04/23	18:00:00	15.557					
562	28/04/23	19:00:00	15.605					
563	28/04/23	20:00:00	15.676					
564	28/04/23	21:00:00	15.629					
565	28/04/23	22:00:00	15.676					
566	28/04/23	23:00:00	15.581					
567	29/04/23	00:00:00	15.605					
568	29/04/23	01:00:00	15.652					
569	29/04/23	02:00:00	15.676					
570	29/04/23	03:00:00	15.724					
571	29/04/23	04:00:00	15.724					
572	29/04/23	05:00:00	15.724					
573	29/04/23	06:00:00	15.724					
574	29/04/23	07:00:00	15.724					
575	29/04/23	08:00:00	15.772					
576	29/04/23	09:00:00	15.676					
577	29/04/23	10:00:00	15.843					
578	29/04/23	11:00:00	15.700					
579	29/04/23	12:00:00	15.652					
580	29/04/23	13:00:00	15.748					
581	29/04/23	14:00:00	15.796					
582	29/04/23	15:00:00	15.700					
583	29/04/23	16:00:00	15.629					
584	29/04/23	17:00:00	15.676					
585	29/04/23	18:00:00	15.748					
586	29/04/23	19:00:00	15.581					
587	29/04/23	20:00:00	15.629					
588	29/04/23	21:00:00	15.557					
589	29/04/23	22:00:00	15.581					
590	29/04/23	23:00:00	15.676					
591	30/04/23	00:00:00	15.605					
592	30/04/23	01:00:00	15.557					
593	30/04/23	02:00:00	15.557					
594	30/04/23	03:00:00	15.533					
595	30/04/23	04:00:00	15.557					
596	30/04/23	05:00:00	15.629					
597	30/04/23	06:00:00	15.629					
598	30/04/23	07:00:00	15.533					
599	30/04/23	08:00:00	15.533					
600	30/04/23	09:00:00	15.605					
601	30/04/23	10:00:00	15.581					
602	30/04/23	11:00:00	15.629					
603	30/04/23	12:00:00	15.605					
604	30/04/23	13:00:00	15.581					
605	30/04/23	14:00:00	15.461					
606	30/04/23	15:00:00	15.461					
607	30/04/23	16:00:00	15.509					
608	30/04/23	17:00:00	15.509					
609	30/04/23	18:00:00	15.414					
610	30/04/23	19:00:00	15.438					
611	30/04/23	20:00:00	15.414					
612	30/04/23	21:00:00	15.461					
613	30/04/23	22:00:00	15.557					
614	30/04/23	23:00:00	15.557					
615	01/05/23	00:00:00	15.461					
616	01/05/23	01:00:00	15.414					
617	01/05/23	02:00:00	15.557					
618	01/05/23	03:00:00	15.581					
619	01/05/23	04:00:00	15.509					
620	01/05/23	05:00:00	15.438					
621	01/05/23	06:00:00	15.461					
622	01/05/23	07:00:00	15.438					
623	01/05/23	08:00:00	15.461					
624	01/05/23	09:00:00	15.509					
625	01/05/23	10:00:00	15.461					
626	01/05/23	11:00:00	15.485					
627	01/05/23	12:00:00	15.581					
628	01/05/23	13:00:00	15.485					
629	01/05/23	14:00:00	15.557					
630	01/05/23	15:00:00	15.605					
631	01/05/23	16:00:00	15.605					
632	01/05/23	17:00:00	15.581					
633	01/05/23	18:00:00	15.509					
634	01/05/23	19:00:00	15.414					
635	01/05/23	20:00:00	15.390					
636	01/05/23	21:00:00	15.318					
637	01/05/23	22:00:00	15.342					
638	01/05/23	23:00:00	15.342					
639	02/05/23	00:00:00	15.366					
640	02/05/23	01:00:00	15.390					
641	02/05/23	02:00:00	15.390					
642	02/05/23	03:00:00	15.414					
643	02/05/23	04:00:00	15.438					
644	02/05/23	05:00:00	15.438					
645	02/05/23	06:00:00	15.461					
646	02/05/23	07:00:00	15.461					
647	02/05/23	08:00:00	15.342					
648	02/05/23	09:00:00	15.342					
649	02/05/23	10:00:00	15.366					
650	02/05/23	11:00:00	15.270					
651	02/05/23	12:00:00	15.223					
652	02/05/23	13:00:00	15.318					
653	02/05/23	14:00:00	15.318					
654	02/05/23	15:00:00	15.270					
655	02/05/23	16:00:00	15.223					
656	02/05/23	17:00:00	15.175					
657	02/05/23	18:00:00	15.247					
658	02/05/23	19:00:00	15.199					
659	02/05/23	20:00:00	15.223					
660	02/05/23	21:00:00	15.247					
661	02/05/23	22:00:00	15.342					
662	02/05/23	23:00:00	15.366					
663	03/05/23	00:00:00	15.652					
664	03/05/23	01:00:00	15.390					
665	03/05/23	02:00:00	15.342					
666	03/05/23	03:00:00	15.390					
667	03/05/23	04:00:00	15.390					
668	03/05/23	05:00:00	15.366					
669	03/05/23	06:00:00	15.366					
670	03/05/23	07:00:00	15.390					
671	03/05/23	08:00:00	15.366					
672	03/05/23	09:00:00	15.366					
673	03/05/23	10:00:00	15.390					
674	03/05/23	11:00:00	15.414					
675	03/05/23	12:00:00	15.438					
676	03/05/23	13:00:00	15.461					
677	03/05/23	14:00:00	15.533					
678	03/05/23	15:00:00	15.509					
679	03/05/23	16:00:00	15.581					
680	03/05/23	17:00:00	15.605					
681	03/05/23	18:00:00	15.605					
682	03/05/23	19:00:00	15.605					
683	03/05/23	20:00:00	15.533					
684	03/05/23	21:00:00	15.581					
685	03/05/23	22:00:00	15.581					
686	03/05/23	23:00:00	15.557					
687	04/05/23	00:00:00	15.438					
688	04/05/23	01:00:00	15.438					
689	04/05/23	02:00:00	15.438					
690	04/05/23	03:00:00	15.485					
691	04/05/23	04:00:00	15.438					
692	04/05/23	05:00:00	15.438					
693	04/05/23	06:00:00	15.438					
694	04/05/23	07:00:00	15.342					
695	04/05/23	08:00:00	15.390					
696	04/05/23	09:00:00	15.390					
697	04/05/23	10:00:00	15.485					
698	04/05/23	11:00:00	15.294					
699	04/05/23	12:00:00	15.247					
700	04/05/23	13:00:00	15.485					
701	04/05/23	14:00:00	15.581					
702	04/05/23	15:00:00	15.461					
703	04/05/23	16:00:00	15.509					
704	04/05/23	17:00:00	15.199					
705	04/05/23	18:00:00	15.270					
706	04/05/23	19:00:00	15.533					
707	04/05/23	20:00:00	15.247					
708	04/05/23	21:00:00	15.414					
709	04/05/23	22:00:00	15.629					
710	04/05/23	23:00:00	15.247					
711	05/05/23	00:00:00	15.342					
