"N.º"	"Fecha"	"Tiempo, GMT+02:00"	"Temp, °C (LGR S/N: 20235938, SEN S/N: 20235938, LBL: Sagro 10m)"	"Acoplador separado (LGR S/N: 20235938, SEN S/N: 20235938)"	"Acoplador adjunto (LGR S/N: 20235938, SEN S/N: 20235938)"	"Host conectado (LGR S/N: 20235938, SEN S/N: 20235938)"	"Parado (LGR S/N: 20235938, SEN S/N: 20235938)"	"Final de archivo (LGR S/N: 20235938, SEN S/N: 20235938)"
711	01/06/23	03:00:00	17.701					
712	01/06/23	04:00:00	18.200					
713	01/06/23	05:00:00	17.629					
714	01/06/23	06:00:00	17.249					
715	01/06/23	07:00:00	17.130					
716	01/06/23	08:00:00	16.868					
717	01/06/23	09:00:00	16.392					
718	01/06/23	10:00:00	17.034					
719	01/06/23	11:00:00	16.915					
720	01/06/23	12:00:00	17.701					
721	01/06/23	13:00:00	17.391					
722	01/06/23	14:00:00	18.557					
723	01/06/23	15:00:00	18.057					
724	01/06/23	16:00:00	18.390					
725	01/06/23	17:00:00	17.891					
726	01/06/23	18:00:00	18.247					
727	01/06/23	19:00:00	18.485					
728	01/06/23	20:00:00	18.509					
729	01/06/23	21:00:00	17.748					
730	01/06/23	22:00:00	17.867					
731	01/06/23	23:00:00	17.653					
732	02/06/23	00:00:00	17.653					
733	02/06/23	01:00:00	17.344					
734	02/06/23	02:00:00	17.011					
735	02/06/23	03:00:00	17.130					
736	02/06/23	04:00:00	17.153					
737	02/06/23	05:00:00	17.629					
738	02/06/23	06:00:00	17.415					
739	02/06/23	07:00:00	17.082					
740	02/06/23	08:00:00	16.987					
741	02/06/23	09:00:00	16.582					
742	02/06/23	10:00:00	16.606					
743	02/06/23	11:00:00	17.106					
744	02/06/23	12:00:00	17.106					
745	02/06/23	13:00:00	17.510					
746	02/06/23	14:00:00	17.486					
747	02/06/23	15:00:00	18.010					
748	02/06/23	16:00:00	17.677					
749	02/06/23	17:00:00	18.176					
750	02/06/23	18:00:00	18.057					
751	02/06/23	19:00:00	17.915					
752	02/06/23	20:00:00	18.057					
753	02/06/23	21:00:00	18.010					
754	02/06/23	22:00:00	17.439					
755	02/06/23	23:00:00	17.177					
756	03/06/23	00:00:00	17.011					
757	03/06/23	01:00:00	16.963					
758	03/06/23	02:00:00	16.987					
759	03/06/23	03:00:00	17.558					
760	03/06/23	04:00:00	18.057					
761	03/06/23	05:00:00	17.272					
762	03/06/23	06:00:00	17.225					
763	03/06/23	07:00:00	17.177					
764	03/06/23	08:00:00	17.843					
765	03/06/23	09:00:00	18.414					
766	03/06/23	10:00:00	19.603					
767	03/06/23	11:00:00	19.341					
768	03/06/23	12:00:00	19.555					
769	03/06/23	13:00:00	19.960					
770	03/06/23	14:00:00	20.936					
771	03/06/23	15:00:00	21.390					
772	03/06/23	16:00:00	19.770					
773	03/06/23	17:00:00	19.508					
774	03/06/23	18:00:00	18.580					
775	03/06/23	19:00:00	18.652					
776	03/06/23	20:00:00	18.723					
777	03/06/23	21:00:00	18.771					
778	03/06/23	22:00:00	18.295					
779	03/06/23	23:00:00	18.129					
780	04/06/23	00:00:00	17.486					
781	04/06/23	01:00:00	17.391					
782	04/06/23	02:00:00	17.368					
783	04/06/23	03:00:00	17.486					
784	04/06/23	04:00:00	17.391					
785	04/06/23	05:00:00	17.843					
786	04/06/23	06:00:00	17.867					
787	04/06/23	07:00:00	17.486					
788	04/06/23	08:00:00	17.249					
789	04/06/23	09:00:00	17.534					
790	04/06/23	10:00:00	18.295					
791	04/06/23	11:00:00	20.531					
792	04/06/23	12:00:00	19.770					
793	04/06/23	13:00:00	19.127					
794	04/06/23	14:00:00	18.699					
795	04/06/23	15:00:00	19.603					
796	04/06/23	16:00:00	19.651					
797	04/06/23	17:00:00	19.674					
798	04/06/23	18:00:00	19.508					
799	04/06/23	19:00:00	19.318					
800	04/06/23	20:00:00	18.889					
801	04/06/23	21:00:00	18.889					
802	04/06/23	22:00:00	18.557					
803	04/06/23	23:00:00	17.534					
804	05/06/23	00:00:00	17.058					
805	05/06/23	01:00:00	17.034					
806	05/06/23	02:00:00	17.011					
807	05/06/23	03:00:00	16.868					
808	05/06/23	04:00:00	16.606					
809	05/06/23	05:00:00	16.773					
810	05/06/23	06:00:00	16.677					
811	05/06/23	07:00:00	16.749					
812	05/06/23	08:00:00	17.082					
813	05/06/23	09:00:00	16.725					
814	05/06/23	10:00:00	18.295					
815	05/06/23	11:00:00	18.152					
816	05/06/23	12:00:00	19.341					
817	05/06/23	13:00:00	17.748					
818	05/06/23	14:00:00	18.295					
819	05/06/23	15:00:00	19.151					
820	05/06/23	16:00:00	19.436					
821	05/06/23	17:00:00	18.985					
822	05/06/23	18:00:00	18.461					
823	05/06/23	19:00:00	18.961					
824	05/06/23	20:00:00	18.438					
825	05/06/23	21:00:00	18.343					
826	05/06/23	22:00:00	18.247					
827	05/06/23	23:00:00	18.200					
828	06/06/23	00:00:00	18.271					
829	06/06/23	01:00:00	18.247					
830	06/06/23	02:00:00	18.200					
831	06/06/23	03:00:00	18.247					
832	06/06/23	04:00:00	18.224					
833	06/06/23	05:00:00	17.891					
834	06/06/23	06:00:00	17.796					
835	06/06/23	07:00:00	18.176					
836	06/06/23	08:00:00	17.748					
837	06/06/23	09:00:00	18.319					
838	06/06/23	10:00:00	19.127					
839	06/06/23	11:00:00	19.056					
840	06/06/23	12:00:00	20.055					
841	06/06/23	13:00:00	19.294					
842	06/06/23	14:00:00	19.103					
843	06/06/23	15:00:00	19.056					
844	06/06/23	16:00:00	18.818					
845	06/06/23	17:00:00	18.818					
846	06/06/23	18:00:00	19.579					
847	06/06/23	19:00:00	19.508					
848	06/06/23	20:00:00	19.698					
849	06/06/23	21:00:00	19.365					
850	06/06/23	22:00:00	19.008					
851	06/06/23	23:00:00	18.604					
852	07/06/23	00:00:00	17.986					
853	07/06/23	01:00:00	17.938					
854	07/06/23	02:00:00	17.819					
855	07/06/23	03:00:00	17.796					
856	07/06/23	04:00:00	17.772					
857	07/06/23	05:00:00	17.772					
858	07/06/23	06:00:00	17.843					
859	07/06/23	07:00:00	17.986					
860	07/06/23	08:00:00	18.010					
861	07/06/23	09:00:00	19.793					
862	07/06/23	10:00:00	19.770					
863	07/06/23	11:00:00	20.603					
864	07/06/23	12:00:00	20.246					
865	07/06/23	13:00:00	19.746					
866	07/06/23	14:00:00	19.532					
867	07/06/23	15:00:00	19.389					
868	07/06/23	16:00:00	18.985					
869	07/06/23	17:00:00	18.723					
870	07/06/23	18:00:00	19.056					
871	07/06/23	19:00:00	20.055					
872	07/06/23	20:00:00	19.770					
873	07/06/23	21:00:00	19.770					
874	07/06/23	22:00:00	19.436					
875	07/06/23	23:00:00	19.651					
876	08/06/23	00:00:00	19.484					
877	08/06/23	01:00:00	19.532					
878	08/06/23	02:00:00	19.579					
879	08/06/23	03:00:00	18.461					
880	08/06/23	04:00:00	19.199					
881	08/06/23	05:00:00	19.151					
882	08/06/23	06:00:00	19.032					
883	08/06/23	07:00:00	19.555					
884	08/06/23	08:00:00	18.533					
885	08/06/23	09:00:00	18.295					
886	08/06/23	10:00:00	19.127					
887	08/06/23	11:00:00	19.674					
888	08/06/23	12:00:00	20.007					
889	08/06/23	13:00:00	19.960					
890	08/06/23	14:00:00	19.413					
891	08/06/23	15:00:00	19.508					
892	08/06/23	16:00:00	19.532					
893	08/06/23	17:00:00	20.031					
894	08/06/23	18:00:00	20.031					
895	08/06/23	19:00:00	19.841					
896	08/06/23	20:00:00	18.866					
897	08/06/23	21:00:00	18.557					
898	08/06/23	22:00:00	18.152					
899	08/06/23	23:00:00	18.485					
900	09/06/23	00:00:00	18.461					
901	09/06/23	01:00:00	17.843					
902	09/06/23	02:00:00	17.772					
903	09/06/23	03:00:00	17.796					
904	09/06/23	04:00:00	17.724					
905	09/06/23	05:00:00	17.653					
906	09/06/23	06:00:00	17.605					
907	09/06/23	07:00:00	17.748					
908	09/06/23	08:00:00	18.271					
909	09/06/23	09:00:00	18.081					
910	09/06/23	10:00:00	17.796					
911	09/06/23	11:00:00	17.439					
912	09/06/23	12:00:00	17.272					
913	09/06/23	13:00:00	17.344					
914	09/06/23	14:00:00	17.986					
915	09/06/23	15:00:00	18.105					
916	09/06/23	16:00:00	17.701					
917	09/06/23	17:00:00	17.629					
918	09/06/23	18:00:00	17.986					
919	09/06/23	19:00:00	17.653					
920	09/06/23	20:00:00	17.677					
921	09/06/23	21:00:00	17.867					
922	09/06/23	22:00:00	17.772					
923	09/06/23	23:00:00	17.701					
924	10/06/23	00:00:00	17.225					
925	10/06/23	01:00:00	17.011					
926	10/06/23	02:00:00	17.058					
927	10/06/23	03:00:00	17.058					
928	10/06/23	04:00:00	16.987					
929	10/06/23	05:00:00	16.987					
930	10/06/23	06:00:00	16.939					
931	10/06/23	07:00:00	17.391					
932	10/06/23	08:00:00	18.794					
933	10/06/23	09:00:00	18.580					
934	10/06/23	10:00:00	18.961					
935	10/06/23	11:00:00	18.176					
936	10/06/23	12:00:00	17.843					
937	10/06/23	13:00:00	18.010					
938	10/06/23	14:00:00	18.152					
939	10/06/23	15:00:00	18.152					
940	10/06/23	16:00:00	17.891					
941	10/06/23	17:00:00	17.891					
942	10/06/23	18:00:00	17.962					
943	10/06/23	19:00:00	18.081					
944	10/06/23	20:00:00	18.557					
945	10/06/23	21:00:00	18.699					
946	10/06/23	22:00:00	18.509					
947	10/06/23	23:00:00	18.652					
948	11/06/23	00:00:00	18.461					
949	11/06/23	01:00:00	18.366					
950	11/06/23	02:00:00	17.986					
951	11/06/23	03:00:00	17.582					
952	11/06/23	04:00:00	17.605					
953	11/06/23	05:00:00	17.368					
954	11/06/23	06:00:00	17.391					
955	11/06/23	07:00:00	17.605					
956	11/06/23	08:00:00	17.962					
957	11/06/23	09:00:00	20.174					
958	11/06/23	10:00:00	19.484					
959	11/06/23	11:00:00	19.151					
960	11/06/23	12:00:00	19.008					
961	11/06/23	13:00:00	21.294					
962	11/06/23	14:00:00	20.770					
963	11/06/23	15:00:00	20.103					
964	11/06/23	16:00:00	19.008					
965	11/06/23	17:00:00	18.889					
966	11/06/23	18:00:00	18.747					
967	11/06/23	19:00:00	21.652					
968	11/06/23	20:00:00	21.724					
969	11/06/23	21:00:00	18.866					
970	11/06/23	22:00:00	19.103					
971	11/06/23	23:00:00	19.175					
972	12/06/23	00:00:00	19.246					
973	12/06/23	01:00:00	19.151					
974	12/06/23	02:00:00	18.723					
975	12/06/23	03:00:00	19.056					
976	12/06/23	04:00:00	19.532					
977	12/06/23	05:00:00	19.865					
978	12/06/23	06:00:00	19.817					
979	12/06/23	07:00:00	21.581					
980	12/06/23	08:00:00	21.867					
981	12/06/23	09:00:00	22.011					
982	12/06/23	10:00:00	21.891					
983	12/06/23	11:00:00	21.366					
984	12/06/23	12:00:00	22.178					
985	12/06/23	13:00:00	22.489					
986	12/06/23	14:00:00	22.441					
987	12/06/23	15:00:00	22.537					
988	12/06/23	16:00:00	22.609					
989	12/06/23	17:00:00	22.824					
990	12/06/23	18:00:00	21.413					
991	12/06/23	19:00:00	21.652					
992	12/06/23	20:00:00	21.103					
993	12/06/23	21:00:00	20.722					
994	12/06/23	22:00:00	20.960					
995	12/06/23	23:00:00	20.793					
996	13/06/23	00:00:00	19.080					
997	13/06/23	01:00:00	18.604					
998	13/06/23	02:00:00	18.485					
999	13/06/23	03:00:00	18.461					
1000	13/06/23	04:00:00	18.343					
1001	13/06/23	05:00:00	18.533					
1002	13/06/23	06:00:00	18.628					
1003	13/06/23	07:00:00	18.985					
1004	13/06/23	08:00:00	21.294					
1005	13/06/23	09:00:00	22.034					
1006	13/06/23	10:00:00	22.202					
1007	13/06/23	11:00:00	22.178					
1008	13/06/23	12:00:00	22.345					
1009	13/06/23	13:00:00	22.561					
1010	13/06/23	14:00:00	22.896					
1011	13/06/23	15:00:00	21.915					
1012	13/06/23	16:00:00	22.082					
1013	13/06/23	17:00:00	21.891					
1014	13/06/23	18:00:00	21.413					
1015	13/06/23	19:00:00	20.960					
1016	13/06/23	20:00:00	20.079					
1017	13/06/23	21:00:00	19.674					
1018	13/06/23	22:00:00	19.674					
1019	13/06/23	23:00:00	19.555					
1020	14/06/23	00:00:00	19.341					
1021	14/06/23	01:00:00	19.460					
1022	14/06/23	02:00:00	19.127					
1023	14/06/23	03:00:00	19.365					
1024	14/06/23	04:00:00	18.699					
1025	14/06/23	05:00:00	18.438					
1026	14/06/23	06:00:00	18.081					
1027	14/06/23	07:00:00	18.247					
1028	14/06/23	08:00:00	18.271					
1029	14/06/23	09:00:00	18.343					
1030	14/06/23	10:00:00	20.770					
1031	14/06/23	11:00:00	20.317					
1032	14/06/23	12:00:00	19.841					
1033	14/06/23	13:00:00	21.795					
1034	14/06/23	14:00:00	22.178					
1035	14/06/23	15:00:00	21.604					
1036	14/06/23	16:00:00	20.984					
1037	14/06/23	17:00:00	21.056					
1038	14/06/23	18:00:00	20.365					
1039	14/06/23	19:00:00	19.080					
1040	14/06/23	20:00:00	19.175					
1041	14/06/23	21:00:00	18.913					
1042	14/06/23	22:00:00	18.937					
1043	14/06/23	23:00:00	18.842					
1044	15/06/23	00:00:00	18.699					
1045	15/06/23	01:00:00	18.913					
1046	15/06/23	02:00:00	18.818					
1047	15/06/23	03:00:00	18.913					
1048	15/06/23	04:00:00	18.913					
1049	15/06/23	05:00:00	18.580					
1050	15/06/23	06:00:00	18.200					
1051	15/06/23	07:00:00	17.748					
1052	15/06/23	08:00:00	17.891					
1053	15/06/23	09:00:00	19.056					
1054	15/06/23	10:00:00	19.199					
1055	15/06/23	11:00:00	22.274					
1056	15/06/23	12:00:00	22.657					
1057	15/06/23	13:00:00	23.497					
1058	15/06/23	14:00:00	23.400					
1059	15/06/23	15:00:00	23.040					
1060	15/06/23	16:00:00	21.963					
1061	15/06/23	17:00:00	20.913					
1062	15/06/23	18:00:00	20.531					
1063	15/06/23	19:00:00	20.793					
1064	15/06/23	20:00:00	19.484					
1065	15/06/23	21:00:00	19.080					
1066	15/06/23	22:00:00	18.866					
1067	15/06/23	23:00:00	18.794					
1068	16/06/23	00:00:00	18.842					
1069	16/06/23	01:00:00	21.413					
1070	16/06/23	02:00:00	22.011					
1071	16/06/23	03:00:00	22.106					
1072	16/06/23	04:00:00	21.987					
1073	16/06/23	05:00:00	20.722					
1074	16/06/23	06:00:00	20.412					
1075	16/06/23	07:00:00	20.031					
1076	16/06/23	08:00:00	19.841					
1077	16/06/23	09:00:00	22.824					
1078	16/06/23	10:00:00	22.609					
1079	16/06/23	11:00:00	20.936					
1080	16/06/23	12:00:00	21.891					
1081	16/06/23	13:00:00	23.088					
1082	16/06/23	14:00:00	22.034					
1083	16/06/23	15:00:00	21.604					
1084	16/06/23	16:00:00	21.628					
1085	16/06/23	17:00:00	21.987					
1086	16/06/23	18:00:00	22.226					
1087	16/06/23	19:00:00	22.369					
1088	16/06/23	20:00:00	22.657					
1089	16/06/23	21:00:00	22.609					
1090	16/06/23	22:00:00	22.513					
1091	16/06/23	23:00:00	20.103					
1092	17/06/23	00:00:00	19.080					
1093	17/06/23	01:00:00	18.913					
1094	17/06/23	02:00:00	19.555					
1095	17/06/23	03:00:00	19.103					
1096	17/06/23	04:00:00	19.936					
1097	17/06/23	05:00:00	21.199					
1098	17/06/23	06:00:00	21.461					
1099	17/06/23	07:00:00	20.627					
1100	17/06/23	08:00:00	19.817					
1101	17/06/23	09:00:00	18.628					
1102	17/06/23	10:00:00	20.936					
1103	17/06/23	11:00:00	22.298					
1104	17/06/23	12:00:00	21.366					
1105	17/06/23	13:00:00	21.270					
1106	17/06/23	14:00:00	22.872					
1107	17/06/23	15:00:00	22.250					
1108	17/06/23	16:00:00	23.280					
1109	17/06/23	17:00:00	23.424					
1110	17/06/23	18:00:00	22.800					
1111	17/06/23	19:00:00	22.321					
1112	17/06/23	20:00:00	22.226					
1113	17/06/23	21:00:00	20.531					
1114	17/06/23	22:00:00	19.627					
1115	17/06/23	23:00:00	19.865					
1116	18/06/23	00:00:00	19.579					
1117	18/06/23	01:00:00	18.557					
1118	18/06/23	02:00:00	17.891					
1119	18/06/23	03:00:00	17.772					
1120	18/06/23	04:00:00	18.509					
1121	18/06/23	05:00:00	20.222					
1122	18/06/23	06:00:00	21.223					
1123	18/06/23	07:00:00	19.484					
1124	18/06/23	08:00:00	18.461					
1125	18/06/23	09:00:00	20.269					
1126	18/06/23	10:00:00	19.056					
1127	18/06/23	11:00:00	21.748					
1128	18/06/23	12:00:00	21.413					
1129	18/06/23	13:00:00	21.748					
1130	18/06/23	14:00:00	21.676					
1131	18/06/23	15:00:00	22.345					
1132	18/06/23	16:00:00	22.106					
1133	18/06/23	17:00:00	20.150					
1134	18/06/23	18:00:00	20.674					
1135	18/06/23	19:00:00	20.246					
1136	18/06/23	20:00:00	20.103					
1137	18/06/23	21:00:00	19.746					
1138	18/06/23	22:00:00	19.484					
1139	18/06/23	23:00:00	19.103					
1140	19/06/23	00:00:00	18.652					
1141	19/06/23	01:00:00	18.152					
1142	19/06/23	02:00:00	18.247					
1143	19/06/23	03:00:00	18.224					
1144	19/06/23	04:00:00	18.485					
1145	19/06/23	05:00:00	18.533					
1146	19/06/23	06:00:00	18.366					
1147	19/06/23	07:00:00	17.915					
1148	19/06/23	08:00:00	17.701					
1149	19/06/23	09:00:00	17.106					
1150	19/06/23	10:00:00	18.319					
1151	19/06/23	11:00:00	17.819					
1152	19/06/23	12:00:00	17.843					
1153	19/06/23	13:00:00	18.105					
1154	19/06/23	14:00:00	18.105					
1155	19/06/23	15:00:00	17.629					
1156	19/06/23	16:00:00	18.794					
1157	19/06/23	17:00:00	17.962					
1158	19/06/23	18:00:00	18.176					
1159	19/06/23	19:00:00	18.319					
1160	19/06/23	20:00:00	18.152					
1161	19/06/23	21:00:00	17.938					
1162	19/06/23	22:00:00	17.748					
1163	19/06/23	23:00:00	17.629					
1164	20/06/23	00:00:00	17.368					
1165	20/06/23	01:00:00	17.011					
1166	20/06/23	02:00:00	16.725					
1167	20/06/23	03:00:00	16.392					
1168	20/06/23	04:00:00	16.296					
1169	20/06/23	05:00:00	16.201					
1170	20/06/23	06:00:00	16.153					
1171	20/06/23	07:00:00	16.153					
1172	20/06/23	08:00:00	16.201					
1173	20/06/23	09:00:00	16.296					
1174	20/06/23	10:00:00	16.392					
1175	20/06/23	11:00:00	16.225					
1176	20/06/23	12:00:00	15.963					
1177	20/06/23	13:00:00	15.915					
1178	20/06/23	14:00:00	15.700					
1179	20/06/23	15:00:00	15.247					
1180	20/06/23	16:00:00	15.438					
1181	20/06/23	17:00:00	15.318					
1182	20/06/23	18:00:00	15.270					
1183	20/06/23	19:00:00	15.247					
1184	20/06/23	20:00:00	15.223					
1185	20/06/23	21:00:00	15.199					
1186	20/06/23	22:00:00	15.247					
1187	20/06/23	23:00:00	15.533					
1188	21/06/23	00:00:00	15.390					
1189	21/06/23	01:00:00	15.294					
1190	21/06/23	02:00:00	15.843					
1191	21/06/23	03:00:00	15.986					
1192	21/06/23	04:00:00	15.509					
1193	21/06/23	05:00:00	15.342					
1194	21/06/23	06:00:00	15.461					
1195	21/06/23	07:00:00	15.676					
1196	21/06/23	08:00:00	15.843					
1197	21/06/23	09:00:00	15.557					
1198	21/06/23	10:00:00	15.700					
1199	21/06/23	11:00:00	15.772					
1200	21/06/23	12:00:00	15.867					
1201	21/06/23	13:00:00	15.772					
1202	21/06/23	14:00:00	15.676					
1203	21/06/23	15:00:00	15.652					
1204	21/06/23	16:00:00	15.772					
1205	21/06/23	17:00:00	16.106					
1206	21/06/23	18:00:00	16.606					
1207	21/06/23	19:00:00	16.439					
1208	21/06/23	20:00:00	16.201					
1209	21/06/23	21:00:00	16.034					
1210	21/06/23	22:00:00	16.034					
1211	21/06/23	23:00:00	15.963					
1212	22/06/23	00:00:00	15.939					
1213	22/06/23	01:00:00	16.034					
1214	22/06/23	02:00:00	16.201					
1215	22/06/23	03:00:00	16.201					
1216	22/06/23	04:00:00	16.082					
1217	22/06/23	05:00:00	15.963					
1218	22/06/23	06:00:00	15.939					
1219	22/06/23	07:00:00	15.843					
1220	22/06/23	08:00:00	16.010					
1221	22/06/23	09:00:00	16.106					
1222	22/06/23	10:00:00	16.034					
1223	22/06/23	11:00:00	15.915					
1224	22/06/23	12:00:00	15.843					
1225	22/06/23	13:00:00	15.819					
1226	22/06/23	14:00:00	15.843					
1227	22/06/23	15:00:00	15.915					
1228	22/06/23	16:00:00	16.368					
1229	22/06/23	17:00:00	16.463					
1230	22/06/23	18:00:00	16.511					
1231	22/06/23	19:00:00	16.582					
1232	22/06/23	20:00:00	16.630					
1233	22/06/23	21:00:00	16.701					
1234	22/06/23	22:00:00	16.749					
1235	22/06/23	23:00:00	16.654					
1236	23/06/23	00:00:00	16.630					
1237	23/06/23	01:00:00	16.558					
1238	23/06/23	02:00:00	16.487					
1239	23/06/23	03:00:00	16.606					
1240	23/06/23	04:00:00	16.630					
1241	23/06/23	05:00:00	16.630					
1242	23/06/23	06:00:00	16.630					
1243	23/06/23	07:00:00	16.677					
1244	23/06/23	08:00:00	18.152					
1245	23/06/23	09:00:00	18.771					
1246	23/06/23	10:00:00	18.533					
1247	23/06/23	11:00:00	18.438					
1248	23/06/23	12:00:00	18.509					
1249	23/06/23	13:00:00	18.580					
1250	23/06/23	14:00:00	18.580					
1251	23/06/23	15:00:00	18.580					
1252	23/06/23	16:00:00	18.390					
1253	23/06/23	17:00:00	20.650					
1254	23/06/23	18:00:00	20.793					
1255	23/06/23	19:00:00	20.507					
1256	23/06/23	20:00:00	20.388					
1257	23/06/23	21:00:00	20.412					
1258	23/06/23	22:00:00	20.627					
1259	23/06/23	23:00:00	21.127					
1260	24/06/23	00:00:00	20.627					
1261	24/06/23	01:00:00	21.056					
1262	24/06/23	02:00:00	21.103					
1263	24/06/23	03:00:00	22.106					
1264	24/06/23	04:00:00	23.088					
1265	24/06/23	05:00:00	23.521					
1266	24/06/23	06:00:00	23.833					
1267	24/06/23	07:00:00	23.617					
1268	24/06/23	08:00:00	23.472					
1269	24/06/23	09:00:00	24.146					
1270	24/06/23	10:00:00	23.737					
1271	24/06/23	11:00:00	23.881					
1272	24/06/23	12:00:00	23.857					
1273	24/06/23	13:00:00	24.219					
1274	24/06/23	14:00:00	24.412					
1275	24/06/23	15:00:00	24.484					
1276	24/06/23	16:00:00	24.436					
1277	24/06/23	17:00:00	24.484					
1278	24/06/23	18:00:00	24.677					
1279	24/06/23	19:00:00	24.726					
1280	24/06/23	20:00:00	24.702					
1281	24/06/23	21:00:00	24.629					
1282	24/06/23	22:00:00	24.605					
1283	24/06/23	23:00:00	24.581					
1284	25/06/23	00:00:00	24.557					
1285	25/06/23	01:00:00	24.508					
1286	25/06/23	02:00:00	24.484					
1287	25/06/23	03:00:00	24.460					
1288	25/06/23	04:00:00	24.436					
1289	25/06/23	05:00:00	24.412					
1290	25/06/23	06:00:00	24.388					
1291	25/06/23	07:00:00	24.363					
1292	25/06/23	08:00:00	24.388					
1293	25/06/23	09:00:00	24.460					
1294	25/06/23	10:00:00	24.581					
1295	25/06/23	11:00:00	24.677					
1296	25/06/23	12:00:00	24.484					
1297	25/06/23	13:00:00	24.436					
1298	25/06/23	14:00:00	24.653					
1299	25/06/23	15:00:00	24.146					
1300	25/06/23	16:00:00	24.050					
1301	25/06/23	17:00:00	24.074					
1302	25/06/23	18:00:00	24.195					
1303	25/06/23	19:00:00	24.219					
1304	25/06/23	20:00:00	24.219					
1305	25/06/23	21:00:00	24.267					
1306	25/06/23	22:00:00	24.315					
1307	25/06/23	23:00:00	24.243					
1308	26/06/23	00:00:00	24.219					
1309	26/06/23	01:00:00	24.315					
1310	26/06/23	02:00:00	24.339					
1311	26/06/23	03:00:00	24.219					
1312	26/06/23	04:00:00	24.243					
1313	26/06/23	05:00:00	24.219					
1314	26/06/23	06:00:00	24.171					
1315	26/06/23	07:00:00	24.315					
1316	26/06/23	08:00:00	24.726					
1317	26/06/23	09:00:00	24.315					
1318	26/06/23	10:00:00	24.195					
1319	26/06/23	11:00:00	24.219					
1320	26/06/23	12:00:00	24.315					
1321	26/06/23	13:00:00	24.388					
1322	26/06/23	14:00:00	24.557					
1323	26/06/23	15:00:00	24.605					
1324	26/06/23	16:00:00	24.484					
1325	26/06/23	17:00:00	24.363					
1326	26/06/23	18:00:00	24.315					
1327	26/06/23	19:00:00	24.339					
1328	26/06/23	20:00:00	24.315					
1329	26/06/23	21:00:00	24.243					
1330	26/06/23	22:00:00	24.122					
1331	26/06/23	23:00:00	24.050					
1332	27/06/23	00:00:00	24.026					
1333	27/06/23	01:00:00	24.098					
1334	27/06/23	02:00:00	24.074					
1335	27/06/23	03:00:00	24.050					
1336	27/06/23	04:00:00	24.122					
1337	27/06/23	05:00:00	24.171					
1338	27/06/23	06:00:00	24.171					
1339	27/06/23	07:00:00	24.195					
1340	27/06/23	08:00:00	24.605					
1341	27/06/23	09:00:00	24.484					
1342	27/06/23	10:00:00	24.484					
1343	27/06/23	11:00:00	24.412					
1344	27/06/23	12:00:00	24.363					
1345	27/06/23	13:00:00	24.363					
1346	27/06/23	14:00:00	24.339					
1347	27/06/23	15:00:00	24.363					
1348	27/06/23	16:00:00	23.978					
1349	27/06/23	17:00:00	23.593					
1350	27/06/23	18:00:00	23.785					
1351	27/06/23	19:00:00	23.809					
1352	27/06/23	20:00:00	23.857					
1353	27/06/23	21:00:00	23.785					
1354	27/06/23	22:00:00	23.833					
1355	27/06/23	23:00:00	23.761					
1356	28/06/23	00:00:00	23.617					
1357	28/06/23	01:00:00	23.833					
1358	28/06/23	02:00:00	23.641					
1359	28/06/23	03:00:00	23.208					
1360	28/06/23	04:00:00	22.872					
1361	28/06/23	05:00:00	23.376					
1362	28/06/23	06:00:00	23.641					
1363	28/06/23	07:00:00	24.098					
1364	28/06/23	08:00:00	24.363					
1365	28/06/23	09:00:00	24.798					
1366	28/06/23	10:00:00	24.412					
1367	28/06/23	11:00:00	24.677					
1368	28/06/23	12:00:00	24.508					
1369	28/06/23	13:00:00	25.040					
1370	28/06/23	14:00:00	24.944					
1371	28/06/23	15:00:00	25.040					
1372	28/06/23	16:00:00	24.581					
1373	28/06/23	17:00:00	23.689					
1374	28/06/23	18:00:00	23.472					
1375	28/06/23	19:00:00	23.472					
1376	28/06/23	20:00:00	23.400					
1377	28/06/23	21:00:00	23.256					
1378	28/06/23	22:00:00	23.833					
1379	28/06/23	23:00:00	23.978					
1380	29/06/23	00:00:00	24.171					
1381	29/06/23	01:00:00	24.388					
1382	29/06/23	02:00:00	23.737					
1383	29/06/23	03:00:00	23.761					
1384	29/06/23	04:00:00	23.905					
1385	29/06/23	05:00:00	24.074					
1386	29/06/23	06:00:00	24.243					
1387	29/06/23	07:00:00	24.436					
1388	29/06/23	08:00:00	24.484					
1389	29/06/23	09:00:00	24.919					
1390	29/06/23	10:00:00	24.605					
1391	29/06/23	11:00:00	25.113					
1392	29/06/23	12:00:00	25.065					
1393	29/06/23	13:00:00	24.677					
1394	29/06/23	14:00:00	23.280					
1395	29/06/23	15:00:00	23.136					
1396	29/06/23	16:00:00	23.352					
1397	29/06/23	17:00:00	23.761					
1398	29/06/23	18:00:00	24.002					
1399	29/06/23	19:00:00	24.146					
1400	29/06/23	20:00:00	24.171					
1401	29/06/23	21:00:00	24.291					
1402	29/06/23	22:00:00	23.689					
1403	29/06/23	23:00:00	23.088					
1404	30/06/23	00:00:00	22.489					
1405	30/06/23	01:00:00	22.298					
1406	30/06/23	02:00:00	22.657					
1407	30/06/23	03:00:00	22.513					
1408	30/06/23	04:00:00	22.321					
1409	30/06/23	05:00:00	22.633					
1410	30/06/23	06:00:00	22.441					
1411	30/06/23	07:00:00	23.184					
1412	30/06/23	08:00:00	24.122					
