"N.º"	"Fecha"	"Tiempo, GMT+02:00"	"Temp, °C (LGR S/N: 20235962, SEN S/N: 20235962, LBL: 15m)"	"Acoplador separado (LGR S/N: 20235962, SEN S/N: 20235962)"	"Acoplador adjunto (LGR S/N: 20235962, SEN S/N: 20235962)"	"Host conectado (LGR S/N: 20235962, SEN S/N: 20235962)"	"Parado (LGR S/N: 20235962, SEN S/N: 20235962)"	"Final de archivo (LGR S/N: 20235962, SEN S/N: 20235962)"
152	25/04/23	18:00:00	15.724					
153	25/04/23	19:00:00	15.748					
154	25/04/23	20:00:00	15.772					
155	25/04/23	21:00:00	15.772					
156	25/04/23	22:00:00	15.772					
157	25/04/23	23:00:00	15.772					
158	26/04/23	00:00:00	15.724					
159	26/04/23	01:00:00	15.676					
160	26/04/23	02:00:00	15.676					
161	26/04/23	03:00:00	15.676					
162	26/04/23	04:00:00	15.652					
163	26/04/23	05:00:00	15.629					
164	26/04/23	06:00:00	15.652					
165	26/04/23	07:00:00	15.676					
166	26/04/23	08:00:00	15.676					
167	26/04/23	09:00:00	15.724					
168	26/04/23	10:00:00	15.772					
169	26/04/23	11:00:00	15.819					
170	26/04/23	12:00:00	15.819					
171	26/04/23	13:00:00	15.796					
172	26/04/23	14:00:00	15.796					
173	26/04/23	15:00:00	15.772					
174	26/04/23	16:00:00	15.772					
175	26/04/23	17:00:00	15.748					
176	26/04/23	18:00:00	15.748					
177	26/04/23	19:00:00	15.748					
178	26/04/23	20:00:00	15.724					
179	26/04/23	21:00:00	15.843					
180	26/04/23	22:00:00	15.915					
181	26/04/23	23:00:00	15.915					
182	27/04/23	00:00:00	15.891					
183	27/04/23	01:00:00	15.843					
184	27/04/23	02:00:00	15.843					
185	27/04/23	03:00:00	15.867					
186	27/04/23	04:00:00	15.891					
187	27/04/23	05:00:00	15.867					
188	27/04/23	06:00:00	15.867					
189	27/04/23	07:00:00	15.867					
190	27/04/23	08:00:00	15.891					
191	27/04/23	09:00:00	15.915					
192	27/04/23	10:00:00	15.939					
193	27/04/23	11:00:00	15.986					
194	27/04/23	12:00:00	15.915					
195	27/04/23	13:00:00	15.724					
196	27/04/23	14:00:00	15.700					
197	27/04/23	15:00:00	15.629					
198	27/04/23	16:00:00	15.557					
199	27/04/23	17:00:00	15.581					
200	27/04/23	18:00:00	15.796					
201	27/04/23	19:00:00	15.796					
202	27/04/23	20:00:00	15.700					
203	27/04/23	21:00:00	15.772					
204	27/04/23	22:00:00	15.796					
205	27/04/23	23:00:00	15.843					
206	28/04/23	00:00:00	15.819					
207	28/04/23	01:00:00	15.772					
208	28/04/23	02:00:00	15.796					
209	28/04/23	03:00:00	15.819					
210	28/04/23	04:00:00	15.819					
211	28/04/23	05:00:00	15.843					
212	28/04/23	06:00:00	15.867					
213	28/04/23	07:00:00	15.891					
214	28/04/23	08:00:00	15.939					
215	28/04/23	09:00:00	15.939					
216	28/04/23	10:00:00	15.867					
217	28/04/23	11:00:00	15.772					
218	28/04/23	12:00:00	15.676					
219	28/04/23	13:00:00	15.629					
220	28/04/23	14:00:00	15.772					
221	28/04/23	15:00:00	15.867					
222	28/04/23	16:00:00	15.843					
223	28/04/23	17:00:00	15.819					
224	28/04/23	18:00:00	15.867					
225	28/04/23	19:00:00	15.843					
226	28/04/23	20:00:00	15.891					
227	28/04/23	21:00:00	15.867					
228	28/04/23	22:00:00	15.843					
229	28/04/23	23:00:00	15.796					
230	29/04/23	00:00:00	15.867					
231	29/04/23	01:00:00	15.748					
232	29/04/23	02:00:00	15.724					
233	29/04/23	03:00:00	15.676					
234	29/04/23	04:00:00	15.533					
235	29/04/23	05:00:00	15.533					
236	29/04/23	06:00:00	15.485					
237	29/04/23	07:00:00	15.652					
238	29/04/23	08:00:00	15.629					
239	29/04/23	09:00:00	15.629					
240	29/04/23	10:00:00	15.581					
241	29/04/23	11:00:00	15.652					
242	29/04/23	12:00:00	15.509					
243	29/04/23	13:00:00	15.700					
244	29/04/23	14:00:00	15.819					
245	29/04/23	15:00:00	15.581					
246	29/04/23	16:00:00	15.724					
247	29/04/23	17:00:00	15.509					
248	29/04/23	18:00:00	15.557					
249	29/04/23	19:00:00	15.485					
250	29/04/23	20:00:00	15.414					
251	29/04/23	21:00:00	15.438					
252	29/04/23	22:00:00	15.414					
253	29/04/23	23:00:00	15.390					
254	30/04/23	00:00:00	15.390					
255	30/04/23	01:00:00	15.366					
256	30/04/23	02:00:00	15.390					
257	30/04/23	03:00:00	15.366					
258	30/04/23	04:00:00	15.414					
259	30/04/23	05:00:00	15.414					
260	30/04/23	06:00:00	15.414					
261	30/04/23	07:00:00	15.461					
262	30/04/23	08:00:00	15.461					
263	30/04/23	09:00:00	15.461					
264	30/04/23	10:00:00	15.485					
265	30/04/23	11:00:00	15.438					
266	30/04/23	12:00:00	15.438					
267	30/04/23	13:00:00	15.438					
268	30/04/23	14:00:00	15.461					
269	30/04/23	15:00:00	15.438					
270	30/04/23	16:00:00	15.509					
271	30/04/23	17:00:00	15.461					
272	30/04/23	18:00:00	15.461					
273	30/04/23	19:00:00	15.461					
274	30/04/23	20:00:00	15.485					
275	30/04/23	21:00:00	15.652					
276	30/04/23	22:00:00	15.414					
277	30/04/23	23:00:00	15.342					
278	01/05/23	00:00:00	15.461					
279	01/05/23	01:00:00	15.557					
280	01/05/23	02:00:00	15.605					
281	01/05/23	03:00:00	15.629					
282	01/05/23	04:00:00	15.605					
283	01/05/23	05:00:00	15.676					
284	01/05/23	06:00:00	15.676					
285	01/05/23	07:00:00	15.605					
286	01/05/23	08:00:00	15.366					
287	01/05/23	09:00:00	15.557					
288	01/05/23	10:00:00	15.605					
289	01/05/23	11:00:00	15.676					
290	01/05/23	12:00:00	15.772					
291	01/05/23	13:00:00	15.748					
292	01/05/23	14:00:00	15.748					
293	01/05/23	15:00:00	15.652					
294	01/05/23	16:00:00	15.700					
295	01/05/23	17:00:00	15.724					
296	01/05/23	18:00:00	15.724					
297	01/05/23	19:00:00	15.819					
298	01/05/23	20:00:00	15.748					
299	01/05/23	21:00:00	15.629					
300	01/05/23	22:00:00	15.819					
301	01/05/23	23:00:00	15.509					
302	02/05/23	00:00:00	15.390					
303	02/05/23	01:00:00	15.366					
304	02/05/23	02:00:00	15.652					
305	02/05/23	03:00:00	15.652					
306	02/05/23	04:00:00	15.461					
307	02/05/23	05:00:00	15.342					
308	02/05/23	06:00:00	15.700					
309	02/05/23	07:00:00	15.652					
310	02/05/23	08:00:00	15.629					
311	02/05/23	09:00:00	15.557					
312	02/05/23	10:00:00	15.629					
313	02/05/23	11:00:00	15.700					
314	02/05/23	12:00:00	15.748					
315	02/05/23	13:00:00	15.652					
316	02/05/23	14:00:00	15.748					
317	02/05/23	15:00:00	15.748					
318	02/05/23	16:00:00	15.772					
319	02/05/23	17:00:00	15.724					
320	02/05/23	18:00:00	15.772					
321	02/05/23	19:00:00	15.796					
322	02/05/23	20:00:00	15.748					
323	02/05/23	21:00:00	15.676					
324	02/05/23	22:00:00	15.724					
325	02/05/23	23:00:00	15.796					
326	03/05/23	00:00:00	15.772					
327	03/05/23	01:00:00	15.819					
328	03/05/23	02:00:00	15.700					
329	03/05/23	03:00:00	15.700					
330	03/05/23	04:00:00	15.533					
331	03/05/23	05:00:00	15.629					
332	03/05/23	06:00:00	15.318					
333	03/05/23	07:00:00	15.366					
334	03/05/23	08:00:00	15.772					
335	03/05/23	09:00:00	15.366					
336	03/05/23	10:00:00	15.223					
337	03/05/23	11:00:00	15.485					
338	03/05/23	12:00:00	15.533					
339	03/05/23	13:00:00	15.629					
340	03/05/23	14:00:00	15.748					
341	03/05/23	15:00:00	15.772					
342	03/05/23	16:00:00	15.676					
343	03/05/23	17:00:00	15.676					
344	03/05/23	18:00:00	15.605					
345	03/05/23	19:00:00	15.629					
346	03/05/23	20:00:00	15.605					
347	03/05/23	21:00:00	15.557					
348	03/05/23	22:00:00	15.796					
349	03/05/23	23:00:00	15.819					
350	04/05/23	00:00:00	15.843					
351	04/05/23	01:00:00	15.748					
352	04/05/23	02:00:00	15.581					
353	04/05/23	03:00:00	15.652					
354	04/05/23	04:00:00	15.390					
355	04/05/23	05:00:00	15.414					
356	04/05/23	06:00:00	15.390					
357	04/05/23	07:00:00	15.819					
358	04/05/23	08:00:00	15.629					
359	04/05/23	09:00:00	15.605					
360	04/05/23	10:00:00	15.485					
361	04/05/23	11:00:00	15.509					
362	04/05/23	12:00:00	15.461					
363	04/05/23	13:00:00	15.390					
364	04/05/23	14:00:00	15.438					
365	04/05/23	15:00:00	15.533					
366	04/05/23	16:00:00	15.605					
367	04/05/23	17:00:00	15.581					
368	04/05/23	18:00:00	15.509					
369	04/05/23	19:00:00	15.342					
370	04/05/23	20:00:00	15.390					
371	04/05/23	21:00:00	15.342					
372	04/05/23	22:00:00	15.461					
373	04/05/23	23:00:00	15.485					
374	05/05/23	00:00:00	15.724					
375	05/05/23	01:00:00	16.034					
376	05/05/23	02:00:00	15.700					
377	05/05/23	03:00:00	15.366					
378	05/05/23	04:00:00	15.318					
379	05/05/23	05:00:00	15.366					
380	05/05/23	06:00:00	15.366					
381	05/05/23	07:00:00	15.485					
382	05/05/23	08:00:00	15.867					
383	05/05/23	09:00:00	15.676					
384	05/05/23	10:00:00	15.676					
385	05/05/23	11:00:00	15.819					
386	05/05/23	12:00:00	15.557					
387	05/05/23	13:00:00	15.772					
388	05/05/23	14:00:00	15.963					
389	05/05/23	15:00:00	15.867					
390	05/05/23	16:00:00	15.963					
391	05/05/23	17:00:00	15.867					
392	05/05/23	18:00:00	16.320					
393	05/05/23	19:00:00	15.366					
394	05/05/23	20:00:00	15.390					
395	05/05/23	21:00:00	15.318					
396	05/05/23	22:00:00	15.414					
397	05/05/23	23:00:00	16.034					
398	06/05/23	00:00:00	16.058					
399	06/05/23	01:00:00	16.010					
400	06/05/23	02:00:00	15.915					
401	06/05/23	03:00:00	15.891					
402	06/05/23	04:00:00	16.010					
403	06/05/23	05:00:00	16.368					
404	06/05/23	06:00:00	16.701					
405	06/05/23	07:00:00	15.700					
406	06/05/23	08:00:00	16.010					
407	06/05/23	09:00:00	15.939					
408	06/05/23	10:00:00	16.225					
409	06/05/23	11:00:00	16.272					
410	06/05/23	12:00:00	16.344					
411	06/05/23	13:00:00	16.153					
412	06/05/23	14:00:00	16.177					
413	06/05/23	15:00:00	16.082					
414	06/05/23	16:00:00	16.034					
415	06/05/23	17:00:00	16.272					
416	06/05/23	18:00:00	16.153					
417	06/05/23	19:00:00	15.772					
418	06/05/23	20:00:00	15.676					
419	06/05/23	21:00:00	15.796					
420	06/05/23	22:00:00	15.819					
421	06/05/23	23:00:00	15.819					
422	07/05/23	00:00:00	15.629					
423	07/05/23	01:00:00	15.461					
424	07/05/23	02:00:00	15.724					
425	07/05/23	03:00:00	15.748					
426	07/05/23	04:00:00	15.724					
427	07/05/23	05:00:00	15.963					
428	07/05/23	06:00:00	15.772					
429	07/05/23	07:00:00	15.629					
430	07/05/23	08:00:00	15.915					
431	07/05/23	09:00:00	16.034					
432	07/05/23	10:00:00	16.296					
433	07/05/23	11:00:00	15.915					
434	07/05/23	12:00:00	15.939					
435	07/05/23	13:00:00	15.891					
436	07/05/23	14:00:00	15.891					
437	07/05/23	15:00:00	16.010					
438	07/05/23	16:00:00	15.986					
439	07/05/23	17:00:00	15.986					
440	07/05/23	18:00:00	15.819					
441	07/05/23	19:00:00	15.819					
442	07/05/23	20:00:00	15.867					
443	07/05/23	21:00:00	15.963					
444	07/05/23	22:00:00	15.581					
445	07/05/23	23:00:00	15.629					
446	08/05/23	00:00:00	15.819					
447	08/05/23	01:00:00	15.915					
448	08/05/23	02:00:00	16.082					
449	08/05/23	03:00:00	15.819					
450	08/05/23	04:00:00	16.415					
451	08/05/23	05:00:00	16.082					
452	08/05/23	06:00:00	15.724					
453	08/05/23	07:00:00	16.439					
454	08/05/23	08:00:00	16.106					
455	08/05/23	09:00:00	16.034					
456	08/05/23	10:00:00	15.748					
457	08/05/23	11:00:00	15.986					
458	08/05/23	12:00:00	16.177					
459	08/05/23	13:00:00	16.225					
460	08/05/23	14:00:00	15.891					
461	08/05/23	15:00:00	16.106					
462	08/05/23	16:00:00	15.867					
463	08/05/23	17:00:00	16.272					
464	08/05/23	18:00:00	16.082					
465	08/05/23	19:00:00	16.129					
466	08/05/23	20:00:00	16.296					
467	08/05/23	21:00:00	15.867					
468	08/05/23	22:00:00	15.724					
469	08/05/23	23:00:00	15.485					
470	09/05/23	00:00:00	15.509					
471	09/05/23	01:00:00	15.509					
472	09/05/23	02:00:00	15.652					
473	09/05/23	03:00:00	15.557					
474	09/05/23	04:00:00	15.891					
475	09/05/23	05:00:00	15.986					
476	09/05/23	06:00:00	16.534					
477	09/05/23	07:00:00	16.320					
478	09/05/23	08:00:00	16.272					
479	09/05/23	09:00:00	16.249					
480	09/05/23	10:00:00	16.106					
481	09/05/23	11:00:00	15.963					
482	09/05/23	12:00:00	16.010					
483	09/05/23	13:00:00	16.177					
484	09/05/23	14:00:00	16.582					
485	09/05/23	15:00:00	17.011					
486	09/05/23	16:00:00	16.677					
487	09/05/23	17:00:00	16.654					
488	09/05/23	18:00:00	16.606					
489	09/05/23	19:00:00	17.034					
490	09/05/23	20:00:00	17.296					
491	09/05/23	21:00:00	16.892					
492	09/05/23	22:00:00	17.082					
493	09/05/23	23:00:00	17.320					
494	10/05/23	00:00:00	17.296					
495	10/05/23	01:00:00	17.320					
496	10/05/23	02:00:00	17.320					
497	10/05/23	03:00:00	17.344					
498	10/05/23	04:00:00	17.130					
499	10/05/23	05:00:00	17.153					
500	10/05/23	06:00:00	16.963					
501	10/05/23	07:00:00	17.082					
502	10/05/23	08:00:00	17.130					
503	10/05/23	09:00:00	17.058					
504	10/05/23	10:00:00	17.177					
505	10/05/23	11:00:00	17.344					
506	10/05/23	12:00:00	17.368					
507	10/05/23	13:00:00	17.391					
508	10/05/23	14:00:00	17.415					
509	10/05/23	15:00:00	17.368					
510	10/05/23	16:00:00	17.344					
511	10/05/23	17:00:00	17.415					
512	10/05/23	18:00:00	17.534					
513	10/05/23	19:00:00	17.486					
514	10/05/23	20:00:00	17.724					
515	10/05/23	21:00:00	17.582					
516	10/05/23	22:00:00	17.819					
517	10/05/23	23:00:00	17.891					
518	11/05/23	00:00:00	17.891					
519	11/05/23	01:00:00	17.796					
520	11/05/23	02:00:00	17.986					
521	11/05/23	03:00:00	18.081					
522	11/05/23	04:00:00	18.033					
523	11/05/23	05:00:00	18.057					
524	11/05/23	06:00:00	18.010					
525	11/05/23	07:00:00	17.867					
526	11/05/23	08:00:00	17.915					
527	11/05/23	09:00:00	17.962					
528	11/05/23	10:00:00	17.962					
529	11/05/23	11:00:00	17.891					
530	11/05/23	12:00:00	17.915					
531	11/05/23	13:00:00	18.081					
532	11/05/23	14:00:00	18.176					
533	11/05/23	15:00:00	18.176					
534	11/05/23	16:00:00	18.200					
535	11/05/23	17:00:00	18.200					
536	11/05/23	18:00:00	18.176					
537	11/05/23	19:00:00	18.200					
538	11/05/23	20:00:00	18.105					
539	11/05/23	21:00:00	18.057					
540	11/05/23	22:00:00	18.057					
541	11/05/23	23:00:00	18.010					
542	12/05/23	00:00:00	18.010					
543	12/05/23	01:00:00	18.010					
544	12/05/23	02:00:00	18.010					
545	12/05/23	03:00:00	18.010					
546	12/05/23	04:00:00	17.986					
547	12/05/23	05:00:00	17.843					
548	12/05/23	06:00:00	17.748					
549	12/05/23	07:00:00	17.819					
550	12/05/23	08:00:00	17.938					
551	12/05/23	09:00:00	17.986					
552	12/05/23	10:00:00	17.677					
553	12/05/23	11:00:00	17.534					
554	12/05/23	12:00:00	17.701					
555	12/05/23	13:00:00	17.819					
556	12/05/23	14:00:00	17.867					
557	12/05/23	15:00:00	18.247					
558	12/05/23	16:00:00	18.247					
559	12/05/23	17:00:00	18.224					
560	12/05/23	18:00:00	18.247					
561	12/05/23	19:00:00	18.247					
562	12/05/23	20:00:00	18.200					
563	12/05/23	21:00:00	18.295					
564	12/05/23	22:00:00	18.200					
565	12/05/23	23:00:00	18.176					
566	13/05/23	00:00:00	18.152					
567	13/05/23	01:00:00	18.105					
568	13/05/23	02:00:00	18.057					
569	13/05/23	03:00:00	18.057					
570	13/05/23	04:00:00	18.081					
571	13/05/23	05:00:00	18.057					
572	13/05/23	06:00:00	17.986					
573	13/05/23	07:00:00	17.558					
574	13/05/23	08:00:00	17.391					
575	13/05/23	09:00:00	17.272					
576	13/05/23	10:00:00	17.558					
577	13/05/23	11:00:00	17.439					
578	13/05/23	12:00:00	17.296					
579	13/05/23	13:00:00	17.344					
580	13/05/23	14:00:00	17.558					
581	13/05/23	15:00:00	17.320					
582	13/05/23	16:00:00	17.272					
583	13/05/23	17:00:00	17.201					
584	13/05/23	18:00:00	17.320					
585	13/05/23	19:00:00	17.034					
586	13/05/23	20:00:00	17.439					
587	13/05/23	21:00:00	17.463					
588	13/05/23	22:00:00	17.486					
589	13/05/23	23:00:00	17.463					
590	14/05/23	00:00:00	17.177					
591	14/05/23	01:00:00	17.296					
592	14/05/23	02:00:00	17.486					
593	14/05/23	03:00:00	17.486					
594	14/05/23	04:00:00	17.439					
595	14/05/23	05:00:00	17.439					
596	14/05/23	06:00:00	17.486					
597	14/05/23	07:00:00	17.558					
598	14/05/23	08:00:00	17.582					
599	14/05/23	09:00:00	17.558					
600	14/05/23	10:00:00	17.510					
601	14/05/23	11:00:00	17.558					
602	14/05/23	12:00:00	17.582					
603	14/05/23	13:00:00	17.653					
604	14/05/23	14:00:00	17.677					
605	14/05/23	15:00:00	17.677					
606	14/05/23	16:00:00	17.677					
607	14/05/23	17:00:00	17.724					
608	14/05/23	18:00:00	17.724					
609	14/05/23	19:00:00	17.748					
610	14/05/23	20:00:00	17.748					
611	14/05/23	21:00:00	17.629					
612	14/05/23	22:00:00	17.558					
613	14/05/23	23:00:00	17.582					
614	15/05/23	00:00:00	17.653					
615	15/05/23	01:00:00	17.677					
616	15/05/23	02:00:00	17.677					
617	15/05/23	03:00:00	17.677					
618	15/05/23	04:00:00	17.677					
619	15/05/23	05:00:00	17.677					
620	15/05/23	06:00:00	17.629					
621	15/05/23	07:00:00	17.653					
622	15/05/23	08:00:00	17.701					
623	15/05/23	09:00:00	17.772					
624	15/05/23	10:00:00	17.796					
625	15/05/23	11:00:00	17.843					
626	15/05/23	12:00:00	17.748					
627	15/05/23	13:00:00	17.748					
628	15/05/23	14:00:00	17.748					
629	15/05/23	15:00:00	17.748					
630	15/05/23	16:00:00	17.748					
631	15/05/23	17:00:00	17.724					
632	15/05/23	18:00:00	17.724					
633	15/05/23	19:00:00	17.677					
634	15/05/23	20:00:00	18.081					
635	15/05/23	21:00:00	17.938					
636	15/05/23	22:00:00	18.081					
637	15/05/23	23:00:00	18.081					
638	16/05/23	00:00:00	17.819					
639	16/05/23	01:00:00	17.819					
640	16/05/23	02:00:00	17.701					
641	16/05/23	03:00:00	17.748					
642	16/05/23	04:00:00	17.796					
643	16/05/23	05:00:00	17.701					
644	16/05/23	06:00:00	17.629					
645	16/05/23	07:00:00	17.558					
646	16/05/23	08:00:00	17.605					
647	16/05/23	09:00:00	17.653					
648	16/05/23	10:00:00	17.605					
649	16/05/23	11:00:00	17.605					
650	16/05/23	12:00:00	17.582					
651	16/05/23	13:00:00	17.510					
652	16/05/23	14:00:00	17.463					
653	16/05/23	15:00:00	17.415					
654	16/05/23	16:00:00	17.391					
655	16/05/23	17:00:00	17.391					
656	16/05/23	18:00:00	17.391					
657	16/05/23	19:00:00	17.344					
658	16/05/23	20:00:00	17.368					
659	16/05/23	21:00:00	17.344					
660	16/05/23	22:00:00	17.415					
661	16/05/23	23:00:00	17.415					
662	17/05/23	00:00:00	17.415					
663	17/05/23	01:00:00	17.296					
664	17/05/23	02:00:00	17.249					
665	17/05/23	03:00:00	17.296					
666	17/05/23	04:00:00	17.344					
667	17/05/23	05:00:00	17.415					
668	17/05/23	06:00:00	17.368					
669	17/05/23	07:00:00	17.344					
670	17/05/23	08:00:00	17.344					
671	17/05/23	09:00:00	17.368					
672	17/05/23	10:00:00	17.391					
673	17/05/23	11:00:00	17.415					
674	17/05/23	12:00:00	17.439					
675	17/05/23	13:00:00	17.463					
676	17/05/23	14:00:00	17.486					
677	17/05/23	15:00:00	17.486					
678	17/05/23	16:00:00	17.415					
679	17/05/23	17:00:00	17.439					
680	17/05/23	18:00:00	17.415					
681	17/05/23	19:00:00	17.368					
682	17/05/23	20:00:00	17.368					
683	17/05/23	21:00:00	17.344					
684	17/05/23	22:00:00	16.463					
685	17/05/23	23:00:00	17.201					
686	18/05/23	00:00:00	17.344					
687	18/05/23	01:00:00	17.296					
688	18/05/23	02:00:00	17.296					
689	18/05/23	03:00:00	17.296					
690	18/05/23	04:00:00	17.296					
691	18/05/23	05:00:00	16.129					
692	18/05/23	06:00:00	15.819					
693	18/05/23	07:00:00	16.987					
694	18/05/23	08:00:00	17.106					
695	18/05/23	09:00:00	17.034					
696	18/05/23	10:00:00	16.987					
697	18/05/23	11:00:00	16.963					
698	18/05/23	12:00:00	17.106					
699	18/05/23	13:00:00	17.082					
700	18/05/23	14:00:00	16.820					
701	18/05/23	15:00:00	16.654					
702	18/05/23	16:00:00	16.392					
703	18/05/23	17:00:00	16.773					
704	18/05/23	18:00:00	15.843					
705	18/05/23	19:00:00	15.796					
706	18/05/23	20:00:00	17.249					
707	18/05/23	21:00:00	17.106					
708	18/05/23	22:00:00	16.106					
709	18/05/23	23:00:00	17.034					
710	19/05/23	00:00:00	17.034					
711	19/05/23	01:00:00	17.011					
