"N.º"	"Fecha"	"Tiempo, GMT+02:00"	"Temp, °C (LGR S/N: 21152199, SEN S/N: 21152199, LBL: 20m)"	"Acoplador separado (LGR S/N: 21152199, SEN S/N: 21152199)"	"Acoplador adjunto (LGR S/N: 21152199, SEN S/N: 21152199)"	"Host conectado (LGR S/N: 21152199, SEN S/N: 21152199)"	"Parado (LGR S/N: 21152199, SEN S/N: 21152199)"	"Final de archivo (LGR S/N: 21152199, SEN S/N: 21152199)"
110	20/05/23	02:00:00	15.342					
111	20/05/23	03:00:00	15.509					
112	20/05/23	04:00:00	15.963					
113	20/05/23	05:00:00	15.963					
114	20/05/23	06:00:00	15.175					
115	20/05/23	07:00:00	15.843					
116	20/05/23	08:00:00	15.819					
117	20/05/23	09:00:00	15.366					
118	20/05/23	10:00:00	15.103					
119	20/05/23	11:00:00	15.318					
120	20/05/23	12:00:00	15.342					
121	20/05/23	13:00:00	15.485					
122	20/05/23	14:00:00	15.581					
123	20/05/23	15:00:00	15.700					
124	20/05/23	16:00:00	15.676					
125	20/05/23	17:00:00	15.509					
126	20/05/23	18:00:00	15.270					
127	20/05/23	19:00:00	15.270					
128	20/05/23	20:00:00	15.342					
129	20/05/23	21:00:00	15.127					
130	20/05/23	22:00:00	15.008					
131	20/05/23	23:00:00	15.103					
132	21/05/23	00:00:00	14.840					
133	21/05/23	01:00:00	15.605					
134	21/05/23	02:00:00	14.936					
135	21/05/23	03:00:00	14.888					
136	21/05/23	04:00:00	14.864					
137	21/05/23	05:00:00	14.840					
138	21/05/23	06:00:00	14.816					
139	21/05/23	07:00:00	14.936					
140	21/05/23	08:00:00	14.912					
141	21/05/23	09:00:00	14.936					
142	21/05/23	10:00:00	15.103					
143	21/05/23	11:00:00	15.199					
144	21/05/23	12:00:00	15.318					
145	21/05/23	13:00:00	15.366					
146	21/05/23	14:00:00	15.342					
147	21/05/23	15:00:00	15.223					
148	21/05/23	16:00:00	15.103					
149	21/05/23	17:00:00	15.151					
150	21/05/23	18:00:00	15.414					
151	21/05/23	19:00:00	15.270					
152	21/05/23	20:00:00	15.103					
153	21/05/23	21:00:00	15.294					
154	21/05/23	22:00:00	15.485					
155	21/05/23	23:00:00	15.605					
156	22/05/23	00:00:00	15.533					
157	22/05/23	01:00:00	15.557					
158	22/05/23	02:00:00	15.127					
159	22/05/23	03:00:00	15.103					
160	22/05/23	04:00:00	15.748					
161	22/05/23	05:00:00	15.652					
162	22/05/23	06:00:00	15.605					
163	22/05/23	07:00:00	15.605					
164	22/05/23	08:00:00	15.485					
165	22/05/23	09:00:00	16.129					
166	22/05/23	10:00:00	16.129					
167	22/05/23	11:00:00	16.010					
168	22/05/23	12:00:00	15.796					
169	22/05/23	13:00:00	15.485					
170	22/05/23	14:00:00	15.318					
171	22/05/23	15:00:00	15.366					
172	22/05/23	16:00:00	16.058					
173	22/05/23	17:00:00	15.867					
174	22/05/23	18:00:00	15.247					
175	22/05/23	19:00:00	15.294					
176	22/05/23	20:00:00	15.533					
177	22/05/23	21:00:00	15.700					
178	22/05/23	22:00:00	16.034					
179	22/05/23	23:00:00	15.867					
180	23/05/23	00:00:00	15.867					
181	23/05/23	01:00:00	15.939					
182	23/05/23	02:00:00	15.891					
183	23/05/23	03:00:00	16.177					
184	23/05/23	04:00:00	16.034					
185	23/05/23	05:00:00	15.557					
186	23/05/23	06:00:00	15.509					
187	23/05/23	07:00:00	15.796					
188	23/05/23	08:00:00	16.010					
189	23/05/23	09:00:00	17.249					
190	23/05/23	10:00:00	15.581					
191	23/05/23	11:00:00	16.558					
192	23/05/23	12:00:00	16.082					
193	23/05/23	13:00:00	15.986					
194	23/05/23	14:00:00	15.819					
195	23/05/23	15:00:00	15.629					
196	23/05/23	16:00:00	15.652					
197	23/05/23	17:00:00	15.485					
198	23/05/23	18:00:00	15.390					
199	23/05/23	19:00:00	15.342					
200	23/05/23	20:00:00	15.342					
201	23/05/23	21:00:00	15.509					
202	23/05/23	22:00:00	16.153					
203	23/05/23	23:00:00	16.201					
204	24/05/23	00:00:00	16.201					
205	24/05/23	01:00:00	16.439					
206	24/05/23	02:00:00	16.153					
207	24/05/23	03:00:00	15.724					
208	24/05/23	04:00:00	15.581					
209	24/05/23	05:00:00	15.533					
210	24/05/23	06:00:00	15.915					
211	24/05/23	07:00:00	16.320					
212	24/05/23	08:00:00	15.676					
213	24/05/23	09:00:00	15.533					
214	24/05/23	10:00:00	15.533					
215	24/05/23	11:00:00	15.629					
216	24/05/23	12:00:00	15.581					
217	24/05/23	13:00:00	15.605					
218	24/05/23	14:00:00	16.129					
219	24/05/23	15:00:00	15.963					
220	24/05/23	16:00:00	15.772					
221	24/05/23	17:00:00	15.676					
222	24/05/23	18:00:00	15.676					
223	24/05/23	19:00:00	15.819					
224	24/05/23	20:00:00	15.772					
225	24/05/23	21:00:00	15.700					
226	24/05/23	22:00:00	15.724					
227	24/05/23	23:00:00	16.177					
228	25/05/23	00:00:00	15.557					
229	25/05/23	01:00:00	15.461					
230	25/05/23	02:00:00	15.390					
231	25/05/23	03:00:00	15.557					
232	25/05/23	04:00:00	15.390					
233	25/05/23	05:00:00	15.939					
234	25/05/23	06:00:00	15.294					
235	25/05/23	07:00:00	15.247					
236	25/05/23	08:00:00	15.223					
237	25/05/23	09:00:00	15.438					
238	25/05/23	10:00:00	15.533					
239	25/05/23	11:00:00	15.509					
240	25/05/23	12:00:00	15.533					
241	25/05/23	13:00:00	15.509					
242	25/05/23	14:00:00	15.438					
243	25/05/23	15:00:00	15.342					
244	25/05/23	16:00:00	15.342					
245	25/05/23	17:00:00	15.390					
246	25/05/23	18:00:00	15.509					
247	25/05/23	19:00:00	15.629					
248	25/05/23	20:00:00	15.533					
249	25/05/23	21:00:00	15.485					
250	25/05/23	22:00:00	15.509					
251	25/05/23	23:00:00	15.557					
252	26/05/23	00:00:00	15.676					
253	26/05/23	01:00:00	15.676					
254	26/05/23	02:00:00	15.772					
255	26/05/23	03:00:00	15.772					
256	26/05/23	04:00:00	15.796					
257	26/05/23	05:00:00	15.772					
258	26/05/23	06:00:00	15.867					
259	26/05/23	07:00:00	15.843					
260	26/05/23	08:00:00	15.796					
261	26/05/23	09:00:00	15.939					
262	26/05/23	10:00:00	15.963					
263	26/05/23	11:00:00	16.010					
264	26/05/23	12:00:00	16.320					
265	26/05/23	13:00:00	16.439					
266	26/05/23	14:00:00	16.415					
267	26/05/23	15:00:00	16.272					
268	26/05/23	16:00:00	16.034					
269	26/05/23	17:00:00	15.485					
270	26/05/23	18:00:00	15.605					
271	26/05/23	19:00:00	15.605					
272	26/05/23	20:00:00	15.939					
273	26/05/23	21:00:00	16.129					
274	26/05/23	22:00:00	16.129					
275	26/05/23	23:00:00	15.986					
276	27/05/23	00:00:00	15.796					
277	27/05/23	01:00:00	15.867					
278	27/05/23	02:00:00	17.201					
279	27/05/23	03:00:00	15.748					
280	27/05/23	04:00:00	15.963					
281	27/05/23	05:00:00	15.891					
282	27/05/23	06:00:00	15.819					
283	27/05/23	07:00:00	16.272					
284	27/05/23	08:00:00	16.296					
285	27/05/23	09:00:00	15.915					
286	27/05/23	10:00:00	16.010					
287	27/05/23	11:00:00	16.058					
288	27/05/23	12:00:00	15.939					
289	27/05/23	13:00:00	16.058					
290	27/05/23	14:00:00	15.819					
291	27/05/23	15:00:00	15.819					
292	27/05/23	16:00:00	16.296					
293	27/05/23	17:00:00	16.272					
294	27/05/23	18:00:00	16.225					
295	27/05/23	19:00:00	16.034					
296	27/05/23	20:00:00	15.915					
297	27/05/23	21:00:00	15.939					
298	27/05/23	22:00:00	15.986					
299	27/05/23	23:00:00	16.034					
300	28/05/23	00:00:00	16.058					
301	28/05/23	01:00:00	16.129					
302	28/05/23	02:00:00	16.177					
303	28/05/23	03:00:00	16.225					
304	28/05/23	04:00:00	16.225					
305	28/05/23	05:00:00	16.272					
306	28/05/23	06:00:00	16.225					
307	28/05/23	07:00:00	16.082					
308	28/05/23	08:00:00	16.010					
309	28/05/23	09:00:00	16.058					
310	28/05/23	10:00:00	16.034					
311	28/05/23	11:00:00	15.963					
312	28/05/23	12:00:00	16.177					
313	28/05/23	13:00:00	16.368					
314	28/05/23	14:00:00	16.320					
315	28/05/23	15:00:00	16.249					
316	28/05/23	16:00:00	16.153					
317	28/05/23	17:00:00	16.177					
318	28/05/23	18:00:00	16.201					
319	28/05/23	19:00:00	16.201					
320	28/05/23	20:00:00	16.225					
321	28/05/23	21:00:00	16.177					
322	28/05/23	22:00:00	16.415					
323	28/05/23	23:00:00	16.272					
324	29/05/23	00:00:00	16.225					
325	29/05/23	01:00:00	16.344					
326	29/05/23	02:00:00	16.415					
327	29/05/23	03:00:00	16.487					
328	29/05/23	04:00:00	16.725					
329	29/05/23	05:00:00	16.344					
330	29/05/23	06:00:00	16.725					
331	29/05/23	07:00:00	16.701					
332	29/05/23	08:00:00	16.677					
333	29/05/23	09:00:00	16.773					
334	29/05/23	10:00:00	16.844					
335	29/05/23	11:00:00	16.868					
336	29/05/23	12:00:00	16.915					
337	29/05/23	13:00:00	16.749					
338	29/05/23	14:00:00	16.630					
339	29/05/23	15:00:00	16.606					
340	29/05/23	16:00:00	16.606					
341	29/05/23	17:00:00	16.868					
342	29/05/23	18:00:00	16.582					
343	29/05/23	19:00:00	16.558					
344	29/05/23	20:00:00	16.487					
345	29/05/23	21:00:00	16.463					
346	29/05/23	22:00:00	16.320					
347	29/05/23	23:00:00	16.249					
348	30/05/23	00:00:00	16.153					
349	30/05/23	01:00:00	16.177					
350	30/05/23	02:00:00	16.296					
351	30/05/23	03:00:00	16.201					
352	30/05/23	04:00:00	16.344					
353	30/05/23	05:00:00	16.225					
354	30/05/23	06:00:00	16.511					
355	30/05/23	07:00:00	16.582					
356	30/05/23	08:00:00	16.630					
357	30/05/23	09:00:00	16.796					
358	30/05/23	10:00:00	16.892					
359	30/05/23	11:00:00	16.630					
360	30/05/23	12:00:00	16.606					
361	30/05/23	13:00:00	16.392					
362	30/05/23	14:00:00	16.272					
363	30/05/23	15:00:00	16.201					
364	30/05/23	16:00:00	16.558					
365	30/05/23	17:00:00	16.558					
366	30/05/23	18:00:00	16.129					
367	30/05/23	19:00:00	16.392					
368	30/05/23	20:00:00	16.225					
369	30/05/23	21:00:00	16.249					
370	30/05/23	22:00:00	16.106					
371	30/05/23	23:00:00	16.201					
372	31/05/23	00:00:00	16.534					
373	31/05/23	01:00:00	16.606					
374	31/05/23	02:00:00	16.725					
375	31/05/23	03:00:00	16.725					
376	31/05/23	04:00:00	16.463					
377	31/05/23	05:00:00	16.296					
378	31/05/23	06:00:00	16.534					
379	31/05/23	07:00:00	16.582					
380	31/05/23	08:00:00	16.725					
381	31/05/23	09:00:00	16.868					
382	31/05/23	10:00:00	16.844					
383	31/05/23	11:00:00	16.749					
384	31/05/23	12:00:00	16.415					
385	31/05/23	13:00:00	16.368					
386	31/05/23	14:00:00	16.320					
387	31/05/23	15:00:00	16.249					
388	31/05/23	16:00:00	16.630					
389	31/05/23	17:00:00	16.606					
390	31/05/23	18:00:00	16.630					
391	31/05/23	19:00:00	16.654					
392	31/05/23	20:00:00	16.487					
393	31/05/23	21:00:00	16.392					
394	31/05/23	22:00:00	16.249					
395	31/05/23	23:00:00	16.129					
396	01/06/23	00:00:00	16.249					
397	01/06/23	01:00:00	16.844					
398	01/06/23	02:00:00	17.130					
399	01/06/23	03:00:00	16.177					
400	01/06/23	04:00:00	16.201					
401	01/06/23	05:00:00	16.225					
402	01/06/23	06:00:00	16.153					
403	01/06/23	07:00:00	16.463					
404	01/06/23	08:00:00	16.701					
405	01/06/23	09:00:00	16.701					
406	01/06/23	10:00:00	16.820					
407	01/06/23	11:00:00	16.463					
408	01/06/23	12:00:00	16.368					
409	01/06/23	13:00:00	16.701					
410	01/06/23	14:00:00	16.439					
411	01/06/23	15:00:00	16.106					
412	01/06/23	16:00:00	16.082					
413	01/06/23	17:00:00	16.106					
414	01/06/23	18:00:00	16.511					
415	01/06/23	19:00:00	16.439					
416	01/06/23	20:00:00	16.392					
417	01/06/23	21:00:00	16.630					
418	01/06/23	22:00:00	16.630					
419	01/06/23	23:00:00	16.534					
420	02/06/23	00:00:00	16.392					
421	02/06/23	01:00:00	16.320					
422	02/06/23	02:00:00	16.392					
423	02/06/23	03:00:00	17.582					
424	02/06/23	04:00:00	16.844					
425	02/06/23	05:00:00	15.915					
426	02/06/23	06:00:00	16.392					
427	02/06/23	07:00:00	16.558					
428	02/06/23	08:00:00	16.344					
429	02/06/23	09:00:00	16.392					
430	02/06/23	10:00:00	16.677					
431	02/06/23	11:00:00	16.558					
432	02/06/23	12:00:00	17.296					
433	02/06/23	13:00:00	17.843					
434	02/06/23	14:00:00	17.653					
435	02/06/23	15:00:00	17.510					
436	02/06/23	16:00:00	17.249					
437	02/06/23	17:00:00	17.177					
438	02/06/23	18:00:00	17.130					
439	02/06/23	19:00:00	16.749					
440	02/06/23	20:00:00	16.225					
441	02/06/23	21:00:00	16.034					
442	02/06/23	22:00:00	16.463					
443	02/06/23	23:00:00	16.677					
444	03/06/23	00:00:00	16.725					
445	03/06/23	01:00:00	16.749					
446	03/06/23	02:00:00	16.773					
447	03/06/23	03:00:00	16.773					
448	03/06/23	04:00:00	16.344					
449	03/06/23	05:00:00	16.820					
450	03/06/23	06:00:00	16.939					
451	03/06/23	07:00:00	16.963					
452	03/06/23	08:00:00	17.130					
453	03/06/23	09:00:00	17.177					
454	03/06/23	10:00:00	17.463					
455	03/06/23	11:00:00	16.915					
456	03/06/23	12:00:00	16.915					
457	03/06/23	13:00:00	17.130					
458	03/06/23	14:00:00	17.153					
459	03/06/23	15:00:00	16.773					
460	03/06/23	16:00:00	16.272					
461	03/06/23	17:00:00	16.034					
462	03/06/23	18:00:00	15.986					
463	03/06/23	19:00:00	16.368					
464	03/06/23	20:00:00	16.511					
465	03/06/23	21:00:00	16.439					
466	03/06/23	22:00:00	16.725					
467	03/06/23	23:00:00	16.749					
468	04/06/23	00:00:00	16.915					
469	04/06/23	01:00:00	17.130					
470	04/06/23	02:00:00	17.582					
471	04/06/23	03:00:00	17.724					
472	04/06/23	04:00:00	18.057					
473	04/06/23	05:00:00	17.534					
474	04/06/23	06:00:00	16.058					
475	04/06/23	07:00:00	16.249					
476	04/06/23	08:00:00	16.368					
477	04/06/23	09:00:00	16.106					
478	04/06/23	10:00:00	16.654					
479	04/06/23	11:00:00	16.177					
480	04/06/23	12:00:00	16.796					
481	04/06/23	13:00:00	17.082					
482	04/06/23	14:00:00	17.249					
483	04/06/23	15:00:00	17.320					
484	04/06/23	16:00:00	16.892					
485	04/06/23	17:00:00	16.558					
486	04/06/23	18:00:00	16.415					
487	04/06/23	19:00:00	16.463					
488	04/06/23	20:00:00	17.034					
489	04/06/23	21:00:00	17.463					
490	04/06/23	22:00:00	17.368					
491	04/06/23	23:00:00	17.201					
492	05/06/23	00:00:00	16.415					
493	05/06/23	01:00:00	16.415					
494	05/06/23	02:00:00	17.058					
495	05/06/23	03:00:00	17.272					
496	05/06/23	04:00:00	17.201					
497	05/06/23	05:00:00	17.344					
498	05/06/23	06:00:00	17.344					
499	05/06/23	07:00:00	16.820					
500	05/06/23	08:00:00	17.510					
501	05/06/23	09:00:00	17.986					
502	05/06/23	10:00:00	17.344					
503	05/06/23	11:00:00	17.819					
504	05/06/23	12:00:00	17.201					
505	05/06/23	13:00:00	17.320					
506	05/06/23	14:00:00	17.153					
507	05/06/23	15:00:00	17.058					
508	05/06/23	16:00:00	17.415					
509	05/06/23	17:00:00	17.272					
510	05/06/23	18:00:00	17.415					
511	05/06/23	19:00:00	17.772					
512	05/06/23	20:00:00	17.819					
513	05/06/23	21:00:00	17.724					
514	05/06/23	22:00:00	17.724					
515	05/06/23	23:00:00	17.034					
516	06/06/23	00:00:00	17.249					
517	06/06/23	01:00:00	17.439					
518	06/06/23	02:00:00	17.201					
519	06/06/23	03:00:00	17.011					
520	06/06/23	04:00:00	17.011					
521	06/06/23	05:00:00	17.249					
522	06/06/23	06:00:00	17.225					
523	06/06/23	07:00:00	17.249					
524	06/06/23	08:00:00	17.629					
525	06/06/23	09:00:00	17.701					
526	06/06/23	10:00:00	17.201					
527	06/06/23	11:00:00	17.629					
528	06/06/23	12:00:00	17.796					
529	06/06/23	13:00:00	17.915					
530	06/06/23	14:00:00	17.891					
531	06/06/23	15:00:00	17.653					
532	06/06/23	16:00:00	17.534					
533	06/06/23	17:00:00	17.296					
534	06/06/23	18:00:00	17.510					
535	06/06/23	19:00:00	17.534					
536	06/06/23	20:00:00	17.534					
537	06/06/23	21:00:00	16.963					
538	06/06/23	22:00:00	16.939					
539	06/06/23	23:00:00	16.677					
540	07/06/23	00:00:00	16.630					
541	07/06/23	01:00:00	16.606					
542	07/06/23	02:00:00	16.963					
543	07/06/23	03:00:00	16.868					
544	07/06/23	04:00:00	17.082					
545	07/06/23	05:00:00	17.486					
546	07/06/23	06:00:00	17.605					
547	07/06/23	07:00:00	17.605					
548	07/06/23	08:00:00	17.582					
549	07/06/23	09:00:00	17.653					
550	07/06/23	10:00:00	17.701					
551	07/06/23	11:00:00	17.106					
552	07/06/23	12:00:00	17.534					
553	07/06/23	13:00:00	17.582					
554	07/06/23	14:00:00	17.510					
555	07/06/23	15:00:00	17.558					
556	07/06/23	16:00:00	17.249					
557	07/06/23	17:00:00	17.153					
558	07/06/23	18:00:00	17.368					
559	07/06/23	19:00:00	17.296					
560	07/06/23	20:00:00	17.225					
561	07/06/23	21:00:00	17.368					
562	07/06/23	22:00:00	17.486					
563	07/06/23	23:00:00	17.463					
564	08/06/23	00:00:00	17.249					
565	08/06/23	01:00:00	17.177					
566	08/06/23	02:00:00	17.130					
567	08/06/23	03:00:00	17.106					
568	08/06/23	04:00:00	17.082					
569	08/06/23	05:00:00	17.082					
570	08/06/23	06:00:00	17.034					
571	08/06/23	07:00:00	17.344					
572	08/06/23	08:00:00	17.510					
573	08/06/23	09:00:00	17.558					
574	08/06/23	10:00:00	17.391					
575	08/06/23	11:00:00	17.320					
576	08/06/23	12:00:00	17.249					
577	08/06/23	13:00:00	17.249					
578	08/06/23	14:00:00	17.701					
579	08/06/23	15:00:00	17.915					
580	08/06/23	16:00:00	17.486					
581	08/06/23	17:00:00	17.796					
582	08/06/23	18:00:00	17.867					
583	08/06/23	19:00:00	17.415					
584	08/06/23	20:00:00	17.082					
585	08/06/23	21:00:00	16.963					
586	08/06/23	22:00:00	16.820					
587	08/06/23	23:00:00	16.987					
588	09/06/23	00:00:00	17.368					
589	09/06/23	01:00:00	17.130					
590	09/06/23	02:00:00	17.796					
591	09/06/23	03:00:00	17.629					
592	09/06/23	04:00:00	17.153					
593	09/06/23	05:00:00	17.510					
594	09/06/23	06:00:00	17.582					
595	09/06/23	07:00:00	17.819					
596	09/06/23	08:00:00	17.463					
597	09/06/23	09:00:00	17.415					
598	09/06/23	10:00:00	17.486					
599	09/06/23	11:00:00	17.724					
600	09/06/23	12:00:00	17.391					
601	09/06/23	13:00:00	17.605					
602	09/06/23	14:00:00	17.796					
603	09/06/23	15:00:00	17.772					
604	09/06/23	16:00:00	17.724					
605	09/06/23	17:00:00	17.819					
606	09/06/23	18:00:00	17.938					
607	09/06/23	19:00:00	17.796					
608	09/06/23	20:00:00	17.177					
609	09/06/23	21:00:00	16.987					
610	09/06/23	22:00:00	17.249					
611	09/06/23	23:00:00	16.773					
612	10/06/23	00:00:00	17.605					
613	10/06/23	01:00:00	17.629					
614	10/06/23	02:00:00	18.129					
615	10/06/23	03:00:00	18.200					
616	10/06/23	04:00:00	18.152					
617	10/06/23	05:00:00	18.081					
618	10/06/23	06:00:00	17.724					
619	10/06/23	07:00:00	18.033					
620	10/06/23	08:00:00	17.962					
621	10/06/23	09:00:00	17.986					
622	10/06/23	10:00:00	18.057					
623	10/06/23	11:00:00	17.463					
624	10/06/23	12:00:00	17.819					
625	10/06/23	13:00:00	18.295					
626	10/06/23	14:00:00	18.343					
627	10/06/23	15:00:00	18.390					
628	10/06/23	16:00:00	18.461					
629	10/06/23	17:00:00	18.509					
630	10/06/23	18:00:00	18.675					
631	10/06/23	19:00:00	18.533					
632	10/06/23	20:00:00	17.962					
633	10/06/23	21:00:00	17.391					
634	10/06/23	22:00:00	17.177					
635	10/06/23	23:00:00	17.486					
636	11/06/23	00:00:00	17.510					
637	11/06/23	01:00:00	17.249					
638	11/06/23	02:00:00	17.082					
639	11/06/23	03:00:00	16.963					
640	11/06/23	04:00:00	17.463					
641	11/06/23	05:00:00	17.391					
642	11/06/23	06:00:00	17.011					
643	11/06/23	07:00:00	17.605					
644	11/06/23	08:00:00	17.915					
645	11/06/23	09:00:00	18.010					
646	11/06/23	10:00:00	17.796					
647	11/06/23	11:00:00	18.033					
648	11/06/23	12:00:00	17.938					
649	11/06/23	13:00:00	17.629					
650	11/06/23	14:00:00	17.320					
651	11/06/23	15:00:00	17.249					
652	11/06/23	16:00:00	17.153					
653	11/06/23	17:00:00	17.272					
654	11/06/23	18:00:00	18.699					
655	11/06/23	19:00:00	18.604					
656	11/06/23	20:00:00	18.010					
657	11/06/23	21:00:00	17.344					
658	11/06/23	22:00:00	17.391					
659	11/06/23	23:00:00	17.177					
660	12/06/23	00:00:00	18.794					
661	12/06/23	01:00:00	17.296					
662	12/06/23	02:00:00	17.439					
663	12/06/23	03:00:00	17.463					
664	12/06/23	04:00:00	17.486					
665	12/06/23	05:00:00	17.534					
666	12/06/23	06:00:00	17.748					
667	12/06/23	07:00:00	17.843					
668	12/06/23	08:00:00	17.819					
669	12/06/23	09:00:00	17.962					
670	12/06/23	10:00:00	18.105					
671	12/06/23	11:00:00	17.915					
672	12/06/23	12:00:00	18.033					
673	12/06/23	13:00:00	18.105					
674	12/06/23	14:00:00	18.057					
675	12/06/23	15:00:00	18.414					
676	12/06/23	16:00:00	18.485					
677	12/06/23	17:00:00	18.343					
678	12/06/23	18:00:00	18.295					
679	12/06/23	19:00:00	18.176					
680	12/06/23	20:00:00	18.033					
681	12/06/23	21:00:00	17.986					
682	12/06/23	22:00:00	17.558					
683	12/06/23	23:00:00	17.486					
684	13/06/23	00:00:00	17.296					
685	13/06/23	01:00:00	17.391					
686	13/06/23	02:00:00	17.582					
687	13/06/23	03:00:00	17.819					
688	13/06/23	04:00:00	17.249					
689	13/06/23	05:00:00	17.772					
690	13/06/23	06:00:00	18.010					
691	13/06/23	07:00:00	18.057					
692	13/06/23	08:00:00	17.867					
693	13/06/23	09:00:00	17.986					
694	13/06/23	10:00:00	18.224					
695	13/06/23	11:00:00	18.200					
696	13/06/23	12:00:00	18.200					
697	13/06/23	13:00:00	18.438					
698	13/06/23	14:00:00	18.652					
699	13/06/23	15:00:00	18.010					
700	13/06/23	16:00:00	17.653					
701	13/06/23	17:00:00	17.296					
702	13/06/23	18:00:00	17.368					
703	13/06/23	19:00:00	17.915					
704	13/06/23	20:00:00	17.344					
705	13/06/23	21:00:00	17.296					
706	13/06/23	22:00:00	17.677					
707	13/06/23	23:00:00	17.344					
708	14/06/23	00:00:00	17.391					
709	14/06/23	01:00:00	17.368					
710	14/06/23	02:00:00	17.605					
711	14/06/23	03:00:00	17.605					
