"N.º"	"Fecha"	"Tiempo, GMT+02:00"	"Temp, °C (LGR S/N: 20969956, SEN S/N: 20969956)"	"Acoplador separado (LGR S/N: 20969956, SEN S/N: 20969956)"	"Acoplador adjunto (LGR S/N: 20969956, SEN S/N: 20969956)"	"Host conectado (LGR S/N: 20969956, SEN S/N: 20969956)"	"Parado (LGR S/N: 20969956, SEN S/N: 20969956)"	"Final de archivo (LGR S/N: 20969956, SEN S/N: 20969956)"
1	24/07/21	12:00:00	14.481	Registrado				
2	24/07/21	13:00:00	14.505					
3	24/07/21	14:00:00	14.194					
4	24/07/21	15:00:00	14.146					
5	24/07/21	16:00:00	14.098					
6	24/07/21	17:00:00	14.074					
7	24/07/21	18:00:00	14.146					
8	24/07/21	19:00:00	14.146					
9	24/07/21	20:00:00	14.146					
10	24/07/21	21:00:00	14.146					
11	24/07/21	22:00:00	14.242					
12	24/07/21	23:00:00	14.649					
13	25/07/21	00:00:00	14.505					
14	25/07/21	01:00:00	14.912					
15	25/07/21	02:00:00	14.984					
16	25/07/21	03:00:00	14.505					
17	25/07/21	04:00:00	14.409					
18	25/07/21	05:00:00	14.337					
19	25/07/21	06:00:00	14.457					
20	25/07/21	07:00:00	14.409					
21	25/07/21	08:00:00	14.409					
22	25/07/21	09:00:00	14.768					
23	25/07/21	10:00:00	14.816					
24	25/07/21	11:00:00	15.031					
25	25/07/21	12:00:00	15.199					
26	25/07/21	13:00:00	15.629					
27	25/07/21	14:00:00	15.390					
28	25/07/21	15:00:00	15.461					
29	25/07/21	16:00:00	15.199					
30	25/07/21	17:00:00	15.079					
31	25/07/21	18:00:00	15.819					
32	25/07/21	19:00:00	16.225					
33	25/07/21	20:00:00	16.392					
34	25/07/21	21:00:00	15.342					
35	25/07/21	22:00:00	15.891					
36	25/07/21	23:00:00	15.819					
37	26/07/21	00:00:00	15.390					
38	26/07/21	01:00:00	15.533					
39	26/07/21	02:00:00	15.485					
40	26/07/21	03:00:00	15.509					
41	26/07/21	04:00:00	15.581					
42	26/07/21	05:00:00	15.342					
43	26/07/21	06:00:00	15.509					
44	26/07/21	07:00:00	15.724					
45	26/07/21	08:00:00	15.390					
46	26/07/21	09:00:00	15.151					
47	26/07/21	10:00:00	15.485					
48	26/07/21	11:00:00	14.745					
49	26/07/21	12:00:00	14.792					
50	26/07/21	13:00:00	14.888					
51	26/07/21	14:00:00	15.055					
52	26/07/21	15:00:00	15.127					
53	26/07/21	16:00:00	15.247					
54	26/07/21	17:00:00	15.485					
55	26/07/21	18:00:00	15.438					
56	26/07/21	19:00:00	15.676					
57	26/07/21	20:00:00	15.485					
58	26/07/21	21:00:00	15.581					
59	26/07/21	22:00:00	15.819					
60	26/07/21	23:00:00	15.963					
61	27/07/21	00:00:00	16.272					
62	27/07/21	01:00:00	16.463					
63	27/07/21	02:00:00	16.153					
64	27/07/21	03:00:00	16.344					
65	27/07/21	04:00:00	15.605					
66	27/07/21	05:00:00	16.153					
67	27/07/21	06:00:00	15.724					
68	27/07/21	07:00:00	15.294					
69	27/07/21	08:00:00	15.581					
70	27/07/21	09:00:00	15.485					
71	27/07/21	10:00:00	16.725					
72	27/07/21	11:00:00	15.366					
73	27/07/21	12:00:00	15.079					
74	27/07/21	13:00:00	15.031					
75	27/07/21	14:00:00	15.342					
76	27/07/21	15:00:00	15.581					
77	27/07/21	16:00:00	16.225					
78	27/07/21	17:00:00	16.201					
79	27/07/21	18:00:00	16.010					
80	27/07/21	19:00:00	15.438					
81	27/07/21	20:00:00	14.960					
82	27/07/21	21:00:00	14.960					
83	27/07/21	22:00:00	14.625					
84	27/07/21	23:00:00	14.768					
85	28/07/21	00:00:00	14.912					
86	28/07/21	01:00:00	14.888					
87	28/07/21	02:00:00	14.745					
88	28/07/21	03:00:00	14.792					
89	28/07/21	04:00:00	14.864					
90	28/07/21	05:00:00	14.960					
91	28/07/21	06:00:00	14.912					
92	28/07/21	07:00:00	15.008					
93	28/07/21	08:00:00	15.103					
94	28/07/21	09:00:00	15.079					
95	28/07/21	10:00:00	15.127					
96	28/07/21	11:00:00	15.247					
97	28/07/21	12:00:00	15.629					
98	28/07/21	13:00:00	15.247					
99	28/07/21	14:00:00	15.127					
100	28/07/21	15:00:00	14.673					
101	28/07/21	16:00:00	14.673					
102	28/07/21	17:00:00	14.481					
103	28/07/21	18:00:00	14.481					
104	28/07/21	19:00:00	14.673					
105	28/07/21	20:00:00	14.673					
106	28/07/21	21:00:00	14.888					
107	28/07/21	22:00:00	15.055					
108	28/07/21	23:00:00	15.079					
109	29/07/21	00:00:00	15.151					
110	29/07/21	01:00:00	14.768					
111	29/07/21	02:00:00	15.055					
112	29/07/21	03:00:00	15.127					
113	29/07/21	04:00:00	14.553					
114	29/07/21	05:00:00	14.697					
115	29/07/21	06:00:00	14.553					
116	29/07/21	07:00:00	14.577					
117	29/07/21	08:00:00	14.577					
118	29/07/21	09:00:00	14.577					
119	29/07/21	10:00:00	14.529					
120	29/07/21	11:00:00	14.601					
121	29/07/21	12:00:00	14.577					
122	29/07/21	13:00:00	14.673					
123	29/07/21	14:00:00	14.721					
124	29/07/21	15:00:00	14.481					
125	29/07/21	16:00:00	14.553					
126	29/07/21	17:00:00	14.433					
127	29/07/21	18:00:00	14.290					
128	29/07/21	19:00:00	14.290					
129	29/07/21	20:00:00	14.314					
130	29/07/21	21:00:00	14.290					
131	29/07/21	22:00:00	14.290					
132	29/07/21	23:00:00	14.218					
133	30/07/21	00:00:00	14.290					
134	30/07/21	01:00:00	14.314					
135	30/07/21	02:00:00	14.385					
136	30/07/21	03:00:00	14.361					
137	30/07/21	04:00:00	14.433					
138	30/07/21	05:00:00	14.361					
139	30/07/21	06:00:00	14.242					
140	30/07/21	07:00:00	14.481					
141	30/07/21	08:00:00	15.031					
142	30/07/21	09:00:00	15.247					
143	30/07/21	10:00:00	14.864					
144	30/07/21	11:00:00	14.721					
145	30/07/21	12:00:00	14.577					
146	30/07/21	13:00:00	14.361					
147	30/07/21	14:00:00	14.314					
148	30/07/21	15:00:00	14.218					
149	30/07/21	16:00:00	14.505					
150	30/07/21	17:00:00	14.266					
151	30/07/21	18:00:00	14.218					
