"N.º"	"Fecha"	"Tiempo, GMT+02:00"	"Temp, °C (LGR S/N: 20922210, SEN S/N: 20922210)"	"Acoplador separado (LGR S/N: 20922210, SEN S/N: 20922210)"	"Acoplador adjunto (LGR S/N: 20922210, SEN S/N: 20922210)"	"Host conectado (LGR S/N: 20922210, SEN S/N: 20922210)"	"Parado (LGR S/N: 20922210, SEN S/N: 20922210)"	"Final de archivo (LGR S/N: 20922210, SEN S/N: 20922210)"
1	24/06/22	10:00:00	22.226	Registrado				
2	24/06/22	11:00:00	22.633					
3	24/06/22	12:00:00	22.705					
4	24/06/22	13:00:00	22.800					
5	24/06/22	14:00:00	22.944					
6	24/06/22	15:00:00	23.160					
7	24/06/22	16:00:00	23.256					
8	24/06/22	17:00:00	23.208					
9	24/06/22	18:00:00	23.256					
10	24/06/22	19:00:00	23.328					
11	24/06/22	20:00:00	23.280					
12	24/06/22	21:00:00	23.280					
13	24/06/22	22:00:00	23.256					
14	24/06/22	23:00:00	23.064					
15	25/06/22	00:00:00	23.136					
16	25/06/22	01:00:00	23.160					
17	25/06/22	02:00:00	23.136					
18	25/06/22	03:00:00	23.184					
19	25/06/22	04:00:00	23.160					
20	25/06/22	05:00:00	23.160					
21	25/06/22	06:00:00	23.112					
22	25/06/22	07:00:00	23.088					
23	25/06/22	08:00:00	23.016					
24	25/06/22	09:00:00	22.920					
25	25/06/22	10:00:00	22.968					
26	25/06/22	11:00:00	22.992					
27	25/06/22	12:00:00	23.016					
28	25/06/22	13:00:00	23.328					
29	25/06/22	14:00:00	23.352					
30	25/06/22	15:00:00	23.328					
31	25/06/22	16:00:00	23.304					
32	25/06/22	17:00:00	23.112					
33	25/06/22	18:00:00	22.561					
34	25/06/22	19:00:00	22.130					
35	25/06/22	20:00:00	21.891					
36	25/06/22	21:00:00	21.175					
37	25/06/22	22:00:00	21.103					
38	25/06/22	23:00:00	21.103					
39	26/06/22	00:00:00	21.175					
40	26/06/22	01:00:00	21.270					
41	26/06/22	02:00:00	21.366					
42	26/06/22	03:00:00	22.393					
43	26/06/22	04:00:00	22.465					
44	26/06/22	05:00:00	22.489					
